nit_entidad,orden_entidad,num_contratos_r_2,num_contratos_r_3,val_contratos_r_2,val_contratos_r_3,val_contratos_media_r_2,val_contratos_media_r_3,val_contratos_median_r_2,val_contratos_median_r_3,val_contratos_desv_r_2,val_contratos_desv_r_3,num_familias_dif_r_2,num_familias_dif_r_3,num_grupos_dif_r_2,num_grupos_dif_r_3,num_contratistas_dif_r_2,num_contratistas_dif_r_3,r_cont_cerrada_2,r_cont_cerrada_3,pnum_ganadoras_r_2,pnum_ganadoras_r_3,r_adicion_tiempo_2,r_adicion_tiempo_3,r_adicion_cuantia_2,r_adicion_cuantia_3,IRCC,IRCCG
800002468-7,5,30,7.6899999999999995,15.290000000000001,30.819999999999997,-11.32,21.48,-21.41,14.580000000000002,-12.049999999999999,25.669999999999998,137.5,5.26,0,0,19.509999999999998,-12.24,0,0,-8.067542213883671,-18.51311953352769,0,0,0,0,12.37212297465785,Bajo
800003124-9,5,54.400000000000006,-19.689999999999998,8.94,99.96000000000001,-29.439999999999998,148.99,-13.200000000000001,42.57,-71.97,799.49,271.43,-42.309999999999995,33.33,-25,28.57,-22.220000000000002,0,0,-16.728349370836426,-3.1541218637992974,0,0,0,0,12.6411696916808,Bajo
800006850,5,10.100000000000001,-14.469999999999999,8.57,-5.46,-1.39,10.54,-13.01,76.67,31.03,-40.47,23.810000000000002,-41.03,0,0,7.42,-3.51,0,0,-2.431926834337972,12.82051282051282,1,1,1,1,5.055357812886682,Bajo
800014918,6,35.83,-4.61,80.60000000000001,-18.45,32.96,-14.510000000000002,-13.99,56.13,332.02,-77.18,119.04999999999998,-0.72,0,-20,38.440000000000005,-21.48,0,0,1.9217049027347333,-17.68265628081246,1,1,1,1,12.171062230817538,Bajo
800025221,5,0,-84.39999999999999,0,23.830000000000002,0,693.9499999999999,0,-5.609999999999999,0,2146.52,0,-55.559999999999995,0,0,0,-67.92,0,1,0,105.66037735849054,0,0,0,0,23.569405572118097,Medio
800026173,5,117.02999999999999,-42.66,68.01,-2.68,-22.59,69.71000000000001,-25.180000000000003,172.73000000000002,-22.86,16.35,34.21,-5.88,0,0,32.35,-22.78,1,1,-39.01645165108298,34.66471734892789,1,1,1,1,5.257027175406433,Bajo
800029509,4,0,-29.459999999999997,0,60.28,0,127.23,0,7.76,0,456.48,0,0,0,0,0,-24.14,0,1,0,7.551287647315563,0,0,0,0,16.937589477207126,Medio
800030924,5,-6.419999999999999,104.85,3.9,29.599999999999998,11.020000000000001,-36.730000000000004,7.84,-46.18,-13.309999999999999,9.75,65.62,94.34,-25,33.33,0.69,41.69,0,0,7.5910382371440654,-30.833202985855447,0,0,0,0,4.108884057292853,Bajo
800037021,5,300.38,-63.629999999999995,1.44,-8.68,-74.66000000000001,151.07,-96.84,2543.19,-51.15,98.52,164,-3.0300000000000002,0,0,685.29,-59.550000000000004,0,0,96.13708731355793,11.209552028632608,1,1,1,1,12.911423016417578,Bajo
800037202,4,0,-15.83,0,60.49,0,90.67,0,69.69,0,168.35,0,-12.5,0,0,0,-14.16,0,0,0,1.9816957870055107,0,1,0,1,12.660377508919819,Bajo
800037244,5,0,15.120000000000001,-37.46,545.16,-37.46,460.44,-38.67,69.17,-40.239999999999995,918.74,255.56,-9.379999999999999,0,0,-29.849999999999998,-14.89,1,1,-29.850746268656724,-26.069202664947344,0,1,0,1,25.345047217328172,Medio
800037979,5,89.97,-26.169999999999998,-44.34,85.99,-70.7,151.92000000000002,27,120.47000000000001,-93.05,281.61,227.78,13.56,33.33,0,103.23,20.24,0,0,6.976855738098098,62.86025991464057,1,1,1,1,5.83037175166012,Bajo
800044320,5,0,90.67,0,25.3,0,-34.28,0,-20.84,0,-49.76,0,255.56,0,300,0,95.74000000000001,0,0,0,2.6632941526558485,0,1,0,1,11.109686688041869,Bajo
800044967,5,1486.49,634.07,107.74,299.78,-86.91,-45.540000000000006,-93.81,-17.79,-64.56,-43.120000000000005,575,214.81,-25,66.67,790.91,125.51,0,0,-43.84389035155646,-69.27953358182447,0,1,0,1,4.790162495986427,Bajo
800058016,5,30.18,-12.590000000000002,48.82,9.32,14.32,25.06,-15.76,25.91,32.18,72.39999999999999,70,0,33.33,0,-1.39,-3.51,0,0,-24.251427429484995,10.384053013535087,1,1,1,1,3.545100799735039,Bajo
800064543,6,0,-28.860000000000003,0,-12.030000000000001,0,23.65,0,74.68,0,-10.08,0,3.2300000000000004,0,0,0,-15.340000000000002,0,0,0,18.997854823747673,0,0,0,1,8.198092876780885,Bajo
800065395,5,0,31.31,0,39.71,0,6.4,0,3.2199999999999998,0,42.76,0,26.19,0,0,0,32.05,0,1,0,0.5657450497308147,0,0,0,0,10.663615991941214,Bajo
800068653,5,83.17,-0.54,-3.38,-47.260000000000005,-47.25,-46.97,-61.309999999999995,-11.07,-27.22,-81.08,300,-18.18,0,-25,47.83,-29.409999999999997,1,0,-19.294947121034077,-29.02813299232737,0,1,0,1,20.375401013436104,Medio
800080586,4,39.43,21.04,32.87,31.28,-4.7,8.459999999999999,47.42,-13.850000000000001,-14.180000000000001,-2.97,8.82,-24.32,0,0,38.78,-15.2,1,1,-0.47095761381475976,-29.937694704049832,0,0,0,0,4.872378582342431,Bajo
800084206,5,321.5,-24.79,79.74,20.93,-57.36,60.79,-19.05,74.86,-55.510000000000005,45.65,94.12,10.61,25,-20,196.32,-12.7,0,0,-29.69969407504528,16.078942797429296,1,1,1,1,7.3977746835541565,Bajo
800084362,5,93.10000000000001,18.25,-24.86,56.720000000000006,-61.09,32.54,-42.51,22.52,-86.13,38.46,161.54,117.65,0,0,30.64,22.45,1,0,-32.34584608143092,3.5528371610091147,1,1,1,1,5.383060229353565,Bajo
800099860,6,2.0500000000000003,-19.74,83.87,19.09,80.17,48.39,56.56,110.00000000000001,86.3,19.72,163.32999999999998,-16.46,-40,33.33,12.809999999999999,-21.12,0,0,10.541179196107976,-1.7110747760403777,1,1,1,1,6.849103919875307,Bajo
800101022,4,29100,145.21,49578.92,133.87,70.13000000000001,-4.62,-20.830000000000002,5.26,0,-23.49,3100,46.88,300,0,14500,68.49,1,1,-50,-31.28491620111731,0,0,0,0,5.161443973988058,Bajo
800114286,5,7500,11.84,5355.99,27.74,-28.21,14.21,-47.760000000000005,-18.65,0,106.79,1500,-6.25,200,33.33,4900,6,1,1,-34.210526315789465,-5.223529411764716,0,0,0,0,14.429101588560457,Bajo
800116719,5,399.05,-41.410000000000004,404.18,1.8399999999999999,1.03,73.82,-39.21,81.56,94.25,115.38,3600,-1.35,150,0,99.28,-18.77,0,0,-60.067823603712455,38.642270017286194,1,1,1,1,7.615145169513173,Bajo
800119945,5,133.19,23.36,111.35,278.45,-9.370000000000001,206.79,-21.740000000000002,32.86,-24.59,2904.12,500,0,100,0,81.2,6.13,1,0,-22.29708653066317,-13.963938818800958,0,0,0,0,17.717244349850866,Medio
800125276,6,-21.05,-65.56,501.89000000000004,-80.71000000000001,662.39,-44,-10.97,-35.82,6730.1500000000005,-76.71,107.13999999999999,-48.28,0,0,22.81,-68.57,0,0,55.55555555555558,-8.755760368663601,0,0,1,0,36.64918582125922,Alto
800125697,5,24.93,-6.16,-64.4,73.96000000000001,-71.5,85.37,68.17999999999999,45.01,-97.34,229.07999999999998,171.43,94.74000000000001,50,33.33,37.1,-8.24,1,1,9.735634545579043,-2.214532871972308,0,0,0,0,15.483847791024713,Medio
800133887,5,0,770.37,0,952.8499999999999,0,20.97,0,22.1,0,186.95,0,176.92000000000002,0,33.33,0,246.15,0,1,0,-60.2291325695581,0,0,0,0,13.569051671011312,Bajo
800134339,7,240,-39.78,297.34,-51.739999999999995,16.86,-19.86,-28.4,64.69,282.12,-79.21000000000001,44.83,-61.9,0,0,124.56,-32.029999999999994,1,1,-33.952528379772964,12.859738372093021,0,0,0,0,15.400857811492012,Medio
800138011,5,20200,-24.14,75033.52,16.31,270.12,53.31,47.910000000000004,-9.17,0,127.56,3400,-25.71,300,0,15400,-27.74,1,1,-23.645320197044338,-4.750733137829899,0,0,0,0,21.00080943545873,Medio
800138311,5,0,20,0,41.730000000000004,0,18.11,0,68.71000000000001,0,-37.36,0,-23.330000000000002,0,0,0,10.14,0,0,0,-8.212560386473445,0,0,0,0,25.8672028529119,Medio
800138968,5,92.54,25.7,87.4,25.040000000000003,-2.67,-0.52,8.49,-16.36,18.87,45.25,34.21,-19.61,0,0,82.76,-5.66,0,0,-5.081350169985432,-24.95111252047989,1,1,1,1,17.011951632337265,Medio
800139366,6,0,440.73,0,1718.61,0,236.33,0,-18.48,0,680.75,0,89.74,0,25,0,143.17,0,0,0,-55.02980166202607,0,0,0,0,11.755468996708007,Bajo
800139704,5,133.9,-25.36,108.42,-33.31,-10.89,-10.65,4.58,-33.71,-47.64,24.4,225,-19.23,100,0,53.059999999999995,-34.67,1,0,-34.56078083407276,-12.466019417475726,1,1,1,1,8.529500140749576,Bajo
800143438,3,110.87,-25.09,420.05999999999995,-39.879999999999995,146.63,-19.75,21.709999999999997,6.1899999999999995,732.37,-67.83,105.88,-8.57,100,0,86.42,-26.490000000000002,1,1,-11.59475626829578,-1.874354456528371,0,1,0,1,8.411545086498458,Bajo
800150497,5,2600,205.92999999999998,6090.43,77.41,129.28,-42.01,-36,-62.5,981.26,253.35999999999999,4600,-6.38,100,0,1420,98.68,0,0,-43.7037037037037,-35.0547980119791,0,0,0,0,20.517886090700717,Medio
800152970,5,98.06,-38.48,74.09,1.27,-12.1,64.62,-4.760000000000001,13.100000000000001,-0.52,69.55,305.88,-33.33,-20,0,77.88000000000001,-28.110000000000003,0,0,-10.18570889894419,16.860127059330242,1,0,1,0,7.135774165956813,Bajo
800154347,5,0,1903.6999999999998,0,361.73,0,-76.96,0,-62.46000000000001,0,-62.19,0,30.769999999999996,0,-20,0,447.27,0,0,0,-72.68694337086204,0,1,0,1,8.11554182559662,Bajo
800155000,4,0,-43.05,0,161,0,358.32,0,80.11,0,2037.48,0,-40.739999999999995,0,0,0,-25.36,0,1,0,31.063768115942004,0,0,0,0,25.87424843390292,Medio
800155633,6,19.439999999999998,-2.33,11.59,105.98,-6.58,110.89,-18,126.49999999999999,13.969999999999999,158.92,133.32999999999998,-14.29,0,0,-15.379999999999999,27.27,1,1,-29.159212880143095,30.303030303030276,1,1,0,1,17.41795528765566,Medio
800160400,5,83.48,-18.01,-72.88,-27.24,-85.22,-11.25,-62.49,36.32,-88.44999999999999,-75.42,18.18,-38.46,-50,100,77.5,-9.86,0,0,-3.258293838862558,9.940568265081806,1,1,1,1,23.760501049202272,Medio
800165050,5,67.35,13.41,-6.35,56.53,-44.04,38.019999999999996,-52.33,33.33,-41.57,65.89,-9.09,-70,0,-33.33,25.53,-3.39,1,1,-24.987026466009333,-14.816839803171133,0,0,0,0,9.60827080134679,Bajo
800174123,5,-86.49,-93.33,-84.03,-14.01,18.21,1189.8899999999999,-33.33,9042.86,2.92,0,-75,-88.89,-33.33,-50,-79.17,-93.33,0,0,54.16666666666665,0,0,0,0,0,22.032247664028997,Medio
800174375,6,534.03,-27.089999999999996,142.24,-12.1,-61.79,20.549999999999997,-81.85,186.53,-30.669999999999998,-55.08,204.35,-48.57,0,0,174.29,8.68,1,1,-56.739412528017,49.05113564867247,1,1,1,1,6.351864979883385,Bajo
800174995,5,178.77,-13.71,-9.16,-0.25,-67.41,15.590000000000002,-85.17,10.69,-45.22,-1.66,390,-2.04,33.33,0,-22.99,-13.54,1,1,-72.37675818990698,0.1927368634611515,1,1,1,1,15.407124992511259,Medio
800182136,4,0,60.709999999999994,0,117.17,0,35.13,0,41.839999999999996,0,61.739999999999995,0,-18.75,0,-33.33,0,53.66,0,1,0,-4.390243902439028,0,0,0,0,23.36619295680765,Medio
800191643,5,252.63,-19.98,75.85,10.57,-50.129999999999995,38.17,-46.97,-14.29,-77.82,55.11000000000001,137.5,-5.26,300,0,56.19,-11.89,1,0,-55.70717839374555,10.105591909577605,0,1,1,1,10.583506334877532,Bajo
800193392,5,148.07999999999998,2.33,121.61,55.7,-10.67,52.16,-41.28,15.190000000000001,52,52.400000000000006,130,-4.35,50,0,70.73,15.709999999999999,0,0,-31.17791643032709,13.084415584415598,0,0,0,0,13.317804320118311,Bajo
800193490,5,60.260000000000005,8.799999999999999,-34.64,71.12,-59.21999999999999,57.28,-39.39,37.5,-68.97,139.1,43.75,39.129999999999995,0,33.33,3.39,6.5600000000000005,0,0,-35.48474576271187,-2.061234329797479,1,1,1,1,8.62828476929607,Bajo
800193912,5,1171.43,-54.120000000000005,644.85,97.64,-41.42,330.77,45.62,63.5,-67.47999999999999,1045.78,1800,-26.32,200,-33.33,690.48,-43.669999999999995,1,1,-37.827715355805246,22.766166707646928,0,0,0,0,15.346811412097258,Medio
800194328,6,-1.02,-11.34,-47.870000000000005,14.860000000000001,-47.33,29.549999999999997,-25.900000000000002,48.339999999999996,-81.91000000000001,29.94,228.57,21.740000000000002,0,0,-5.56,0,0,0,-4.581901489118001,12.790697674418606,0,0,0,0,13.539328250237903,Bajo
800194627,5,113.04,15.65,107.41000000000001,19.64,-2.65,3.46,20.87,12.25,-6.45,0.59,400,-80,0,-75,50.88,3.49,0,0,-29.18009308986752,-10.512995896032818,1,1,1,1,9.864901034842559,Bajo
800196939,5,-59.78,0,100.75,0,399.07,0,326.87,0,101.6,0,1200,0,100,0,11.379999999999999,0,0,0,176.90460702533102,0,1,0,1,0,2.460821184880156,Bajo
800197177,5,-77.42,0,-79.96,0,-11.24,0,-18.08,0,85.26,0,-53.12,0,-25,0,-61.75000000000001,0,0,0,69.3877551020408,0,1,0,1,0,15.508654878273468,Medio
800201197,4,0,25,0,62.480000000000004,0,29.98,0,31.39,0,37.11,0,28.57,0,0,0,21.43,0,0,0,-2.857142857142858,0,0,0,0,23.092744631738743,Medio
800202398,5,336.84,-24.099999999999998,102.88999999999999,63.190000000000005,-53.55,114.99999999999999,-81.91000000000001,82.19,35.55,96.17999999999999,280,-57.89,50,-33.33,243.75,-38.18,1,1,-21.31024096385541,-18.55699855699856,0,0,0,0,15.666498962537693,Medio
800204153,5,95.57,-32.6,143.18,32.029999999999994,24.34,95.88,-28.1,198.13,29.470000000000002,91.79,340,-1.52,0,0,70.95,-20.39,0,0,-12.589046621425915,18.1057615199556,1,1,1,1,9.121322033077663,Bajo
800209488-1,1,1962.5,0,8212.470000000001,0,303.03,0,-46.94,0,398.23,0,2500,0,100,0,1893.33,0,1,0,-3.353535353535364,0,0,0,0,0,8.047214289286448,Bajo
800212070,5,942.8599999999999,-93.15,3038.26,-95.09,200.93,-28.28,135.4,13.28,455.42999999999995,-61.75000000000001,800,-83.33,200,-33.33,614.29,-92,0,1,-31.506849315068497,16.799999999999994,0,0,0,0,14.735253411080128,Bajo
800213942,5,236.73000000000002,50,127.98,49.220000000000006,-32.300000000000004,-0.52,-53.22,14.299999999999999,55.559999999999995,-28.73,1300,107.13999999999999,100,0,76.36,34.02,0,0,-47.62534435261707,-10.652920962199296,0,0,0,0,6.851126534688737,Bajo
800216303,5,-94.05,0,-99.47,0,-91.11,0,-53.1,0,-98.31,0,-68.57,0,-50,0,-91.88,0,0,0,36.60156249999999,0,0,0,0,0,34.22681723544567,Alto
800216538,5,-93.99,0,-92.97999999999999,0,16.74,0,29.770000000000003,0,-46.28,0,-66.67,0,-20,0,-72.86,0,0,0,351.3643659711074,0,1,0,1,0,2.505239098386372,Bajo
800217641,5,-95.41,0,-95.67,0,-5.57,0,-50.760000000000005,0,1.3299999999999998,0,-60.61,0,-25,0,-94.37,0,0,0,22.860238353196106,0,0,0,0,0,7.035922392066613,Bajo
800219600,5,-63.59,0,-67.55,0,-10.879999999999999,0,67.77,0,-66.77,0,-1.8900000000000001,0,0,0,-36.059999999999995,0,1,0,75.6243516019393,0,0,0,0,0,4.44821007005066,Bajo
800220011-7,5,-92.15,0,-82.35,0,124.92000000000002,0,584.9,0,-22.56,0,-19.23,0,-20,0,-93.42,0,0,0,-16.11559139784947,0,0,0,0,0,8.200723087103055,Bajo
800227877,5,0,-62.11,0,32.05,0,248.45999999999998,0,191.67000000000002,0,319.89,0,-37.14,0,-25,0,-59.3,0,1,0,7.3966408268733685,0,1,0,1,28.462237686779417,Medio
800231215,5,77.95,179.54000000000002,-20.150000000000002,109.82000000000001,-55.13,-24.94,-22.400000000000002,-6.88,-56.82000000000001,-38.66,9300,19.15,0,0,57.76,78.69,0,0,-11.34602007353671,-36.07740408991044,0,0,0,0,6.748162178327286,Bajo
800247350,3,13.209999999999999,2.5,20.39,8.93,6.34,6.2700000000000005,4.33,19.81,3.5000000000000004,-46.71,138.46,-3.2300000000000004,-25,0,0,5.48,0,0,-11.66666666666667,2.9067824924824626,1,1,1,1,8.489008082406338,Bajo
800248276-3,5,-98.36,0,-98.72999999999999,0,-22.67,0,112.65,0,-59.519999999999996,0,-90,0,-50,0,-97.08,0,0,0,78.36257309941521,0,0,0,0,0,11.253973118084565,Bajo
800254850,5,3128.5699999999997,-8.41,378.52000000000004,10.530000000000001,-85.18,20.669999999999998,-82.22,17,-87.15,51.05,4300,-4.55,0,0,1460,-8.97,0,0,-51.681415929203546,-0.619348445435397,0,0,0,0,19.487113353839202,Medio
800400695-8,5,25.88,28.970000000000002,23.78,69.85,-1.67,31.69,23.68,23.669999999999998,-29.470000000000002,153.96,200,25,0,0,38.64,36.07,1,0,10.131690739167354,5.500118793062492,0,0,0,0,10.862188232436433,Bajo
801001440-8,5,-99.14,-57.14,-78.8,-78.24,2358.7599999999998,-49.230000000000004,5261.93,1.73,366.99,-81.41000000000001,300,-25,-33.33,0,-98.22,-25,0,0,106.22222222222221,75.00000000000003,0,0,0,0,17.950522883610944,Medio
801002325,6,1711.1100000000001,-22.7,5013.84,62.83,182.36,110.65,148.96,68.75,340.52,524.48,0,200,0,200,377.78000000000003,-11.63,0,0,-73.61963190184049,14.322628276116657,0,1,0,1,16.11312470507603,Medio
802004549,5,0,-6.81,0,2.7199999999999998,0,10.22,0,25,0,-39.269999999999996,0,-72.72999999999999,0,-66.67,0,-8.55,0,0,0,-1.8665633275205096,0,0,0,0,8.11814444737594,Bajo
802006267,5,0,9760,0,1131.85,0,-87.51,0,-88.02,0,-43.95,0,900,0,100,0,2233.33,0,0,0,-76.33536173089925,0,0,0,0,8.183967643960456,Bajo
802006728,5,85.83,232.03,45.879999999999995,10.780000000000001,-21.5,-66.63,-33.33,-86,-37.79,-40.550000000000004,90.91,-19.05,0,0,66.67,78.75,1,0,-10.31227305737109,-46.163877952755904,1,1,1,1,11.633622326822707,Bajo
802009766,5,0,125.89999999999999,0,300.9,0,77.47,0,43.519999999999996,0,137.25,0,200,0,200,0,34.13,0,0,0,-40.62282835302293,0,0,0,0,13.865274024765165,Bajo
802009806,5,0,917.8599999999999,0,663.37,0,-25,0,82.41000000000001,0,33.72,0,350,0,100,0,566.67,0,0,0,-34.50292397660819,0,0,0,0,20.738499329422297,Medio
802009856,5,84.55,7.21,83.67,10.100000000000001,-0.48,2.69,27.500000000000004,0,-29.2,-4.03,-66.67,500,-50,100,73.42,-17.52,0,0,-6.031792758316179,-23.064743417198407,0,0,0,0,9.77163862084394,Bajo
802013023,6,2538.49,-47.97,274.31,-3.19,-85.81,86.06,-84.19,50,-5.140000000000001,-33.57,190.48000000000002,6.5600000000000005,0,25,742.6999999999999,8.53,1,1,-68.06145030415121,108.598354160317,0,1,0,1,3.411046708933406,Bajo
804003072,5,66.67,13.750000000000002,70.12,45.23,2.07,27.67,-15.709999999999999,18.52,-0.69,189.37,47.06,4,0,0,62.160000000000004,-16.669999999999998,0,0,-2.7027027027027195,-26.739926739926734,1,1,1,1,18.72061628692694,Medio
804005182,5,23.5,-19.72,45.989999999999995,-31.230000000000004,18.21,-14.34,-27.47,42.04,303.86,-74.55000000000001,218.18,-28.57,0,0,19.54,-14.42,0,0,-3.2096408543133226,6.602287798408479,0,0,1,1,9.222554762251626,Bajo
804005555,5,853.19,-46.21,3581.0299999999997,-54.89000000000001,286.18,-16.14,-13.48,60,7701.860000000001,-80.57,3400,-2.86,200,33.33,283.33,-42.86,1,1,-59.78422619047619,6.224066390041494,0,1,0,1,20.74087527494036,Medio
804005751,5,-22.830000000000002,-28.87,-19.45,-38.68,4.37,-13.79,10.01,-35.199999999999996,-4.279999999999999,-9.610000000000001,93.75,-25.81,0,0,-3.85,-28.000000000000004,0,1,24.59371614301191,1.2277227722772288,0,0,1,0,7.797706247607103,Bajo
804006936,5,43.18,-29.020000000000003,-3.1199999999999997,13.81,-32.34,60.35,-52.43,138,-20.95,39.81,290.91,-2.33,0,0,-12.620000000000001,-2.1399999999999997,0,0,-38.97047915739505,37.880781124532305,1,1,1,1,12.095798480091764,Bajo
804007078,5,29.17,77.42,-4.33,-11,-25.929999999999996,-49.84,-48.64,-35.77,4.24,-68.04,1200,-38.46,0,-33.33,60,4.17,1,1,23.870967741935488,-41.287878787878796,0,0,0,0,14.46153454329905,Bajo
804007611,5,763.64,-30.53,671.3,-4.65,-10.69,37.24,-43.94,143.23999999999998,4.96,-5.55,2500,-26.919999999999998,33.33,0,440.00000000000006,-33.33,0,0,-37.473684210526315,-4.040404040404044,0,1,0,1,14.697982486204992,Bajo
804007868,5,67.35,-12.2,4.87,-12.46,-37.330000000000005,-0.3,25,-6.67,-70.57,-3.64,300,-29.17,33.33,0,40.54,-15.379999999999999,0,0,-16.01845748187212,-3.6324786324786307,0,0,1,0,14.848343647464226,Bajo
804008273,5,-20.830000000000002,-7.89,-34.97,62.129999999999995,-17.86,76.02,-32.57,84.17,8.44,38.41,0,11.110000000000001,-50,100,-18.18,-11.110000000000001,1,0,3.349282296650724,-3.492063492063502,0,0,0,0,15.315357912169855,Medio
804008515,5,-36.809999999999995,-19.13,-34.4,-14.32,3.82,5.949999999999999,53.190000000000005,-6.7,-67.88,9.370000000000001,88.89,-11.76,0,0,5.71,-29.73,0,1,67.304347826086925,-13.106655042138915,0,0,0,0,11.198063519146785,Bajo
804008698,5,97.85000000000001,4.35,94.93,-0.44999999999999996,-1.48,-4.6,-7.539999999999999,-6.460000000000001,59.21999999999999,5.140000000000001,-45.45,150,-33.33,50,50.91,-8.43,1,1,-23.72529644268775,-12.248995983935751,0,1,0,1,9.152347242058179,Bajo
804008746,5,183.32999999999998,61.760000000000005,391.87,66.75,73.6,3.08,8.95,8.16,262.94,-8.75,1700,33.33,100,0,140.91,3.7699999999999996,1,1,-14.973262032085554,-35.849056603773576,0,1,0,1,10.687193033777035,Bajo
804008770,5,165.15,-13.71,82.09,33.98,-31.330000000000002,55.279999999999994,38.09,38.18,-74.98,95.48,650,-33.33,33.33,0,98.11,-14.29,0,0,-25.283018867924522,-0.6622516556291314,1,0,1,0,8.073230566646533,Bajo
804009386,5,-41.18,0,-43.4,0,-3.7699999999999996,0,51.519999999999996,0,-38.81,0,150,0,0,0,-26.32,0,0,0,25.263157894736832,0,0,0,0,0,16.13114894910389,Medio
804009658,5,145.71,-8.14,157.76,-15.1,4.9,-7.57,-20.18,3.6999999999999997,104.78,-37.36,245.45,-28.95,0,0,85.71,-17.31,1,0,-24.418604651162802,-9.980525803310602,0,0,1,0,14.613989261239634,Bajo
804010394,5,112.5,-0.98,131.77,0.5499999999999999,9.07,1.55,33.81,14.6,22.59,-22.41,-20.830000000000002,-78.95,0,-75,60,-14.29,1,1,-24.705882352941167,-13.437057991513445,0,0,0,0,11.57181278600733,Bajo
804010718,5,273.33,32.14,25.41,47.94,-66.41,11.95,-58.8,30.04,-76.94,-11.18,750,23.53,0,-25,153.85,21.21,1,1,-32.005494505494504,-8.271908271908268,0,0,0,0,15.558012708807995,Medio
804011439,5,1600,-17.65,873.04,-43.169999999999995,-42.76,-30.990000000000002,-57.31,-34.36,-19.7,-37.43,900,-50,100,0,833.3299999999999,-14.29,0,0,-45.09803921568627,4.081632653061207,0,0,0,0,16.08621240983848,Medio
804012398,5,-8.110000000000001,-79.41,-41.260000000000005,-59.440000000000005,-36.08,96.99,-38.1,53.849999999999994,-39.98,40.910000000000004,-14.29,-72.22,0,-33.33,0,-75,0,0,8.823529411764696,21.42857142857144,0,0,1,0,16.833743583379672,Medio
804013885,5,0,-10.99,-13.68,29.849999999999998,-13.68,45.879999999999995,2.16,76.19,-67.69,34.36,316.67,12,-25,33.33,13.950000000000001,-10.2,0,0,13.953488372093027,0.8818342151675429,1,0,1,0,13.083372928006474,Bajo
804014637,5,48.68,-23.01,13.469999999999999,5.9799999999999995,-23.68,37.65,15.010000000000002,0,-47.19,90.67,58.330000000000005,-31.580000000000002,-25,33.33,31.819999999999997,-20.69,0,0,-11.34352373290426,3.012286959968291,1,1,1,1,13.90734457892546,Bajo
804014810,5,24.14,54.169999999999995,14.39,62.46000000000001,-7.85,5.38,-2.81,8.959999999999999,-31.61,30.91,1800,26.32,33.33,0,11.110000000000001,22,1,1,-10.49382716049384,-20.864864864864863,0,0,0,0,9.384451104731413,Bajo
804014835,5,150,16,59.56,100,-36.17,72.41,-34.78,18.67,-56.76,268.19,85,5.41,0,0,93.10000000000001,25,0,0,-22.758620689655164,7.75862068965516,0,1,0,1,13.670162257132791,Bajo
804015047,5,133.32999999999998,-13.61,62,64.72,-30.570000000000004,90.66,-7.6899999999999995,20,-17.82,337,144.44,-4.55,-25,33.33,87.88,3.2300000000000004,1,0,-19.480519480519487,19.4818389636779,0,1,0,1,13.672755388201956,Bajo
804015069,5,26.669999999999998,1.05,20.62,5.96,-4.77,4.859999999999999,-14.29,40.83,-3.53,-22.509999999999998,144.44,-4.55,-25,0,19.05,-14.000000000000002,1,1,-6.015037593984984,-14.89583333333332,0,0,1,0,12.738026781815956,Bajo
804015127,5,-61.339999999999996,-10.870000000000001,-76.59,146.04999999999998,-39.45,176.06,-16.97,19.830000000000002,-61.38,480.91999999999996,50,-19.05,0,0,-41.07,-3.0300000000000002,0,0,52.44565217391306,8.795269770879521,0,0,0,0,12.937584396507415,Bajo
804015154,5,-2.78,-7.140000000000001,-48.36,70.72,-46.88,83.85000000000001,70.11,50.660000000000004,-87.67,320.43,92.86,-48.15,0,-25,39.39,-15.22,1,1,43.37662337662338,-8.695652173913038,0,1,0,1,16.830806336270573,Medio
804015164,6,52.27,0,-3.4799999999999995,12.8,-36.61,12.8,-29.880000000000003,-2.3800000000000003,-41.82,50.62,80,0,0,0,43.9,-15.25,1,0,-5.496905715325795,-15.254237288135586,0,0,1,1,17.602446975165904,Medio
804015655,5,10.81,-12.2,-33.67,56.08,-40.14,77.75999999999999,-47.19,55.65,-45.4,146.16,-33.33,10,-25,0,-14.71,6.9,0,1,-23.027259684361557,21.74329501915708,0,0,1,0,11.999336887634488,Bajo
804015920,5,7.84,-12.73,-11.62,3.46,-18.04,18.55,38.46,11.110000000000001,-44.51,28.98,222.22,-6.9,-20,0,4.26,4.08,0,1,-3.326885880077368,19.260204081632647,1,1,1,0,20.760960156959733,Medio
804016288,4,0,4.65,0,51.88,0,45.129999999999995,0,59.309999999999995,0,26.72,0,10,0,0,0,-5,0,1,0,-9.222222222222221,0,0,0,0,14.3955952173438,Bajo
804016365,7,61.4,50,-31.15,1310.73,-57.34,840.49,15.559999999999999,6.069999999999999,-73.82,5722.0599999999995,46.150000000000006,7.89,-20,0,79.55,39.24,0,0,11.240118577075098,-7.1729957805907185,1,1,1,1,28.745079579707333,Medio
804017401,5,23.810000000000002,-21.790000000000003,-0.36,28.139999999999997,-19.52,63.85999999999999,-9.09,80,-57.28,56.14,18.18,76.92,-50,100,18.18,-10.26,0,0,-4.545454545454552,14.754098360655732,0,0,0,0,11.13930789795599,Bajo
804017570,5,0,7.95,0,42.89,0,32.36,0,11.73,0,43.68,0,1400,0,200,0,13.889999999999999,0,1,0,5.4970760233918226,0,1,0,1,17.739133780454505,Medio
