nit_entidad,orden_entidad,num_contratos,val_contratos,val_contratos_media,val_contratos_median,val_contratos_desv,num_familias_dif,num_grupos_dif,num_contratistas_dif,pnum_cont_cerrada,pval_cont_cerrada,pnum_ganadoras,IRCC,IRCCG,adicion
813002933,5,820,6709224113,8181980.625609756,4500000,13950057.079633033,34,4,278,100,100,33.90243902439025,4.645101591879015,Bajo,6.244552046224497
813002940,5,2775,55237729420,19905488.079279277,4000000,90524993.99088839,137,5,410,0,0,14.774774774774773,21.106312943874187,Bajo,4.65314118910553
813003431,5,1455,7218442741,4961129.03161512,3000000,8470497.827571053,60,4,334,0.06872852233676977,0.022165445614913137,22.9553264604811,7.614607262476658,Bajo,0.9213295301272102
813004018,5,664,18255873297,27493785.085843373,6172097,167390098.09212974,59,5,190,97.89156626506023,70.44515069631511,28.614457831325304,19.010245095517515,Bajo,6.427454899533797
813005265,5,10039,147918348353,14734370.789222034,5916672,92001994.70971322,127,5,1956,99.09353521267057,89.38685506037723,19.48401235182787,4.08591157035559,Bajo,2.4802947044917034
813005295,5,3417,52206432702,15278440.942932397,5200000,86682763.13823858,92,5,931,37.898741586186716,64.08487930016774,27.246122329528827,11.130936014783835,Bajo,0.08298943842911033
813006677,5,1129,8232972749,7292269.928255093,3300000,18361582.91476483,70,5,314,0,0,27.812223206377322,10.116795971712069,Bajo,0.4839702750487849
813007875,5,281,16020020201,57010748.046263345,12743850,104554911.0981831,2,1,75,0,0,26.690391459074732,25.691384223880693,Bajo,1.9368712490941171
813010024,5,380,2678594743,7048933.534210526,3900000,10490214.011138551,43,4,159,77.10526315789473,64.82118941424353,41.8421052631579,10.460364367113023,Bajo,3.0652656849219966
813010472,5,165,1222292977,7407836.224242425,3600000,17271722.81066337,35,4,108,98.7878787878788,84.53139275461942,65.45454545454545,12.439891887547313,Bajo,3.7432162314643946
813010966,5,457,9496248362,20779536.89715536,3315000,205546796.41344887,15,4,161,42.669584245076585,79.1041994548036,35.22975929978118,25.5548897287281,Bajo,5.10805614086676
813010996,5,412,13223301297,32095391.497572817,10000000,82054855.45462318,66,4,193,0,0,46.84466019417476,15.989758555185453,Bajo,4.066238865189359
813011027,5,740,3100155533,4189399.368918919,2600000,13394210.29013515,38,4,172,100,100,23.243243243243246,10.243464965468275,Bajo,0.6416217497589439
813011502,4,311,3763982722,12102838.334405145,2723333,114850091.83225033,35,4,99,0,0,31.832797427652732,30.47683869830531,Bajo,0.2023965890348833
813011505,5,862,6346474903,7362499.887470998,3750000,13059539.156269316,79,4,230,12.993039443155451,14.079286496155866,26.68213457076566,6.044887666113976,Bajo,0
813011515,5,381,2552811777,6700293.377952756,3600000,9598745.680298112,7,2,128,0,0,33.59580052493438,8.246862839868346,Bajo,0
813011566,4,488,2871118627,5883439.809426229,3000000,12373006.853020018,47,5,161,61.065573770491795,58.71396229146474,32.99180327868852,13.153317489903324,Bajo,7.5919297348573735
813011706,5,327,2158574433,6601145.055045872,3399000,13421570.159715666,6,1,117,100,100,35.77981651376147,11.171329759408758,Bajo,0.6826696835408339
813012833,4,172,1400644067,8143279.459302326,5671120.5,12635573.957675854,26,4,109,29.069767441860467,30.754031316651414,63.372093023255815,11.090529452551063,Bajo,0
813012946,4,939,5328945769,5675128.614483493,3060000,10875030.374021888,53,4,229,90.94781682641107,93.49572102954534,24.38764643237487,6.0254205680883715,Bajo,0.09318098780677883
814001329,5,2584,15132037950,5856051.838235294,2561766,41854692.420704804,71,5,589,0,0,22.794117647058822,7.032607684468747,Bajo,2.827074188143836
814001594,5,1862,5909099971,3173523.0778732547,1954849.5,6073111.451858967,80,4,406,0.322234156820623,0.44696739147451464,21.804511278195488,4.6800021931909,Bajo,1.278741144317633
814001677,6,838,7739536030,9235723.186157517,3000000,98413611.83577189,37,4,249,100,100,29.713603818615752,20.36097447999185,Bajo,0
814002021,5,1810,8623918963,4764596.112154696,2195000,8822472.892284937,45,4,311,0,0,17.18232044198895,17.490895355691908,Bajo,0.21165128388535745
814003182,5,2409,12570007427,5217935.835201329,2400000,24095771.184471734,100,5,352,0.04151100041511,0.028639601216681125,14.61187214611872,8.353982025022857,Bajo,0.07262231947401147
814003370,6,2004,8137486249,4060621.880738523,2200000,9039311.652583504,91,4,445,1.6966067864271457,2.817449651950865,22.205588822355292,5.49500749028626,Bajo,2.0307123858888696
814006607,6,1049,3701440158,3528541.6186844613,1848000,4845160.832412762,63,4,299,0,0,28.503336510962825,8.215056661638954,Bajo,0.653789866273155
814006620,5,1453,22715586197,15633576.185134206,2753332,142213616.62762383,95,5,407,0,0,28.011011699931178,14.314969193923291,Bajo,1.086020592189647
814006625,5,1870,6424774281,3435708.171657754,1700000,8282538.768360338,69,4,264,82.24598930481284,84.3240460450349,14.117647058823529,8.982280808731357,Bajo,0.1549617613131201
814006632,5,1922,5873355328,3055856.049947971,1460000,13032766.467139047,64,4,308,70.34339229968782,64.27140765694877,16.024973985431842,7.101868966811443,Bajo,0.019136659536478716
814006654,5,2258,15542257332,6883196.338352525,3600000,13175593.54643382,92,4,539,4.517271922054915,3.3420280137207032,23.87068201948627,4.461629094836284,Bajo,1.1314153621683285
814006689,5,2326,11749672293,5051449.825021496,2487000,8323533.951392006,88,4,443,24.419604471195186,21.165393042336827,19.045571797076526,6.004774747758311,Bajo,0.2328580893888698
814006732,5,2051,8593814573,4190060.737688932,2097000,12491956.240682999,95,4,497,98.68356899073622,95.59391889616002,24.2320819112628,6.132861375957506,Bajo,0.30087041044841034
814006908,6,2668,10613610232,3978114.7796101947,2550000,5721837.114862153,84,4,422,0,0,15.817091454272864,6.862784793708627,Bajo,0.03778288227648953
814007194,5,1825,7233486767,3963554.392876712,1656232,50664083.25772383,75,4,344,0,0,18.84931506849315,16.764041105308735,Bajo,0
815000316,5,3509,81417916022,23202597.897406667,4494000,177177642.99161068,7,1,648,22.74152180108293,23.868158609892454,18.46679965802223,8.305495479384806,Bajo,0.07658179181576613
815001140,5,27,3769896818,139625808.07407406,37800000,234441095.6330251,19,4,24,0,0,88.88888888888889,36.53697448299098,Bajo,0
816005003,5,6100,131034376562,21481045.338032786,6390000,148939278.44307682,87,4,1930,99.81967213114754,90.50835634028054,31.639344262295083,6.658970593538293,Bajo,18.659758783636754
817.003.532-4,5,1318,21303265508,16163327.396054627,5100000,25805930.62442983,79,4,263,0.07587253414264036,0.06008468511643543,19.954476479514415,24.307544104915095,Bajo,0
817000999,5,713,24028876057,33701088.43899018,9000000,87677131.42081763,82,4,236,0.1402524544179523,0.39976226841461715,33.09957924263674,20.834381716503405,Bajo,4.037553838828382
818001019,5,8,4700109894,587513736.75,311826877,855745793.1169802,5,3,7,25,4.255219654657718,87.5,51.60787467018603,Bajo,0
819000736,5,910,2664854086,2928411.0835164837,1750000,6990995.919940687,33,4,181,7.9120879120879115,8.696686442140908,19.89010989010989,6.710439853849603,Bajo,0
819001107,5,33,45390560,1375471.5151515151,919727,985888.8494485611,3,1,22,100,100,66.66666666666666,22.227349395130645,Bajo,0
819001235,5,615,2211560253,3596032.931707317,2250000,5290836.957179666,2,1,128,100,100,20.8130081300813,9.356955711552407,Bajo,0
819001269,5,743,3147745694,4236535.254374159,2300000,7484358.8512161,23,4,199,100,100,26.783310901749662,8.290916736757211,Bajo,0
819001274,7,105,623463069,5937743.514285714,4374999,5748957.88024044,2,1,56,100,100,53.333333333333336,10.433167228407209,Bajo,0
819001302,5,876,3347423292,3821259.4657534244,2174000,7058848.205083917,39,4,163,0,0,18.60730593607306,9.229925998777503,Bajo,0
819001309,5,1013,6567366078,6483085.960513326,3450483,29550615.936683223,21,4,234,8.390918065153011,11.132454629705203,23.099703849950643,9.73169050562801,Bajo,0
819001345,7,288,983356730,3414433.090277778,2496000,3478750.044687599,4,1,71,100,100,24.65277777777778,11.553356297131103,Bajo,0
819001352,5,322,2486690151,7722640.220496895,2500000,60537501.456621036,46,5,126,22.981366459627328,17.00258686551576,39.130434782608695,21.48888178453382,Bajo,0
819001363,4,1967,6198698939,3151346.6898830705,2379300,3634097.848007647,73,4,306,0,0,15.556685307574988,5.046172417689396,Bajo,0
819001712,5,1194,5452512124,4566593.068676717,2231110,9586548.735615402,82,4,245,0,0,20.519262981574542,11.775761018287737,Bajo,5.17568709342043
819001796,5,1103,5365752139,4864689.15593835,2400000,32447868.451449133,19,4,163,91.2964641885766,73.63277390849305,14.777878513145964,10.984090168582412,Bajo,0
819002025,4,5596,73844580357,13195957.890814869,1600000,547944195.0651194,58,4,550,0,0,9.828448892065762,24.55808251581603,Bajo,0.03410910322605311
819002363,5,1472,7136943553,4848467.087635869,2000000,12880447.08200373,70,5,194,100,100,13.179347826086957,15.09355057145896,Bajo,0
819002534,4,381,4621396971,12129650.842519686,7200000,28457860.13835747,2,1,147,0,0,38.582677165354326,9.426804459279763,Bajo,1.150413920006648
819002551,5,2578,35945552713,13943193.449573312,2550000,456461965.0814731,56,4,513,0.504266873545384,0.20786827398811183,19.89914662529092,30.143575165934475,Bajo,0.0985912939552247
819003462,5,243,1103877071,4542703.995884773,3600000,3739367.1264703553,35,4,105,0,0,43.20987654320987,7.298645294009249,Bajo,0
819003599,5,685,3413489115,4983195.788321168,2502000,9725182.887807162,41,4,183,11.386861313868613,27.103695275735483,26.71532846715328,10.6117263552553,Bajo,0
819003618,4,205,1237091154,6034590.995121951,4000000,6720232.840840123,13,4,71,21.951219512195124,19.730963172015375,34.63414634146341,12.2442354184332,Bajo,0
819003632,4,741,4365865726,5891856.580296896,2400000,19250078.025026493,52,4,272,21.997300944669366,55.49840233451101,36.707152496626186,11.559320087524606,Bajo,0
819004070,5,1449,24404971854,16842630.67908903,5985000,123395964.50658274,55,4,679,0.13802622498274672,0.047941050987454256,46.85990338164252,10.45404493770468,Bajo,0
819004280,7,536,2991329608,5580838.820895523,2050762,47426433.33515865,13,4,221,0,0,41.23134328358209,17.124893711028292,Bajo,0
819004347,4,150,414538666,2763591.1066666665,2435000,2547391.2135379133,6,1,56,0,0,37.333333333333336,10.707164753749277,Bajo,0
820000857,5,168,1314610690,7825063.630952381,3484700,13797456.00680804,40,4,81,0,0,48.214285714285715,16.22824774526318,Bajo,0.6623144234375782
820000886,4,294,1523958687,5183532.948979592,2543500,7490257.119183272,40,4,83,90.47619047619048,83.77652510471238,28.2312925170068,19.95875465698969,Bajo,1.063679508349456
820002248,6,375,8271474591,22057265.576,5700000,78428198.8454524,72,4,109,100,100,29.06666666666667,40.20088468885511,Bajo,3.7097887282264463
820002608,7,44,141924053,3225546.659090909,1828375,4299460.284585545,20,3,27,0,0,61.36363636363637,26.39992012702479,Bajo,4.108705521765768
820002657,5,298,2537046746,8513579.684563758,4500000,11265015.426806934,47,5,118,0,0,39.59731543624161,16.35755895090526,Bajo,7.094847109133089
820002715,5,205,1327848030,6477307.463414635,4800000,5664374.660633074,41,4,91,85.85365853658537,79.90265143519474,44.390243902439025,12.614285601353357,Bajo,2.5613002995385203
820002854,4,352,3186786811,9053371.622159092,4482500,19937184.14001636,51,4,150,99.43181818181817,87.46110663503684,42.61363636363637,13.18162255787231,Bajo,0.9943460577610117
820002916,7,275,5357443749,19481613.632727273,4500000,52131785.74298742,42,4,120,0,0,43.63636363636363,18.423367003075988,Bajo,15.317779249912116
820003193,5,182,1277079481,7016920.225274725,2732550,31988913.18094806,20,4,85,0.5494505494505495,0.1824475324100834,46.7032967032967,22.169050222563172,Bajo,1.8545310560215684
820003284,5,97,486330721,5013718.773195877,3600000,4583179.73279567,29,4,57,1.0309278350515463,3.0843208854165725,58.76288659793815,16.061843861823807,Bajo,0
820003291,5,98,1331790830,13589702.346938776,6000000,25027561.79845645,22,4,52,91.83673469387756,66.27173638070477,53.06122448979592,20.171305068728287,Bajo,0.8676025704192398
820003328,5,287,2753300036,9593379.916376306,6000000,12142970.75165166,52,4,95,11.149825783972126,9.598748467092237,33.10104529616725,15.91375288871771,Bajo,5.0813408146904075
820003337,4,153,1461541956,9552561.80392157,3840000,14564400.266920598,44,4,60,15.032679738562091,9.384684403818785,39.21568627450981,25.45024264053883,Bajo,0.30024047089212624
820003352,5,218,1265831109,5806564.720183486,4394500,11967566.585472416,39,4,81,1.3761467889908259,1.256266723651836,37.15596330275229,14.72255221982505,Bajo,4.4525523274524454
820003357,4,173,830600509,4801159.011560693,3000000,7933724.545583687,41,4,85,0,0,49.13294797687861,13.703789976285547,Bajo,1.3885553271125444
820003360,5,45,836810074,18595779.422222223,5818000,48560126.25998371,19,4,39,0,0,86.66666666666667,26.758085774965505,Bajo,0
820003365,5,166,1088189653,6555359.355421687,3492807.5,17154986.612411648,57,4,90,43.97590361445783,29.870851749405485,54.21686746987952,19.816702414600044,Bajo,6.5679640497903975
820003374,5,161,1455544769,9040650.739130436,4000000,21364428.00290174,36,4,73,0,0,45.3416149068323,21.304453481246437,Bajo,0
820003382,5,214,2091837160,9774940,4000000,18304041.856542874,27,3,90,0.9345794392523363,0.42128040215137974,42.05607476635514,28.977866457628586,Bajo,0
820003388,5,177,1059503052,5985892.949152542,3990000,5977041.2391463965,41,4,94,49.717514124293785,53.28326123594781,53.10734463276836,13.727901640366,Bajo,4.507543685977869
820003401,5,93,425327219,4573410.956989247,3200000,4043517.262853801,4,2,59,100,100,63.44086021505376,17.315244662434054,Bajo,0
820003404,5,212,907104926,4278796.820754717,3078142.5,4130387.7144600777,47,4,80,0.4716981132075472,0.13228899608026162,37.735849056603776,11.474281126746082,Bajo,4.335773309305798
820003411,3,307,19467083144,63410694.28013029,3620000,958479182.9112511,70,4,131,0.32573289902280134,0.009400483813950469,42.671009771986974,46.88856180182357,Bajo,5.131572783294482
820003422,4,190,1547613692,8145335.221052632,5000000,8380856.050182172,30,4,87,76.31578947368422,70.78059348159347,45.78947368421053,14.878392476120062,Bajo,0.2285023597001853
820003435,5,275,1633633884,5940486.850909091,2914785,8943512.172188576,61,5,109,92.36363636363636,77.69083577602875,39.63636363636363,10.853197919183675,Bajo,8.460662569308127
820003444,5,72,517100014,7181944.638888889,3180000,19513006.479022026,22,4,42,0,0,58.333333333333336,24.831340746536984,Bajo,5.668149085156146
820003456,5,83,394512959,4753168.180722891,2200000,6193197.100773894,22,3,46,21.686746987951807,22.42690486626068,55.42168674698795,20.318175720998482,Bajo,0
820003516,5,117,523937973,4478102.333333333,3000000,5123654.641216732,31,4,53,0,0,45.2991452991453,17.119881856818495,Bajo,0.3076013251341993
820003524,6,339,2179255701,6428482.89380531,4500000,10345511.211060671,62,4,121,1.4749262536873156,2.3888595989957215,35.693215339233035,11.988974910332379,Bajo,0
820003533,5,358,2878116441,8039431.399441341,5000000,9883044.03240009,50,4,132,26.81564245810056,23.14115209211579,36.87150837988827,10.470216450208783,Bajo,0
820003550,5,160,1398747574,8742172.3375,4000000,11806184.26997843,23,4,58,3.125,5.107288214678254,36.25,25.99619076237162,Bajo,2.755148033037944
820003558,5,221,3235711794,14641229.837104073,2600000,150724147.32147136,42,4,98,23.52941176470588,5.659883841929093,44.34389140271493,36.312288021924445,Bajo,2.1278088759277356
820003571,5,193,928761007,4812233.196891191,3210000,3825140.640672393,23,4,48,100,100,24.870466321243523,29.976003851255594,Bajo,0
820003580,6,358,13991018146,39081056.27374302,3600000,429943829.87861013,43,4,103,8.100558659217876,0.4941741857419217,28.77094972067039,34.87690329997691,Bajo,10.075628286541276
820003619,5,195,981409200,5032867.692307692,3000000,13230973.125166118,42,4,81,1.5384615384615385,0.6786160146043058,41.53846153846154,14.60160733566647,Bajo,5.6181891309143825
820003622,5,195,2227896403,11425109.758974358,4050000,57222626.69201142,56,4,103,64.1025641025641,29.83787244796768,52.820512820512825,20.934521926000393,Bajo,0.4856075131977656
820003632,6,214,11495056720,53715218.31775701,4407762,515092742.8756692,17,4,84,85.51401869158879,10.07377585171237,39.25233644859813,36.239508860860795,Bajo,39.73808932090495
820003638,5,328,1101960340,3359635.1829268294,2398725,3096473.528578254,57,4,110,100,100,33.53658536585366,12.250089389862787,Bajo,7.188021955146514
820003684,5,409,2876731608,7033573.613691932,4260000,12721643.61797158,48,4,174,3.9119804400977993,2.9712461448367415,42.54278728606357,8.776878603146763,Bajo,2.004149313735196
820003782,6,206,2019222029,9802048.68446602,5000000,15756700.779877046,57,4,72,3.8834951456310676,6.068354952559801,34.95145631067961,24.136329131608477,Bajo,3.1375541529320783
820003787,4,123,575892639,4682053.975609756,4000000,3473070.363416951,23,4,60,94.3089430894309,94.06396736388916,48.78048780487805,16.48176226735542,Bajo,9.074166054255478
820003839,5,113,629393602,5569854.884955753,2500000,17229465.109060597,23,4,52,98.23008849557522,60.59219998235699,46.017699115044245,21.21353154558636,Bajo,2.9007561298899955
820003850,5,718,50116068908,69799538.86908078,9781666.5,558621893.5406058,64,4,327,99.025069637883007,61.214893646821544,45.543175487465184,16.663031944667416,Bajo,6.135854562265085
820003906,5,94,490474615,5217815.05319149,2400000,7957506.46552049,21,4,47,59.57446808510638,49.61565951787332,50,21.68525176986285,Bajo,3.5045276512364154
820003910,4,38,362844019,9548526.815789474,2543333.5,33859061.470896244,15,4,23,84.21052631578947,30.408850145604855,60.526315789473685,43.50293429897404,Bajo,0
820003915,5,8,34659146,4332393.25,3000000,3829241.0379706817,6,3,8,100,100,100,40.39335215805604,Bajo,0
820003929,5,170,500116151,2941859.711764706,1821780,3906289.085774913,27,4,52,2.941176470588235,5.100815070457503,30.58823529411765,22.97917534125918,Bajo,0.8048516248040579
820003973,5,123,487637350,3964531.300813008,2722000,4151202.235283995,29,3,74,99.1869918699187,99.8605521090622,60.16260162601627,12.040978929129476,Bajo,5.149245220048129
820004060,5,203,1075176816,5296437.517241379,3150000,6281173.030808091,31,4,105,0,0,51.724137931034484,9.405363935383637,Bajo,0
820004318,5,193,1972119776,10218237.18134715,5060000,20598658.807370808,3,1,105,99.48186528497409,99.54363826631999,54.40414507772021,13.866346073988565,Bajo,0
820005389,7,1621,651243428080,401754119.7285626,20342500,12530652948.880981,104,4,573,0.4935225169648365,0.028820780050458086,35.348550277606414,37.54892346948364,Bajo,42.47352275697841
821000831,5,526,73437384888,139614800.16730037,17000000,671849790.0551994,43,3,340,0.19011406844106463,0.31908407462680505,64.63878326996198,24.80178931464954,Bajo,4.118117923979648
821003143,5,928,40801008431,43966603.91271552,16966428,188249866.67920852,54,4,235,0,0,25.323275862068968,17.49779490484707,Bajo,18.46353811853129
822001570,5,823,34849901755,42344959.605103284,5184000,854145460.5246714,26,4,158,26.24544349939247,4.822762666063648,19.19805589307412,36.30790517433943,Bajo,13.51757707713914
822002459,5,3641,114869076224,31548771.27822027,7126200,219926696.3079482,78,4,1136,0,0,31.20021971985718,12.440056536547601,Bajo,14.418161252384078
822006051,5,2699,91599827754,33938431.920711376,3300000,953156843.3750178,89,4,875,0,0,32.41941459799926,24.726878965366684,Bajo,0
822006595,5,7482,206737903834,27631369.130446404,6000000,511581307.79998654,93,5,2180,0.02673082063619353,0.020315577947294976,29.13659449345095,9.586012990471657,Bajo,12.099464409891894
823000281,5,607,3201020063,5273509.164744645,4367458,4266304.158409901,3,1,160,2.3064250411861615,2.1082798817809225,26.359143327841846,6.236407629326568,Bajo,0
823000624,5,612,16311439374,26652678.715686273,7000000,51724570.147730656,70,4,178,0,0,29.08496732026144,29.05924397458757,Bajo,2.746089809296887
823000696,4,1118,6596687428,5900435.982110912,2700000,8940182.265865667,37,4,210,76.47584973166369,78.17796782533865,18.783542039355993,9.0324567130753,Bajo,0
823000878,5,2265,15746139537,6951937.985430463,2382553,36740838.24108248,48,4,409,0,0,18.05739514348786,8.935012100549717,Bajo,0.4631478516164612
823001035,5,2318,45327778089,19554692.87704918,2775416,645316960.5741487,42,4,446,46.33304572907679,9.518131829733333,19.240724762726487,32.774582509293026,Bajo,0
823001518,5,863,133298000859,154458865.42178446,43136085,273381783.836441,82,5,208,0,0,24.10196987253766,30.66270701255305,Bajo,12.768243681010304
823001873,4,606,7759958775,12805212.5,5400000,25222623.688897796,20,4,134,100,100,22.112211221122113,20.572776831042848,Bajo,0
823001901,5,1828,7566451159,4139196.476477024,1529566,27617544.55729262,52,4,351,0,0,19.201312910284464,10.053423900460562,Bajo,0
823001943,5,392,11404109836,29092116.92857143,2806000,399780444.6907876,46,4,157,2.0408163265306123,0.6631767765096085,40.05102040816326,36.11078762243995,Bajo,1.5706493754255364
823001999,5,247,7315684254,29618154.874493927,7500000,76118025.62058401,30,4,80,100,100,32.388663967611336,26.13564050691383,Bajo,10.313233096435024
823002044,4,633,2574463264,4067082.5655608214,2500000,5651232.168836307,52,4,166,98.42022116903634,94.75440504867892,26.224328593996844,12.719690078926321,Bajo,0.1605593422357885
823002149,5,882,5116075711,5800539.354875283,3148333.5,8500042.686856668,44,4,234,79.59183673469387,81.29899927120137,26.53061224489796,8.16852806408855,Bajo,0.3166621275514213
823002356,5,984,8563824932,8703074.117886178,3300000,31787292.907565877,56,4,389,0.9146341463414633,0.9354698471316205,39.53252032520325,8.752860610114112,Bajo,0.18376933946272458
823002541,5,1145,7185397066,6275455.952838428,2722080,11706234.24090094,45,4,227,48.995633187772924,32.50586456873753,19.82532751091703,7.032123003943079,Bajo,0.2851757751619443
823002856,5,1078,8046688570,7464460.640074211,3975902,16060757.291752381,59,4,214,2.6901669758812616,2.2132875337562616,19.851576994434136,7.424297172362248,Bajo,1.2134623882906777
823003985,5,463,3389346478,7320402.760259179,4170000,11069793.766582798,46,4,165,80.99352051835854,71.45952869442816,35.63714902807775,8.44568131073623,Bajo,0
823004853,5,6,30075350,5012558.333333333,4050000,3238920.232178722,3,2,6,0,0,100,47.958505523516926,Bajo,0
824000204,5,165,540023120,3272867.393939394,2610000,5236680.4663160015,2,1,98,100,100,59.3939393939394,7.9584588806241,Bajo,0
824000425,5,238,1126222648,4732027.9327731095,3000000,6307280.386252442,29,4,113,73.52941176470588,64.31029746082677,47.47899159663865,8.37831259943723,Bajo,0
824000426,5,2335,17788319047,7618123.788865096,3780000,30308149.13102044,102,4,535,98.37259100642399,84.75459572186298,22.91220556745182,7.1747570591773835,Bajo,1.451516809590142
824000440,3,987,7604043860,7704198.439716312,4800000,13396328.718392512,21,4,245,0.10131712259371835,0.02630179463483526,24.822695035460992,4.221726071315202,Bajo,4.953331169178766
824000441,5,156,3304668916,21183775.102564104,7271055,64029479.03863778,25,4,77,100,100,49.358974358974365,23.156697728670853,Bajo,0.24330217277478774
824000442,5,2356,12506102164,5308192.76910017,2400000,50764570.71692077,64,4,405,13.582342954159593,16.63427527394058,17.190152801358234,11.141238853001434,Bajo,2.637899482994979
824000450,5,931,7568811420,8129765.22019334,3000000,20730517.128676124,52,4,318,0.10741138560687433,2.8802408714260186,34.15682062298603,9.049925853916047,Bajo,0.09862710610149711
824000462,5,683,3028359453,4433908.423133235,2164000,16375392.537992327,39,4,135,0.14641288433382138,0.1673513358851592,19.765739385065885,15.191329521734776,Bajo,0
824000469,5,1490,19176855967,12870373.132214766,4260000,160064171.30009884,85,4,387,0.4026845637583893,0.2506667416323094,25.973154362416107,16.78643464701768,Bajo,6.6023186137881495
824000472,4,251,445146330,1773491.3545816734,1200000,2207824.8229523804,16,4,51,0,0,20.318725099601593,13.36767733342441,Bajo,0
824000543,5,1944,80910708287,41620734.71553498,6300000,1285597243.2089765,38,4,474,35.75102880658436,13.509723804699735,24.382716049382715,32.20971153954629,Bajo,29.581020460482982
824000586,5,528,2620245251,4962585.702651516,3465000,5457398.718599948,6,1,155,1.3257575757575757,7.0985721633886865,29.35606060606061,5.971533150114759,Bajo,0
824000725,6,649,82078357167,126468963.27734977,44684310,322564598.66424716,70,4,173,0,0,26.656394453004623,23.366162328027414,Bajo,0.27973811265997883
824000785,5,746,60579646639,81205960.64209116,13720000,554810151.6850632,65,4,322,31.769436997319033,30.048771602244674,43.16353887399464,21.50820823932314,Bajo,5.002382795476075
824002672,5,1296,9965551826,7689469.00154321,4400000,15190079.14738848,76,5,265,0.07716049382716049,0.23413989919879424,20.44753086419753,7.561149365213629,Bajo,11.168457060142758
825000140,5,2035,4029026935,1979865.8157248157,1100000,5420266.701557626,23,4,206,9.385749385749385,9.827083521346577,10.122850122850123,8.580562617531879,Bajo,0
825001037,6,1522,8869814518,5827736.214191853,3600000,9797890.19245811,32,4,505,10.840998685939553,9.282356528754642,33.18002628120894,3.0850762333635284,Bajo,0
825001119,5,283,927281493,3276613.0494699646,2500000,2881463.8610041286,8,2,100,0,0,35.3356890459364,10.948978506813363,Bajo,1.3745114928047277
826000923-1,5,1143,17856168543,15622194.7007874,7488000,34237832.75901332,92,5,528,2.799650043744532,1.0158247922178565,46.194225721784775,6.180743987845041,Bajo,2.2468825913092614
826001918,5,349,1978059555,5667792.421203438,3300000,12848224.746694202,56,4,135,0,0,38.68194842406877,11.678558567876534,Bajo,2.3081520853293576
826001960,4,222,1370489641,6173376.761261261,3300000,17865524.88948861,13,2,65,98.1981981981982,99.72354406143228,29.27927927927928,17.387841821164734,Bajo,2.4051152487916037
826002019,5,488,3963402915,8121727.284836066,4000000,13203849.959168112,82,4,170,54.09836065573771,50.72036861031577,34.83606557377049,15.209447957482261,Bajo,3.854402328794359
826002031,5,269,2395022885,8903430.799256505,5000000,15772470.718207652,39,4,129,11.152416356877323,11.262168461492593,47.95539033457249,14.277326085928943,Bajo,7.272793682104557
826002060,5,61,1469913275,24096938.93442623,6181239,48611758.59148991,16,4,40,59.01639344262295,88.22148571996536,65.57377049180327,32.25356960198282,Bajo,0
826002164,5,179,1639461943,9159005.268156424,4000000,33111830.33127605,37,4,77,55.3072625698324,39.81919268009504,43.01675977653631,21.711039553028233,Bajo,0.30995172872263566
826002202,5,116,412834529,3558918.353448276,2564000,2973718.919355277,16,4,53,87.06896551724138,83.99985627171219,45.689655172413794,15.281387852001806,Bajo,0
826002226,5,310,1814350386,5852743.180645161,3000000,10759147.38705486,41,4,134,85.80645161290322,78.20545237285826,43.225806451612904,10.50625887085505,Bajo,0.6458517156827182
826002341,4,435,3840705704,8829208.514942529,4050000,25649519.303528644,61,4,163,0.22988505747126436,0.31244258021389915,37.47126436781609,11.514119786763201,Bajo,4.274275912480839
826002601,5,1822,29532397237,16208780.042261252,9749780,38620622.464140095,109,5,593,0,0,32.54665203073546,6.146456175222833,Bajo,9.946785872857642
826002609,5,53,203598391,3841479.0754716983,2700000,3747555.064829524,14,2,37,94.33962264150944,90.99176328952423,69.81132075471697,15.587069478975147,Bajo,2.2096762315746648
826002625,5,157,767925548,4891245.528662421,3520000,3882008.5255341684,30,4,59,12.101910828025478,10.163587499240226,37.57961783439491,15.275653643790069,Bajo,0
826002641,4,163,681209575,4179199.8466257667,2606400,4915217.285525387,43,4,78,7.361963190184049,10.418526486507474,47.85276073619632,13.951900757672345,Bajo,0
826002660,5,152,1047775459,6893259.59868421,4909750,5943255.910215555,32,4,66,25.657894736842106,22.398420194340513,43.42105263157895,13.205472846935562,Bajo,2.0435887067052176
826002676,4,108,737475810,6828479.722222222,5178750,7018487.995587668,35,4,58,0.9259259259259258,0.2286339398711939,53.70370370370371,12.27584360411862,Bajo,1.138499481244937
826002687,5,329,2429608155,7384827.218844985,3093333,16804278.083395425,41,4,147,5.775075987841945,2.9047679912812936,44.680851063829785,12.50430616612733,Bajo,4.546045053731323
826002693-1,5,168,714080954,4250481.869047619,3000000,4725699.954817103,18,3,68,15.476190476190476,13.449221893124461,40.476190476190474,17.143752005720756,Bajo,0
826002694,5,168,2442252038,14537214.511904761,6300000,27216945.431238163,30,4,69,94.04761904761905,74.57674349988606,41.07142857142857,20.72309170200281,Bajo,3.8797168696115825
826002718,5,230,776467875,3375947.282608696,2448750,3301406.492787604,37,4,69,100,100,30,12.470794113307202,Bajo,0
826002720,5,60,393460498,6557674.966666667,3740625,11702906.40904088,14,4,27,98.33333333333333,99.8627562353159,45,26.25190161746409,Bajo,3.2307760610903924
