nit_entidad,orden_entidad,num_contratos_r_2,num_contratos_r_3,val_contratos_r_2,val_contratos_r_3,val_contratos_media_r_2,val_contratos_media_r_3,val_contratos_median_r_2,val_contratos_median_r_3,val_contratos_desv_r_2,val_contratos_desv_r_3,num_familias_dif_r_2,num_familias_dif_r_3,num_grupos_dif_r_2,num_grupos_dif_r_3,num_contratistas_dif_r_2,num_contratistas_dif_r_3,num_HHI,val_HHI,r_cont_cerrada_2,r_cont_cerrada_3,pnum_ganadoras_r_2,pnum_ganadoras_r_3,pnum_ic4k,pval_ic4k,r_adicion_tiempo_2,r_adicion_tiempo_3,r_adicion_cuantia_2,r_adicion_cuantia_3
813011505,5,0,17.130000000000003,0,39.34,0,18.96,0,32.23,0,2.27,0,7.02,0,0,0,22.56,0.851631935659261,1.2832173812940195,0,0,0,4.634166060312084,7.772621809744779,14.272079537757845,0,0,0,0
813011566,4,0,-12.31,0,-18.43,0,-6.98,0,-4.42,0,-26.150000000000002,0,-28.21,0,-20,0,-17.119999999999997,1.263941144853534,4.6161254597859225,0,1,0,-5.48443180022129,11.270491803278688,35.46271155169515,0,1,0,1
813011706,5,0,-31.44,0,-56.52,0,-36.58,0,-27.38,0,-36.22,0,-83.33,0,0,0,-43.62,1.8545015851639874,2.813797402729644,0,1,0,-17.757158854583267,14.678899082568808,25.338120967172596,0,1,0,1
813012833,4,0,-95.76,0,-95.89999999999999,0,-3.29,0,8.27,0,-57.60999999999999,0,-96.15,0,-75,0,-93.4,1.216873985938345,3.342102083799606,0,0,0,55.66037735849054,10.465116279069766,29.338025461396537,0,0,0,0
813012946,4,973.3299999999999,-63.51,654.13,-66.71000000000001,-29.74,-8.77,-10.71,5,29.599999999999998,-54.010000000000005,500,-72.92,300,0,205.08,-48.33,0.7915202201149796,1.4575610492046283,1,1,-71.5759553637225,41.58865248226951,5.644302449414271,16.208298553619606,0,0,0,0
814001329,5,28.43,-50,119.09,74.28,70.6,248.55,106.08,133.1,98.32,1111.48,436.36,-25.419999999999998,-20,0,57.410000000000004,-17.65,0.3393711240402956,2.3632582387629957,0,0,22.56679077666732,64.70588235294117,3.36687306501548,22.060928310056216,0,1,0,0
814001594,5,28.12,-25.75,25.85,-6.619999999999999,-1.78,25.75,-10.530000000000001,52.5,111.53,-50.71,87.5,-16.669999999999998,0,0,12.04,-29.439999999999998,0.5343456846812443,0.8789174837239763,0,0,-12.552675264972535,-4.974759533392459,5.853920515574651,11.452825088783728,1,1,1,1
814001677,6,266.32,13.51,727.12,16.77,125.79,2.87,6.279999999999999,-7.48,2511.23,-5.96,2300,8.33,300,0,101.54,-3.05,0.8319045801744123,14.359017947890324,1,1,-44.98231653404067,-14.588849164170458,8.591885441527447,57.66108995037522,0,0,0,0
814002021,5,61.86000000000001,-1.72,117.72,55.60000000000001,34.510000000000005,58.330000000000005,18.84,21.95,21.2,89.36,36,-97.06,0,-75,6133.33,10.7,6.9024755044107335,3.6155776324049906,0,0,3751.053639846743,12.637207993245148,32.76243093922652,26.683097346725383,0,1,0,1
814003182,5,58.45,-6.29,100.51,37.940000000000005,26.55,47.199999999999996,6.959999999999999,44.529999999999994,10.67,239.04999999999998,148.39,-11.690000000000001,-20,0,70.5,-21.52,0.617461053497151,2.11026162804205,0,0,7.609946158212022,-16.251206059820568,7.22291407222914,23.465291346323085,0,0,1,0
814003370,6,8.649999999999999,-2.03,22.82,-4.03,13.05,-2.04,48.15,3.62,-53.55,-25.39,814.29,9.379999999999999,0,0,22.58,-23.25,0.4876972601702782,1.07060079020656,0,0,12.823864432099352,-21.65837414807329,5.838323353293413,14.583408557474787,1,1,1,1
814006607,6,431.52,-4.29,363.72,3.4299999999999997,-12.76,8.07,-50.6,8.92,53.580000000000005,27.26,4300,-11.360000000000001,0,0,154.41,-23.119999999999997,0.8659570465675696,2.260823941460097,0,0,-52.13520991218572,-19.671705943382246,10.009532888465206,19.72391277006294,0,1,0,1
814006620,5,49.63,-25.869999999999997,552.86,-36.059999999999995,336.32,-13.74,-16.63,93.42,1820.9700000000003,-21.8,139.29,-8.959999999999999,-20,0,11.700000000000001,-0.52,0.45760509736364324,7.562589900029164,0,0,-25.350828702491444,34.1930496503742,4.267033723331039,44.97264805496932,0,0,0,0
814006625,5,92600,1.6199999999999999,161431.99,1.63,74.25,0.01,-8.72,-5.56,0,-11.459999999999999,5600,-35.089999999999996,300,0,17500,-1.7000000000000002,0.9313963796505478,2.453923803105364,1,1,-81.01402373247033,-3.2697596988998434,9.518716577540106,23.02508647462941,0,0,0,1
814006632,5,40.43,-3.8899999999999997,71.02000000000001,39.019999999999996,21.790000000000003,44.66,7.64,20.43,24.529999999999998,360.74,67.86,-21.279999999999998,0,0,57.66,-12.57,0.7033408011295899,1.8003616031040695,1,1,12.268039945369559,-9.028736820343175,7.127991675338189,18.775781787673925,0,0,0,0
814006654,5,3.6900000000000004,12.45,-12.65,46.31,-15.76,30.11,-12.049999999999999,13.48,-40.410000000000004,36.38,139.29,-13.43,0,0,-0.4,0.41000000000000003,0.4145088695562123,0.8379509232543412,0,0,-3.9472299606218564,-10.709057820505208,4.384410983170948,12.209645603363633,1,1,1,1
814006689,5,149.67,68.44,55.83,50.11,-37.59,-10.879999999999999,-45.89,-15.479999999999999,-44.379999999999995,14.180000000000001,783.33,39.62,0,0,64.19,-6.17,0.49413375583796465,1.4615375196665807,0,1,-34.23722130618682,-44.29474093516088,5.116079105760963,16.947348609767733,0,0,0,0
814006732,5,130.48,10.14,31.05,2.8000000000000003,-43.14,-6.660000000000001,-46.239999999999995,-5,-42.41,-62.79,-1.92,7.84,0,0,38.29,-2.8899999999999997,0.456972268109098,1.2552926413428696,1,1,-40.00211901818824,-11.829497917652187,5.509507557289128,17.309673037088928,0,0,0,0
814006908,6,-13.930000000000001,1.43,26.810000000000002,9.24,47.339999999999996,7.7,25.6,41.54,162.26,-30.830000000000002,61.11,-15.52,0,0,0.48,-4.74,0.6947238524665703,1.1412730586683189,0,0,16.74376417233563,-6.081035978906623,9.482758620689655,16.132383643009966,0,0,0,0
814007194,5,112.75,1.63,99.61,185.26,-6.18,180.68,-7.6499999999999995,5.489999999999999,11.43,2664.1,96.3,-1.8900000000000001,0,0,65.29,-6.5,0.8883317695627697,9.802944399320188,0,0,-22.30954579233002,-8.004021447721188,11.013698630136986,45.351189622215,0,0,0,0
815000316,5,189400,-14.879999999999999,3600270.13,-21.94,1799.93,-8.290000000000001,230.71,14.29,0,8.76,300,0,0,0,48500,-24.490000000000002,0.3033115757136658,2.664245497282475,1,1,-74.35356200527706,-11.283450564982555,2.5363351382160157,27.71808970632707,0,0,0,0
816005003,5,44.31,33.28,23.39,26.119999999999997,-14.499999999999998,-5.37,37.5,-20.28,-54.15,31.16,96.67,5.08,0,0,30.19,14.81,0.11765116904058048,2.2342735376486953,1,1,-9.78101940826155,-13.860031952117113,1.6557377049180328,22.628219962545863,1,1,1,1
817.003.532-4,5,824.2900000000001,-7.109999999999999,715.39,28.12,-11.78,37.92,-7.6499999999999995,32.35,-1.55,24.26,129.63,-1.6099999999999999,0,0,280,-38.95,1.7804140637052968,15.418663053235745,0,0,-58.88717156105101,-34.27445485594185,18.66464339908953,61.36645590362981,0,0,0,0
817000999,5,-3.85,-18.8,10.39,57.21000000000001,14.799999999999999,93.61,6.47,106.53999999999999,-10.42,63.88,79.31,13.459999999999999,0,0,-22.81,15.909999999999998,1.1210360977951055,12.494222764965086,0,0,-19.71929824561405,42.74518584863416,12.342215988779802,57.38005201447363,1,0,1,0
818001019,5,-50,0,-72.96000000000001,-79.12,-45.93,-79.12,53.56999999999999,-79.12,-95.82000000000001,-85.82,-66.67,100,-50,100,-75,100,15.625,37.76921189448752,0,0,-50,100,62.5,90.53728678625659,0,0,0,0
819000736,5,0,2937.9300000000003,0,3096.8599999999997,0,5.2299999999999995,0,-35.05,0,330.6,0,1000,0,300,0,2457.14,0.950851346455742,1.7062263985661814,0,0,0,-15.826171558294144,7.472527472527473,16.712154197849014,0,0,0,0
819001107,5,0,-68,0,-68.8,0,-2.5,0,7.84,0,5.88,0,-66.67,0,0,0,-52.94,5.4178145087236,7.925819724717224,0,1,0,47.058823529411775,30.303030303030305,45.26273304405145,0,0,0,0
819001235,5,135.23000000000002,54.59,226.33,133.41,38.73,50.99,14.29,87.5,242.07999999999998,-13.11,0,0,0,0,36.59,46.43,1.5681142177275431,2.3358612807194934,1,1,-41.934723695063035,-5.279017857142865,11.382113821138212,22.14173352662438,0,0,0,0
819001269,5,417.5,139.60999999999999,87.91,241.02,-63.690000000000005,42.32,-48.6,0.61,-72.5,154.32,500,33.33,0,300,112.82000000000001,45.78,1.0703759992319521,2.2361081530549693,1,1,-58.87526322308931,-39.159055577147306,8.344549125168237,21.512633669573688,0,0,0,0
819001302,5,0,161.98,0,136.81,0,-9.610000000000001,0,-32.17,0,29.5,0,26.090000000000003,0,0,0,49.46,1.2424157127666227,2.5492456462714914,0,0,0,-42.94969641463994,10.388127853881278,22.739914782190624,0,0,0,0
819001309,5,0,-17.810000000000002,0,-38.7,0,-25.419999999999998,0,22.38,0,-89.1,0,-20,0,-75,0,5.7,0.686923888755166,3.7806769115930114,0,0,0,28.59319170152066,5.330700888450148,29.12846033371371,0,0,0,0
819001345,7,0,178.95000000000002,0,311.85999999999996,0,47.65,0,38.67,0,96.05,0,50,0,0,0,41.03,2.705439814814815,2.8763636350756396,0,1,0,-49.443638122883414,18.75,21.881621738633957,0,0,0,0
819001352,5,-97.96000000000001,27100,-99.64,220463.99000000002,-82.5,710.9,-62.260000000000005,150,0,0,0,4400,-66.67,300,-97.14,9700,1.3348250453300412,20.179312125000834,0,0,39.99999999999999,-63.970588235294116,10.559006211180124,53.882383756624286,0,0,0,0
819001363,4,104.36000000000001,13.33,75.92999999999999,32.879999999999995,-13.91,17.25,-4.82,9.67,-58.699999999999996,40.300000000000004,77.78,84.38,0,0,69.69999999999999,20.24,0.8168072639321555,1.2112140122190416,0,0,-16.961616161616156,6.0924369747899165,6.863243518047788,11.2934248765586,0,0,0,0
819001712,5,0,342.72999999999996,0,754.1,0,92.92,0,48.91,0,289.05,0,196.15,0,0,0,141.57,1.0285935540348308,4.103396424760707,0,0,0,-45.43524905982511,11.055276381909549,30.91577771244586,0,0,0,0
819001796,5,-8.09,79.58,167.79,16.76,191.35999999999999,-34.98,50,6.25,1227.9199999999998,-82.82000000000001,0,12.5,50,0,30.990000000000002,3.2300000000000004,1.3030480622780203,5.161836420147748,1,1,42.51636580043645,-42.51739405439595,8.884859474161377,28.5866167177425,0,0,0,0
819002025,4,305900,-17.16,7254812.43,-62.45,2270.89,-54.67999999999999,48.65,81.82000000000001,0,-93.78999999999999,3200,42.42,300,0,38700,-6.959999999999999,0.39246096849531553,31.812162438544807,0,0,-87.3202614379085,12.3101323735741,2.841315225160829,63.18639143106316,0,0,0,1
819002363,5,0,665.88,0,1245.8600000000001,0,75.73,0,-41.18,0,544.08,0,1625,0,150,0,777.27,1.2517168301039696,7.663351736730642,0,1,0,14.544058092445166,12.703804347826086,38.755329371175144,0,0,0,0
819002551,5,976.4699999999999,1199.45,852.7900000000001,4279.42,-11.49,237.02,-40.699999999999996,52.94,208.71,1872.68,100,2650,-50,300,770.5899999999999,228.38,0.3336099874753313,45.11248642514593,0,1,-19.125683060109278,-74.72950242083968,3.1419705197827774,71.98623373133385,0,0,0,0
819003462,5,0,3271.4300000000003,0,4021.3299999999995,0,22.24,0,53.12,0,31.55,0,3400,0,300,0,1357.14,1.4411759724974176,1.7041691577028748,0,0,0,-56.779661016949156,11.934156378600823,14.11507966723588,0,0,0,0
819003599,5,0,39.51,0,37.84,0,-1.2,0,-11.03,0,55.7,0,-14.81,0,0,0,-4.130000000000001,1.054291651126858,3.5571067226063495,0,1,0,-31.282752335383922,9.197080291970803,28.63842675531719,0,0,0,0
819003632,4,0,2446.4300000000003,0,1770.12,0,-26.56,0,-26.66,0,32.99,0,194.12,0,0,0,1310.53,0.6153919002842932,3.5690437366736942,0,1,0,-44.6076622130361,8.63697705802969,33.415867655110745,0,0,0,0
820000857,5,-42.65,56.410000000000004,-14.719999999999999,42.18,48.699999999999996,-9.1,107.4,-21.3,-16.400000000000002,-16.35,13.33,58.81999999999999,-25,33.33,-12.82,-5.88,2.040816326530612,5.690882455493103,0,0,52.005259697567396,-39.826422372227576,17.857142857142854,39.32414934188615,0,0,0,0
820000886,4,109.52,-25,93.02,17,-7.88,56.00000000000001,-2.41,53.190000000000005,-9.4,126.86999999999999,84.61999999999999,29.17,0,0,50,4.17,2.906196492202323,7.608597445150504,1,1,-28.409090909090896,38.888888888888886,26.53061224489796,42.78961244570798,0,1,0,1
820002248,6,32.74,-25.330000000000002,16.189999999999998,3.04,-12.47,38,-33.1,5.17,71.31,41.56,183.32999999999998,-19.61,0,0,7500,-25,11.176533333333332,22.728936942002246,1,1,5625.333333333334,0.44642857142855874,46.666666666666664,80.2314018134182,0,1,0,1
820002657,5,53.33,-6.09,41.21,-2.69,-7.9,3.62,-22.66,8.25,6.2,0.52,20,-3.3300000000000005,-20,0,26.419999999999998,-20.9,1.8850502229629296,5.863202598312263,0,0,-17.555373256767847,-15.768380320619125,17.785234899328863,39.896748083016995,0,1,1,1
820002715,5,5.970000000000001,-5.63,12.26,10.33,5.94,16.91,16.93,10.99,22.3,3.74,350,14.81,0,-25,-12,-6.819999999999999,2.0059488399762047,3.507334568810709,1,1,-16.957746478873247,-1.2550881953867,16.097560975609756,28.846298021016757,0,0,1,1
820002854,4,144.62,-19.5,57.410000000000004,27.37,-35.65,58.220000000000006,77.60000000000001,35.14,-61.95,174.99,0,-3.2300000000000004,0,0,68,-21.43,1.2267561983471076,4.454953846112399,1,1,-31.32075471698115,-2.39955357142857,11.079545454545455,35.96523473248428,0,0,0,0
820002916,7,51.32,-26.96,101.41,-19.78,33.1,9.82,-9.27,-2.22,76.14,-5.28,120,-21.21,0,0,14.81,-25.81,1.7943801652892564,7.728008780675171,0,0,-24.122383252818036,1.5745007680491696,16.72727272727273,47.443806339066796,1,1,1,1
820003193,5,131.25,2.7,-56.42,86.03,-81.15,81.13,-51.35999999999999,46.86,-94.62,410.79999999999995,800,-44.440000000000005,300,-25,118.17999999999999,-10.42,1.8898683733848571,13.059224665254614,0,0,-5.651105651105648,-12.774122807017562,15.384615384615385,58.34249246699783,1,1,1,1
820003284,5,0,2.08,0,5.779999999999999,0,3.62,0,-8.33,0,51.11,0,-60.870000000000005,0,-50,0,5.71,2.7314273567860554,5.274574797310732,0,0,0,3.5568513119533574,21.649484536082475,34.59188875711596,0,0,0,0
820003291,5,1400,446.67,29.509999999999998,365.63,-91.36999999999999,-14.82,-95.5,-16.73,0,9.22,800,77.78,200,33.33,1200,253.85,2.769679300291545,8.395119919324452,0,1,-13.33333333333333,-35.272045028142585,19.387755102040817,50.132665953256335,0,0,0,0
820003328,5,29.03,-38.33,22.75,6.859999999999999,-4.87,73.28,-9.44,65.64,16.939999999999998,110.16,122.22,-12.5,0,0,10.71,-38.71,2.205926987094659,6.440629525416942,0,0,-14.196428571428566,-0.6102877070619184,18.81533101045296,36.19312403190627,0,1,0,1
820003337,4,0,976.92,0,1154.9099999999999,0,16.53,0,-7.000000000000001,0,77.35,0,616.67,0,33.33,0,358.33,3.0116621812123543,18.813897375134417,0,1,0,-57.44047619047619,22.22222222222222,57.75318878358632,0,0,0,0
820003352,5,102.38000000000001,7.06,111.43,44.05,4.47,34.55,-7.68,33.33,28.67,205.92999999999998,100,-7.6899999999999995,0,0,35.29,-23.91,2.5965827792273384,4.549323932832477,0,0,-33.14878892733564,-28.92976588628762,19.724770642201836,32.019531525038545,1,1,1,1
820003357,4,144.82999999999998,2.82,154.61,51.83,3.9899999999999998,47.67,20,-16.669999999999998,-3.5999999999999996,293.40000000000003,433.33000000000004,3.1199999999999997,33.33,0,130.43,-28.299999999999997,2.014768284941027,4.417354527891663,0,0,-5.878750765462337,-30.266218661152756,17.91907514450867,30.463961947800826,0,0,1,0
820003365,5,0,30.56,0,147.11,0,89.28,0,21.29,0,473.78999999999996,0,37.5,0,0,0,9.8,2.5547975032660766,7.365465038152914,0,1,0,-15.89486858573218,21.084337349397593,48.26220976758359,0,1,0,1
820003374,5,0,14.67,0,104.98,0,78.77,0,52.059999999999995,0,295.15,0,26.090000000000003,0,33.33,0,-8.16,2.8046757455345084,9.18271618830906,0,0,0,-19.90982439487422,22.36024844720497,50.87017354393721,0,0,0,0
820003382,5,127.49999999999999,-8.790000000000001,139.2,-13.83,5.140000000000001,-5.53,-4.36,-18.48,9.950000000000001,74.58,-33.33,1200,-50,200,80,-11.110000000000001,3.1400122281421954,27.519413142396772,0,0,-20.879120879120872,-2.5435073627844806,21.962616822429908,63.289423637545475,0,0,0,0
820003388,5,23.21,-24.64,6.859999999999999,8.93,-13.28,44.54,-11.110000000000001,6.78,14.7,54.67999999999999,107.13999999999999,-41.38,0,0,9.09,-35.42,1.8098247629991382,4.852251180352377,0,1,-11.462450592885375,-14.302884615384615,16.94915254237288,31.300378075739605,1,1,1,1
820003401,5,141.67000000000002,79.31,49.230000000000004,107.77000000000001,-38.25,15.870000000000001,-35.35,-6.25,-57.49999999999999,58.36,0,-66.67,100,-50,110.00000000000001,85.71,3.2258064516129035,5.432784084619421,1,1,-13.103448275862084,3.571428571428581,24.731182795698924,35.87120531780497,0,0,0,0
820003404,5,3900,62.5,4874.51,140.75,24.36,48.16,-18.82,69.83,50.349999999999994,47.46,2500,42.309999999999995,300,0,2000,42.86,2.2338910644357424,2.8933192650360438,0,0,-47.5,-12.08791208791209,18.867924528301884,21.901989649210655,0,0,0,0
820003411,3,47.620000000000005,-20.16,-93.97999999999999,6.4399999999999995,-95.92,33.31,0.91,98.19,-99.08,17.580000000000002,278.57,-24.529999999999998,0,0,37.93,-41.25,1.9851669513734895,75.27715564293531,0,0,-6.562847608453848,-26.41414141414141,19.218241042345277,91.07368357064021,0,1,0,1
820003422,4,690.91,5.75,617.7800000000001,19.63,-9.25,13.13,35.14,3.46,-18.81,4.25,1800,52.629999999999995,-25,0,390,8.16,2.3711911357340716,3.906470824866344,0,1,-38.04597701149426,2.2848269742679728,20,33.23590794387983,0,0,0,0
820003435,5,1428.57,50.470000000000006,834.4900000000001,67.44,-38.86,11.28,-77.91,45.45,94.25,-20.78,1000,54.55,66.67,0,1040,49.120000000000005,1.8181818181818181,3.0411198901058913,0,1,-25.420560747663558,-0.8935381933093511,15.636363636363637,22.917126332083352,0,1,0,1
820003444,5,0,250,0,8.110000000000001,0,-69.11,0,-24.55,0,-86.94,0,110.00000000000001,0,0,0,157.14,3.3950617283950617,13.59896373411646,0,0,0,-26.530612244897956,23.61111111111111,58.7202264125253,0,0,0,1
820003456,5,-51.790000000000006,0,-43.43,0,17.330000000000002,0,29.7,0,24.4,0,41.67,0,0,0,-31.430000000000003,0,3.2370445637973586,7.217516801439054,0,0,42.22222222222223,0,24.096385542168676,46.721755976588845,0,0,0,0
820003516,5,0,233.32999999999998,0,147.15,0,-25.86,0,-14.29,0,-58.28,0,58.81999999999999,0,0,0,75,3.133903133903134,4.8461029756696306,0,0,0,-47.5,24.786324786324787,35.71319653137643,0,0,0,0
820003524,6,378.26,87.27000000000001,227.53,132.27,-31.52,24.03,-33.47,16.73,-9.47,127.81,4400,-8.89,0,0,190.91,25,1.842135031891473,2.914218102752212,1,0,-39.17355371900827,-33.25242718446603,16.519174041297934,26.680372465387897,0,0,0,0
820003533,5,-17.29,4.55,-16.520000000000003,3.09,0.9400000000000001,-1.4000000000000001,-0.8099999999999999,-31.269999999999996,4.64,9.77,412.5,-17.07,0,0,-17.28,-7.46,1.2905340033082613,3.650493963576861,0,0,0.011223344556676729,-11.486048020765748,11.1731843575419,25.766653476408113,0,0,0,0
820003550,5,162.5,15.870000000000001,80.03,24.85,-31.419999999999998,7.75,-5.88,0,-34.589999999999996,5.89,250,-7.140000000000001,50,33.33,125,-27.779999999999998,3.6796875,14.427432898611706,0,0,-14.28571428571428,-37.67123287671234,28.125,57.75264265087476,0,0,0,0
820003558,5,436.84000000000003,-1.96,1615.64,-82.19999999999999,219.58,-81.84,-62.5,33.33,2662.22,-97.78,2600,7.41,0,0,242.11,-33.85,1.9921787023197723,48.958188267834906,0,0,-36.274509803921575,-32.52307692307692,17.64705882352941,76.65172629401368,0,0,0,0
820003571,5,244.44,-21.51,152.59,0.77,-26.669999999999998,28.38,-31.53,10.4,-27.29,41.07,300,-50,33.33,0,55.00000000000001,-35.480000000000004,9.248570431420978,9.587420496771676,1,1,-55.00000000000001,-17.808219178082187,52.331606217616574,48.73641825921315,0,0,0,0
820003580,6,677.78,42.86,61.96,2443.52,-79.17999999999999,1680.47,-66.11,45.45,-90.75,16162.09,1600,111.75999999999999,0,0,286.66999999999996,24.14,1.813301707187666,34.38826927562356,0,1,-50.28571428571429,-13.103448275862073,14.804469273743019,88.5015729433534,0,0,0,0
820003619,5,4200,24.42,5853.05,89.59,38.440000000000005,52.38,4.95,1.01,12.4,445.61,3200,-12.120000000000001,300,0,2700,-17.86,2.227481919789612,5.036282945338015,1,0,-34.883720930232556,-33.97863818424566,19.48717948717949,31.65548499035876,0,1,0,1
820003622,5,206.9,-13.48,148.26999999999998,234.39000000000001,-19.1,286.5,-17.5,81.82000000000001,-11.76,1013.25,138.89000000000001,-27.91,0,0,141.67000000000002,-10.34,1.6594345825115053,14.126564023870083,1,1,-21.254681647940068,3.6274070756829424,15.384615384615385,52.567473713004595,0,0,0,0
820003632,6,407.69,-57.58,1943.03,-94.13,302.42,-86.17,-62.45,52.78,2092.27,-96.67999999999999,366.67,-35.709999999999994,-25,-33.33,247.06,-33.900000000000006,1.7905493929600838,43.32696324343292,1,1,-31.63992869875223,55.81113801452784,13.551401869158877,86.2891209378913,1,1,1,1
820003638,5,93.42,-28.57,74.33999999999999,-4.33,-9.86,33.94,23.91,14.27,-23.919999999999998,74.88,253.85,-30.43,33.33,0,70,-30.880000000000003,2.115556216537775,3.191874503229046,1,1,-12.108843537414959,-3.2352941176470473,18.597560975609756,25.095365864074566,1,1,1,1
820003684,5,33.33,-5.92,22.32,15.4,-8.260000000000002,22.66,-8.649999999999999,15.25,-21.45,117.8,50,-22.220000000000002,0,0,7.79,-16.869999999999997,1.046741710056731,2.2018686041202784,1,0,-19.15584415584416,-11.635352599208016,10.024449877750612,21.83445422065943,0,0,1,1
820003782,6,780,22.73,475.90000000000003,49,-34.56,21.41,-66.14,-10,50.73,156.53,1066.67,14.29,33.33,0,387.5,35.9,2.9927420114996703,13.669528123610275,1,0,-44.60227272727273,10.731244064577394,22.815533980582526,57.067512410741436,0,1,0,1
820003787,4,29.630000000000003,74.29,26.05,130.53,-2.76,32.269999999999996,6.67,2.25,6.39,29.95,300,137.5,0,33.33,22.73,11.110000000000001,2.835613721990878,5.713889961393472,1,1,-5.32467532467531,-36.24772313296904,22.76422764227642,34.613317743760916,1,1,1,1
820003839,5,59.260000000000005,0,45.78,152.58,-8.469999999999999,152.58,0,-14.799999999999999,-3.8600000000000003,931.48,225,46.150000000000006,0,33.33,112.5,-23.53,2.8428224606468797,10.339350304075783,1,1,33.43023255813955,-23.529411764705888,21.238938053097346,50.433015364525424,0,0,1,1
820003850,5,180.61,25.45,126.81,224.47,-19.17,158.63,-40.48,59.24,-14.38,237.89,1850,30.769999999999996,100,0,117.80999999999999,22.009999999999998,0.7658227357019267,9.39482050225889,1,1,-22.381070983810723,-2.7435967550815676,10.027855153203342,46.46362938750551,1,1,1,1
820003906,5,135.29,-7.5,168.81,33.09,14.24,43.88,0,30,32.53,76.28,166.67000000000002,-12.5,0,33.33,87.5,-33.33,3.3499320959710275,8.323911268309455,1,1,-20.31249999999999,-27.92792792792792,24.46808510638298,50.59907860878794,0,0,0,1
820003910,4,0,-34.78,0,-80.66,0,-70.35,0,65.86999999999999,0,-94.12,0,-18.18,0,-25,0,-31.25,7.479224376731302,35.97329704655749,0,1,0,5.41666666666667,47.368421052631575,83.1907947199758,0,0,0,0
820003929,5,123.33000000000001,8.959999999999999,19.900000000000002,13.639999999999999,-46.31,4.3,-47.64,25,-62.370000000000005,-29.94,58.330000000000005,5.26,33.33,0,63.160000000000004,-9.68,4.615916955017301,7.45309393174231,0,0,-26.94422623723488,-17.101193106495806,34.11764705882353,45.73004341945357,0,0,1,0
820003973,5,1566.67,40,1429.75,135.42000000000002,-8.219999999999999,68.16,-10.100000000000001,18.509999999999998,152.04,161.43,1200,107.69,100,50,866.6700000000001,68.97,2.1481922136294536,2.9674245529593306,1,1,-42.00000000000001,20.68965517241381,19.51219512195122,23.536103827977904,0,0,0,1
820004060,5,70.21,-5,66.91,4.21,-1.94,9.69,-0.9400000000000001,0,9.08,2.52,109.09,-65.22,33.33,-50,37.84,-5.88,1.5603387609502777,2.631866961718787,0,0,-19.020270270270277,-0.9287925696594312,13.30049261083744,20.12875740802804,0,0,0,0
820004318,5,810,1.0999999999999999,583.71,43.059999999999995,-24.87,41.5,-70.73,133.94,317.84,-32.33,0,-50,0,0,677.78,-17.14,1.387956723670434,7.166903614856745,1,1,-14.529914529914523,-18.043478260869573,11.398963730569948,35.511560226857135,0,0,0,0
820005389,7,139,-42.94,88.51,1205.6200000000001,-21.13,2188.3500000000004,-45.93,136.92,-3.18,9563.43,284.21,6.8500000000000005,33.33,0,43.43,-32.22,0.3186508354832338,60.457853586460836,1,0,-39.98973431427664,18.79330943847073,4.194941394201111,85.22424806178937,1,1,1,1
821000831,5,-48.84,-53.900000000000006,86.67,36.309999999999995,264.84999999999997,195.67000000000002,354.06,194.12,212.37,188.85,94.44,-51.43,0,-33.33,-69.71000000000001,-61.45,0.6672064074946868,21.221097527105844,0,0,-40.792966157929655,-16.375360597318846,9.695817490494296,67.62303583350334,1,0,1,1
821003143,5,-75.7,355.21,-47.010000000000005,260.12,118.02999999999999,-20.89,15.6,16.400000000000002,357.22,-13.850000000000001,-6.25,213.33,0,0,-47.71,142.11,0.8920277199762187,13.456763913127887,0,0,115.16628440366969,-46.81440443213296,9.267241379310343,46.37514660697382,1,1,0,0
822001570,5,52.86,-9.030000000000001,-6.5600000000000005,1734.05,-38.87,1916.1999999999998,-40.25,57.24,-41.5,28308.65,-23.53,-7.6899999999999995,-50,100,-18.18,-7.41,1.1862772744116965,49.855533303098674,1,0,-46.474086661002545,1.7884322678843434,9.234507897934387,84.95530222191296,1,1,1,1
822002459,5,129.45,36.28,-22.29,14.280000000000001,-66.13,-16.14,9.16,48.42,-64.55,-47.86,233.32999999999998,-11.67,0,0,26.72,27.55,0.15636407990688006,8.3860378460038,0,0,-44.7712634843224,-6.4050324021317495,1.4281790716836034,39.78964514859612,1,1,1,1
822006051,5,-66.13,429.11,329.49,-56.65,1167.86,-91.81,-17.5,-9.09,4701.91,-96.21,-10,37.78,0,0,-51.910000000000004,165.60999999999999,0.27560878076918693,29.614069530673532,0,0,41.96904737007217,-49.80085957432235,4.0385327899221934,64.97930476010183,0,0,0,0
822006595,5,140.43,23.26,-53.169999999999995,257.43,-80.52,189.98999999999998,-33.77,17.65,-96.67,997.42,218.18,-14.29,25,-20,59.28,8.03,0.10316124644080302,4.783880666280644,0,0,-33.74882837701306,-12.352721472085893,1.0425020048115476,32.41450804435363,1,1,1,1
823000281,5,0,60.519999999999996,0,82.49,0,13.69,0,-1.26,0,25.919999999999998,0,-66.67,0,0,0,15.379999999999999,1.0766754693322549,1.3273325904691364,0,0,0,-28.116001645413412,9.390444810543658,13.151177646961221,0,0,0,0
