nit_entidad,orden_entidad,num_contratos,val_contratos,val_contratos_media,val_contratos_median,val_contratos_desv,num_familias_dif,num_grupos_dif,num_contratistas_dif,pnum_cont_cerrada,pval_cont_cerrada,pnum_ganadoras,IRCC,IRCCG,adicion,ine_coberturaNeta_m,ine_tasaDesercion_m,ine_tasaRepitencia_m,ine_tasaAnalfabetismo_m,ine_porcentajeAsistencia_m,ine_pruebaLecturaMatematicas_m,ine_pruebaLecturaCritica_m,inf_ingresos_m,inf_financiamiento_m,inf_desempennofiscal_m,inf_igpr_m,inf_nproyectos_m,inf_peducacion_m,inf_psalud_m,inf_regaliaspc_m,inf_vproyectos_m
899999150,5,863,8493705170,9842068.563151795,4800000,49054929.542064615,51,4,255,0,0,29.54808806488992,11.492800707822868,Bajo,6.858620600811109,6618.333333333333,210.16666666666666,149.16666666666666,1305,7345,4862.2,4957,12914856666.666666,1157518333.3333333,67.052,76.53833333333333,2.6666666666666665,4.558333333333334,29.89,25970.601666666666,1427131154.995
899999151,5,3804,209357938888,55036261.53732913,9477000,233956543.92065254,120,4,756,2.0767613038906414,7.721706022644936,19.873817034700316,10.182171658457042,Bajo,23.632130158945433,8608.666666666666,316.5,117.83333333333333,217,7016,5266.4,5349.4,119420258333.33334,1259005000,76.228,0,0,72.065,14.033333333333333,1.7966666666666666,0
899999156,5,4135,34666271982,8383620.793712213,4000000,53041598.98014626,10,4,716,0.14510278113663846,0.06478919917221573,17.31559854897219,6.151793282903335,Bajo,0.4178928007280085,10247.166666666666,301.5,194.83333333333334,130,7681,5567.6,5612.4,192089026666.66666,27020135000,82.44,0,0,72.24833333333333,10.826666666666666,0.735,0
899999158,5,2497,15010729481,6011505.599118942,2800000,17489934.918107983,68,4,583,6.567881457749299,6.745306963806179,23.348017621145374,4.343710256294912,Bajo,18.33083804625552,7392.666666666667,164.16666666666666,90.83333333333333,316,7302,5240.6,5234.2,18308946666.666668,-1169486666.6666667,80.264,65.485625,2.5,9.073333333333332,23.22,89473.83333333333,267093042
899999161,5,553,8443777036,15269036.231464738,5500000,166523319.99688572,56,4,144,0.9041591320072333,0.1219359530231916,26.03978300180832,21.060649301823332,Bajo,16.67819696884953,7482.833333333333,73.33333333333333,178.66666666666666,533,7290,4950.2,4877.2,12687503333.333334,1378681666.6666667,70.252,89.981875,3,5.828333333333333,33.815,33305.74333333333,310000000
899999163,5,1696,34989911566,20630844.083726414,5442500,64484113.904697366,90,4,428,12.264150943396226,10.559873153810303,25.235849056603776,7.95426421621566,Bajo,7.550201377818168,7809.166666666667,93.66666666666667,306.3333333333333,607,7317,5146.4,5107,16377368333.333334,1554503333.3333333,70.382,59.96875,1.6666666666666667,6.303333333333333,31.621666666666666,74606.89666666667,169549104
899999164,6,1399,14782567477,10566524.286633309,5100000,37793641.96820358,53,4,490,1.7155110793423873,5.8590228277163305,35.025017869907074,7.048095930178235,Bajo,0.22282272232008546,7064.166666666667,160,63.5,196,7414,5164.8,5308.8,20990133333.333332,7477505000,80.162,68.85249999999999,1.5,11.286666666666667,29.045,26843.68,2012518703.87
900000410,5,1265,4230740439,3344458.8450592887,2190000,6881300.171630973,44,4,250,0,0,19.76284584980237,7.187622631641746,Bajo,0,8731,66.33333333333333,144.83333333333334,810,7353,5435.6,5248.4,11021583333.333334,1469526666.6666667,63.43,74.360625,4.5,5.1033333333333335,37.06833333333333,70857.04,935560940.88
900000427,6,405,2909516466,7183991.274074074,5000000,10654635.679653244,29,4,136,0,0,33.58024691358025,9.817864749251987,Bajo,9.36632209658783,6360.166666666667,115,149,543,7887,4798,4836,12450546666.666666,1080765000,67.882,63.573750000000004,1.6666666666666667,5.386666666666667,31.915,31405.94,423307363
900000615,4,446,3067849791,6878586.975336323,4161500,11650720.083006658,38,4,142,0,0,31.838565022421523,10.553272179154431,Bajo,13.264497795772376,6923.5,354.5,8.666666666666666,1491,6584,4469.2,4605.4,9991795000,572528333.3333334,65.224,45.03625,1.3333333333333333,4.413333333333333,18.468333333333334,115719.355,250358740
900004059,5,1326,10558510236,7962677.402714932,5100000,8865779.913035396,2,2,336,98.19004524886877,98.80556065977942,25.339366515837103,3.622304274975102,Bajo,23.12308224279133,12005.666666666666,338.1666666666667,77.33333333333333,401,7172,4842,4880.6,58095338333.333336,5594385000,82.682,75.5225,10,9.51,36.836666666666666,2227136.63,13468243033.906666
900004894,5,1501,67820063847,45183253.72884744,15000000,259070999.4421026,90,4,382,0.13324450366422386,0.009171327255061468,25.449700199866754,13.576553091892158,Bajo,19.091974303650215,10205,224,42.333333333333336,511,7554,5181.2,5136.8,14519431666.666666,413250000,72.918,70.78041666666667,3,7.921666666666667,33.778333333333336,126362.315,534596403.51
900004916,5,50,235440359,4708807.18,4010249.5,3159234.169821293,1,4,23,0,0,46,27.378375322219792,Bajo,0.6059928727003003,4924.666666666667,210,168.5,397,6779,5219.2,5153.4,7143386666.666667,195988333.3333333,62.174,75.54499999999999,2,2.2583333333333333,25.516666666666666,57435.979999999996,3655131697
900005067,5,369,5782622507,15671063.704607045,6000000,42885301.43306567,49,4,169,0,0,45.799457994579946,11.780658245215903,Bajo,16.70318005946361,9391.666666666666,268.6666666666667,196.66666666666666,917,7080,4997.8,5029,18414580000,-14023333.333333334,76.882,74.69375,3,7.984999999999999,33.85666666666667,122350.95333333334,577156923.47
900005594,5,984,26797459026,27233190.06707317,7200000,207927274.37760624,60,4,365,0,0,37.09349593495935,13.570112333632688,Bajo,0,10579.333333333334,447.3333333333333,288,498,6801,4934.2,5043.4,64096763333.333336,5301948333.333333,76.62,68.865625,9.2,9.683333333333334,60.781666666666666,35637.63166666667,58359703637.02333
900006037,5,2368,807766577393,341117642.480152,68440000,1534297587.2288601,123,4,611,0.7601351351351352,0.29297027027755157,25.802364864864863,17.09073264337257,Bajo,15.181706455762034,10156.666666666666,345.8333333333333,177.33333333333334,0,0,5676.8,5618.8,744187875000,45706720000,80.3,0,3,70.49166666666667,19.746666666666666,13.446666666666667,30204407726.70667
900014225,6,1185,4227949699,3567890.041350211,2213160,6655361.233565839,75,4,275,0,0,23.20675105485232,6.36990419602255,Bajo,0.1536091785392777,7695,174,193.66666666666666,604,7181,5328,5279.4,9750151666.666666,1146298333.3333333,64.708,69.575,2.5,4.895,37.35666666666667,101538.86333333333,315166554
900017892,5,602,2900742047,4818508.383720931,2700000,7989682.9843111085,1,1,187,0,0,31.06312292358804,10.141896464811444,Bajo,0,9688.166666666666,241.16666666666666,313.6666666666667,1263,6491,4224.8,4430.8,25293770000,7027310000,61.862,62.63104166666667,1.25,7.368333333333333,51.22333333333333,59567.543333333335,1090795128
900034131,6,19769,104630554134,5292657.905508624,1720000,95136814.8111994,75,4,1705,0,0,8.624614295108502,5.978803996429222,Bajo,0.7320979736489863,7166.166666666667,374.5,444.3333333333333,0,0,4877.8,5028,0,0,0,0,0,0,0,0,0
900036553,5,673,6112444070,9082383.462109955,5000000,33168894.57878842,50,4,209,0,0,31.054977711738484,10.521404320716018,Bajo,12.676321980525625,7784.666666666667,240.16666666666666,482.8333333333333,573,7805,5102.8,5147.4,12902236666.666666,2020568333.3333333,72.94800000000001,65.970625,3,8.2283333333333335,31.573333333333334,52306.455,2174231008.66
900042103,5,257,67379826708,262178314.0389105,70400000,794965432.2426877,1,4,130,0,0,50.583657587548636,13.534923623557878,Bajo,0,9902.5,291.5,534,0,0,4835,5035.4,1581528345000,-46937441666.666664,78.682,47.906875,9,60.63666666666666,28.475,38333.6,19346450418.916664
900045710,5,779,5980390135,7677009.159178434,4750000,15132016.84297107,13,4,190,99.61489088575097,94.05822195578214,24.390243902439025,6.552217252587911,Bajo,1.0470803347046875,9488.666666666666,382.6666666666667,251.16666666666666,0,0,5232.8,5258,862046800000,79381975000,76.61,47.406875,3.5,62.47833333333333,28.166666666666664,5066.608333333334,22700537273.895
900048040,5,281,1661757371,5913727.298932385,4400000,5306526.52955305,37,4,113,0,0,40.213523131672595,8.704372386321051,Bajo,8.958524494299162,9283.666666666666,458.8333333333333,67.16666666666667,536,7296,4788.2,4922.2,9577305000,476521666.6666666,67.528,68.93104166666666,3.6,6.28,32.00833333333333,89753.61833333333,2617749281.75
900052148,5,973,18844407058,19367324.828365877,5320000,88662915.17405851,97,4,300,0.7194244604316548,5.327034259609868,30.832476875642346,25.186941331581735,Bajo,3.8403533815968736,8296.5,347.1666666666667,45.333333333333336,1203,7259,4121.8,4397.6,31337321666.666668,-658328333.3333334,69.062,68.8625,2,7.0600000000000005,38.065000000000005,50342.13166666667,810342930.0666666
900058218,5,754,7537972991,9997311.659151193,7000000,40037769.23671987,47,4,294,99.60212201591511,96.01432757375609,38.9920424403183,7.780678165480521,Bajo,4.8699737333628095,8461.5,406.5,581.5,605,7097,4758,4947.8,35717586666.666664,10318453333.333334,86.172,58.216875,1.5,5.556666666666667,28.393333333333334,39689.97,939660187.5
900061048,5,1027,9240645444,8997707.345666992,4497615,12512429.155583253,67,4,304,12.852969814995133,15.225178149363048,29.600778967867576,7.270944106233288,Bajo,18.317869698898306,5609.5,611.1666666666666,14.166666666666666,922,6548,4656.4,4690.2,22541221666.666668,2654511666.6666665,68.898,77.311875,2,6.413333333333334,27.043333333333333,146140.385,6628865620.45
900066345,5,668,53238009819,79697619.48952095,20368837.5,311006223.34548414,71,4,267,4.04191616766467,1.4911746658055516,39.970059880239525,16.850016122037296,Bajo,10.426744245172554,9778,250,180.83333333333334,287,7122,5379,5437.6,180714898333.33334,17601686666.666668,77.286,0,1.6666666666666667,73.145,16.025,8.401666666666666,6129450005.125
900067136,4,576,49954419428,86726422.61805555,20000000,323447117.95720685,79,4,190,28.29861111111111,13.532166259570205,32.98611111111111,19.58576514417652,Bajo,18.893034619606915,8189,315,231.16666666666666,854,7337,5072.8,5102.4,21149445000,2564460000,70.286,69.6525,2.75,8.638333333333334,42.58833333333333,97839.655,655616624.23
900067169,6,476,67841596939,142524363.3172269,30000000,592767479.8727558,71,4,166,27.521008403361346,11.000850281738678,34.87394957983193,24.94504430697973,Bajo,10.102116349203248,11515,182.83333333333334,189.66666666666666,404,8023,5476,5361.4,21221450000,-702878333.3333334,72.176,62.519375,3.3333333333333335,9.469999999999999,48.888333333333335,59484.78166666666,885161663.025
900077520,4,691,5356757693,7752181.900144718,4000000,15438374.851480518,63,4,194,67.43849493487699,67.42602514427378,28.075253256150507,10.597444360772595,Bajo,8.421300413599191,10516.666666666666,700.3333333333334,245,501,6282,4537.4,4766.2,18007326666.666668,1103820000,77.57,76.98958333333334,3.2,8.848333333333333,32.288333333333334,68367.375,21968564779.415
900081643,4,179,1066810205,5959833.547486033,4047189,7432090.953788737,28,4,81,0,0,45.2513966480447,11.90499739700267,Bajo,2.274759538514637,9960.666666666666,355.3333333333333,151.33333333333334,709,7324,4622.8,4754.6,8874895000,-208225000,64.922,71.76375,3.6666666666666665,5.711666666666667,28.791666666666668,163631.72166666668,5789533251.006667
900091143,6,655,72140010903,110137421.2259542,14818400,868672730.6654977,60,4,352,0,0,53.74045801526718,26.371202118577802,Bajo,3.6738518069487407,8576.166666666666,153.16666666666666,326.3333333333333,0,0,5449.6,5457.2,571342756666.6666,9451350000,76.17399999999999,59.9775,2.8,65.67333333333333,24.993333333333332,23682.146666666667,3472530318.78
900094475,5,473,2820138801,5962238.479915434,3258509,7661039.13487471,45,4,175,0,0,36.99788583509514,6.623744965253961,Bajo,9.856296606112123,8017,244.83333333333334,339.5,692,7951,5000.2,5121,7230600000,78495000,65.94,71.98375,1.5,4.435,27.263333333333335,23096.54333333333,48565977.03
900108282,5,855,4410851287,5158890.394152047,3000000,6837083.017825107,95,4,279,0.23391812865497078,0.12695961925773264,32.631578947368425,6.75153457276528,Bajo,0.06681125717753139,7740.166666666667,146.16666666666666,53.333333333333336,942,7318,5075.8,5031.4,14921608333.333334,2135848333.3333333,63.06,72.48583333333333,4.6,5.891666666666667,34.235,128810.42333333332,2259029723.7433333
900109862,5,112,831548080,7424536.428571428,3300000,8431884.774260987,14,4,46,51.78571428571429,46.81665550836219,41.07142857142857,44.48589004027852,Bajo,0,6968.166666666667,147.83333333333334,80.16666666666667,1645,7574,3842.8,4196.2,16283868333.333334,753588333.3333334,65.77,66.64250000000001,2.8,9.375,25.796666666666667,100248.74333333333,597996711
900113729,5,971,7124193711,7336965.716786818,3300000,35471193.11484496,58,4,200,0,0,20.59732234809475,10.287183936608114,Bajo,0,4451.5,183,93.16666666666667,1636,6443,3872.4,4128.4,15255013333.333332,4276915000,62.616,54.153125,3.4,8.598333333333333,27.810000000000002,34394.33,583913250.5
900121152,7,3498,32516937437,9295865.476558033,2850000,85309654.05561487,108,4,734,0.2858776443682104,0.23445278679059262,20.983419096626644,11.704333276168226,Bajo,0.015062712310372171,7690.166666666667,116.16666666666667,382.5,2311,6989,4684.8,4768.6,20210703333.333332,2379391666.6666665,62.76,61.56625,2,7.1033333333333335,41.721666666666664,50437.14666666667,1466768175.4233334
900122524,5,1230,8463639617,6881007.818699187,2195000,81264765.77621977,21,4,275,54.63414634146342,67.35143836406095,22.35772357723577,19.077887172866095,Bajo,0.3460626627269941,6458.666666666667,315.8333333333333,73.83333333333333,1265,7029,5020.4,5005.8,12821895000,253498333.33333334,67.914,74.471875,4.666666666666667,4.276666666666666,29.32,67368.22833333333,97384950.13
900125582,5,960,2881749499,3001822.394791667,1883838,3580331.2030541487,70,4,243,98.75,98.24645077521362,25.3125,8.339006155665738,Bajo,0.3262855643258423,7629.833333333333,119,53.833333333333336,773,6415,5094.4,5105.4,14254210000,1664080000,64.386,55.16375,2,5.921666666666667,39.03666666666667,40501.58,279836478.695
900125759-3,5,287,25921242166,90317916.95470384,23415000,249521658.4599458,20,4,153,0.34843205574912894,0.09644599529567159,53.31010452961672,22.284220848581164,Bajo,10.011489561638959,7173.833333333333,220.66666666666666,404.5,88,7703,5654.8,5714.8,392225938333.3333,2955693333.3333335,83.47,0,0,68.90666666666667,12.648333333333333,45.230000000000004,0
900126464,5,1548,6851643031,4426125.989018088,2220000,28123675.39570184,75,4,413,8.333333333333332,4.620680011605818,26.679586563307495,8.743595700952454,Bajo,0.08739009693268723,7742.333333333333,80.33333333333333,67,1465,7513,5108.6,5084.4,10672378333.333334,662600000,66.306,69.406875,1.5,4.413333333333333,30.076666666666668,68093.285,239510847.28666666
900126676,6,1229,4113014046,3346634.699755899,2000000,4909627.492208775,5,2,334,61.75752644426363,66.16040223948217,27.176566314076485,4.295718493963379,Bajo,0,8576.166666666666,153.16666666666666,326.3333333333333,0,0,5449.6,5457.2,571342756666.6666,9451350000,76.17399999999999,59.9775,2.8,65.67333333333333,24.993333333333332,23682.146666666667,3472530318.78
900126794,5,1538,4005411792,2604298.954486346,1900000,2362894.1789311785,54,4,255,0.06501950585175553,0.017476355399914396,16.579973992197658,8.102115653701045,Bajo,0.0949344614223098,4949.5,56.666666666666664,321.8333333333333,640,7003,5305,5329.4,11881861666.666666,103803333.33333333,64.864,67.498125,1.75,3.606666666666667,29.988333333333333,28765.916666666664,149992317.5
900127207,5,616,3183377521,5167820.650974026,1900000,45839822.66505908,6,4,202,0.16233766233766234,0.09988202715589888,32.7922077922078,19.108487830016564,Bajo,0,6198.333333333333,138.16666666666666,129,584,6945,5152.4,5174.4,0,0,0,0,0,0,0,0,0
900127211,5,2219,13562013815,6111768.2807570975,3300000,10363915.629050942,74,4,501,0,0,22.577737719693555,5.9326562189554215,Bajo,0.9441410461829913,8068.5,246.66666666666666,173.83333333333334,1510,6764,5076.4,5009,19470823333.333332,3534251666.6666665,67.592,65.16875,3.2,8.045,41.835,16542.293333333335,1334834603.3933332
900127853,5,1154,16853184953,14604146.406412479,4200000,85934021.96032678,43,4,253,21.923743500866554,11.931281853297774,21.923743500866554,17.124431754836895,Bajo,0,6646.666666666667,111.83333333333333,23.166666666666668,1605,6745,3995.2,4330.2,25642761666.666668,-2063460000,68.114,62.74625,2,12.163333333333334,43.31,108643.075,1033418269
900128655,5,1454,10075647836,6929606.489683632,2348333,110151433.08490975,41,4,367,0.1375515818431912,0.4547432060526415,25.240715268225582,18.635509650307853,Bajo,0,7619.5,101.33333333333333,171.66666666666666,1146,6975,4980,5109.6,11876735000,-322093333.3333333,62.998,66.19312500000001,1.5,4.63,28.618333333333332,89836.44833333333,478560425.58
900129296,5,433,2675595286,6179203.893764434,3750000,12847806.68268648,56,4,164,22.863741339491916,20.064774774012665,37.87528868360277,9.255200141630198,Bajo,9.474521550458231,8198.833333333334,179.33333333333334,226.83333333333334,1248,6207,4658.6,4742.4,7847051666.666667,1356491666.6666667,64.578,80.46000000000001,2,4.275,22.513333333333335,39789.38333333333,699819449
900129891,5,486,2619933478,5390809.625514403,4619228.5,9862095.03906778,46,4,183,100,100,37.65432098765432,8.366206549308078,Bajo,0,2854.1666666666665,169.5,238,1124,6505,5006.2,5046.6,18021715000,-1200308333.3333333,67.106,67.204375,2.5,4.5183333333333335,27.141666666666666,125544.73166666666,2924120861.68
900131684,5,133,632319796,4754284.180451128,3000000,5192115.452696346,10,3,69,53.383458646616546,52.25463176863753,51.8796992481203,12.298974541201472,Bajo,0,4038.8333333333335,170,196.66666666666666,940,7024,5263.8,5128,13798313333.333334,1107548333.3333333,61.006,72.0275,2,4.528333333333333,30.671666666666667,63918.34333333333,281977373.4666667
900134497,5,2217,9717661973,4383248.52187641,2397938,8101631.476858671,86,5,480,0,0,21.650879566982407,3.6338822286152737,Bajo,0.3976158431516759,7779.5,306.5,537.8333333333334,923,6912,5166.8,5162.8,18062675000,-564386666.6666666,68.564,60.9925,1.75,6.596666666666667,40.50833333333333,235919.44333333333,4150047
900134576,5,824,3129421005,3797841.025485437,2490000,4786170.171135705,56,4,149,0,0,18.08252427184466,10.564442084310075,Bajo,0,3952.3333333333335,164.33333333333334,727.8333333333334,972,7049,5524.8,5373.8,13438455000,1872751666.6666665,63.546,63.81625,2.6666666666666665,4.008333333333334,27.281666666666666,53389.65666666666,1088176651
900135676,5,1033,4950880637,4792720.848983543,2942532,6383666.676719912,76,4,240,13.939980638915781,11.031175078600466,23.23330106485963,10.172382412700676,Bajo,0.6282737285790232,9112.166666666666,212.66666666666666,384.8333333333333,1266,6580,4924.6,4983.6,12516603333.333334,985258333.3333334,62.958,67.39875,1,5.695,25.18,116111.26499999998,243646679
900136865,6,847,57009830414,67307946.1794569,16500000,213354479.46530494,81,4,280,30.814639905548997,19.93477226378336,33.057851239669425,19.711497967646114,Bajo,14.916841437060109,12026.5,324.6666666666667,565.1666666666666,385,7280,5137.6,5264.4,497080093333.3333,32699008333.333332,82.554,57.855,4.8,69.06166666666667,20.59,182619.005,16443631483.685001
900136920,5,890,39478695837,44358085.21011236,2435000,283890977.80214125,62,4,185,100,100,20.786516853932586,12.585335147594739,Bajo,0,7108.5,208.5,123.16666666666667,1401,8455,5936.8,5392,12526788333.333334,955685000,62.443999999999996,70.245,4,5.721666666666667,34.515,78407.49500000001,250649353.8
900140292,4,491,3477990161,7083483.016293279,1870000,90982852.34625532,12,1,121,100,100,24.643584521384927,27.916480352795794,Bajo,0,6478.833333333333,234.5,282,630,6726,4994.8,5072,9627496666.666666,96730000,65.428,69.80250000000001,1.6666666666666667,4.296666666666667,26.041666666666668,125672.58,199311895.8
900142446,5,796,4652442831,5844777.425879397,3520000,11240460.474345198,43,4,258,0,0,32.41206030150754,5.585047784725172,Bajo,6.8426888551015494,3917.3333333333335,205,102.16666666666667,922,7359,5157.4,5208.8,21278066666.666668,-401888333.3333333,67.156,66.984375,2.5,5.485,30.408333333333335,342624.9483333333,431905752
900142579,5,4203,17904345484,4259896.617654056,2000000,19469623.590698984,84,4,637,7.899119676421604,14.396511373752489,15.155841065905307,6.765483553306065,Bajo,0.3110528098473336,7191.5,90.16666666666667,147.33333333333334,1050,6660,5184.2,5219.2,24189280000,2013305000,69.416,57.561875,6.666666666666667,8.504999999999999,51.83166666666666,82540.42,1249659245.865
900142999,5,418,14567319760,34850047.27272727,1950000,453148762.9631624,16,4,192,0,0,45.933014354066984,35.20097884770072,Bajo,0.13950652294468113,9335.666666666666,150.5,134,834,7482,5211.2,5054.8,15497148333.333334,-1249300000,68.81,49.129375,2,5.316666666666666,28.97833333333333,431382.3,0
900145572,5,509,34854603937,68476628.55992141,19166470,230183650.71390173,67,4,188,20.23575638506876,17.269992543539143,36.93516699410609,23.834543700148394,Bajo,6.601440272978637,3414.6666666666665,402.1666666666667,249.83333333333334,1016,6641,4456.2,4642,26344898333.333332,-228331666.66666666,66.448,68.843125,4.5,6.328333333333333,35.343333333333334,53185.875,1315057395.5
900145579,4,114,15418837058,135252956.6491228,22031315.5,747922439.3011255,48,4,88,0,0,77.19298245614034,28.58910322777912,Bajo,12.72886673636712,10536.5,229.83333333333334,377,0,0,5118.4,5202.8,365978158333.3333,13388235000,77.964,70.12083333333334,3.4,67.52166666666666,22.071666666666665,557.165,4161097006.53
900145581,5,1823,80029090090,43899665.43609435,8925000,140685327.6285746,96,4,521,1.206801974766868,0.8620500985631037,28.579264947888095,21.436715935849705,Bajo,18.58077603817208,7929,288.3333333333333,98,770,6738,4660.6,4851.8,36807538333.333336,123498333.33333333,71.696,60.205,3,9.225,56.60666666666667,76445.39666666667,2333045142.5
900145585,5,1177,164317036864,139606658.33814782,9470000,2912738935.3194737,105,5,285,0,0,24.21410365335599,38.3631633912209,Bajo,4.373829435386977,8435.833333333334,378,75.66666666666667,1108,7196,4232.6,4462,36629413333.333336,-1167056666.6666667,71.672,62.78875000000001,1.25,8.675,40.06666666666666,44982.761666666665,417495239.56333333
900145588,5,699,21985165527,31452311.197424892,9115000,63162680.02469751,80,4,194,99.71387696709584,96.90857974589585,27.753934191702434,24.298554575649554,Bajo,1.8187347268628484,9259,286.6666666666667,31.166666666666668,1488,7147,3587.2,3919.6,17407131666.666668,1001083333.3333334,64.278,60.551249999999996,1.75,10.328333333333333,39.623333333333335,46586.13166666667,2072133966.1
900145604,5,1480,8121160524,5487270.624324325,2000000,35426407.225278236,71,4,284,14.72972972972973,9.063893390909657,19.18918918918919,10.248507876257836,Bajo,1.198060706344655,5417,291.5,526.5,1165,6733,4913.8,4931.8,16386240000,48028333.333333336,64.94,66.18125,3.5,5.026666666666666,28.361666666666665,110160.95000000001,332688386.5
900145767,5,199,13954406563,70122646.04522613,16894155,149401344.18965504,34,4,55,0,0,27.63819095477387,47.6540872043376,Bajo,4.566603701262736,7610.833333333333,408.8333333333333,128.5,1052,6811,4558.8,4702,32189145000,-761020000,67.506,54.706875,3,8.805,61.480000000000004,57145.15666666667,2130282573.495
900146006,5,1212,42649019016,35188959.58415841,9300000,137186522.719481,98,4,381,90.92409240924091,75.23525944398008,31.435643564356436,19.87488529434692,Bajo,0.4604290666256072,14709.333333333334,206.16666666666666,57.833333333333336,797,7598,4334.2,4593.2,30682870000,3962336666.6666665,71.976,67.02,2.5,10.151666666666667,41.055,66467.87333333334,1380537159
900146010,5,1315,34771607943,26442287.409125477,6000000,130353011.885874,113,5,411,6.4638783269961975,5.3467152167585335,31.254752851711025,20.492144337381593,Bajo,1.334412740663215,7093.333333333333,234.66666666666666,49,888,6833,4085.6,4363.4,24970056666.666668,-3757031666.6666665,61.758,56.915625,4.2,9.218333333333334,47.458333333333336,73120.275,611503983
900146012,4,382,11387090263,29809136.814136125,9500000,66265550.16919594,48,4,80,0,0,20.94240837696335,29.735848386949936,Bajo,0.29359088947433193,8335,248.83333333333334,0.8333333333333334,1620,7411,3961,4275,27211863333.333332,-2271180000,58.494,40.974375,1.4,14.468333333333334,42.895,55991.87333333334,1542144544.5
900146438,5,1204,29697870902,24666005.73255814,4195000,75394181.30434214,95,4,344,0,0,28.57142857142857,23.83436595074159,Bajo,8.160149263627824,9399.5,259.8333333333333,30.333333333333332,340,6969,4388.2,4645.6,36049088333.333336,2533316666.6666665,73.02,74.48,3,11.95,56.019999999999996,32825.193333333336,3970311644
900146471,5,1134,10025934320,8841211.92239859,3600000,22117438.71591083,43,4,364,45.94356261022928,50.74434213927705,32.098765432098766,10.470298439056185,Bajo,0,6767.166666666667,304.8333333333333,70.66666666666667,974,8275,4640.2,4828.4,14872668333.333334,-1085728333.3333333,63.568000000000005,68.50722222222223,1.6666666666666667,5.85,33.60333333333333,66691.21333333333,836955828.06
900153346,5,1896,15041850842,7933465.633966245,3556133.5,65741191.38503346,108,4,368,0.05274261603375527,0.09151240857650834,19.40928270042194,12.676460215565676,Bajo,0.19955031630197714,8747.5,209,22.166666666666668,901,7212,5363.8,5310.6,15950473333.333334,1793603333.3333333,63.716,69.529375,3.6666666666666665,5.74,46.730000000000004,50084.24333333333,183694934
900154361,5,2239,10490436746,4685322.351942832,2340000,42823954.22201449,2,1,444,0,0,19.830281375614113,16.671046916218252,Bajo,0,8805.833333333334,235,224.66666666666666,876,6258,5130.4,5172.2,17425155000,2791285000,64.552,71.225625,3.2,7.365,42.555,71408.69166666667,340841035.2
900160887,5,748,8623604120,11528882.513368985,5000000,74452427.41381702,42,4,295,0,0,39.43850267379679,11.482316520223392,Bajo,0,6340.666666666667,106.33333333333333,28,2139,7753,3727.6,4127.6,18554620000,-593391666.6666667,49.705999999999996,65.10249999999999,4,9.841666666666667,33.725,148323.27,1408612619.6366665
900166361,5,452,3097650184,6853208.3716814155,3086580,12005869.931792187,27,4,143,1.991150442477876,1.788936668389151,31.63716814159292,7.766251715369603,Bajo,0,5061.833333333333,61.833333333333336,35.166666666666664,1674,7579,3853.4,4077.8,13059461666.666666,-882330000,65.79599999999999,52.281875,1.5,6.906666666666666,21.206666666666667,91929.43166666667,388061008.4
900167616,5,207,1095348563,5291538.951690821,3061440,4505232.757156861,19,3,66,0,0,31.88405797101449,12.281144714293307,Bajo,0,3941.1666666666665,86.16666666666667,430.3333333333333,1213,7015,4319.2,4474.4,14205408333.333334,1091241666.6666667,58.828,54.581875,1.6666666666666667,6.766666666666667,26.773333333333333,102483.63,940266634
900169684,4,397,2277270767,5736198.405541562,2120000,12809283.90464761,10,3,102,46.095717884130984,32.836670493298435,25.692695214105793,11.317833690631618,Bajo,0,10024.166666666666,335.5,46.5,1877,7392,4573.8,4670.8,0,0,0,0,0,0,0,0,0
900176479,5,1629,13775538949,8456438.888275016,3600000,71418749.80748199,78,4,369,22.83609576427256,14.896161076507003,22.65193370165746,14.449546456339505,Bajo,0,7300.166666666667,111.83333333333333,295.8333333333333,913,6956,5066.6,5099.4,16685721666.666668,421281666.6666667,65.632,70.629375,2.75,6.9,42.06166666666667,79021.55,375725103
900179095,5,1273,5853261109,4598005.58444619,2700000,6359956.2685921425,54,4,241,0.07855459544383347,0.05075973794218104,18.931657501963866,9.636152104882871,Bajo,0.0723398077141134,5499.5,198.83333333333334,252.5,782,5036,4673.8,4842.4,20948970000,-1839535000,66.588,67.9375,3.6666666666666665,5.555,22.35666666666667,166782.20166666666,111788801
900186802,5,385,2633322745,6839799.337662337,3800000,12546611.734374378,53,4,159,36.883116883116884,37.6976762489476,41.2987012987013,11.220750443518703,Bajo,0.8491831085293342,9006.5,178.83333333333334,57.666666666666664,956,8056,5320,5181.4,8268555000,-96185000.00000001,66.658,71.829375,1.3333333333333333,4.516666666666667,28.253333333333334,137165.52333333332,323354782.98
900190045,7,995,135010310505,135688754.2763819,25951300,527709530.0058351,98,4,314,0.10050251256281408,0.004834445588330291,31.55778894472362,16.128059487212305,Bajo,9.456717979088058,9500.166666666666,323.1666666666667,151.16666666666666,386,7580,5327.8,5320,26944560000,1934501666.6666667,78.846,70.894375,2.25,10.271666666666667,56.175,25365.353333333333,1757604559.13
