orden_entidad,num_contratos_1,num_contratos_2,num_contratos_3,val_contratos_1,val_contratos_2,val_contratos_3,val_contratos_media_1,val_contratos_media_2,val_contratos_media_3,val_contratos_median_1,val_contratos_median_2,val_contratos_median_3,val_contratos_desv_1,val_contratos_desv_2,val_contratos_desv_3,num_familias_dif_1,num_familias_dif_2,num_familias_dif_3,num_grupos_dif_1,num_grupos_dif_2,num_grupos_dif_3,num_contratistas_dif_1,num_contratistas_dif_2,num_contratistas_dif_3,b_cont_cerrada_1,b_cont_cerrada_2,b_cont_cerrada_3,pnum_ganadoras_1,pnum_ganadoras_2,pnum_ganadoras_3,b_adicion_tiempo_1,b_adicion_tiempo_2,b_adicion_tiempo_3,b_adicion_cuantia_1,b_adicion_cuantia_2,b_adicion_cuantia_3,IRCC,IRCCG
5,29,144,168,336169057,4086922894,6506503315,11592036.448275862,28381408.986111112,38729186.39880952,4000000,9307000,10000000,21638936.14030038,66785349.60379208,104969015.5518622,5,14,49,1,3,4,25,70,86,1,1,1,86.20689655172413,48.61111111111111,51.19047619047619,1,1,1,1,1,1,17.964465887537596,Medio
5,63,190,260,1274453560,4683722610,7745911765,20229421.587301586,24651171.63157895,29791968.326923076,8000000,12000000,9100666.5,36514069.90859286,41294767.93590283,78826664.21644576,9,39,59,4,4,4,34,105,147,1,0,0,53.96825396825397,55.26315789473685,56.53846153846154,1,1,1,1,1,1,14.475788441313034,Bajo
5,2874,4883,2931,88384806923,113452476774,142232694281,30753238.316979818,23234175.05099324,48527019.54315933,6072368,6072368,13800000,237511627.87810236,128768378.53709768,232212583.97160858,32,60,38,4,4,4,862,1342,1102,0,0,0,29.993041057759225,27.483104648781488,37.59808938928693,1,1,1,1,1,1,5.038982330247608,Bajo
6,509,694,572,55959388302,62800267145,78323460533,109939859.13948919,90490298.47982709,136929126.80594406,34468913,29321272.5,42193200,235748550.0935496,182067148.7191892,305666851.0517993,46,56,68,4,4,4,190,268,218,1,0,0,37.32809430255403,38.61671469740634,38.111888111888106,1,1,1,1,1,1,10.864806721795244,Bajo
6,89,458,247,9789452260,6420024627,3253355077,109993845.61797753,14017521.019650655,13171478.044534413,8444491,5280000,6075000,642950682.4588002,48149737.79711522,20250571.78455993,26,53,31,4,5,4,72,161,82,1,1,1,80.89887640449437,35.1528384279476,33.198380566801625,1,1,1,1,1,1,18.990257892418406,Medio
5,183,631,526,6722955960,423088525888,68812974010,36737464.26229508,670504795.385103,130823144.50570342,13200000,28599101,40000000,65944069.96452105,8525006012.956349,344284957.3318957,58,96,87,4,4,4,107,289,250,0,0,0,58.46994535519126,45.800316957210775,47.52851711026616,1,1,1,1,1,1,26.906008819466532,Medio
5,48,34,0,185757900,257161547,0,3869956.25,7563574.911764706,0,2850000,4775000,0,4848615.170045376,4649764.689602002,0,10,11,0,2,1,0,31,33,0,1,1,0,64.58333333333334,97.05882352941177,0,0,0,0,0,0,0,12.332202679816936,Bajo
5,245,156,114,4835339678,2636426485,2392207385,19736080.318367347,16900169.775641024,20984275.307017542,9504000,9000000,11131400,32419732.017149653,23629730.957825504,43879804.09610126,26,37,40,5,4,4,150,95,71,1,1,1,61.224489795918366,60.89743589743589,62.28070175438597,0,0,0,0,0,0,8.767060847256005,Bajo
4,69,124,106,645096105,1735480470,7227751350,9349218.913043479,13995810.241935484,68186333.49056605,8988000,8429000,7250000,5875425.100462185,25134986.640797302,458379297.504288,7,19,29,1,4,4,64,82,58,0,1,0,92.7536231884058,66.12903225806451,54.71698113207547,0,0,1,0,1,1,29.016754641386118,Medio
4,1,432,199,366364610,18687963052,20943132265,366364610,43259173.731481485,105241870.67839196,366364610,13948050,11400000,0,115387969.64882839,317849926.186772,1,66,65,1,4,4,1,176,86,0,0,0,100,40.74074074074074,43.21608040201005,0,0,0,0,0,0,24.502656300676254,Medio
5,303,732,870,5955488402,9950962126,12045545877,19655077.23432343,13594210.554644808,13845455.031034483,13800000,9000000,8886667,21692413.7996869,18684857.014924616,18866139.689602397,29,65,51,4,4,4,180,306,243,0,0,1,59.4059405940594,41.80327868852459,27.93103448275862,0,0,0,0,0,0,2.956409302135807,Bajo
5,397,692,500,2266209984,4567218147,6497287110,5708337.491183879,6600026.223988439,12994574.22,3510000,3500000,6835104,6754991.199576117,13443421.402512051,35459184.5368782,17,27,26,3,3,3,92,127,133,1,0,0,23.173803526448363,18.352601156069365,26.6,0,0,0,0,0,0,7.46993332368936,Bajo
5,44,61,75,3348751203,2988903922,3504654609,76107981.88636364,48998424.95081967,46728728.12,17807600,12600000,12277337,163068083.78666744,168050675.5576448,144278586.17193073,22,21,19,4,4,4,34,39,34,0,1,1,77.27272727272727,63.934426229508205,45.33333333333333,0,0,0,0,0,0,32.7726135859934,Alto
5,0,35,21,0,2794803576,1451047165,0,79851530.74285714,69097484.04761904,0,17217246,16920000,0,120669360.79237108,151940877.20368093,0,10,10,0,3,3,0,30,17,0,0,0,0,85.71428571428571,80.95238095238095,0,1,0,0,1,0,30.418259055322913,Alto
5,57,52,40,4151302845,2958425250,2084578681,72829874.4736842,56892793.26923077,52114467.025,14102126,20574000,9500000,203583954.7087163,85199754.75355303,94888933.84029445,16,18,12,3,3,2,36,35,24,1,0,1,63.1578947368421,67.3076923076923,60,1,0,0,0,1,0,31.904944975280667,Alto
5,380,631,144,2310269677,2120678268,1174389186,6079657.044736842,3360821.343898574,8155480.458333333,5111000,2000000,3300000,7445871.584683545,5396462.3119276455,14438241.78318825,10,21,21,2,1,3,95,118,91,1,1,0,25,18.700475435816163,63.19444444444444,0,0,1,0,0,1,7.440785530987082,Bajo
5,167,222,205,2711026396,2371109111,2190580808,16233690.994011976,10680671.671171172,10685760.03902439,6588004,6210000,7172550,45606870.38640307,18163309.046910644,11457141.710154872,8,17,17,2,3,1,91,125,98,1,1,1,54.49101796407185,56.30630630630631,47.80487804878049,1,1,1,1,1,1,8.190392797127343,Bajo
5,0,0,56,0,0,1641913012,0,0,29319875.214285713,0,0,15000000,0,0,42695037.45313086,0,0,11,0,0,3,0,0,23,0,0,1,0,0,41.07142857142857,0,0,0,0,0,0,44.60275941905691,Alto
6,120,98,333,2996357495,1914194724,2705543073,24969645.791666668,19532599.224489797,8124753.972972973,6000000,6000000,5355000,76067200.78809123,84160868.09392829,13373843.487936728,30,20,32,5,4,4,55,71,128,1,1,1,45.83333333333333,72.44897959183673,38.43843843843844,1,1,1,1,1,1,15.397370317084228,Medio
4,0,113,70,0,1366149091,1080755049,0,12089814.96460177,15439357.842857143,0,8000000,10633724,0,18044467.334108453,18842954.087249923,0,27,8,0,4,2,0,57,42,0,1,1,0,50.442477876106196,60,0,1,0,0,1,0,15.462033054222738,Medio
5,70,135,115,1220261580,1972514923,1923421730,17432308.285714287,14611221.651851851,16725406.347826088,5000000,4260000,4000000,40434066.26434011,29964778.94018999,46999411.69257732,17,33,24,4,4,4,43,35,28,0,0,0,61.42857142857143,25.925925925925924,24.347826086956523,0,0,0,0,0,0,37.13023483082393,Alto
5,0,0,115,0,0,1314246731,0,0,11428232.44347826,0,0,6000000,0,0,14254481.734373214,0,0,14,0,0,4,0,0,31,0,0,0,0,0,26.956521739130434,0,0,1,0,0,1,29.026561778770734,Medio
4,173,490,435,1504749474,4721146571,7871352421,8697973.838150289,9634993.002040816,18095063.03678161,3749200,5753685,10400000,15973312.006225469,15847491.658459064,40200815.66121963,8,59,59,4,5,4,101,186,184,1,0,1,58.38150289017341,37.95918367346939,42.298850574712645,0,1,0,0,1,0,5.669312759028047,Bajo
5,0,0,25,0,0,2867530900,0,0,114701236,0,0,70000000,0,0,133382091.10651949,0,0,19,0,0,4,0,0,22,0,0,0,0,0,88,0,0,0,0,0,0,25.960019699476458,Medio
5,66,50,61,1185472533,2018094425,1808725855,17961705.045454547,40361888.5,29651243.524590164,8800000,10000000,13200000,29472268.85975634,134439833.92987734,57008760.16250794,2,24,24,4,4,4,49,35,43,1,1,1,74.24242424242425,70,70.49180327868852,1,1,1,1,1,1,17.44131292750089,Medio
5,0,150,193,0,3005361409,3715236474,0,20035742.726666667,19249929.917098444,0,4650000,4600000,0,70677370.72959012,73470204.0067474,0,36,28,0,4,3,0,76,76,0,1,1,0,50.66666666666667,39.37823834196891,0,1,0,0,1,0,21.222698142984644,Medio
5,316,265,208,5176029412,3970008864,3982657165,16379839.911392406,14981165.524528302,19147390.216346152,6690000,6000000,9150000,50318856.65145273,35227091.15647627,40585062.494472586,22,26,25,4,4,2,175,131,108,1,0,1,55.379746835443036,49.43396226415094,51.92307692307693,1,1,1,1,1,1,7.1296362915212095,Bajo
5,895,1482,1413,38867218256,14141335851,17578146945,43427059.503910616,9542061.977732794,12440302.154989384,6000000,4469560,4950000,957653946.3692114,21273795.09451163,37731225.35469477,29,56,52,4,4,4,342,431,440,0,0,0,38.212290502793294,29.08232118758435,31.139419674451524,1,1,1,1,1,1,17.290016096081366,Medio
4,51,189,280,880496338,2048982878,7436576451,17264634.07843137,10841179.248677248,26559201.610714287,9900000,7800000,16800000,17436995.84957536,9552441.463995617,25140964.57635465,5,13,29,2,2,4,51,106,154,0,0,0,100,56.08465608465608,55.00000000000001,0,1,1,0,1,1,4.743411119026667,Bajo
5,2142,10261,5352,39805150855,287844242619,166194309204,18583170.333800185,28052260.268882174,31052748.356502242,6879600,3955770,4785615.5,95432720.29051185,773194097.039183,247913812.93940774,16,86,75,4,4,4,1229,1470,1414,0,0,0,57.37628384687208,14.326089075138876,26.42002989536622,1,1,1,1,1,1,9.584270298057042,Bajo
5,18,3,628,544548927,59120000,5983694360,30252718.166666668,19706666.666666668,9528175.732484076,15000000,15000000,5300000,75655064.40506123,15988312.39791534,30686515.81363801,1,1,44,3,1,4,18,3,213,0,0,1,100,100,33.917197452229296,0,1,1,0,1,1,8.36649811593758,Bajo
5,1545,2198,2673,15560710756,20951861155,23592255832,10071657.44724919,9532238.924021838,8826133.86906098,3146667,3000000,3000000,32247498.6062237,24533682.52846536,33863960.93754549,11,22,26,2,4,4,412,522,561,1,0,0,26.666666666666668,23.748862602365787,20.98765432098765,0,1,1,0,1,1,3.6558758673406495,Bajo
5,376,833,1114,27552036922,55609070639,45271030743,73276693.94148937,66757587.80192077,40638268.17145422,9633000,12000000,15426657,191802893.79175344,355156950.63203037,110058898.62881063,26,62,51,4,4,4,161,267,271,1,0,0,42.819148936170215,32.052821128451384,24.326750448833035,0,0,1,0,1,1,12.617513741031154,Bajo
5,2,11,4,713502440,848725862,264800190,356751220,77156896.54545455,66200047.5,356751220,79130560,68450350,276834030.17507946,31533793.172374077,18013970.99236289,2,8,3,2,3,2,2,11,4,0,0,0,100,100,100,0,0,0,0,0,0,28.21039996333965,Medio
6,0,952,2374,0,13550412643,41028078389,0,14233626.725840336,17282257.11415333,0,3960000,6064250,0,35787957.218614586,64872155.07096721,0,14,6,0,3,2,0,458,786,0,0,1,0,48.109243697478995,33.10867733782645,0,1,1,0,1,1,6.329529689625523,Bajo
4,0,82,1446,0,471582554,5497540853,0,5751006.756097561,3801895.4723374825,0,2250000,1500000,0,7714002.4250413375,11859053.888807025,0,5,35,0,1,4,0,65,246,0,0,0,0,79.26829268292683,17.012448132780083,0,0,0,0,0,1,7.036540333751946,Bajo
5,272,430,444,41542381638,68144340214,59523957452,152729344.25735295,158475209.8,134062967.23423423,38958333.5,37950742.5,31585000,231838041.54684874,411557998.1246164,236986686.28822574,32,72,69,4,4,4,111,160,190,1,1,1,40.80882352941176,37.2093023255814,42.792792792792795,0,1,0,0,1,0,12.561470272073015,Bajo
4,2,216,372,5081167,4673599227,7257313633,2540583.5,21637033.458333332,19508907.6155914,2540583.5,7450000,10278049,366870.33260336,80851529.95584619,32760321.441680904,2,40,52,2,4,4,2,92,164,0,0,0,100,42.592592592592595,44.086021505376344,0,1,1,0,1,1,12.264237747594128,Bajo
5,233,254,202,3927948687,8399653662,5787383901,16858148.871244635,33069502.606299214,28650415.351485148,6000000,6600000,8000000,30109082.07619855,138753054.2311483,80188558.92374296,43,53,43,4,4,4,110,160,126,1,0,0,47.21030042918455,62.99212598425197,62.37623762376238,0,0,0,1,1,0,19.44347138428532,Medio
4,0,163,262,0,971640000,1310730850,0,5960981.595092025,5002789.503816794,0,4400000,3300000,0,4772840.158508508,4207258.141476199,0,20,22,0,3,3,0,78,81,0,0,0,0,47.85276073619632,30.916030534351147,0,0,0,0,0,0,7.433268600878543,Bajo
5,222,137,224,1287497024,1229407501,1157944141,5799536.144144144,8973777.379562045,5169393.486607143,2100000,6900000,4080000,15464970.01793814,10336622.763468593,3512826.5071310382,12,22,2,3,3,1,74,85,78,1,1,1,33.33333333333333,62.04379562043796,34.82142857142857,1,0,0,1,0,0,6.445645080492825,Bajo
6,0,476,1366,0,7959620939,8750474093,0,16721892.728991596,6405910.756222548,0,2050000,3600000,0,106351696.33911048,11825372.33144054,0,22,28,0,3,2,0,218,379,0,1,0,0,45.79831932773109,27.74524158125915,0,0,0,0,0,0,10.450102471897235,Bajo
5,214,107,68,1648187657,2486955822,1645254269,7701811.481308411,23242577.775700934,24194915.720588237,4737500,8000000,10000000,13770441.695949636,44122091.23150531,44926241.26908593,2,8,6,4,3,4,117,54,43,1,1,1,54.67289719626168,50.467289719626166,63.23529411764706,0,0,0,0,0,0,18.01588454743787,Medio
4,146,720,507,48330559586,90156886191,103104838373,331031230.0410959,125217897.4875,203362600.34122288,70445784.5,43651225,86462344,890086609.2564069,276894996.32724124,357606889.1202821,39,67,54,4,4,4,71,137,99,0,0,0,48.63013698630137,19.02777777777778,19.526627218934912,1,1,1,1,1,1,20.954677479252943,Medio
5,12,1349,939,548593331,18699588161,22852725540,45716110.916666664,13861814.796886582,24337300.89456869,50386590,5478237,9180000,23448579.812092986,32005376.686174072,48394820.10093116,1,65,86,1,4,4,12,376,218,1,1,1,100,27.87249814677539,23.21618743343983,0,1,1,0,1,1,9.220252232532214,Bajo
5,1036,2133,1861,300498308029,225267326464,299614516197,290056281.8812741,105610560.93014534,160996515.9575497,69357700,17785343,33641292,1514587317.7946346,515035806.53898007,612215852.5452665,33,143,99,5,5,5,496,691,576,0,0,0,47.87644787644788,32.39568682606657,30.951101558301986,1,1,1,1,1,1,8.703531631521232,Bajo
4,30,1391,2417,3060983106,19450160208,24838945552,102032770.2,13982861.400431344,10276766.881257758,39465000,5307825,3952000,144644820.94191608,28222054.002694014,23172940.224643745,20,68,72,3,4,4,25,410,445,0,0,0,83.33333333333334,29.475197699496764,18.41125362019032,1,1,1,0,1,1,4.711040057072817,Bajo
5,303,236,324,4566468152,1776993870,2150243148,15070851.98679868,7529635.042372881,6636552.925925926,4000000,5658000,4800000,82077110.47577326,7129882.74722524,6817926.696972579,18,29,39,4,4,4,126,126,111,0,0,0,41.584158415841586,53.38983050847458,34.25925925925926,1,1,1,1,1,1,11.492800707822868,Bajo
5,102,1436,2266,20760673153,75551532560,113045733175,203536011.30392158,52612487.8551532,49887790.45675199,71960000,9000273,9120000,293058650.16758484,172742567.08064795,261045019.0099997,2,86,109,4,4,4,79,465,562,1,1,0,77.45098039215686,32.381615598885794,24.801412180052957,0,1,1,0,1,1,10.182171658457042,Bajo
5,710,1511,1914,5268812306,10354394456,19043065220,7420862.402816901,6852676.675049636,9949354.86938349,4000000,4000000,3600000,14876817.398633914,14584775.829782452,76323087.7706022,3,8,4,3,3,2,284,364,410,1,1,0,40,24.090006618133685,21.42110762800418,1,1,1,1,1,1,6.151793282903335,Bajo
5,401,1006,1090,2584724920,4578836821,7847167740,6445698.054862843,4551527.655069582,7199236.458715596,3052800,2500000,3016667,14051863.310895747,7033446.20177476,24072600.61732189,31,52,40,4,4,4,143,320,313,1,1,0,35.66084788029925,31.809145129224653,28.71559633027523,1,1,1,1,1,1,4.343710256294912,Bajo
5,101,222,230,808488499,5343824912,2291463625,8004836.623762377,24071283.387387387,9962885.326086957,4284000,4750000,8000000,19114929.243569475,262460661.01059332,8793545.9081017,21,43,39,4,4,4,67,87,97,1,0,0,66.33663366336634,39.189189189189186,42.173913043478265,0,1,1,0,1,1,21.060649301823332,Medio
5,320,917,459,7058195553,10670222201,17261493812,22056861.103125,11636011.12431843,37606740.33115468,4000000,3800000,12400000,64266415.47554747,39255915.875459924,94752348.39982939,23,57,60,4,4,4,128,281,174,1,0,0,40,30.643402399127588,37.908496732026144,1,1,1,1,1,1,7.95426421621566,Bajo
6,268,604,527,3840555678,4057996957,6884014842,14330431.634328358,6718538.008278145,13062646.759013282,5459355,3018000,7270000,43259897.71980463,20913892.289680287,48108858.7952291,21,45,6,4,4,2,140,255,251,0,1,0,52.23880597014925,42.21854304635762,47.6280834914611,1,0,1,1,0,1,7.048095930178235,Bajo
5,688,210,367,2000889644,675057326,1554793469,2908269.831395349,3214558.6952380952,4236494.4659400545,2100000,2400000,2400000,3372742.5186063885,3481228.968011125,11579974.486346731,31,23,30,4,4,4,135,108,116,0,0,0,19.62209302325581,51.42857142857142,31.607629427792915,0,0,0,0,0,0,7.187622631641746,Bajo
6,0,126,279,0,827329001,2082187465,0,6566103.182539683,7463037.508960574,0,5200000,4847000,0,6915167.29448375,11967479.53403924,0,11,27,0,4,4,0,78,105,0,0,0,0,61.904761904761905,37.634408602150536,0,1,1,0,1,1,9.817864749251987,Bajo
4,70,123,253,520481787,1111560893,1435807111,7435454.1,9037080.43089431,5675126.920948616,5768000,5496500,2500000,6601553.98599628,17302686.627973534,8888864.554782348,1,18,33,1,4,4,47,55,92,0,0,0,67.14285714285714,44.71544715447154,36.36363636363637,1,1,1,1,1,1,10.553272179154431,Bajo
5,244,634,448,1819568130,4362645672,4376296434,7457246.434426229,6881144.593059937,9768518.825892856,5300000,4500000,7200000,7984074.374646683,7892877.402307143,10249500.998523124,2,1,1,2,1,1,132,222,164,1,1,1,54.09836065573771,35.01577287066246,36.607142857142854,1,1,1,1,1,1,3.622304274975102,Bajo
5,345,536,620,16398787817,20622863760,30798412270,47532718.31014493,38475492.08955224,49674858.5,15000000,15191594,14000000,167452228.61680207,83780198.79860646,375409456.56722504,23,56,77,4,4,4,130,190,189,0,1,0,37.68115942028986,35.44776119402985,30.483870967741932,1,1,1,1,1,1,13.576553091892158,Bajo
5,50,0,0,235440359,0,0,4708807.18,0,0,4010249.5,0,0,3159234.169821293,0,0,1,0,0,4,0,0,23,0,0,0,0,0,46,0,0,0,0,0,1,0,0,27.378375322219792,Medio
5,54,131,184,1109132877,2478343987,2195145643,20539497.722222224,18918656.38931298,11930139.364130436,8500000,7200000,4875000,54668919.52423992,48733161.91604354,33423102.615279138,10,40,25,3,4,4,31,90,100,0,0,0,57.407407407407405,68.70229007633588,54.347826086956516,1,1,1,1,1,1,11.780658245215903,Bajo
5,354,292,338,6523008784,12165804768,8108645474,18426578.485875707,41663714.95890411,23990075.366863906,6498000,8726667,7084000,50033207.25543521,367695118.99180406,80432365.00294057,12,37,48,4,4,4,131,179,191,0,0,0,37.005649717514125,61.3013698630137,56.50887573964497,0,0,0,0,0,0,13.570112333632688,Bajo
5,658,894,816,198738291116,297435454906,311592831371,302033877.0759878,332701851.12527966,381853960.01348037,49823234,68068913.5,84754068,1474606653.211024,1513425835.489004,1603545472.4889128,70,84,76,4,4,4,279,307,245,1,1,0,42.401215805471125,34.34004474272931,30.024509803921568,1,1,1,1,1,1,17.09073264337257,Medio
6,85,550,550,220056997,1557439722,2450452980,2588905.8470588233,2831708.5854545454,4455369.054545455,1848000,2068365,2490000,2414337.32428076,3400681.3705574665,9032681.140785743,2,55,60,2,4,4,55,162,152,0,0,0,64.70588235294117,29.454545454545457,27.636363636363637,0,0,0,0,1,1,6.36990419602255,Bajo
5,0,0,602,0,0,2900742047,0,0,4818508.383720931,0,0,2700000,0,0,7989682.9843111085,0,0,1,0,0,1,0,0,187,0,0,0,0,0,31.06312292358804,0,0,0,0,0,0,10.141896464811444,Bajo
6,3582,6877,9310,25175358686,29209041865,50246153583,7028296.673925182,4247352.314235859,5397008.977765843,2136020,1623177,1538000,160742134.8051749,20577971.472386856,94688892.87008156,33,48,51,4,4,4,680,954,1135,0,0,0,18.983807928531547,13.872328050021812,12.191192266380236,1,1,1,0,1,1,5.978803996429222,Bajo
5,151,251,271,1615301630,2205821067,2291321373,10697361.78807947,8788131.741035856,8455060.41697417,3797300,5234000,5930000,49127134.26384081,37168284.65319655,10784784.459315345,17,31,41,3,4,4,80,114,108,0,0,0,52.980132450331126,45.41832669322709,39.85239852398524,1,1,1,1,1,1,10.521404320716018,Bajo
5,257,0,0,67379826708,0,0,262178314.0389105,0,0,70400000,0,0,794965432.2426877,0,0,1,0,0,4,0,0,130,0,0,0,0,0,50.583657587548636,0,0,0,0,0,0,0,0,13.534923623557878,Bajo
5,226,352,201,1450284621,2236101594,2294003920,6417188.588495575,6352561.346590909,11412954.825870646,4200000,4179000,7500000,9065201.278206246,18027523.49659554,14457036.730826028,3,2,11,4,2,4,96,121,95,1,1,1,42.47787610619469,34.375,47.2636815920398,1,1,1,1,1,1,6.552217252587911,Bajo
5,0,92,189,0,554758228,1106999143,0,6029980.739130435,5857138.322751323,0,4500000,4100000,0,5057788.377605723,5435718.524173485,0,23,28,0,4,4,0,58,80,0,0,0,0,63.04347826086957,42.32804232804233,0,1,1,0,1,1,8.704372386321051,Bajo
5,192,418,363,3288345751,7110972860,8445088447,17126800.786458332,17011896.794258375,23264706.46556474,4500000,5500000,5650000,92451334.12032472,77570010.88443758,98195692.0512899,43,65,70,4,4,4,106,167,159,1,0,0,55.208333333333336,39.952153110047846,43.80165289256198,1,1,1,1,1,1,25.186941331581735,Medio
5,106,365,283,733668518,3250067235,3554237238,6921401.113207547,8904293.794520548,12559142.183745584,3450000,7500000,9000000,18549043.808630243,7313058.628804994,63808944.69238965,22,32,29,4,4,3,68,168,171,1,1,1,64.15094339622641,46.02739726027397,60.42402826855123,0,1,1,0,1,1,7.780678165480521,Bajo
5,375,320,332,3498049293,2464002271,3278593880,9328131.448,7700007.096875,9875282.771084337,5200000,4000000,6144000,13164753.299406035,11208131.233321454,12879203.24657069,36,33,42,4,4,4,140,118,122,1,0,0,37.333333333333336,36.875,36.74698795180723,1,1,1,1,1,1,7.270944106233288,Bajo
5,216,261,191,17672507710,16712308918,18853193191,81817165.32407407,64031834.9348659,98707817.7539267,25674720,16826424,21955500,256835488.89400542,253589139.51087576,419768994.1017402,11,58,38,4,4,4,111,155,97,1,0,0,51.388888888888886,59.38697318007663,50.78534031413613,1,1,1,1,1,1,16.850016122037296,Medio
4,45,304,227,4064396676,20027411044,25862611708,90319926.13333334,65879641.59210526,113932210.16740088,50000000,19800000,20000000,109413124.69043112,250247347.18162972,422555096.6216273,10,56,54,3,4,4,33,125,95,1,1,0,73.33333333333333,41.118421052631575,41.85022026431718,1,1,1,1,1,1,19.58576514417652,Medio
6,122,185,169,16178818739,21093662147,30569116053,132613268.35245901,114019795.38918918,180882343.50887573,21616000,30000000,38160000,617110529.8094865,479744761.6137703,681660069.4577852,15,54,50,4,4,4,74,98,71,1,1,1,60.65573770491803,52.972972972972975,42.01183431952663,1,1,1,1,1,1,24.94504430697973,Medio
4,95,242,354,1115861442,1715075541,2525820710,11745909.915789474,7087089.012396694,7135086.751412429,6000000,3600000,4025000,29071754.107446093,15546368.096718425,8416730.276726136,17,30,53,4,4,4,62,90,105,1,1,1,65.26315789473685,37.1900826446281,29.66101694915254,1,1,1,1,1,1,10.597444360772595,Bajo
4,0,27,152,0,109988152,956822053,0,4073635.2592592593,6294881.927631579,0,3500000,4047189,0,2691089.7109275637,7944588.913517604,0,1,28,0,1,4,0,19,70,0,0,0,0,70.37037037037037,46.05263157894737,0,0,1,0,0,1,11.90499739700267,Bajo
6,413,234,8,42877594038,29155366125,107050740,103819840.28571428,124595581.73076923,13381342.5,14066069,15368918,17325000,846780811.9626136,921705479.6607419,8271616.058618343,21,52,6,4,4,2,252,168,8,0,0,0,61.016949152542374,71.7948717948718,100,1,0,0,1,1,0,26.371202118577802,Medio
5,0,227,246,0,948119062,1872019739,0,4176735.9559471365,7609836.3373983735,0,2666110,4220000,0,6684787.858740338,8134533.879674209,0,34,35,0,4,4,0,102,121,0,0,0,0,44.93392070484582,49.1869918699187,0,1,1,0,1,1,6.623744965253961,Bajo
5,114,345,396,660620757,1663930665,2086299865,5794918.921052632,4822987.434782608,5268434.002525252,4000000,2500000,3073520,6924307.816396146,6789918.153271306,6853568.916334965,32,62,67,4,4,4,79,146,149,0,1,0,69.2982456140351,42.31884057971014,37.62626262626262,0,0,0,0,0,1,6.75153457276528,Bajo
5,3,77,32,11022000,592270258,228255822,3674000,7691821.532467533,7132994.4375,3152000,3300000,3320000,1038550.9135328898,8440610.70646411,8843836.669953605,2,11,5,2,4,3,2,17,32,1,1,1,66.66666666666666,22.07792207792208,100,0,0,0,0,0,0,44.48589004027852,Alto
5,199,429,343,1236422640,3887705206,2000065865,6213179.095477387,9062249.897435898,5831095.816326531,3600000,3600000,3000000,6014160.167550651,52786006.66421602,7340598.197253129,25,44,32,4,4,4,79,129,85,0,0,0,39.698492462311556,30.069930069930066,24.78134110787172,0,0,0,0,0,0,10.287183936608114,Bajo
7,1246,1016,1236,7802035835,11217202383,13497699219,6261665.999197432,11040553.526574804,10920468.623786408,2696666.5,2500000,4025000,10586306.962171271,113699878.42800303,99273948.25972596,33,74,85,4,4,4,302,314,351,1,0,0,24.23756019261637,30.905511811023622,28.398058252427184,0,0,0,1,1,0,11.704333276168226,Bajo
5,323,505,402,798125781,5529378187,2136135649,2470977.6501547988,10949263.736633664,5313770.271144278,1407600,2068350,3116500,3821906.0039619445,126604073.95448443,6611517.152208607,9,13,8,1,4,4,87,164,125,1,1,0,26.93498452012384,32.475247524752476,31.094527363184078,0,1,0,0,1,1,19.077887172866095,Medio
5,0,1,959,0,850000,2880899499,0,850000,3004066.213764338,0,850000,1900000,0,0,3581523.964359917,0,1,70,0,1,4,0,1,242,0,1,1,0,100,25.23461939520334,0,0,1,0,0,1,8.339006155665738,Bajo
5,165,122,0,14887524652,11033717514,0,90227422.13333334,90440307.49180327,0,20860995,25000000,0,266867138.12222633,225023341.9979968,0,5,19,0,3,4,0,123,97,0,1,0,0,74.54545454545455,79.50819672131148,0,1,1,0,1,1,0,22.284220848581164,Medio
5,302,612,634,1384667598,3061656710,2405318723,4584992.046357616,5002707.04248366,3793878.1119873817,2580000,2046125.5,2200000,5927112.051282893,43983207.80567124,6947532.94552646,25,48,48,4,4,4,162,171,188,1,0,0,53.64238410596026,27.941176470588236,29.652996845425868,0,0,0,1,1,1,8.743595700952454,Bajo
6,196,473,560,495649157,1313020228,2304344661,2528822.2295918367,2775941.285412262,4114901.180357143,1807000,1800000,2343900,3076959.7263872335,2713310.1623658636,6506292.237524133,2,3,2,1,2,2,86,181,170,0,1,1,43.87755102040816,38.266384778012686,30.357142857142854,0,0,0,0,0,0,4.295718493963379,Bajo
5,198,631,709,325551105,1587690045,2092170642,1644197.5,2516149.0412044376,2950875.376586742,1250000,1810000,2346000,1655466.3970151623,2246946.1656963606,2545708.909687202,4,38,41,1,4,4,56,156,143,1,0,0,28.28282828282828,24.722662440570524,20.16925246826516,0,0,1,0,1,0,8.102115653701045,Bajo
5,131,112,373,443848669,1312305883,1427222969,3388157.7786259544,11717016.8125,3826335.037533512,1622127,1125000,2346000,8804005.367459288,106732717.8904083,5638915.234649244,1,4,2,4,2,2,52,44,132,1,0,0,39.69465648854962,39.285714285714285,35.388739946380696,0,0,0,0,0,0,19.108487830016564,Medio
5,485,883,851,2921804792,4786936780,5853272243,6024339.777319588,5421219.456398641,6878110.743830787,3500000,3000000,3517000,11076805.259385675,8054180.499691342,11916998.57817941,22,60,39,4,4,4,179,302,221,0,0,0,36.907216494845365,34.20158550396376,25.96944770857814,1,1,1,1,1,1,5.9326562189554215,Bajo
