nit_entidad,orden_entidad,num_contratos_1,num_contratos_2,num_contratos_3,val_contratos_1,val_contratos_2,val_contratos_3,val_contratos_media_1,val_contratos_media_2,val_contratos_media_3,val_contratos_median_1,val_contratos_median_2,val_contratos_median_3,val_contratos_desv_1,val_contratos_desv_2,val_contratos_desv_3,num_familias_dif_1,num_familias_dif_2,num_familias_dif_3,num_grupos_dif_1,num_grupos_dif_2,num_grupos_dif_3,num_contratistas_dif_1,num_contratistas_dif_2,num_contratistas_dif_3,num_HHI,val_HHI,b_cont_cerrada_1,b_cont_cerrada_2,b_cont_cerrada_3,pnum_ganadoras_1,pnum_ganadoras_2,pnum_ganadoras_3,pnum_ic4k,pval_ic4k,b_adicion_tiempo_1,b_adicion_tiempo_2,b_adicion_tiempo_3,b_adicion_cuantia_1,b_adicion_cuantia_2,b_adicion_cuantia_3
800216303,5,269,16,0,54252344812,286920924,0,201681579.2267658,17932557.75,0,16205200,7600000,0,2150947527.4955053,36273077.11287907,0,35,11,0,4,2,0,160,13,0,1.2200677131425053,42.86179168665225,0,0,0,59.479553903345725,81.25,0,16.140350877192983,76.68505866479494,1,0,0,1,0,0
800216538,5,8880,534,0,59935173138,4207688509,0,6749456.434459459,7879566.496254682,0,3198333,4150418,0,36011944.78652805,19343916.565792847,0,60,20,0,5,4,0,1750,475,0,0.08747125871818318,0.4822850922837504,0,0,0,19.707207207207208,88.95131086142321,0,0.6054811982154238,8.84571884432813,1,1,0,1,1,0
800217641,5,567,26,0,8052265063,348658294,0,14201525.68430335,13409934.384615384,0,7939200,3909360,0,26026381.83994008,26373269.870334588,0,33,13,0,4,3,0,426,24,0,0.3216275319992378,1.8074310066069996,1,0,0,75.13227513227513,92.3076923076923,0,4.384485666104553,21.630145363555663,0,0,0,0,0,0
800219600,5,6776,2467,0,88250691041,28635921860,0,13024009.8938902,11607588.917713823,0,3000000,5033000,0,116299622.32949445,38647946.82229344,0,53,52,0,4,4,0,2923,1869,0,0.04458110818449193,1.136249401965786,1,1,0,43.13754427390791,75.76003242805027,0,0.519311911716975,16.092697858335388,1,0,0,1,0,0
800220011-7,5,1580,124,0,33356628176,5888066786,0,21111789.984810125,47484409.56451613,0,3041421.5,20830700,0,90694778.43087736,70230214.34228152,0,52,42,0,5,4,0,1200,79,0,0.14623145760320924,2.560566172700591,0,0,0,75.9493670886076,63.70967741935484,0,3.9906103286384975,26.105484389469925,0,0,0,0,0,0
800227877,5,0,190,72,0,5802223401,7661669477,0,30538017.9,106412076.06944445,0,11633922,33932820,0,70964918.10325651,297976607.7996553,0,35,22,0,4,3,0,86,35,2.5901753977040958,26.758578380996205,0,1,1,0,45.26315789473684,48.61111111111111,21.755725190839694,62.74447177757767,0,1,1,0,1,1
800231215,5,195,347,970,23946883512,19122361471,40123189307,122804530.83076923,55107669.94524496,41364112.687628865,28350000,22000000,20485994.5,256011062.94974613,110543353.70179841,67802776.55876838,1,94,112,4,4,4,116,183,327,0.5529835390946501,1.620622619185059,0,0,0,59.48717948717949,52.73775216138329,33.71134020618557,6.349206349206349,18.469836205823086,1,0,1,1,0,1
800247350,3,106,120,123,11225168031,13513738253,14720525625,105897811.61320755,112614485.44166666,119679070.12195122,60000000,62600000,75000000,184229896.3978415,190682816.32817078,101621686.65057103,13,31,30,4,3,3,73,73,77,1.1239644994704476,2.061884963429736,0,0,0,68.86792452830188,60.83333333333333,62.601626016260155,9.742120343839542,21.028062522885623,1,1,1,1,1,1
800248276-3,5,305,5,0,23376947604,296351047,0,76645729.84918033,59270209.4,0,20000000,42530007,0,135089265.9793784,54677722.224189274,0,50,5,0,4,2,0,171,5,0,1.0218522372528616,3.5451291670385263,0,0,0,56.0655737704918,100,0,11.935483870967742,28.513427197079128,1,0,0,1,0,0
800253167,6,0,0,841,0,0,23379136679,0,0,27799211.271105826,0,0,2500000,0,0,418217102.04543036,0,0,30,0,0,4,0,0,129,1.6750061149670357,29.032351030178603,0,0,1,0,0,15.338882282996433,16.290130796670628,72.20544679121168,0,0,1,0,0,1
800254850,5,7,226,207,599347170,2868000744,3169909259,85621024.28571428,12690268.778761063,15313571.299516909,45000000,8000000,9360000,106411680.50197119,13675978.391054954,20657087.343945425,1,44,42,4,4,4,5,78,71,2.3760330578512394,8.940052846881212,0,0,0,71.42857142857143,34.51327433628318,34.29951690821256,22.045454545454547,44.58691296516981,0,0,0,0,0,0
800400695-8,5,85,107,138,572028311,708032006,1202575574,6729744.835294117,6617121.551401869,8714315.753623188,3800000,4700000,5812500,9266901.181053903,6535483.787011085,16597736.197641158,8,24,30,4,4,4,44,61,83,1.4196510560146924,2.75737940115112,1,1,0,51.76470588235295,57.009345794392516,60.14492753623188,14.848484848484848,24.423237624095073,0,0,1,1,0,1
801001440-8,5,812,7,3,10677887433,2263310863,492452266,13150107.676108375,323330123.28571427,164150755.33333334,3300000,176943582,180000000,89244166.09478408,416763285.5112965,77456807.06176959,1,4,3,3,2,2,225,4,3,0.6141924331492237,10.61445437778043,0,0,0,27.70935960591133,57.14285714285714,100,4.257907542579076,56.31553718093505,0,0,1,0,0,1
801002325,6,9,163,126,10393533,531509076,865463837,1154837,3260791.8773006136,6868760.611111111,964000,2400000,4050000,725007.1838409603,3193784.3745758454,19944684.965236686,1,1,3,1,1,3,9,43,38,3.1890455384892573,4.838224308364774,1,0,0,100,26.380368098159508,30.158730158730158,21.812080536912752,34.61314843653733,0,1,1,0,1,1
802004549,5,0,426,397,0,1129720940,1160448500,0,2651927.089201878,2923044.080604534,0,1600000,2000000,0,4443547.372304704,2698579.7557563973,0,11,3,0,3,1,0,117,107,1.0241699380950764,2.0126136973081166,0,0,1,0,27.464788732394368,26.952141057934508,8.748481166464156,20.687312987636407,0,0,0,0,0,0
802006267,5,0,20,1972,0,397428131,4895719353,0,19871406.55,2482616.304766734,0,11690000,1400000,0,31066782.080086295,17413919.19223228,0,4,40,0,2,4,0,12,280,0.674132272060128,2.908782726726132,0,0,1,0,60,14.198782961460447,5.421686746987951,23.731268830067613,0,0,0,0,0,0
802006728,5,247,459,1524,27668728166,40362079843,44713564165,112019142.37246963,87934814.47276689,29339609.03215223,30000000,20000000,2800000,239709745.99890614,149132413.08278513,88655005.3274691,22,42,34,4,4,4,96,160,286,0.5783747913692211,4.384162334872683,1,1,0,38.8663967611336,34.85838779956427,18.766404199475065,8.385650224215247,33.186301956833674,1,1,1,1,1,1
802006991,5,0,14,0,0,37444210,0,0,2674586.4285714286,0,0,1663660,0,0,2206378.932151073,0,0,1,0,0,1,0,0,13,0,8.163265306122447,11.789234053463533,0,1,0,0,92.85714285714286,0,35.71428571428571,61.15765294554218,0,0,0,0,0,0
802009195,5,0,0,367,0,0,2020099916,0,0,5504359.44414169,0,0,3600000,0,0,6328359.637047022,0,0,3,0,0,2,0,0,161,0.9985967673677878,1.2784469344942053,0,0,0,0,0,43.869209809264305,10.626702997275205,14.553735568790549,0,0,0,0,0,0
802009766,5,0,637,1439,0,3384731143,13569504791,0,5313549.675039247,9429815.699096594,0,1811616,2600000,0,45594481.89755199,108172943.71183537,0,4,12,0,1,3,0,208,279,0.5238323291048073,7.240093613376734,0,1,0,0,32.6530612244898,19.38846421125782,4.76878612716763,42.92838402941149,0,0,0,0,0,0
802009806,5,0,28,285,0,289298670,2208408905,0,10332095.357142856,7748803.175438597,0,1574152.5,2871470,0,24060359.303034306,32174444.880325805,0,8,36,0,2,4,0,24,160,1.2197736018536474,12.416983426966318,0,1,0,0,85.71428571428571,56.14035087719298,15.335463258785943,53.98177703008328,0,0,0,0,1,0
802009856,5,233,430,461,898036231,1649405353,1815949326,3854232.7510729614,3835826.4023255813,3939152.550976139,2000000,2550000,2550000,9180421.126327088,6499597.46638306,6237556.8844634015,3,1,6,2,1,2,79,137,113,0.9469864869999114,2.7968398721902923,0,0,0,33.90557939914164,31.86046511627907,24.5119305856833,9.608540925266903,25.73418719891865,0,0,0,0,0,0
802013023,6,239,6306,3281,9428907978,35293545086,34166012185,39451497.81589958,5596819.709165874,10413292.34532155,15180000,2400000,3600000,54989810.60072076,52161049.95627452,34649700.66181584,21,61,65,4,4,5,89,750,814,0.15064897380510855,0.719867521332207,1,1,1,37.238493723849366,11.893434823977165,24.80950929594636,1.4247913698351313,11.348878970761177,0,1,1,0,1,1
804003072,5,48,80,91,886026770,1507350847,2189081522,18458891.041666668,18841885.5875,24055840.9010989,8008500,6750000,8000000,27133053.075481497,26946042.971521683,77973415.28019358,17,25,26,4,4,4,37,60,50,1.5825358103459057,8.484503765828475,0,0,0,77.08333333333334,75,54.94505494505495,14.15525114155251,50.66017442998088,1,1,1,1,1,1
804005182,5,234,289,232,1575459910,2300067075,1581701650,6732734.658119658,7958709.602076124,6817679.525862069,4550000,3300000,4687452,7804405.489665928,31519155.68419736,8021835.594187548,11,35,25,4,4,4,87,104,89,0.9906583044603308,2.536860982905623,1,0,0,37.17948717948718,35.98615916955018,38.362068965517246,9.933774834437086,23.42892492720346,0,0,1,1,1,1
804005555,5,47,448,241,170930000,6291987269,2838480636,3636808.510638298,14044614.439732144,11777927.950207468,3294000,2850000,4560109,2185273.7530062837,170491928.58847138,33121527.242108606,1,35,34,1,3,4,42,161,92,0.862476370510397,16.821411375092953,1,1,1,89.36170212765957,35.9375,38.17427385892116,8.967391304347826,56.312222049810266,0,1,1,0,1,1
804005751,5,184,142,101,988880218,796532946,488428307,5374349.010869565,5609386.943661972,4835923.831683168,4954170,5450000,3531369,4633893.925013245,4435720.491086366,4009284.032681636,16,31,23,4,4,4,78,75,54,1.1577971688541044,1.7252144133147413,0,1,1,42.391304347826086,52.816901408450704,53.46534653465347,10.772833723653397,17.534979684606167,1,0,1,1,1,0
804006936,5,308,441,313,20948024814,20293847992,23095618128,68013067.57792208,46017795.90022676,73787917.34185304,16817499.5,8000000,19040000,331337949.66035926,261917515.46262163,366190476.95804936,11,43,42,4,4,4,214,187,183,0.48925205968201274,5.057446925913995,0,0,0,69.48051948051948,42.40362811791383,58.46645367412141,5.084745762711864,37.751749172059185,1,1,1,1,1,1
804007078,5,24,31,55,171419691,164001083,145954331,7142487.125,5290357.516129033,2653715.109090909,7427000,3814292,2450000,4518843.772559884,4710662.246425372,1505709.540452406,1,13,8,3,3,2,15,24,25,3.1074380165289255,4.21311561561303,1,1,1,62.5,77.41935483870968,45.45454545454545,21.818181818181817,28.707402722872427,0,0,0,0,0,0
804007611,5,11,95,66,49399982,381019954,363295000,4490907.454545454,4010736.357894737,5504469.696969697,3300000,1850000,4500000,4335092.324715965,4550251.718016899,4297702.79682493,1,26,19,3,4,4,10,54,36,2.3729042725797727,4.107912238483689,0,0,0,90.9090909090909,56.84210526315789,54.54545454545454,19.76744186046512,32.54367157329139,0,1,1,0,1,1
804007868,5,49,82,72,329334320,345366995,302327325,6721108.571428572,4211792.62195122,4198990.625,2400000,3000000,2800000,14440430.203284573,4249456.8504131995,4094659.17143625,6,24,17,3,4,4,37,52,44,1.7496178019364703,4.632539345247903,0,0,0,75.51020408163265,63.41463414634146,61.111111111111114,16.748768472906406,36.262448969766126,0,0,0,1,1,0
804008273,5,48,38,35,271353840,176459000,286087598,5653205,4643657.894736842,8173931.371428572,3784500,2552000,4700000,5865496.955047935,6360673.975322221,8803530.82827861,9,9,10,4,2,4,33,27,24,2.684242879584728,4.2672474076854465,1,1,0,68.75,71.05263157894737,68.57142857142857,23.140495867768596,31.16944549364065,0,0,0,0,0,0
804008515,5,182,115,93,1388197219,910697158,780272126,7627457.247252747,7919105.72173913,8390022.860215053,3263915,5000000,4665053,26600334.28706739,8544996.408304596,9345648.942757428,18,34,30,4,4,4,70,74,52,1.279421433267587,3.2587894266520614,0,1,1,38.46153846153847,64.34782608695652,55.91397849462365,12.307692307692308,27.946350908975187,0,0,1,0,0,1
804008698,5,93,184,192,765130459,1491473103,1484745848,8227209.23655914,8105832.081521739,7733051.291666667,5407500,5000000,4677000,7408807.1132672,11795974.629441388,12401994.996439036,11,6,15,3,2,3,55,83,76,1.3534217429453403,2.2337102779751223,1,1,1,59.13978494623656,45.108695652173914,39.58333333333333,12.366737739872068,20.655519207440186,0,1,1,0,1,1
804008746,5,24,68,110,143797949,707302926,1179456757,5991581.208333333,10401513.61764706,10722334.154545454,5728860,6241800,6751128,3310837.237645815,12016206.042113831,10965189.276005555,1,18,24,1,2,2,22,53,55,1.5292618370747966,3.241621959589332,1,1,1,91.66666666666666,77.94117647058823,50,12.871287128712872,25.10660120973114,0,1,1,0,1,1
804008770,5,66,175,151,858981645,1564135445,2095682841,13014873.409090908,8937916.82857143,13878694.311258279,4559337.5,6296000,8700000,33758346.0150525,8446071.772148788,16510328.902688295,4,30,20,3,4,4,53,105,90,0.8043523531861725,2.2488982823780455,0,0,0,80.3030303030303,60,59.60264900662252,7.3979591836734695,21.841712447348446,1,1,0,1,1,0
804009386,5,68,40,0,354277502,200532965,0,5209963.264705882,5013324.125,0,2540935,3850000,0,7406016.225443483,4531630.806314813,0,6,15,0,4,4,0,38,28,0,2.863511659807956,5.252349875744874,0,0,0,55.88235294117647,70,0,20.37037037037037,36.038363890492356,0,0,0,0,0,0
804009658,5,35,86,79,267589368,689738644,585621966,7645410.514285714,8020216.790697674,7412936.278481012,6765000,5400000,5600000,5738719.586916428,11751884.033431176,7361207.16727083,11,38,27,4,4,4,28,52,43,1.915,5.006804131545027,1,1,0,80,60.46511627906976,54.43037974683544,18,33.53415291341351,0,1,0,1,1,0
804010394,5,48,102,101,285066800,660686396,664322631,5938891.666666667,6477317.607843137,6577451.7920792075,3784500,5064000,5803200,5219195.958418872,6398294.31051263,4964289.191235278,24,19,4,4,4,1,35,56,48,1.909493500103173,3.0305043202831303,1,1,1,72.91666666666666,54.90196078431373,47.524752475247524,16.334661354581673,25.012591969061344,0,0,0,0,0,1
804010718,5,15,56,74,444089100,556924434,823893538,29605940,9945079.17857143,11133696.45945946,15000000,6180000,8036472,45305832.0978941,10448743.0022887,9280921.703568421,2,17,21,4,4,3,13,33,40,2.4399524375743162,5.204814273953699,1,1,1,86.66666666666667,58.92857142857143,54.054054054054056,19.310344827586206,35.27693929611776,0,0,0,0,0,0
804011439,5,3,51,42,20651718,200950104,114201668,6883906,3940198.117647059,2719087.3333333335,6851718,2925000,1920000,3900099.6205876586,3131922.3654117137,1959633.7570416206,1,10,5,1,2,2,3,28,24,3.385416666666666,4.407885065655878,1,0,0,100,54.90196078431373,57.14285714285714,26.041666666666668,30.509881240364717,0,0,0,0,0,0
804012398,5,37,34,7,255930454,150336844,60970700,6917039.297297297,4421671.882352941,8710100,4200000,2600000,4000000,9566294.122785257,5741516.139690867,8090622.403952204,21,18,5,3,3,2,28,28,7,2.432610124917817,6.140190684810069,0,0,1,75.67567567567568,82.35294117647058,100,19.23076923076923,39.531404293021566,0,1,0,1,1,0
804013885,5,91,91,81,401477865,346547074,449982373,4411844.67032967,3808209.604395604,5555337.9382716045,2500000,2554000,4500000,8965684.066732528,2896391.801448373,3891502.5982076842,6,25,28,4,3,4,43,49,44,1.701629342624586,3.7354504440324496,0,0,0,47.25274725274725,53.84615384615385,54.32098765432099,16.34980988593156,30.546602039437303,1,1,0,1,1,0
804014637,5,76,113,87,284169150,322448584,341733587,3739067.763157895,2853527.292035398,3927972.264367816,1738935,2000000,2000000,4324244.651624879,2283577.364387292,4353983.545460916,12,19,13,4,3,4,44,58,46,1.9717496324301618,3.921084314238397,1,0,0,57.89473684210527,51.32743362831859,52.87356321839081,18.115942028985508,31.620602340047775,1,1,1,1,1,1
804014810,5,58,72,111,474354410,542633817,881575587,8178524.310344827,7536580.791666667,7942122.405405405,6000000,5831252,6354000,7374295.070759946,5043082.616487021,6601926.714786785,1,19,24,3,4,4,45,50,61,1.4410908903083623,2.5362516424216337,1,1,1,77.58620689655173,69.44444444444444,54.95495495495496,11.618257261410788,21.94220462478487,0,0,1,0,0,1
804014835,5,40,100,116,362446458,578331872,1156653230,9061161.45,5783318.72,9971148.534482758,5750000,3750000,4450000,15838335.113151398,6848283.66685113,25214506.220805086,20,37,39,4,4,4,29,56,70,1.57470703125,3.9632283668540524,1,0,1,72.5,56.00000000000001,60.3448275862069,14.0625,35.08021363042711,0,1,1,0,1,1
804015047,5,63,147,127,354940411,575009454,947172465,5633974.777777778,3911628.93877551,7458050.905511811,3249834,3000000,3600000,6023341.781124207,4949883.7750842385,21630774.21358963,9,22,21,4,3,4,33,62,64,2.0384083684808356,3.954485938567869,1,1,0,52.38095238095239,42.17687074829932,50.39370078740157,18.991097922848667,29.707029322910454,0,1,1,0,1,1
804015069,5,75,95,96,479410190,578277923,612741017,6392135.866666666,6087136.031578948,6382718.927083333,3500000,3000000,4225000,9358335.984485082,9027857.12218224,6995903.004723591,9,22,21,4,3,3,42,50,43,2.2358527898694103,3.8014823965499454,1,1,1,56.00000000000001,52.63157894736842,44.79166666666667,16.917293233082706,27.997478707761758,0,1,0,1,1,0
804015127,5,119,46,41,757691514,177341392,436351337,6367155.579831933,3855247.652173913,10642715.536585366,4000000,3321348,3980000,9518917.180877617,3675798.962339651,21353314.930615295,14,21,17,4,4,4,56,33,32,1.5929870864360447,3.675963379470204,1,0,0,47.05882352941176,71.73913043478261,78.04878048780488,14.563106796116504,31.918280324006904,1,0,0,1,0,0
804015154,5,72,70,65,526162592,271712563,463864580,7307813.777777778,3881608.0428571426,7136378.153846154,1560772,2655000,4000000,31647705.789366275,3902214.459494723,16406132.48320025,14,27,14,4,4,3,33,46,39,2.02805199654601,6.83129866464624,1,1,1,45.83333333333333,65.71428571428571,60,18.84057971014493,39.62329497374512,0,1,1,0,1,1
804015164,6,88,134,134,795555581,767881534,866159479,9040404.329545455,5730459.208955224,6463876.708955224,4492048,3150000,3075000,12096618.16895871,7037652.539115781,10600267.111559147,15,27,27,4,4,4,41,59,50,2.0104784749400326,6.082502327070448,1,1,0,46.590909090909086,44.02985074626866,37.3134328358209,18.820224719101123,43.49658237955202,1,0,1,1,1,1
804015655,5,37,41,36,342144413,226954287,354241155,9247146.297297297,5535470.414634147,9840032.083333334,9335920,4930000,7673333.5,6130658.20330958,3347251.197560582,8239662.9458278185,15,10,11,4,3,3,34,29,31,2.1237303785780237,2.9950406541495904,0,1,1,91.8918918918919,70.73170731707317,86.11111111111111,17.543859649122805,25.334716868687536,0,1,0,1,1,0
804015920,5,102,110,96,1261732786,1115161893,1153789650,12369929.274509804,10137835.39090909,12018642.1875,3900000,5400000,6000000,23404557.56244107,12987844.818256887,16751864.936135119,9,29,27,5,4,4,47,49,51,2.4814471243042675,11.074853000006838,0,1,1,46.07843137254902,44.54545454545455,53.125,21.753246753246753,47.73429375028107,1,1,1,1,1,0
804016288,4,0,86,90,0,593212041,900999505,0,6897814.430232558,10011105.611111112,0,4350000,6930000,0,8313838.210709188,10535431.125695685,0,10,11,0,3,3,0,40,38,2.6859504132231407,4.456395471610811,0,1,1,0,46.51162790697674,42.22222222222222,18.181818181818183,32.25821680272306,0,1,0,0,1,0
804016365,7,171,276,414,5749167420,3958191184,55839354862,33620862.10526316,14341272.405797102,134877668.74879226,7000000,8089200,8580000,117590138.69695717,30779878.37188116,1792024450.8380337,26,38,41,5,4,4,88,158,220,0.5051792678205529,31.2523830143178,0,0,0,51.461988304093566,57.2463768115942,53.14009661835749,4.878048780487805,78.34470725620318,1,1,1,1,1,1
804017401,5,63,78,61,343290849,342053795,438322777,5449061.095238095,4385305.064102564,7185619.2950819675,3300000,3000000,5400000,9771923.216690252,4174501.7207952375,6518141.284326917,11,13,23,4,2,4,33,39,35,2.04391726301343,2.7400398860501367,1,0,0,52.38095238095239,50,57.377049180327866,17.82178217821782,21.951492264542573,0,0,0,0,0,0
804017570,5,0,88,95,0,412431502,589311366,0,4686721.613636363,6203277.536842105,0,3427425.5,3829500,0,6415820.7488389425,9218352.877763273,0,1,15,0,1,3,0,36,41,3.150288154319329,6.63518929943997,0,1,1,0,40.909090909090914,43.15789473684211,22.404371584699454,38.76668608335927,0,1,1,0,1,1
805027261-3,5,215,306,1883,14438842590,42422052975,73471519078,67157407.39534883,138634160.0490196,39018331.95857674,26000000,43773096,8973909,111251704.0379851,810537647.0083902,127726058.5769409,5,43,116,3,4,5,59,100,215,6.96378193858821,18.55867598543462,1,1,1,27.44186046511628,32.6797385620915,11.417950079660116,44.88352745424293,59.884051242191795,0,1,1,0,1,1
805027287-4,5,549,1715,1950,30943877711,50954158611,71580538732,56364075.97632058,29710879.656559765,36707968.58051282,55000000,7520398,5488435,105742664.43599877,69762241.29940541,245073735.0564382,26,106,105,4,4,4,134,266,249,6.71851394170763,20.703728130401373,0,0,0,24.408014571949,15.510204081632653,12.769230769230768,34.242999525391554,61.279090383729,1,1,1,1,1,1
805027289-9,5,1507,1631,2044,53445318941,68658995138,63494888878,35464710.64432648,42096256.982219495,31064035.654598825,28159119,26953116,18794811.5,65774046.49554798,117962056.25332548,42387469.676413536,35,72,76,5,4,3,155,393,402,11.937404377978517,18.90866502317756,0,0,0,10.28533510285335,24.09564684242796,19.667318982387474,47.298340409108455,62.00261107137466,0,1,1,0,1,1
805027337-4,5,0,0,539,0,0,52342691146,0,0,97110744.24118738,0,0,47660898,0,0,133860514.92057201,0,0,112,0,0,5,0,0,115,3.0032252401719672,6.13119124128011,0,0,0,0,0,21.335807050092765,24.30426716141002,40.798759283189725,0,0,0,0,0,0
805027338-1,5,477,911,1117,11121654940,14684363740,26632942853,23315838.448637318,16118950.318331504,23843279.18800358,9600000,6423620,6594054,39767564.56833494,36434225.02982471,59518120.80287635,23,30,66,4,3,4,93,110,170,7.952685447468338,34.04837664849004,0,0,0,19.49685534591195,12.074643249176729,15.21933751119069,32.495009980039924,66.4480205945195,1,1,1,1,1,1
805028530,5,43,130,373,4512430116,26949203573,42497714148,104940235.25581396,207301565.94615385,113934890.4772118,26500000,43484800,20000000,181232427.52116185,1056000609.5814824,243398363.404734,19,32,66,4,3,4,23,53,111,1.628225254598881,7.3961743909706215,1,1,1,53.48837209302325,40.76923076923077,29.75871313672922,17.032967032967033,46.992910525115015,0,0,0,0,0,0
806001061,5,247,451,388,34775101301,145008311053,34807455585,140789883.8097166,321526188.5875831,89709937.07474227,26361286,4585000,5600000,387419079.8959113,5005904718.260001,319291604.5698197,34,59,50,4,3,3,139,335,320,0.3081238193109015,25.26827836811904,0,1,0,56.2753036437247,74.27937915742794,82.4742268041237,5.6169429097605885,61.64588979508857,0,0,0,0,0,1
806006414,5,300,1859,2104,881225973,6899185860,12466203859,2937419.91,3711234.997310382,5925001.834125475,1562300,1000000,1164900,8914720.789070817,35866849.562944174,70285176.8389469,2,12,11,1,2,1,126,279,426,0.5361805637750906,5.619054682851961,1,1,1,42,15.0080688542227,20.247148288973385,3.7063101102509974,43.95377107649799,1,1,0,1,1,0
806006537,5,0,354,631,0,1628814227,3134874495,0,4601170.132768362,4968105.380348653,0,2572000,2634000,0,8210520.946413359,9256203.169217557,0,6,2,0,3,1,0,107,141,0.926279986601046,2.8010882709771225,0,1,0,0,30.225988700564972,22.345483359746435,5.583756345177665,24.441843326638757,0,0,0,0,0,0
806006753,5,0,0,41,0,0,531700000,0,0,12968292.68292683,0,0,7200000,0,0,16753707.634795204,0,0,1,0,0,1,0,0,39,2.676977989292088,6.518115056304827,0,0,0,0,0,95.1219512195122,14.634146341463417,40.09779951100244,0,0,0,0,0,0
806006914,5,93,7,165,709137666,51900000,683359536,7625136.193548387,7414285.714285715,4141572.9454545453,5400000,6000000,2700000,14717785.86039631,3821181.567451169,9412473.028227188,1,3,12,4,1,4,51,7,59,1.1890352438590246,2.7877682159094537,1,0,0,54.83870967741935,100,35.75757575757576,7.547169811320755,25.676178234524162,0,0,0,0,0,0
806007238,5,0,0,151,0,0,801756691,0,0,5309646.960264901,0,0,2400000,0,0,7934134.70406235,0,0,12,0,0,3,0,0,73,2.600763124424368,3.485618276622495,0,0,0,0,0,48.34437086092716,23.841059602649008,27.26512949051273,0,0,0,0,0,0
806007257,7,0,573,937,0,1767700406,1866511966,0,3084991.982547993,1992008.5016008539,0,1798942,1000000,0,13756699.842468036,2835989.272000287,0,43,3,0,4,2,0,185,193,0.6138327266347968,1.6746227186304414,0,0,0,0,32.28621291448517,20.597652081109924,4.172185430463577,17.28547153270216,0,0,0,0,0,0
806007303,5,0,186,4,0,482921636,17520320,0,2596352.88172043,4380080,0,1594000,4350000,0,10110779.977685599,1608742.6225471867,0,17,1,0,2,1,0,74,4,1.8559556786703602,8.800341193677578,0,1,1,0,39.784946236559136,100,13.684210526315791,37.33418806316071,0,1,0,0,1,0
