id_contratista_std,num_contratos_r_2,num_contratos_r_3,val_contratos_r_2,val_contratos_r_3,val_contratos_media_r_2,val_contratos_media_r_3,val_contratos_median_r_2,val_contratos_median_r_3,val_contratos_desv_r_2,val_contratos_desv_r_3,num_familias_dif_r_2,num_familias_dif_r_3,num_grupos_dif_r_2,num_grupos_dif_r_3,num_entidades_dif_r_2,num_entidades_dif_r_3,num_HHI,val_HHI,r_cont_cerrada_2,r_cont_cerrada_3,pentidades_r_2,pentidades_r_3,pnum_ic1k,pval_ic1k,r_adicion_tiempo_2,r_adicion_tiempo_3,r_adicion_cuantia_2,r_adicion_cuantia_3
5203954,0,0,0,-70.46,0,-70.46,0,-73.68,0,-44.06,0,0,0,0,0,0,38.888888888888886,35.31089646293323,0,0,0,0,50,40.29226530210588,0,0,0,0
5204281,-66.67,0,778,-58.599999999999994,2534.0099999999998,-58.599999999999994,2315.52,-58.599999999999994,0,0,0,0,0,0,-50,0,36,86.1103474689865,0,0,50.00000000000002,0,40,92.54558790521385,0,0,0,0
5205151,80,0,155.69,19.09,42.05,19.09,411.43,-28.999999999999996,-51.74999999999999,149.10000000000002,-50,100,0,0,-50,100,61.43667296786388,82.11612267873976,0,0,-72.22222222222221,100,73.91304347826086,90.07251095123674,0,0,0,0
5207271,0,0,35.94,0,35.94,0,35.94,0,99.29,0,100,0,0,0,100,0,62.5,73.6531426745515,1,0,100,0,75,84.38978240302744,0,0,0,0
5207931,100,0,2313.04,-84.77,1106.52,-84.77,1106.52,-84.77,0,-96.98,100,-50,0,0,100,0,28,63.83980701406557,0,0,0,0,40,78.94061632516397,0,0,0,0
5207997,-50,0,-61.61,0,-23.22,0,-23.22,0,0,0,-50,0,0,0,0,0,55.55555555555555,59.9103959467067,0,0,100,0,66.66666666666666,72.26027397260275,0,0,0,0
5208794,200,-8.33,57.63,3.51,-47.46,12.920000000000002,-60.36,46.94,-45.739999999999995,4.37,200,-33.33,0,0,100,0,51.71467764060356,56.66185333512058,0,0,-33.33333333333335,9.090909090909104,59.25925925925925,68.25082646775287,0,0,0,0
5209876,-80,100,-89.28,-3.58,-46.410000000000004,-51.790000000000006,-62.8,-51.790000000000006,0,0,0,0,-50,0,-50,0,78.125,61.6857995593828,0,0,150,-50,87.5,74.17209088947706,0,0,0,0
5210561,12.5,-33.33,36.93,-23.189999999999998,21.72,15.21,34.42,-17.62,6.92,65.52,50,-50,0,0,33.33,-50,23.629489603024577,25.690601240684362,0,0,18.518518518518512,-25.00000000000001,39.130434782608695,34.39666495345783,0,0,0,0
5218310,14.29,0,-21.029999999999998,0,-30.9,0,13.96,0,-64.42999999999999,0,50,0,0,0,-50,0,76.8888888888889,86.73296559274792,1,0,-56.25,0,86.66666666666667,92.85613467914945,0,0,0,0
5220259,0,0,-23.86,51137.15,-23.86,51137.15,-43.66,200,14.38,227393.21,-50,100,0,0,0,0,55.55555555555555,99.49091918464484,0,0,0,0,66.66666666666666,99.74480836461471,0,0,0,0
5231659,0,75,0,306.86,0,132.49,0,97.72999999999999,0,475.11,0,-25,0,0,0,0,50.413223140495866,58.48450779848577,0,0,0,-42.85714285714286,54.54545454545454,70.59673250601388,0,0,0,0
5234439,50,-22.220000000000002,21.16,-18.990000000000002,-19.23,4.15,-47,-53.61,77.96,68.54,0,0,0,0,100,-50,56.61157024793387,55.97708940645736,0,0,33.33333333333335,-35.71428571428572,68.18181818181817,67.28740785435654,0,0,0,0
5234994,75,57.14,33.83,9.04,-23.53,-30.61,-59.57,-84.54,160.16,-23.98,200,33.33,0,0,0,0,39.256198347107436,69.096872380353,1,1,-42.85714285714286,-36.36363636363635,45.45454545454545,81.52513360245108,0,1,0,1
5248938,240,94.12,187.32,6062.360000000001,-15.49,3074.55,-34.75,22.61,-35.339999999999996,25431.579999999998,400,70,200,33.33,33.33,50,35.074380165289256,89.40720102401157,0,0,-60.7843137254902,-22.72727272727272,56.36363636363636,94.49223644695762,0,0,0,0
5250327,-76.92,0,-84.07,0,-30.98,0,-14.49,0,-81.49,0,-25,0,0,0,0,0,78.125,69.23649749436657,0,0,333.3333333333333,0,87.5,81.01330157719956,0,0,0,0
5259282,250,257.14,64.08,497.14,-53.12,67.2,-56.52,75,-64.14,239.23000000000002,0,300,0,100,0,200,39.273356401384085,33.86507168481422,0,0,-71.42857142857143,-15.999999999999993,52.94117647058824,38.45008275681221,0,0,0,0
5259490,160,-53.849999999999994,42.64,-72.44,-45.14,-40.28,-47.5,-38.61,-56.42,-64.86,-33.33,-50,0,0,-33.33,-50,53.12499999999999,51.818312959507566,0,0,-74.35897435897436,8.333333333333325,66.66666666666666,61.62006946849458,0,0,0,0
5259864,25,-20,72.02,3.7600000000000002,37.62,29.7,19.84,4.5600000000000005,40.44,56.49999999999999,-50,0,0,0,-50,0,79.58579881656803,91.73707255341857,0,0,-60,25,88.46153846153845,95.68209307453992,0,0,0,0
5278377,50,-83.33,43.919999999999995,-57.8,-4.05,153.22,-12.09,161.74,-4.51,0,300,-75,200,-66.67,0,0,53.71900826446281,55.90040797461963,1,1,-33.33333333333335,500.0000000000001,63.63636363636363,67.17615785706982,0,0,0,0
5278827,100,-12.5,60.85,28.560000000000002,-19.580000000000002,46.92,-17.07,76.47,-59.48,23.64,0,-50,0,0,0,-50,66.7590027700831,79.49364963404884,0,0,-50,-42.85714285714286,78.94736842105263,88.40159478071766,1,0,1,0
5282905,180,-78.57,484.97,-73.17,108.91999999999999,25.19,62.56,82.25,181.65,16.54,200,-50,100,0,250,-85.71,26.446280991735538,27.259406030181413,0,0,25,-33.33333333333335,40.909090909090914,41.56846513383667,0,0,0,0
5288145,-20,0,16.55,0,45.69,0,45.69,0,244.97,0,0,0,0,0,0,0,50.617283950617285,50.292101099436074,0,0,25,0,55.55555555555556,53.82165605095541,0,0,0,0
5309760,66.67,-25.71,258.11,2.64,114.86000000000001,38.17,194.68,14.39,-10.84,204.3,200,-33.33,50,-33.33,100,-50,58.5960737656157,75.20365834319527,0,0,19.999999999999996,-32.692307692307686,70.73170731707317,85.49905515869068,0,0,0,0
5309994,50,-83.33,-15.06,-90.95,-43.37,-45.7,-55.02,-40.75,-30.85,0,150,-80,50,-66.67,300,-75,32.231404958677686,48.474366362714974,0,0,166.6666666666666,50.00000000000002,45.45454545454545,66.44099996690915,0,0,0,0
5312937,0,-33.33,0,-34.9,0,-2.35,0,10,0,55.66,0,0,0,0,0,100,68,93.08775960376643,0,0,0,200.00000000000006,80,96.41538516686381,0,0,0,0
5316720,50,0,-16.85,115.48,-44.57,115.48,-48.75,160.16,0,9.610000000000001,0,100,0,0,0,0,62.5,60.03476722909239,0,0,-33.33333333333335,0,75,72.39951699154736,0,0,0,0
5340354,0,0,0,-12.690000000000001,0,-12.690000000000001,0,-12.690000000000001,0,-70.25,0,-50,0,-50,0,0,50,50.229413416673324,0,1,0,0,50,53.386837881219904,0,0,0,0
5340678,33.33,100,-76.3,612.46,-82.23,256.23,-86.7,408.68,-77.75999999999999,120.92,0,0,0,0,100,-50,58.222222222222214,54.41901264903146,1,1,50.00000000000002,-75,73.33333333333333,65.37000594633368,0,0,0,0
5345539,-33.33,100,22.6,85.69,83.89999999999999,-7.16,111.99,-12.8,87.68,113.19,0,-50,0,0,100,-50,50.617283950617285,52.84215493518559,0,0,200.00000000000006,-75,55.55555555555556,61.92089538412612,0,0,0,0
5369801,0,-87.5,0,72.24000000000001,0,1277.88,0,1409.43,0,0,0,0,0,0,0,0,80.24691358024691,53.52032614737509,0,0,0,700,88.88888888888889,63.26711375427053,0,0,0,0
5372845,242.85999999999999,-50,145.79999999999998,2.54,-28.310000000000002,105.07,-6.17,42.11,-24.990000000000002,290.79,0,-75,0,0,150,-60,37.47971876690103,31.48899934161263,1,1,-27.083333333333314,-20.000000000000018,55.81395348837209,43.92565729827743,0,0,0,0
5415680,0,-75,0,-90.34,0,-61.36000000000001,0,-60.519999999999996,0,0,0,-50,0,0,0,0,68,83.93290117005972,0,0,0,300,80,91.1903515219643,0,0,0,0
5420326,0,-28.57,0,-33.71,0,-7.199999999999999,0,-33.33,0,33.77,0,-33.33,0,-50,0,-50,72.22222222222223,82.96367554465553,0,1,0,-29.999999999999993,83.33333333333334,90.59782971086972,0,0,0,0
5431024,150,20,541.53,84.94,156.61,54.120000000000005,205.08,16.669999999999998,0,38.31,100,-50,0,0,100,-50,85.79881656804733,94.86438835889385,0,0,-19.999999999999996,-58.333333333333336,92.3076923076923,97.36263736263736,0,1,0,1
5435113,200,100,107.54999999999998,372.27000000000004,-30.819999999999997,136.13,-74.52,366.9,0,25.77,200,-33.33,0,100,200,-66.67,54,80.5852418892832,0,0,0,-83.33333333333334,70,89.32514195986188,0,0,0,0
5435440,0,57.14,0,-56.66,0,-72.42,0,-66.53,0,-84.1,0,0,0,0,0,0,52.46913580246914,57.81336853325235,0,0,0,-36.36363636363635,61.111111111111114,69.76533396284053,0,0,0,0
5455155,0,-33.33,0,-29.57,0,5.65,0,-9.58,0,4.22,0,-20,0,0,0,-40,30,35.06373403008616,0,1,0,-10.000000000000009,45,48.55063580863105,0,0,0,0
5468619,16.669999999999998,0,-15.25,0,-27.36,0,-41.67,0,-5.4399999999999995,0,0,0,0,0,100,0,73.96449704142012,76.70977938632176,0,0,71.42857142857144,0,84.61538461538461,86.54434250764525,0,0,0,0
5470845,-75,0,-53.68000000000001,1218.03,85.28999999999999,1218.03,109.49,1218.03,0,0,-50,0,0,0,0,0,72.22222222222223,68.80953793291478,0,0,300,0,83.33333333333334,80.66719577407981,0,0,0,0
5471711,0,0,-60.870000000000005,0,-60.870000000000005,0,-60.870000000000005,0,0,0,0,0,0,0,0,0,50,59.5703125,0,0,0,0,50,71.875,0,0,0,0
5477731,-68.75,-80,72.55,-83.56,452.15,-17.79,740,7.37,284.66,0,-33.33,-50,0,0,100,-50,76.44628099173553,50.1498609655283,0,1,540,150,86.36363636363636,52.73734328801029,0,1,1,1
5478275,200,-33.33,158.22,27.88,-13.930000000000001,91.83,-31.619999999999997,155.68,-45.93,55.230000000000004,200,-66.67,100,-50,100,-50,84.72222222222221,93.45752901826518,1,0,-33.33333333333335,-24.99999999999999,91.66666666666666,96.61412286971898,0,0,0,0
5483469,0,-75,0,-81.92,0,-27.68,0,-11.110000000000001,0,-100,0,-33.33,0,0,0,-50,50,50.00114466243904,0,0,0,100,50,50.23923444976076,0,0,0,0
5493147,0,-33.33,38.4,85.06,38.4,177.59,35.260000000000005,173.06,-98.54,15209.31,0,-50,0,-50,-50,0,88.28125,90.10119614260053,0,0,-50,50.00000000000002,93.75,94.77789417927139,0,0,0,0
5529960,100,0,-0.62,63.519999999999996,-50.31,63.519999999999996,-50.31,63.519999999999996,0,-24.05,100,0,0,0,100,-50,52,54.778800922321544,0,0,0,-50,60,65.45768566493955,0,0,0,0
5556339,-75,0,-78.97999999999999,2.8000000000000003,-15.909999999999998,2.8000000000000003,135.66,2.8000000000000003,0,0,-50,0,-50,0,-50,0,50,61.23743243238696,0,0,100,0,50,73.70383137004117,0,0,0,0
5561157,60,-87.5,245.92999999999998,-94.12,116.21,-52.94,41.67,-17.65,323.08,0,150,-80,0,0,75,-85.71,14.285714285714285,24.40314425905312,0,1,9.375,14.28571428571428,21.428571428571427,41.895261845386536,1,0,1,0
5577018,-16.669999999999998,0,-57.699999999999996,0,-49.24,0,-78.99000000000001,0,-14.34,0,0,0,0,0,0,0,15.702479338842975,44.2712545120438,1,0,19.999999999999996,0,27.27272727272727,63.69017657599614,0,0,0,0
5581051,0,-37.5,-4.37,5.65,-4.37,69.05,25.430000000000003,115.80999999999999,-27.689999999999998,-6.4,-33.33,-50,0,0,-50,0,69.16099773242631,91.96499325770594,0,0,-50,60.00000000000001,80.95238095238095,95.80665522481746,0,0,0,0
5624394,0,33.33,0,-60.4,0,-70.3,0,0,0,-98.54,0,0,0,0,0,0,74.48979591836735,46.847727030155745,0,0,0,-24.99999999999999,85.71428571428571,54.44126074498568,0,0,0,0
5625623,-33.33,0,-43.64,0,-15.45,0,-16,0,211.58,0,-33.33,0,-33.33,0,-50,0,52,50.14882423706973,0,0,-24.99999999999999,0,60,52.727858473874015,0,0,0,0
5631943,-50,0,-21.97,0,56.05,0,118.74,0,-11.06,0,0,0,0,0,0,0,55.55555555555555,50.761836872495024,0,0,100,0,66.66666666666666,56.17185900881988,0,0,0,0
5658196,0,-75,0,-64.1,0,43.59,0,55.559999999999995,0,0,0,-75,0,-66.67,0,-50,52,57.84976860092559,0,0,0,100,60,69.81132075471697,0,0,0,0
5689682,25,60,74.87,36766.44,39.89,22941.53,131.81,10.549999999999999,-29.5,140252.8,0,0,-33.33,0,-25,66.67,21.799307958477513,98.57846912998632,1,1,-40,4.166666666666674,29.411764705882355,99.2858408052793,0,0,0,0
5692307,0,100,-4.9799999999999995,70.72,-4.9799999999999995,-14.64,-4.9799999999999995,-23.119999999999997,-95.53,428.51,0,200,0,0,0,100,62.5,68.86833822407968,0,0,0,0,75,80.71509256381924,0,0,0,0
5707857,240,-76.47,756.85,-46.61,152.01,126.88999999999999,166.67000000000002,189.51,161.47,182.53,0,50,0,0,66.67,-40,24.556213017751478,17.77253884745743,1,1,-50.98039215686274,154.99999999999997,42.30769230769231,24.778010478407737,0,0,0,0
5711867,0,-50,0,-53.12,0,-6.25,0,-6.25,0,0,0,-50,0,0,0,-50,55.55555555555555,51.10909913988231,0,0,0,0,66.66666666666666,57.446808510638306,0,0,0,0
5729244,400,-90,85.5,-63.27,-62.9,267.3,-66.14,302.44,21322.77,0,0,-50,0,0,100,-50,57.39644970414201,66.86462177103465,0,0,-60,400,69.23076923076923,79.0384415654789,1,0,1,0
5743737,0,100,0,2902.89,0,1401.44,0,1401.44,0,0,0,100,0,0,0,0,55.55555555555555,93.76211889580975,0,0,0,-50,66.66666666666666,96.77719470843124,0,0,0,0
5744012,-75,0,-65.41,-92,38.379999999999995,-92,35.93,-92,0,0,-50,0,0,0,0,0,72.22222222222223,96.04985851798193,0,0,300,0,83.33333333333334,97.98429874343374,0,0,0,0
5759075,100,-50,-23.53,48.06,-61.77,196.13,-53.11,141.48000000000002,-70.54,195.14000000000001,50,-33.33,0,-50,50,-66.67,25,32.66184753945273,0,0,-25,-33.333333333333336,37.5,47.24582600546376,0,0,0,0
5759148,100,-25,358.62,380.4,129.31,540.5300000000001,74.42,791.64,591.8000000000001,448.69000000000005,50,-33.33,100,-50,200,-66.67,40.74074074074074,72.60400367454605,0,0,50,-55.55555555555556,44.44444444444444,84.46603855217701,0,0,0,0
5765306,200,33.33,465.28999999999996,17.119999999999997,88.42999999999999,-12.16,17.18,-63.660000000000004,1327.13,34.39,150,20,100,0,50,0,36.71875,71.08881950921776,0,0,-50,-25,50,83.65624387884843,0,0,0,1
5770710,-60,-66.67,190.25,-23.31,625.61,130.07999999999998,773.59,176.73000000000002,777.85,-84.65,0,-50,0,0,200,-66.67,59.54631379962191,61.661699144446956,0,0,650,0,73.91304347826086,75.82084879591196,1,1,1,1
5773951,0,-50,0,-78.57,0,-57.14,0,-64.18,0,-25.180000000000003,0,-50,0,0,0,-50,72.22222222222223,85.1295825003558,0,0,0,0,83.33333333333334,91.91037013696956,0,0,0,0
5796091,0,300,0,48.92,0,-62.77,0,-57.74,0,0,0,100,0,0,0,0,68,51.93134532460596,0,0,0,-75,80,59.82686451673666,0,0,0,0
5818580,-30.769999999999996,0,-1.8599999999999999,0,41.760000000000005,0,-9.569999999999999,0,53.900000000000006,0,0,0,0,0,-50,0,91.32231404958677,92.58591308661853,0,0,-27.77777777777778,0,95.45454545454545,96.14429167655439,0,0,0,0
5819754,100,-12.5,79.57,5.5,-10.209999999999999,20.57,-42.04,45.95,26.400000000000002,-16.06,0,0,0,0,100,-50,81.16343490304709,95.02792146940094,1,1,0,-42.85714285714286,89.47368421052632,97.44887852700047,0,0,0,0
5819867,0,66.67,0,46.150000000000006,0,-12.31,0,-49.220000000000006,0,130.31,0,-50,0,0,0,-50,78.125,77.90310737552531,0,0,0,-70,87.5,87.35177865612648,0,1,0,1
5822243,500,-83.33,76.55999999999999,-95.25,-70.57,-71.50999999999999,-71.7,-70.37,0,0,100,-50,0,0,100,-50,78.125,97.27952791474628,0,0,-66.66666666666667,200.00000000000006,87.5,98.62074038656048,0,0,0,0
5822971,0,33.33,0,-3.83,0,-27.87,0,-46.1,0,156.5,0,100,0,0,0,100,75.51020408163265,91.251630967391307,0,1,0,50.00000000000002,85.71428571428571,95.41565312058789,0,0,0,0
5823231,-25,-33.33,169.42999999999998,-22.38,259.25,16.43,614,-12.32,200.15,22.040000000000003,-33.33,-50,0,0,0,-50,40.74074074074074,64.46091121357475,0,1,33.3333333333333,-24.99999999999999,44.44444444444444,77.93149547024386,1,1,1,1
5823405,0,100,0,101.72000000000001,0,0.86,0,0.86,0,0,0,100,0,100,0,100,55.55555555555555,59.77926183970366,0,0,0,0,66.66666666666666,72.11250985268708,0,0,0,0
5823967,-66.67,200,-5.56,196.08,183.32999999999998,-1.31,197.5,-21.57,0,0,-50,0,0,0,-50,100,42.857142857142854,49.503995934311234,0,0,50.00000000000002,-33.33333333333335,57.14285714285714,64.28571428571429,0,0,0,0
5824170,1000,0,462.56000000000006,0,-48.86,0,-55.13,0,0,0,800,0,300,0,100,0,62.5,59.80008816142328,0,0,-81.81818181818181,0,75,72.13604318913306,0,0,0,0
5826400,-25,33.33,77.32,182.64000000000001,136.43,111.97999999999999,172.36,130.38,130.76000000000002,-44.92,0,100,0,0,100,-50,37.1900826446281,47.854282584848306,1,1,166.6666666666666,-62.5,45.45454545454545,64.37789112293876,0,0,0,0
5832630,100,0,-4.79,0,-52.400000000000006,0,-56.24,0,227.43,0,0,0,0,0,200,0,49.99999999999999,58.156556641207,0,0,50,0,66.66666666666666,73.64529882228707,1,0,1,0
5836503,-33.33,250,-67.44,389.08,-51.15,39.739999999999995,-51.64,24.08,-92.4,864.06,-50,100,0,0,0,300,23.611111111111107,24.342108331313636,0,0,50.00000000000002,14.28571428571428,33.33333333333333,34.26699550675464,0,0,0,0
5837897,-42.86,-75,71.43,-81.94,200,-27.779999999999998,225,-33.33,0,0,0,0,0,0,0,0,84.72222222222221,81.62316324632648,1,1,75.00000000000003,300,91.66666666666666,89.76377952755905,0,0,0,0
5841579,350,0,3009.4100000000003,0,590.98,0,252.48,0,2805.62,0,250,0,50,0,100,0,53.71900826446281,65.96755298936623,1,0,-55.55555555555556,0,63.63636363636363,78.25557731613904,0,0,0,0
5849749,0,-50,0,-41.31,0,17.380000000000003,0,25.81,0,-10.09,0,-16.669999999999998,0,-66.67,0,-25,28,45.32982303179202,0,0,0,50,40,63.089195068890504,0,0,0,0
5854358,1600,5.88,1008.31,14.44,-34.81,8.08,-40,-36.67,0,18.29,500,-66.67,0,0,500,-50,25.462962962962962,24.997536416376068,0,1,-64.70588235294117,-52.77777777777779,36.11111111111111,37.7930713380884,0,0,0,0
5855127,150,0,31.05,15.709999999999999,-47.58,15.709999999999999,-67.53,32.14,-5.71,-9.44,0,100,0,0,100,-50,84.72222222222221,76.2733913419036,0,0,-19.999999999999996,-50,91.66666666666666,86.24457983057853,0,0,0,0
5859894,0,100,-62.580000000000005,188.97,-62.580000000000005,44.49,-62.580000000000005,44.49,0,0,0,0,0,0,0,0,62.5,51.721819784449075,0,0,0,-50,75,59.27852300867188,0,0,0,0
5862608,0,133.32999999999998,0,221.74999999999997,0,37.89,0,13.33,0,398.09000000000003,0,100,0,0,0,0,52,50.65896754848613,0,0,0,-57.14285714285714,60,55.74006771948786,0,0,0,0
5864305,130,-4.35,105.63,-7.290000000000001,-10.6,-3.0700000000000003,28.74,-37.05,-37.99,32.23,66.67,-20,0,0,100,-16.669999999999998,19.33884297520661,24.70187555159806,1,1,-13.043478260869568,-12.878787878787879,29.09090909090909,36.37070370553651,0,1,0,1
5872947,0,-12.5,0,-10.879999999999999,0,1.8499999999999999,0,34.02,0,-64.08,0,-50,0,-66.67,0,0,76.00000000000001,87.94753789198649,0,1,0,14.28571428571428,86.66666666666667,93.66920350916129,0,0,0,1
5873255,-50,0,863.62,-69.34,1827.24,-69.34,1827.24,-69.34,0,0,0,0,0,0,0,0,62.5,58.73866091741709,0,0,100,0,75,70.90294347384727,0,0,0,0
5888634,0,-60,0,-59.46,0,1.3599999999999999,0,51.22,0,-44.71,0,-50,0,0,0,-66.67,42.857142857142854,47.22319752295546,0,1,0,-16.666666666666664,57.14285714285714,52.590873936581595,0,0,0,0
5888679,0,0,612.09,0,612.09,0,612.09,0,362.27,0,0,0,0,0,-50,0,37.5,77.91168340969587,0,0,-50,0,50,87.68604618480025,0,0,0,0
5906989,100,-12.5,62.19,-6.909999999999999,-18.9,6.39,-18.47,-52.17,52.92,41.67,0,50,0,0,50,0,25.761772853185594,29.614556849738186,0,0,-25,14.28571428571428,31.57894736842105,37.82081224247395,0,1,0,1
5908322,-33.33,0,15.06,0,72.59,0,72.59,0,241.67999999999998,0,100,0,0,0,0,0,52,50.24517440135488,0,0,50.00000000000002,0,60,53.50124550235261,0,0,0,0
5910688,0,0,34.56,0,34.56,0,34.56,0,34.69,0,100,0,0,0,100,0,62.5,84.53642342548004,1,0,100,0,75,91.55503785672686,0,0,0,0
5913405,80,77.78,364.25,59.4,157.91,-10.34,10.209999999999999,26.19,736.37,-32.56,100,0,0,-50,-50,100,56.22222222222223,69.0694724771115,0,1,-72.22222222222221,12.5,70,81.29480368442181,0,1,0,1
5933421,-50,0,136.44,0,372.88,0,372.88,0,0,0,0,0,0,0,0,0,55.55555555555555,58.22307018717127,0,0,100,0,66.66666666666666,70.27692060838045,0,0,0,0
5934603,25,-40,190.2,-61.29,132.16000000000003,-35.49,169.11,-29.970000000000002,344.34999999999997,-26.52,-50,100,0,0,0,0,31.944444444444443,33.35382583859043,1,0,-19.999999999999996,66.66666666666666,50,46.54240663417429,0,1,0,1
5937407,0,-50,0,-0.9199999999999999,0,98.17,0,210.36,0,86.08,0,-60,0,-50,0,0,50.617283950617285,69.35150158279922,0,0,0,100,55.55555555555556,81.10586888579004,0,0,0,0
5938225,0,100,0,723.53,0,311.76,0,311.76,0,0,0,100,0,0,0,0,55.55555555555555,80.68887175950344,0,0,0,-50,66.66666666666666,89.171974522293,0,0,0,0
5945979,200,0,256.38,0,18.790000000000003,0,-22.38,0,0,0,100,0,0,0,100,0,62.5,50.12482659489173,1,0,-33.33333333333335,0,75,52.49826534711317,0,0,0,0
5946733,700,37.5,94.56,88.27000000000001,-75.68,36.93,-80.95,12.36,0,54.190000000000005,0,100,0,0,0,0,90.5,74.3162546084274,0,1,-87.5,-27.27272727272727,95,84.8685062831973,0,0,0,1
5967779,-25,16.669999999999998,-7.9799999999999995,66.86999999999999,22.7,43.03,32.97,1.59,-1.18,233.93,50,0,0,0,100,0,34.69387755102041,33.99202373082173,0,0,166.6666666666666,-14.28571428571428,42.857142857142854,37.835577485991465,0,0,0,0
5968834,-33.33,0,12,0,68,0,197.5,0,123.25999999999999,0,100,0,100,0,100,0,68,50.33727477546838,1,0,200.00000000000006,0,80,54.106548279689235,0,0,0,0
5978604,0,33.33,0,65.4,0,24.05,0,245.77,0,-38.96,0,-50,0,0,0,-50,59.183673469387756,89.57396548742548,0,0,0,-62.5,71.42857142857143,94.48256146369354,0,0,0,1
5981569,66.67,120,-10.02,301.1,-46.01,82.32000000000001,-62.5,166.67000000000002,-15.950000000000001,68.78999999999999,100,50,0,0,50,33.33,32.40997229916897,42.69919925513851,0,0,-9.999999999999986,-39.39393939393939,47.368421052631575,51.393602778263514,1,1,0,0
5991614,0,-80,0,-73.25,0,33.739999999999995,0,125.57000000000001,0,0,0,0,0,0,0,-50,72.22222222222223,83.04010937494526,0,0,0,150,83.33333333333334,90.64487014061261,0,0,0,0
5993420,0,-40,0,43.34,0,138.91,0,236,0,93.47999999999999,0,0,0,0,0,-50,62.5,75.96130118745081,0,0,0,-16.666666666666675,75,86.02866996396814,0,0,0,0
6001319,150,100,1015,46.489999999999995,346,-26.76,350,-11.110000000000001,532.25,-23.9,0,100,0,0,100,0,41.86851211072665,47.91283265786302,0,1,-19.999999999999996,-50,52.94117647058824,56.11468695143359,0,0,0,0
6017627,0,0,0,-19.5,0,-19.5,0,-19.82,0,11.74,0,0,0,0,0,-50,72.22222222222223,78.87347772845547,0,0,0,-50,83.33333333333334,87.99570878958272,0,1,0,1
6023161,166.67000000000002,87.5,139.86,59.67,-10.05,-14.84,-50.980000000000004,-12,-6.4,-23.32,50,33.33,0,0,0,100,28.106508875739646,29.341141723399804,1,1,-62.5,6.666666666666665,42.30769230769231,42.436957422701504,0,0,0,0
6024542,0,200,0,1211.3,0,337.1,0,388.24,0,2118.7999999999997,0,100,0,0,0,0,53.125,51.726836974479895,0,0,0,-66.66666666666667,62.5,59.2920314637863,0,0,0,0
6092120,75,-35.709999999999994,100.03,-5.0200000000000005,14.299999999999999,47.75,1.5,101.6,-36.49,77.57,-33.33,0,0,0,0,0,54.2143600416233,50.05680376217644,1,1,-42.85714285714286,55.55555555555556,64.51612903225806,51.68528576473602,0,1,0,1
6094276,0,-75,0,-90.05,0,-60.199999999999996,0,-56.81,0,0,0,-50,0,-50,0,-75,20,28.312309191315595,0,0,0,0,20,42.79935913666274,0,0,0,0
6103603,0,33.33,0,60.209999999999994,0,20.16,0,-30.930000000000003,0,20.419999999999998,0,200,0,0,0,100,54.081632653061234,67.2269773893554,0,0,0,50.00000000000002,64.28571428571429,79.34874562000512,0,1,0,1
6108831,100,-25,-14.74,126.93,-57.37,202.57,-63.6,100.29999999999998,11727.83,349.28,0,0,0,0,200,-33.33,33.33333333333333,28.62696992759517,0,0,50,-11.111111111111127,44.44444444444444,33.36862318027247,0,0,0,0
6112097,50,0,-68.25,268.35,-78.83,268.35,-77.41,83.53,-89.36,581.72,50,0,200,-33.33,100,0,62.5,82.1832261570872,1,1,33.3333333333333,0,75,90.11435289088384,0,0,0,0
6114006,175,18.18,404.13,2.25,83.32000000000001,-13.48,71.58,-2.01,72.36,-23.66,600,0,0,0,100,0,36.41581632653061,44.513031294057726,1,0,-27.27272727272727,-15.384615384615385,44.642857142857146,60.54777273713238,0,0,0,0
6197487,-50,0,-79.73,0,-59.46,0,-59.46,0,0,0,0,0,0,0,0,0,55.55555555555555,71.97323570256282,0,0,100,0,66.66666666666666,83.14606741573034,0,0,0,0
6199953,127.27,0,83.98,0,-19.05,0,-37.5,0,-27.02,0,25,0,0,0,50,0,44.59876543209876,52.54351123626517,1,0,-34.00000000000001,0,55.55555555555556,68.54754440961337,0,0,0,0
6200118,62.5,-38.46,24.6,18.64,-23.32,92.78999999999999,-25.06,122.39999999999999,-15.290000000000001,73.02,0,-50,0,0,100,-50,93.34126040428062,90.95268047464404,1,0,23.076923076923084,-18.75,96.55172413793103,95.25079031058134,0,0,0,0
6200422,400,-40,171.26,9.09,-45.75,81.82000000000001,-50.68,125,-81.27,82.09,0,0,0,0,0,0,80.24691358024691,74.51601102094877,0,0,-80,66.66666666666666,88.88888888888889,85.01143457568453,0,0,0,0
6208050,-57.14,0,-21.64,0,82.84,0,308.92,0,22.52,0,0,0,0,0,100,0,82,79.93493808670588,0,0,366.66666666666663,0,90,88.6878133827087,0,0,0,0
6208070,0,22.220000000000002,0,381.9,0,294.28999999999996,0,222.22,0,683.2900000000001,0,-20,0,0,0,0,23.375,34.27511008140016,0,1,0,-18.181818181818187,32.5,53.04810755737367,0,0,0,1
6240877,100,-50,7.449999999999999,-40.43,-46.27,19.139999999999997,-46.27,19.139999999999997,0,0,100,-50,0,0,100,-50,25,29.537392911165377,1,1,0,0,25,36.83758431816088,0,0,0,0
