id_contratista_std,num_contratos,val_contratos,val_contratos_media,val_contratos_median,val_contratos_desv,num_familias_dif,num_grupos_dif,num_entidades_dif,num_annos_activo,num_municipios_dif,pnum_entidades,IRCC,adicion,cont_cerrada
900989096,19,343200707,18063195.10526316,4165000,33232814.559056412,11,3,4,4,2,21.052631578947366,64.73802128405639,0,100
900990626,3,108941072,36313690.666666664,46394077,29601941.134205986,3,2,2,2,1,66.66666666666666,78.53603431441229,0,100
900990755,7,1800000000,257142857.14285713,246000000,151955507.27260986,3,2,2,3,2,28.57142857142857,76.3814562862182,0,100
900991469,3,31600000,10533333.333333334,14450000,7309639.75400521,2,1,2,2,2,66.66666666666666,75.79219631825383,0,100
900991810,4,79539062,19884765.5,7045531,26712728.22786847,3,2,2,2,2,50,65.50721153920003,0,100
900992626,7,117786796,16826685.14285714,14878292,12717104.645379616,6,3,2,4,1,28.57142857142857,88.42832675942635,0,100
900993356,258,5262413763,20396952.56976744,4671138,64465712.97741425,43,4,2,3,2,0.7751937984496124,92.75407099938545,1.613456702920548,100
900994364,13,959483000,73806384.61538461,102000000,45364319.64209034,7,1,4,3,4,30.76923076923077,69.92069022146798,0,100
900994370,5,514000000,102800000,104000000,57299214.654303946,2,1,2,2,2,40,84.15741343547973,0,100
900994642,4,47000000,11750000,8250000,9205976.319760984,1,1,2,2,2,50,60.22380036215482,0,100
900994713,12,299564345,24963695.416666668,10580250.5,36555134.00472981,9,3,4,3,3,33.33333333333333,53.15372738145637,7.59932587031919,100
900995083,34,1159383634,34099518.64705882,15300000,37895161.547791354,6,2,5,4,4,14.705882352941178,41.85527444964257,20.947666561519412,100
900997849,3,97000000,32333333.333333332,5000000,49963319.87902059,3,1,3,3,3,100,61.46154391185744,0,100
900998641,17,933326066,54901533.294117644,39543388,45651347.78486012,3,2,2,4,4,11.76470588235294,88.99397721425447,0,100
900998655,6,43430000,7238333.333333333,4640000,6579666.911528779,4,1,2,4,2,33.33333333333333,64.9919288605148,0,100
900999410,3,322358138,107452712.66666667,60000000,94428158.33731453,3,1,2,2,2,66.66666666666666,68.32811539879198,44.08472830955771,100
900999911,4,168000000,42000000,49250000,26879360.111431226,3,1,2,3,2,50,62.7342864229025,0,100
901000200,2,30800000,15400000,15400000,6505382.386916237,2,1,2,1,2,100,54.84904705683926,0,100
901000608,7,29001175,4143025,4000000,1527033.6645628784,4,2,3,3,3,42.857142857142854,39.48362669257291,4.824976919038625,100
901000625,8,394300269,49287533.625,37435629.5,40346353.391203776,5,2,3,3,3,37.5,78.93759332108648,0,91.84789630146055
901001421,2,26500000,13250000,13250000,15202795.795510773,2,1,2,2,3,100,68.36952652189392,0,100
901001518,17,371807703,21871041.352941178,22000000,11646149.441830227,8,2,9,4,9,52.94117647058824,16.621061470667637,0,92.59511396500825
901002215,3,6748898,2249632.6666666665,1500000,1566415.4955826164,1,1,2,2,2,66.66666666666666,58.55898503973793,0,100
901002301,3,22814032,7604677.333333333,9161912,3371218.9030950414,2,2,2,3,2,66.66666666666666,69.61362040763632,0,100
901002846,2,5182500,2591250,2591250,719481.1498573121,2,2,2,2,2,100,52.936009786544155,0,100
901003787,3,18238267,6079422.333333333,6155870,1077334.6965573574,2,1,3,1,5,100,34.929360821868,0,100
901004013,2,161060134,80530067,80530067,19703124.578470744,1,1,2,2,2,100,52.5367193482536,0,100
901004863,50,232142325,4642846.5,1260000,7668224.086685437,4,1,8,4,10,16,41.27044877741599,0,100
901004909,21,1318349295,62778537.85714286,55000000,36233210.53529827,5,1,2,2,2,9.523809523809524,54.057465793065305,19.0394073660839,86.13580342096341
901005004,40,520600088,13015002.2,5675000,26098854.31165925,15,3,15,3,15,37.5,22.220252210563963,6.661489319148089,100
901005429,8,353696150,44212018.75,30500000,35314479.672891945,5,2,3,3,4,37.5,50.53350726418912,0,100
901005917,21,1859654564,88554979.23809524,50000000,108846349.95372629,5,2,4,4,4,19.047619047619047,49.494941172714064,16.46833077635003,100
901006414,4,110181818,27545454.5,27500000,13498903.05838272,2,1,2,2,1,50,56.61754291993557,0,100
901007669,9,140393362,15599262.444444444,18266500,12608897.685327364,5,2,2,2,2,22.22222222222222,67.25612949360439,11.447215582932706,100
901007703,6,48380000,8063333.333333333,9000000,1897847.9039866885,2,1,2,2,2,33.33333333333333,81.27273740384072,0,100
901008059,2,72000000,36000000,36000000,48083261.120685235,2,1,2,1,2,100,72.95524691358024,0,100
901008272,7,71716117,10245159.57142857,10000000,7984651.037818995,6,2,4,2,4,57.14285714285714,34.8637756606801,0,100
901008742,2,38509400,19254700,19254700,6865582.581252664,2,1,2,2,2,100,53.94625640743537,0,100
901009333,9,1003084361,111453817.8888889,77000000,97116240.3730806,2,1,2,3,2,22.22222222222222,82.06711094124893,24.47054371131216,100
901009802,2,14961067,7480533.5,7480533.5,1537909.8729264014,2,1,2,2,2,100,52.08132649914579,0,100
901009950,2,74041800,37020900,37020900,4190456.206667718,1,1,2,2,1,100,51.080559324287755,35.9375,100
901010292,2,1173580,586790,586790,18681.761158948586,2,1,2,2,2,100,50.2877389622237,0,100
901010310,16,5663730491,353983155.6875,215449127.5,330200114.47672105,2,1,2,3,2,12.5,63.99468312774783,34.73155982128818,67.99841693718668
901010897,8,545617000,68202125,76381500,32603668.114744827,3,3,2,3,1,25,54.032474822200214,25.316628150337568,100
901011342,3,108328794,36109598,39918624,14191781.594244326,3,2,2,2,1,66.66666666666666,59.70785702658061,0,100
901011429,3,1032229656,344076552,308659853,61421524.194757275,2,2,2,2,1,66.66666666666666,62.60352718199582,46.26781473386981,100
901012906,2,184901163,92450581.5,92450581.5,129314239.28160116,2,1,2,2,2,100,74.59116686590043,0,25.273553173919193
901014800,13,410351643,31565511,32472360,22953119.251152582,5,2,2,3,1,15.384615384615385,57.63106694944747,8.597930613086673,100
901015711,37,1157405812,31281238.162162162,26000000,25962440.526524585,11,3,10,4,6,27.027027027027028,21.236337749829104,5.5752338471441325,100
901015744,9,1907017147,211890794.1111111,107000000,351029647.80187035,4,2,3,2,3,33.33333333333333,84.98657089851156,0,45.73639818632073
901017754,2,4680000,2340000,2340000,367695.5262170047,2,1,2,1,2,100,51.54320987654321,0,100
901018263,6,61685354,10280892.333333334,7349550,8983208.463157864,3,2,2,3,2,33.33333333333333,88.00639350710799,0,100
901018369,3,26127150,8709050,9059750,3927909.5827169954,2,1,3,2,3,100,38.04283090351285,14.875389408099686,100
901018827,9,366528734,40725414.88888889,46801160,36181342.26662429,4,2,4,3,3,44.44444444444444,50.68591907814427,15.377581935742285,100
901018882,27,7733115144,286411672,236050175,273060485.2328466,12,3,2,4,5,7.4074074074074066,97.15325851727233,0,100
901018913,14,254215360,18158240,14399045,7740232.976510561,6,3,5,3,4,35.714285714285715,25.976736070741765,2.2575671666731703,94.461735120962
901020650,7,595655571,85093653,4767352,172055184.02545926,4,3,3,3,3,42.857142857142854,61.301961899579,0,100
901020771,4,204034610,51008652.5,44099055,44441755.49139598,2,1,2,1,2,50,82.0364439853686,6.785872320877326,100
901020834,2,37340000,18670000,18670000,523259.01807804516,2,1,2,1,2,100,50.25263298016547,0,100
901022858,53,1328528945,25066583.86792453,11000000,39188843.06248931,11,4,15,3,14,28.30188679245283,23.6877939463403,8.935760032147444,86.05958647473435
901023436,20,426738546,21336927.3,4659926.5,51773466.36829759,12,3,2,2,2,10,80.08295482721766,4.162994149448681,100
901023890,4,58680000,14670000,12150000,8999681.475844946,4,2,4,1,4,100,32.27284048196891,0,100
901025855,63,1174139087,18637128.365079366,5347860,51249482.309047006,16,3,26,3,26,41.269841269841265,26.276216903297293,1.2159001939780665,100
901026111,2,413929747,206964873.5,206964873.5,282301301.31836116,2,2,2,2,2,100,73.68442245938513,37.51921107480195,100
901026490,14,110948968,7924926.285714285,4886670,8775601.86458849,2,2,2,4,2,14.285714285714285,83.00952155016572,0,100
901026637,3,5052000,1684000,1728000,76210.2355330306,2,1,2,3,2,66.66666666666666,61.852067085054934,0,100
901027104,22,79684400,3622018.1818181816,1609375,8330912.652449845,3,1,2,3,2,9.090909090909092,72.59442484076898,0,100
901027897,9,30983201,3442577.888888889,3263694,2546880.858701995,3,2,2,3,5,22.22222222222222,89.9153695832316,0,100
901028376,6,47850000,7975000,7750000,2843193.6268921257,2,1,2,3,2,33.33333333333333,61.50738276724656,25.372257053291534,100
901028591,12,46927100,3910591.6666666665,3400000,2479166.9027603655,5,2,4,3,4,33.33333333333333,32.43999675619083,2.8100988909748663,100
901028691,2,2220000,1110000,1110000,579827.5605729689,2,1,2,1,2,100,56.32253875497119,0,100
901029198,20,390575080,19528754,10404170,26938264.404842187,4,1,12,3,12,60,24.935094624398193,0,100
901029398,100,753902902,7539029.02,4515792,22026114.266686987,22,3,2,3,3,2,73.63467069533337,0,100
901031878,5,60618507,12123701.4,12697507,5179532.962373133,4,2,2,2,2,40,68.46140181017671,0,100
901031934,10,4991022457,499102245.7,162272471.5,647169211.3967693,2,1,2,3,2,20,65.6397192947463,36.949834193596125,43.83196795441708
901032174,6,129257250,21542875,20200000,6632255.618848689,1,1,2,2,2,33.33333333333333,50.322934678322525,4.670942055474644,100
901033201,7,263968000,37709714.28571428,32500000,28787147.48931246,3,1,2,3,2,28.57142857142857,88.62720306619323,55.03102107614776,100
901033392,6,46800000,7800000,7500000,4487761.134463375,2,1,2,2,2,33.33333333333333,86.07823800131493,0,100
901034790,31,13654845248,440478878.9677419,240000000,498096969.99004644,13,3,9,3,5,29.03225806451613,33.214914084861064,53.21320220290985,100
901035702,29,2074222132,71524901.10344827,43638860,68327876.7743472,9,3,3,3,6,10.344827586206897,48.766613485374144,1.3441774073145445,100
901035884,253,19987123157,79000486.78656127,15000000,210466068.49828833,31,3,68,3,66,26.877470355731226,13.197208117363346,11.717233500311906,84.43598897955154
901035891,2,8363080402,4181540201,4181540201,4825181228.321263,2,1,2,2,1,100,68.52148139038586,61.24843586184652,29.601305960277195
901036276,2,321364980,160682490,160682490,158508577.4625468,1,1,2,2,2,100,64.80128047544319,0,100
901037017,15,866600000,57773333.333333336,33000000,48890248.321647756,1,1,2,3,5,13.333333333333334,94.96318607026413,5.225786598969151,100
901038069,13,308906750,23762057.692307692,17352000,15206321.06510105,4,1,5,3,5,38.46153846153847,28.708066316690164,16.99816203172576,100
901039519,35,2683957414,76684497.54285714,47808375,56661160.71830267,12,3,4,4,4,11.428571428571429,43.343265384253115,0,100
901039927,10,105953347,10595334.7,5850635,11701973.95757164,8,2,2,2,1,20,69.89095330634481,0,100
901040087,6,61524600,10254100,5250000,9537616.099424426,5,4,2,3,2,33.33333333333333,63.64956028589306,0,100
901040224,10,152140721,15214072.1,7590250,16201936.469465813,6,3,4,2,4,40,69.01822355784897,9.132226104860981,100
901040792,7,84009895,12001413.57142857,11153870,5953273.306193685,6,3,6,2,5,85.71428571428571,22.322703366870627,4.227022977022977,100
901041082,2,5850016,2925008,2925008,954605.4683103381,2,1,2,2,2,100,53.550334294189824,0,100
901041488,14,297579950,21255710.714285713,14556680,14114519.367852526,6,2,7,3,7,50,28.3607729184443,13.199917942318638,100
901042128,1034,7578536487,7329338.962282399,2968015,32501780.535246674,50,4,9,4,10,0.8704061895551257,38.53255662987018,0.10079551167452076,100
901042336,7,450133655,64304807.85714286,39100000,72295783.63091746,2,1,3,3,3,42.857142857142854,58.25448009419256,0,100
901042675,3,153503276,51167758.666666664,40803280,29070421.808495406,2,1,2,2,1,66.66666666666666,56.84752983671531,0,100
901042752,16,194316573,12144785.8125,10431540,9627696.579962099,8,3,2,3,2,12.5,71.80644528545155,4.234655736878398,100
901042914,7,71400000,10200000,7000000,8750047.618918044,1,1,3,3,3,42.857142857142854,67.6164583480451,4.2366946778711485,100
901043022,21,448911792,21376752,21409700,24303896.644626908,13,3,4,3,3,19.047619047619047,79.83675673349666,5.410466820694438,100
901043220,9,154797000,17199666.666666668,15000000,12049436.584338706,3,1,4,2,4,44.44444444444444,33.70962087648475,13.413101368657678,100
901043326,25,948138434,37925537.36,22000000,37978382.02152037,2,1,4,2,3,16,44.328755779616166,2.503209696522722,100
901044024,4,24408910,6102227.5,5500000,1265910.1522982058,2,1,2,2,2,50,65.16478815985624,0,100
901044129,6,41100000,6850000,4950000,5502090.511796403,3,1,2,2,2,33.33333333333333,65.63245540814937,0,100
901044364,2,7950000,3975000,3975000,1378858.2233137677,2,2,2,1,2,100,53.81808472766109,0,100
901044434,3,28130247,9376749,12314962,6184015.786188858,3,2,2,2,2,66.66666666666666,74.82561309679649,0,100
901045094,3,53186850,17728950,2040850,28016697.97116534,2,2,3,2,3,100,62.41110073725602,0,100
901045128,19,344789019,18146790.47368421,6000000,17625464.113513935,5,3,6,3,6,31.57894736842105,33.58554948688562,0,100
901045893,39,122686000,3145794.871794872,3000000,2077191.717319161,9,3,8,3,8,20.51282051282051,36.7285465191149,0.8447978725761032,100
901046086,6,142447828,23741304.666666668,15230376,22021421.1959515,6,3,3,3,3,50,63.02786525229399,0,100
901046131,5,2163664705,432732941,541901171,270889168.3782365,2,1,2,2,2,40,55.358560549748866,0,72.4091184451798
901046793,27,103974121,3850893.3703703703,1910393,8547811.946462909,3,1,2,3,2,7.4074074074074066,74.19660119629764,4.532592627152474,100
901046823,26,840298201,32319161.576923076,19612390,39938185.76560588,14,3,5,2,7,19.230769230769234,31.80587823920266,0,100
901047630,12,3980802174,331733514.5,162500000,387840477.72490007,2,1,2,3,2,16.666666666666664,76.23683566032793,31.03391297309946,100
901048099,736,5347397806,7265486.1494565215,4738200,13279150.407907404,10,2,4,3,5,0.5434782608695652,88.33027218464905,0.786793290199377,100
901048946,2,13019000,6509500,6509500,1733118.720688228,1,1,2,1,2,100,52.79632975518283,0,100
901048992,169,4736794206,28028368.082840238,16000000,39293766.69149957,36,4,38,3,45,22.485207100591715,9.739074424793467,9.010157360118962,99.67984709949587
901049865,17,370340896,21784758.588235293,5054040,59372325.76936546,8,1,2,1,2,11.76470588235294,76.66977897493484,0,100
901050199,8,114194600,14274325,9900000,8627206.211539665,5,2,4,3,4,50,47.84293651424527,0,100
901050867,40,120101001,3002525.025,1615143,6416438.191866381,3,2,4,3,5,10,51.78397529658563,0,100
901051270,2,46287430,23143715,23143715,23810710.698810525,2,2,2,2,2,100,65.70900540273983,0,100
901052775,13,860750000,66211538.461538464,40000000,83966814.26275441,2,1,2,3,1,15.384615384615385,66.11544694716537,2.2716101789584218,100
901053256,4,40505900,10126475,5647950,11418652.476065934,4,3,3,1,3,75,51.2207878656925,0,100
901053304,2,11635260,5817630,5817630,3475613.6772949896,2,1,2,1,2,100,57.511314857314545,0,100
901053814,30,410975600,13699186.666666666,5014575,16063264.570242325,6,2,12,3,12,40,34.62252055425253,3.3315061770090484,97.72502471355153
901054094,2,45600000,22800000,22800000,23758787.847867996,2,1,2,2,2,100,65.99722991689751,0,100
901054288,12,386210999,32184249.916666668,27799999.5,36270963.50829219,9,3,3,2,4,25,49.33473680078339,0,100
901054426,11,138200000,12563636.363636363,4500000,22554036.12337591,8,3,2,2,2,18.181818181818183,84.752472345358,0,100
901054745,8,206906683,25863335.375,13178640,30376794.2866505,4,1,3,2,3,37.5,61.68525294560503,14.8681408977094,100
901055156,72,20271014478,281541867.75,127831043.5,318724007.8157358,4,1,3,3,4,4.166666666666666,57.139652113316345,37.82308632807697,67.14791222349795
901055266,3,50000000,16666666.666666666,20000000,5773502.691896258,2,1,2,2,1,66.66666666666666,67.55555555555556,0,100
901055347,549,1863252449,3393902.4571948997,1711200,6254919.440849547,23,3,5,3,5,0.9107468123861567,50.956526254900965,0,100
901055611,36,1354510384,37625288.44444445,23949569.5,61195971.45339264,6,3,3,2,3,8.333333333333332,60.453662045563135,5.550266571367279,100
901056371,6,43600000,7266666.666666667,5100000,4094712.037087183,3,2,3,2,3,50,56.763249445894004,4.625382262996942,100
901056801,4,87030000,21757500,19500000,21460239.785861358,3,2,2,1,5,50,59.816134480247335,0,100
901058463,2,35000000,17500000,17500000,10606601.717798213,2,1,2,1,2,100,57.6530612244898,23.29136690647482,100
901059083,5,255166737,51033347.4,57271173,19384397.692852113,5,2,2,3,2,40,55.26453509453158,0,76.1524351036397
901059719,11,837869756,76169977.81818181,48000000,66719463.3910937,3,2,2,3,2,18.181818181818183,68.99586278926908,9.344726695787328,100
901062680,19,499774423,26303917,13387262,24203717.14330117,5,3,6,3,9,31.57894736842105,44.6592929251846,3.519434548110259,100
901062922,18,422137591,23452088.388888888,17945200,18684723.97274346,6,2,5,3,4,27.77777777777778,33.74286555324832,8.606793321819229,94.88810173400444
901064451,23,593300630,25795679.56521739,17000000,32122714.036725488,7,4,5,3,4,21.73913043478261,49.811349227562765,6.86275850353371,100
901065182,3,3164000,1054666.6666666667,1100000,219538.91075008397,2,2,2,2,2,66.66666666666666,64.53860762202392,0,100
901065225,7,16150000,2307142.8571428573,2100000,753009.8336169386,5,2,3,3,3,42.857142857142854,41.53579795939884,0,83.1048208757187
901065416,37,18732125713,506273667.9189189,375000000,954598067.061515,2,1,3,3,17,8.108108108108109,64.77819013746455,0,100
901065523,44,2283662956,51901430.81818182,9800172,145162476.90062353,13,3,7,2,9,15.909090909090908,47.39828595162958,7.21830417200978,100
901068360,3,1771622953,590540984.3333334,577718684,29315395.309593566,2,1,2,2,2,66.66666666666666,60.3401617678117,45.55730426389112,100
901068797,9,3720750000,413416666.6666667,147000000,567124021.9299479,5,1,3,3,3,33.33333333333333,59.81234884384553,48.592064501155406,63.32728616542363
901069331,6,234475150,39079191.666666664,24133100,43758382.88744703,3,1,6,3,5,100,30.25673086271717,0,100
901069724,25,12741793332,509671733.28,381819579,356992278.75831884,2,1,4,3,4,16,62.67618235101666,0,100
901072176,10,830072171,83007217.1,26797916.5,167596784.82901642,5,2,2,2,1,20,91.89727362210724,10.442305755996985,100
901074830,30,13854112082,461803736.06666666,276040228,547798950.6953285,2,1,3,3,3,10,43.68494011331255,0.8574367401791507,100
901076170,9,122703700,13633744.444444444,5950000,21541467.949579895,7,2,3,3,3,33.33333333333333,53.49501831333035,0,100
901077254,3,12570866,4190288.6666666665,4659000,2081627.217919994,2,2,2,2,2,66.66666666666666,59.62705810380762,23.850574712643677,100
901077682,8,399760758,49970094.75,52592966,35792902.47592806,1,1,2,3,5,25,72.6579794017704,0,100
901078185,15,308393499,20559566.6,13765500,19351263.850235306,8,1,4,3,3,26.666666666666668,34.646068961201884,19.177001339364654,100
901079857,2,66370000,33185000,33185000,37922136.675034545,2,1,2,2,2,100,68.26229781136878,0,100
901080246,3,194348980,64782993.333333336,68400000,22742265.79917079,2,2,2,2,2,66.66666666666666,67.11195386304014,0,100
901080303,8,12684000,1585500,1391040,1147198.0527977098,5,3,4,1,4,50,46.74695405734184,0,100
901080636,9,844981625,93886847.22222222,90000000,48522014.75513532,6,2,2,2,2,22.22222222222222,53.62799273025511,3.710638300040614,100
901081018,4,82656850,20664212.5,4304825,34926128.985483415,3,2,2,3,2,50,76.29517397958581,0,100
901082483,13,8175960771,628920059.3076923,387151323,735654776.209234,3,2,5,3,5,38.46153846153847,41.39652007081287,23.87213114080058,100
901083177,164,2132049083,13000299.286585366,5417322.5,16766522.535858124,22,3,13,3,14,7.926829268292683,26.174262896526987,0,100
901085332,33,18559110557,562397289.6060606,177650000,630220423.6964391,5,1,5,3,4,15.151515151515152,27.640059461669896,51.39678324862289,84.26552325640586
901085958,3,421066447,140355482.33333334,150000000,91087377.83589165,3,2,2,1,2,66.66666666666666,60.1829689322284,0,100
901086786,4,11840000,2960000,1520000,3377138.8284562225,1,1,4,1,4,100,41.7436598338203,0,100
901087096,5,48251750,9650350,12414750,6096609.28201078,4,2,2,3,9,40,67.6281710550895,0,100
901087393,4,85625810,21406452.5,19455905,23149222.663530014,4,3,4,2,4,100,37.66234901503451,0,100
901087458,8,120900000,15112500,9000000,17690145.56186579,2,1,3,1,3,37.5,64.34755386093136,11.212779156327544,100
901088456,2,15813042,7906521,7906521,7203267.08146255,2,2,2,2,2,100,63.24027567765348,0,100
901089436,16,468819706,29301231.625,15000000,37859391.68000853,6,1,8,3,8,50,26.462950775723886,3.1622621055630287,100
901089914,4,67130975,16782743.75,16656281.5,16417762.19802054,3,1,2,3,2,50,69.5059988990711,0,100
901090077,2,7473200,3736600,3736600,740482.2212585525,2,1,2,1,2,100,51.9970384194085,0,100
901090154,3,5095000,1698333.3333333333,1750000,688954.521963049,3,3,3,3,3,100,37.494225675527744,0,100
901091544,2,11367450,5683725,5683725,1295808.5318634077,2,1,2,2,2,100,52.339988224357114,0,100
901091814,2,36228430,18114215,18114215,21162595.803266905,2,2,2,1,2,100,68.85687857603267,0,100
901093108,6,67605912,11267652,9802956,6048756.959791326,2,2,2,3,4,33.33333333333333,77.48716398228517,0,100
901093114,18,54220000,3012222.222222222,3000000,1372282.5791811915,4,1,4,1,4,22.22222222222222,29.810688061453085,0,100
901095622,28,8641722751,308632955.39285713,170000000,444051839.89180803,5,1,2,1,2,7.142857142857142,63.46035226483439,0,100
901095750,9,17757124,1973013.7777777778,1488500,1738617.4137956414,8,2,7,3,7,77.77777777777779,22.372864248586186,0,100
901096331,4,45957140,11489285,5478570,12348722.440461874,3,1,2,2,2,50,76.80706291023091,0,100
901096469,61,1717220426,28151154.524590164,11151660,47869997.167401135,12,3,6,3,6,9.836065573770492,51.178770754817734,6.1507524163222715,100
901099863,6,30657522,5109587,5424698.5,3000667.430517284,3,2,2,3,2,33.33333333333333,72.40370699600716,0,100
901101292,4,71350020,17837505,20712545,13783967.766862342,3,2,3,1,3,75,59.58394610271577,0,100
901102355,2,37640000,18820000,18820000,18639334.752077393,1,1,2,1,2,100,64.88456556380092,0,100
901103195,17,848291202,49899482.47058824,29551032,49340562.86326999,13,4,2,2,2,11.76470588235294,78.37005201223221,0,100
901103253,3,93259730,31086576.666666668,38000000,16608565.495479533,2,2,2,2,2,66.66666666666666,58.297094738547145,0,100
901103963,14,775500000,55392857.14285714,37000000,58786503.740042426,2,1,3,2,3,21.428571428571427,38.96534502570612,27.441742654508612,100
901104234,3,14481001,4827000.333333333,3808000,2970607.0669141575,2,2,2,2,1,66.66666666666666,57.37275862905556,0,100
901104819,5,404224607,80844921.4,33259218,100661029.50190721,5,3,4,2,4,80,44.57397002785282,12.425742574257425,100
901104871,2,40559960,20279980,20279980,15284226.212432215,2,2,2,1,1,100,60.21151227461659,0,100
901105831,3,721789026,240596342,216580000,197717486.37996817,2,1,2,3,2,66.66666666666666,75.03914046844508,25.8130081300813,100
901105862,57,460314559,8075694.01754386,4684265,9623632.409638114,11,3,16,2,16,28.07017543859649,19.098001664797927,0,100
901108280,42,33066251483,787291701.9761904,383161501,1014762567.6170843,3,1,9,3,8,21.428571428571427,31.633948183551304,25.47764766827293,100
901108558,8,270590640,33823830,30000000,19813188.42394198,2,2,3,2,2,37.5,75.74182837654337,0,100
901108733,2,770446234,385223117,385223117,109725655.39508092,1,1,2,1,2,100,53.02469834932816,0,100
901109203,3,321999500,107333166.66666667,149999500,87214173.16057828,1,1,2,2,2,66.66666666666666,56.467966764577014,0,100
901109689,3,23700000,7900000,5000000,6183041.322844285,2,1,2,1,2,66.66666666666666,70.06533853193042,9.599156118143458,100
901110526,6,98875044,16479174,16773360,12341282.212231597,3,2,2,3,8,33.33333333333333,57.75265910961102,5.083763603685475,100
901110695,10,372182700,37218270,9280000,47329583.533059835,5,2,3,3,3,30,61.038873000050714,8.344883637714519,100
901111131,3,20482533,6827511,6902000,2834467.6761894817,2,1,2,1,2,66.66666666666666,60.960242876469465,0,100
901111429,8,160500000,20062500,17000000,15451392.6787939,2,1,2,2,2,25,70.39755412893896,0,100
901111523,38,674062421,17738484.763157893,15660400,12492014.392145371,16,3,7,3,10,18.421052631578945,65.7804999622462,0,100
901111991,10,60899350,6089935,6000000,3912105.509828151,1,1,3,2,3,30,47.475779543257254,6.09196567779459,100
901112583,2,91982890,45991445,45991445,37917264.70931217,1,1,2,1,1,100,61.53525452575475,0,100
901112882,18,432821092,24045616.222222224,4999000,54731880.99535745,7,2,6,2,4,33.33333333333333,49.97795238530055,34.545640364391744,100
901114776,7,58349681,8335668.714285715,6363287,6697126.470079231,4,3,2,2,2,28.57142857142857,65.68330101284383,0,100
901114849,40,149920162,3748004.05,2287681,4543378.639861405,12,3,4,3,5,10,42.775879080589945,0,100
901116467,2,110663812,55331906,55331906,75171399.02237335,1,1,2,2,2,100,73.54347323236152,21.120689655172413,100
901116798,8,247927870,30990983.75,36000000,13104006.155297108,3,1,5,2,5,62.5,30.009432759108677,0,100
901117147,12,30390700,2532558.3333333335,2073000,1541854.2593893139,2,1,2,2,2,16.666666666666664,58.02763934082544,0,100
901117274,3,7289391,2429797,972000,2563178.004670569,2,1,2,1,2,66.66666666666666,64.40359083402036,0,100
901117465,32,3999330911,124979090.96875,71756269,121576264.29431653,9,3,5,2,19,15.625,33.13094492360832,1.6933862438318124,100
901117954,35,2965169774,84719136.4,55188398,68588222.441562,5,3,5,2,18,14.285714285714285,40.47226749425587,0,100
901118210,28,1412167257,50434544.89285714,19469386,82237826.55814184,7,3,5,3,4,17.857142857142858,51.79410731891747,2.446210287908855,100
901118527,40,1722060721,43051518.025,24659830,41935292.687647186,6,2,2,3,4,5,53.08903605661652,35.22944762425747,89.00470705150008
901119010,2,6247500,3123750,3123750,2734735.4762389725,2,1,2,1,2,100,62.528344671201815,0,100
901120288,5,285093630,57018726,27933600,58501495.356822975,5,3,2,1,2,40,54.47000554248333,15.97207036732328,100
901121525,12,184010859,15334238.25,1606500,47109379.712722436,5,2,2,2,1,16.666666666666664,74.04677352512036,0,100
901122973,8,240500000,30062500,35000000,16152039.897707745,2,1,2,3,2,25,81.19587733023285,0,100
901125911,2,2397500,1198750,1198750,408354.1661352312,2,1,2,2,2,100,53.736213969843895,0,100
901126181,9,395166401,43907377.88888889,19584419,44719784.52575907,5,3,4,2,4,44.44444444444444,35.78522435064249,0,100
901126715,40,713098780,17827469.5,7420000,34131883.7518408,14,4,6,2,7,15,38.539649340910366,1.67807743217891,100
901128153,2,24143379,12071689.5,12071689.5,3125742.191711354,2,2,2,1,2,100,52.70768877690652,0,100
901128368,72,866243325,12031157.291666666,5360950,19178239.429462224,18,3,2,2,2,2.7777777777777777,98.07722907990939,0,100
901129518,2,11030322,5515161,5515161,2142761.235378781,2,1,2,1,2,100,54.377514799329916,0,100
901130123,5,302855832,60571166.4,72421020,36846922.1094139,2,2,2,2,2,40,83.8326902643486,45.81514675933333,100
901130222,10,175551152,17555115.2,8407500,31731275.48213871,7,2,10,2,10,100,30.074212848126216,0,100
901131489,9,111690589,12410065.444444444,5000000,14594172.592452142,6,2,2,2,3,22.22222222222222,59.70732895515942,8.637152777777779,100
901132254,8,646649095,80831136.875,32000000,117456093.86962987,7,3,8,2,8,100,28.873267749292594,0,100
901132502,8,80700000,10087500,10000000,6148504.463921055,3,2,2,2,2,25,75.88991139525741,17.763157894736842,100
901133604,3,188400000,62800000,23800000,67549981.49518621,2,1,2,1,2,66.66666666666666,64.79821133153925,0,100
901139141,15,328921336,21928089.066666666,8000000,33442775.0672454,4,2,7,2,7,46.666666666666664,29.46950627274362,0,100
901139638,14,2079821866,148558704.7142857,4360750,538359779.4741539,3,1,5,2,5,35.714285714285715,69.26124441311097,0,100
901141359,3,25219403,8406467.666666666,6814753,8012786.421756563,3,1,2,2,1,66.66666666666666,76.79742330395416,0,100
901141371,5,182229415,36445883,38559786,21963211.55491926,1,1,2,2,1,40,56.66951793616265,0,100
901142323,2,425000000,212500000,212500000,17677669.52966369,2,1,2,1,2,100,50.778546712802765,66.10819327731093,100
901142330,13,104434952,8033457.846153846,7500000,4744684.432474616,7,3,5,2,5,38.46153846153847,40.057464443504585,6.581462016244625,100
