codigo_entidad,valor,anno,indicador
5051,314,2014,ine_tasaRepitencia
5045,412,2014,ine_tasaRepitencia
5044,226,2014,ine_tasaRepitencia
5761,290,2014,ine_tasaRepitencia
5756,126,2014,ine_tasaRepitencia
5736,12,2014,ine_tasaRepitencia
5697,65,2014,ine_tasaRepitencia
5690,154,2014,ine_tasaRepitencia
5686,466,2014,ine_tasaRepitencia
5679,235,2014,ine_tasaRepitencia
5674,207,2014,ine_tasaRepitencia
5670,90,2014,ine_tasaRepitencia
5667,167,2014,ine_tasaRepitencia
5665,178,2014,ine_tasaRepitencia
5664,126,2014,ine_tasaRepitencia
5660,217,2014,ine_tasaRepitencia
5659,725,2014,ine_tasaRepitencia
5658,13,2014,ine_tasaRepitencia
5656,4,2014,ine_tasaRepitencia
5652,0,2014,ine_tasaRepitencia
5649,97,2014,ine_tasaRepitencia
5647,268,2014,ine_tasaRepitencia
5642,0,2014,ine_tasaRepitencia
5631,459,2014,ine_tasaRepitencia
5628,59,2014,ine_tasaRepitencia
5615,126,2014,ine_tasaRepitencia
5607,41,2014,ine_tasaRepitencia
5604,213,2014,ine_tasaRepitencia
5591,498,2014,ine_tasaRepitencia
5585,581,2014,ine_tasaRepitencia
5579,266,2014,ine_tasaRepitencia
5576,872,2014,ine_tasaRepitencia
5543,173,2014,ine_tasaRepitencia
5541,41,2014,ine_tasaRepitencia
5501,543,2014,ine_tasaRepitencia
5890,243,2014,ine_tasaRepitencia
5887,62,2014,ine_tasaRepitencia
5885,31,2014,ine_tasaRepitencia
5873,80,2014,ine_tasaRepitencia
5861,431,2014,ine_tasaRepitencia
5858,90,2014,ine_tasaRepitencia
5856,0,2014,ine_tasaRepitencia
5854,0,2014,ine_tasaRepitencia
5847,45,2014,ine_tasaRepitencia
5842,33,2014,ine_tasaRepitencia
5837,188,2014,ine_tasaRepitencia
5819,0,2014,ine_tasaRepitencia
5809,22,2014,ine_tasaRepitencia
5792,210,2014,ine_tasaRepitencia
5790,177,2014,ine_tasaRepitencia
5789,264,2014,ine_tasaRepitencia
5895,376,2014,ine_tasaRepitencia
5893,674,2014,ine_tasaRepitencia
5042,383,2014,ine_tasaRepitencia
5040,9,2014,ine_tasaRepitencia
5038,28,2014,ine_tasaRepitencia
5036,0,2014,ine_tasaRepitencia
5034,369,2014,ine_tasaRepitencia
5031,137,2014,ine_tasaRepitencia
5030,390,2014,ine_tasaRepitencia
5021,427,2014,ine_tasaRepitencia
5000,193,2014,ine_tasaRepitencia
5004,24,2014,ine_tasaRepitencia
5002,186,2014,ine_tasaRepitencia
5001,150,2014,ine_tasaRepitencia
1001,217,2014,ine_tasaRepitencia
8832,210,2014,ine_tasaRepitencia
8770,55,2014,ine_tasaRepitencia
8758,193,2014,ine_tasaRepitencia
8685,52,2014,ine_tasaRepitencia
8675,161,2014,ine_tasaRepitencia
8638,118,2014,ine_tasaRepitencia
8634,104,2014,ine_tasaRepitencia
8606,269,2014,ine_tasaRepitencia
8573,27,2014,ine_tasaRepitencia
8560,30,2014,ine_tasaRepitencia
8558,293,2014,ine_tasaRepitencia
8549,36,2014,ine_tasaRepitencia
8520,291,2014,ine_tasaRepitencia
8436,10,2014,ine_tasaRepitencia
8433,142,2014,ine_tasaRepitencia
8421,104,2014,ine_tasaRepitencia
8372,38,2014,ine_tasaRepitencia
8296,21,2014,ine_tasaRepitencia
8141,495,2014,ine_tasaRepitencia
8137,367,2014,ine_tasaRepitencia
8078,293,2014,ine_tasaRepitencia
8001,0,2014,ine_tasaRepitencia
8000,80,2014,ine_tasaRepitencia
8849,199,2014,ine_tasaRepitencia
13760,0,2014,ine_tasaRepitencia
13744,148,2014,ine_tasaRepitencia
13688,220,2014,ine_tasaRepitencia
13683,212,2014,ine_tasaRepitencia
13673,89,2014,ine_tasaRepitencia
13670,109,2014,ine_tasaRepitencia
13667,48,2014,ine_tasaRepitencia
13657,117,2014,ine_tasaRepitencia
13655,57,2014,ine_tasaRepitencia
13654,265,2014,ine_tasaRepitencia
13650,495,2014,ine_tasaRepitencia
13647,883,2014,ine_tasaRepitencia
13620,205,2014,ine_tasaRepitencia
13600,78,2014,ine_tasaRepitencia
13580,90,2014,ine_tasaRepitencia
13549,866,2014,ine_tasaRepitencia
13490,12,2014,ine_tasaRepitencia
13473,202,2014,ine_tasaRepitencia
13468,158,2014,ine_tasaRepitencia
13458,7,2014,ine_tasaRepitencia
13442,149,2014,ine_tasaRepitencia
13440,536,2014,ine_tasaRepitencia
13433,242,2014,ine_tasaRepitencia
13430,563,2014,ine_tasaRepitencia
13300,583,2014,ine_tasaRepitencia
13268,425,2014,ine_tasaRepitencia
13248,531,2014,ine_tasaRepitencia
13244,195,2014,ine_tasaRepitencia
13222,130,2014,ine_tasaRepitencia
13212,399,2014,ine_tasaRepitencia
13188,66,2014,ine_tasaRepitencia
13160,644,2014,ine_tasaRepitencia
13140,299,2014,ine_tasaRepitencia
13074,256,2014,ine_tasaRepitencia
13062,517,2014,ine_tasaRepitencia
13052,129,2014,ine_tasaRepitencia
13042,253,2014,ine_tasaRepitencia
13030,333,2014,ine_tasaRepitencia
13006,143,2014,ine_tasaRepitencia
13001,192,2014,ine_tasaRepitencia
13000,240,2014,ine_tasaRepitencia
11001,517,2014,ine_tasaRepitencia
15507,107,2014,ine_tasaRepitencia
15500,20,2014,ine_tasaRepitencia
15494,47,2014,ine_tasaRepitencia
15491,44,2014,ine_tasaRepitencia
15480,110,2014,ine_tasaRepitencia
15476,177,2014,ine_tasaRepitencia
15469,63,2014,ine_tasaRepitencia
15466,99,2014,ine_tasaRepitencia
15464,108,2014,ine_tasaRepitencia
15455,96,2014,ine_tasaRepitencia
15442,278,2014,ine_tasaRepitencia
15425,244,2014,ine_tasaRepitencia
15407,42,2014,ine_tasaRepitencia
15403,333,2014,ine_tasaRepitencia
15401,85,2014,ine_tasaRepitencia
15380,175,2014,ine_tasaRepitencia
15377,0,2014,ine_tasaRepitencia
15368,0,2014,ine_tasaRepitencia
15367,23,2014,ine_tasaRepitencia
15362,508,2014,ine_tasaRepitencia
15332,0,2014,ine_tasaRepitencia
15325,0,2014,ine_tasaRepitencia
15322,41,2014,ine_tasaRepitencia
15317,212,2014,ine_tasaRepitencia
15299,82,2014,ine_tasaRepitencia
15296,238,2014,ine_tasaRepitencia
15293,0,2014,ine_tasaRepitencia
15276,16,2014,ine_tasaRepitencia
15272,11,2014,ine_tasaRepitencia
15248,100,2014,ine_tasaRepitencia
15244,42,2014,ine_tasaRepitencia
15238,448,2014,ine_tasaRepitencia
15236,143,2014,ine_tasaRepitencia
15232,10,2014,ine_tasaRepitencia
15226,0,2014,ine_tasaRepitencia
15224,80,2014,ine_tasaRepitencia
15223,645,2014,ine_tasaRepitencia
15218,512,2014,ine_tasaRepitencia
15215,0,2014,ine_tasaRepitencia
15212,208,2014,ine_tasaRepitencia
15204,111,2014,ine_tasaRepitencia
15189,61,2014,ine_tasaRepitencia
15187,131,2014,ine_tasaRepitencia
15185,9,2014,ine_tasaRepitencia
15183,107,2014,ine_tasaRepitencia
15180,121,2014,ine_tasaRepitencia
15176,209,2014,ine_tasaRepitencia
15172,158,2014,ine_tasaRepitencia
15162,15,2014,ine_tasaRepitencia
15135,0,2014,ine_tasaRepitencia
15131,14,2014,ine_tasaRepitencia
15114,556,2014,ine_tasaRepitencia
15109,301,2014,ine_tasaRepitencia
15106,0,2014,ine_tasaRepitencia
15104,77,2014,ine_tasaRepitencia
15097,26,2014,ine_tasaRepitencia
15092,0,2014,ine_tasaRepitencia
15090,96,2014,ine_tasaRepitencia
15087,40,2014,ine_tasaRepitencia
15051,80,2014,ine_tasaRepitencia
15047,185,2014,ine_tasaRepitencia
15022,0,2014,ine_tasaRepitencia
15001,551,2014,ine_tasaRepitencia
15000,200,2014,ine_tasaRepitencia
13894,251,2014,ine_tasaRepitencia
13873,9,2014,ine_tasaRepitencia
13838,522,2014,ine_tasaRepitencia
13836,140,2014,ine_tasaRepitencia
13810,54,2014,ine_tasaRepitencia
13780,26,2014,ine_tasaRepitencia
15753,50,2014,ine_tasaRepitencia
15740,147,2014,ine_tasaRepitencia
15723,116,2014,ine_tasaRepitencia
15720,53,2014,ine_tasaRepitencia
15696,118,2014,ine_tasaRepitencia
15693,157,2014,ine_tasaRepitencia
15690,163,2014,ine_tasaRepitencia
15686,354,2014,ine_tasaRepitencia
15681,68,2014,ine_tasaRepitencia
15676,149,2014,ine_tasaRepitencia
15673,67,2014,ine_tasaRepitencia
15667,124,2014,ine_tasaRepitencia
15664,24,2014,ine_tasaRepitencia
15660,60,2014,ine_tasaRepitencia
15646,10,2014,ine_tasaRepitencia
15638,0,2014,ine_tasaRepitencia
15632,71,2014,ine_tasaRepitencia
15621,437,2014,ine_tasaRepitencia
15600,136,2014,ine_tasaRepitencia
15599,211,2014,ine_tasaRepitencia
15580,138,2014,ine_tasaRepitencia
15572,117,2014,ine_tasaRepitencia
15550,54,2014,ine_tasaRepitencia
15542,0,2014,ine_tasaRepitencia
15537,0,2014,ine_tasaRepitencia
15533,213,2014,ine_tasaRepitencia
15531,6,2014,ine_tasaRepitencia
15522,70,2014,ine_tasaRepitencia
15518,385,2014,ine_tasaRepitencia
15516,126,2014,ine_tasaRepitencia
15514,34,2014,ine_tasaRepitencia
15511,558,2014,ine_tasaRepitencia
15810,15,2014,ine_tasaRepitencia
15808,0,2014,ine_tasaRepitencia
15806,40,2014,ine_tasaRepitencia
15804,101,2014,ine_tasaRepitencia
15798,0,2014,ine_tasaRepitencia
15790,63,2014,ine_tasaRepitencia
15778,17,2014,ine_tasaRepitencia
15776,46,2014,ine_tasaRepitencia
15774,0,2014,ine_tasaRepitencia
15764,83,2014,ine_tasaRepitencia
15763,45,2014,ine_tasaRepitencia
15762,0,2014,ine_tasaRepitencia
15761,0,2014,ine_tasaRepitencia
15759,295,2014,ine_tasaRepitencia
15757,112,2014,ine_tasaRepitencia
15755,106,2014,ine_tasaRepitencia
15839,0,2014,ine_tasaRepitencia
15837,14,2014,ine_tasaRepitencia
15835,0,2014,ine_tasaRepitencia
15832,30,2014,ine_tasaRepitencia
15822,26,2014,ine_tasaRepitencia
15820,125,2014,ine_tasaRepitencia
15816,127,2014,ine_tasaRepitencia
15814,118,2014,ine_tasaRepitencia
15897,182,2014,ine_tasaRepitencia
15879,0,2014,ine_tasaRepitencia
15861,13,2014,ine_tasaRepitencia
15842,0,2014,ine_tasaRepitencia
17174,538,2014,ine_tasaRepitencia
17088,733,2014,ine_tasaRepitencia
17050,215,2014,ine_tasaRepitencia
17042,744,2014,ine_tasaRepitencia
17013,372,2014,ine_tasaRepitencia
17001,391,2014,ine_tasaRepitencia
17000,432,2014,ine_tasaRepitencia
17877,91,2014,ine_tasaRepitencia
17873,292,2014,ine_tasaRepitencia
17867,268,2014,ine_tasaRepitencia
17777,320,2014,ine_tasaRepitencia
17665,102,2014,ine_tasaRepitencia
17662,424,2014,ine_tasaRepitencia
17653,390,2014,ine_tasaRepitencia
17616,476,2014,ine_tasaRepitencia
17614,373,2014,ine_tasaRepitencia
17541,255,2014,ine_tasaRepitencia
17524,506,2014,ine_tasaRepitencia
17513,277,2014,ine_tasaRepitencia
17495,493,2014,ine_tasaRepitencia
17486,280,2014,ine_tasaRepitencia
17446,670,2014,ine_tasaRepitencia
17444,77,2014,ine_tasaRepitencia
17442,489,2014,ine_tasaRepitencia
17433,206,2014,ine_tasaRepitencia
17388,109,2014,ine_tasaRepitencia
17380,892,2014,ine_tasaRepitencia
17272,650,2014,ine_tasaRepitencia
18753,38,2014,ine_tasaRepitencia
18610,11,2014,ine_tasaRepitencia
18592,34,2014,ine_tasaRepitencia
18479,95,2014,ine_tasaRepitencia
18785,94,2014,ine_tasaRepitencia
18756,114,2014,ine_tasaRepitencia
18860,462,2014,ine_tasaRepitencia
18460,427,2014,ine_tasaRepitencia
18410,100,2014,ine_tasaRepitencia
18256,139,2014,ine_tasaRepitencia
18247,33,2014,ine_tasaRepitencia
18205,4,2014,ine_tasaRepitencia
18150,80,2014,ine_tasaRepitencia
18094,181,2014,ine_tasaRepitencia
18029,42,2014,ine_tasaRepitencia
18000,116,2014,ine_tasaRepitencia
18001,164,2014,ine_tasaRepitencia
19845,79,2014,ine_tasaRepitencia
19824,158,2014,ine_tasaRepitencia
19821,3,2014,ine_tasaRepitencia
19809,0,2014,ine_tasaRepitencia
19807,66,2014,ine_tasaRepitencia
19785,15,2014,ine_tasaRepitencia
19780,86,2014,ine_tasaRepitencia
19760,5,2014,ine_tasaRepitencia
19743,66,2014,ine_tasaRepitencia
19701,166,2014,ine_tasaRepitencia
19698,79,2014,ine_tasaRepitencia
19693,106,2014,ine_tasaRepitencia
19622,94,2014,ine_tasaRepitencia
19585,153,2014,ine_tasaRepitencia
19573,76,2014,ine_tasaRepitencia
19548,60,2014,ine_tasaRepitencia
19533,76,2014,ine_tasaRepitencia
19532,74,2014,ine_tasaRepitencia
19517,106,2014,ine_tasaRepitencia
19513,0,2014,ine_tasaRepitencia
19473,41,2014,ine_tasaRepitencia
19455,170,2014,ine_tasaRepitencia
19450,18,2014,ine_tasaRepitencia
19418,78,2014,ine_tasaRepitencia
19397,248,2014,ine_tasaRepitencia
19392,71,2014,ine_tasaRepitencia
19364,230,2014,ine_tasaRepitencia
19355,93,2014,ine_tasaRepitencia
19318,0,2014,ine_tasaRepitencia
19300,32,2014,ine_tasaRepitencia
19290,25,2014,ine_tasaRepitencia
19256,110,2014,ine_tasaRepitencia
19212,53,2014,ine_tasaRepitencia
19142,55,2014,ine_tasaRepitencia
19137,3,2014,ine_tasaRepitencia
19130,122,2014,ine_tasaRepitencia
19110,39,2014,ine_tasaRepitencia
19100,128,2014,ine_tasaRepitencia
19075,247,2014,ine_tasaRepitencia
19050,86,2014,ine_tasaRepitencia
19022,376,2014,ine_tasaRepitencia
19001,281,2014,ine_tasaRepitencia
19000,115,2014,ine_tasaRepitencia
20443,401,2014,ine_tasaRepitencia
20400,265,2014,ine_tasaRepitencia
20383,335,2014,ine_tasaRepitencia
20310,567,2014,ine_tasaRepitencia
20295,23,2014,ine_tasaRepitencia
20250,54,2014,ine_tasaRepitencia
20238,118,2014,ine_tasaRepitencia
20228,58,2014,ine_tasaRepitencia
20178,110,2014,ine_tasaRepitencia
20175,5,2014,ine_tasaRepitencia
20060,57,2014,ine_tasaRepitencia
20045,70,2014,ine_tasaRepitencia
20032,156,2014,ine_tasaRepitencia
20013,181,2014,ine_tasaRepitencia
20011,296,2014,ine_tasaRepitencia
20001,142,2014,ine_tasaRepitencia
20770,278,2014,ine_tasaRepitencia
20750,3,2014,ine_tasaRepitencia
20710,441,2014,ine_tasaRepitencia
20621,84,2014,ine_tasaRepitencia
20614,219,2014,ine_tasaRepitencia
20570,43,2014,ine_tasaRepitencia
20550,114,2014,ine_tasaRepitencia
20517,32,2014,ine_tasaRepitencia
20787,40,2014,ine_tasaRepitencia
20000,150,2014,ine_tasaRepitencia
25899,101,2014,ine_tasaRepitencia
25898,31,2014,ine_tasaRepitencia
25885,203,2014,ine_tasaRepitencia
25878,73,2014,ine_tasaRepitencia
25875,6,2014,ine_tasaRepitencia
25873,425,2014,ine_tasaRepitencia
25871,245,2014,ine_tasaRepitencia
25867,958,2014,ine_tasaRepitencia
25862,72,2014,ine_tasaRepitencia
25851,0,2014,ine_tasaRepitencia
25845,132,2014,ine_tasaRepitencia
25843,614,2014,ine_tasaRepitencia
25841,0,2014,ine_tasaRepitencia
25839,245,2014,ine_tasaRepitencia
25823,35,2014,ine_tasaRepitencia
25817,130,2014,ine_tasaRepitencia
25815,202,2014,ine_tasaRepitencia
25807,59,2014,ine_tasaRepitencia
25805,43,2014,ine_tasaRepitencia
25799,67,2014,ine_tasaRepitencia
25797,266,2014,ine_tasaRepitencia
25793,16,2014,ine_tasaRepitencia
25785,10,2014,ine_tasaRepitencia
25781,9,2014,ine_tasaRepitencia
25779,8,2014,ine_tasaRepitencia
25777,124,2014,ine_tasaRepitencia
25772,33,2014,ine_tasaRepitencia
25769,60,2014,ine_tasaRepitencia
25758,370,2014,ine_tasaRepitencia
25653,100,2014,ine_tasaRepitencia
25649,292,2014,ine_tasaRepitencia
25645,708,2014,ine_tasaRepitencia
25612,375,2014,ine_tasaRepitencia
25599,855,2014,ine_tasaRepitencia
25596,125,2014,ine_tasaRepitencia
25594,60,2014,ine_tasaRepitencia
25592,113,2014,ine_tasaRepitencia
25580,0,2014,ine_tasaRepitencia
25572,16,2014,ine_tasaRepitencia
25535,50,2014,ine_tasaRepitencia
25530,105,2014,ine_tasaRepitencia
25524,0,2014,ine_tasaRepitencia
25518,20,2014,ine_tasaRepitencia
25513,23,2014,ine_tasaRepitencia
25506,0,2014,ine_tasaRepitencia
25491,55,2014,ine_tasaRepitencia
25489,370,2014,ine_tasaRepitencia
25488,0,2014,ine_tasaRepitencia
25486,0,2014,ine_tasaRepitencia
25483,22,2014,ine_tasaRepitencia
25473,233,2014,ine_tasaRepitencia
25438,42,2014,ine_tasaRepitencia
25436,432,2014,ine_tasaRepitencia
25430,528,2014,ine_tasaRepitencia
25426,51,2014,ine_tasaRepitencia
25407,99,2014,ine_tasaRepitencia
25402,39,2014,ine_tasaRepitencia
25398,0,2014,ine_tasaRepitencia
25394,172,2014,ine_tasaRepitencia
25386,426,2014,ine_tasaRepitencia
25377,588,2014,ine_tasaRepitencia
25754,148,2014,ine_tasaRepitencia
25745,829,2014,ine_tasaRepitencia
25743,15,2014,ine_tasaRepitencia
25740,927,2014,ine_tasaRepitencia
25736,107,2014,ine_tasaRepitencia
25718,294,2014,ine_tasaRepitencia
25662,50,2014,ine_tasaRepitencia
25658,0,2014,ine_tasaRepitencia
25372,288,2014,ine_tasaRepitencia
25368,20,2014,ine_tasaRepitencia
25339,14,2014,ine_tasaRepitencia
25335,0,2014,ine_tasaRepitencia
25328,239,2014,ine_tasaRepitencia
25326,224,2014,ine_tasaRepitencia
25324,20,2014,ine_tasaRepitencia
25322,270,2014,ine_tasaRepitencia
25320,197,2014,ine_tasaRepitencia
25317,164,2014,ine_tasaRepitencia
25312,267,2014,ine_tasaRepitencia
25307,126,2014,ine_tasaRepitencia
25299,84,2014,ine_tasaRepitencia
25297,373,2014,ine_tasaRepitencia
25295,0,2014,ine_tasaRepitencia
25293,345,2014,ine_tasaRepitencia
25290,74,2014,ine_tasaRepitencia
25288,233,2014,ine_tasaRepitencia
25286,136,2014,ine_tasaRepitencia
25281,431,2014,ine_tasaRepitencia
25279,110,2014,ine_tasaRepitencia
25269,135,2014,ine_tasaRepitencia
25260,0,2014,ine_tasaRepitencia
25258,38,2014,ine_tasaRepitencia
25245,140,2014,ine_tasaRepitencia
25224,83,2014,ine_tasaRepitencia
25214,166,2014,ine_tasaRepitencia
25200,276,2014,ine_tasaRepitencia
25183,162,2014,ine_tasaRepitencia
25181,142,2014,ine_tasaRepitencia
25178,617,2014,ine_tasaRepitencia
25175,221,2014,ine_tasaRepitencia
25000,202,2014,ine_tasaRepitencia
25168,132,2014,ine_tasaRepitencia
25154,205,2014,ine_tasaRepitencia
25151,101,2014,ine_tasaRepitencia
25148,117,2014,ine_tasaRepitencia
25126,531,2014,ine_tasaRepitencia
25123,430,2014,ine_tasaRepitencia
25120,0,2014,ine_tasaRepitencia
25099,5,2014,ine_tasaRepitencia
25095,871,2014,ine_tasaRepitencia
25086,83,2014,ine_tasaRepitencia
25053,716,2014,ine_tasaRepitencia
25040,166,2014,ine_tasaRepitencia
25035,339,2014,ine_tasaRepitencia
25019,0,2014,ine_tasaRepitencia
25001,493,2014,ine_tasaRepitencia
23672,293,2014,ine_tasaRepitencia
23670,354,2014,ine_tasaRepitencia
23660,274,2014,ine_tasaRepitencia
23586,91,2014,ine_tasaRepitencia
23580,32,2014,ine_tasaRepitencia
23574,248,2014,ine_tasaRepitencia
23570,358,2014,ine_tasaRepitencia
23555,269,2014,ine_tasaRepitencia
23500,119,2014,ine_tasaRepitencia
23466,131,2014,ine_tasaRepitencia
23464,133,2014,ine_tasaRepitencia
23419,63,2014,ine_tasaRepitencia
23417,301,2014,ine_tasaRepitencia
23350,9,2014,ine_tasaRepitencia
23300,458,2014,ine_tasaRepitencia
23189,87,2014,ine_tasaRepitencia
23000,256,2014,ine_tasaRepitencia
23182,203,2014,ine_tasaRepitencia
23168,85,2014,ine_tasaRepitencia
23162,181,2014,ine_tasaRepitencia
23090,266,2014,ine_tasaRepitencia
23079,0,2014,ine_tasaRepitencia
23068,241,2014,ine_tasaRepitencia
23001,443,2014,ine_tasaRepitencia
23855,107,2014,ine_tasaRepitencia
23815,253,2014,ine_tasaRepitencia
23807,198,2014,ine_tasaRepitencia
23686,229,2014,ine_tasaRepitencia
23682,8,2014,ine_tasaRepitencia
23678,262,2014,ine_tasaRepitencia
23675,161,2014,ine_tasaRepitencia
85279,0,2014,ine_tasaRepitencia
85263,333,2014,ine_tasaRepitencia
85250,107,2014,ine_tasaRepitencia
85230,454,2014,ine_tasaRepitencia
85225,131,2014,ine_tasaRepitencia
85162,6,2014,ine_tasaRepitencia
85139,109,2014,ine_tasaRepitencia
85136,33,2014,ine_tasaRepitencia
85400,540,2014,ine_tasaRepitencia
85325,527,2014,ine_tasaRepitencia
85315,0,2014,ine_tasaRepitencia
85300,0,2014,ine_tasaRepitencia
85430,67,2014,ine_tasaRepitencia
85410,253,2014,ine_tasaRepitencia
85440,172,2014,ine_tasaRepitencia
85125,235,2014,ine_tasaRepitencia
85015,455,2014,ine_tasaRepitencia
85010,168,2014,ine_tasaRepitencia
85001,196,2014,ine_tasaRepitencia
85000,192,2014,ine_tasaRepitencia
86885,34,2014,ine_tasaRepitencia
86865,176,2014,ine_tasaRepitencia
86760,158,2014,ine_tasaRepitencia
86757,80,2014,ine_tasaRepitencia
86755,64,2014,ine_tasaRepitencia
86749,137,2014,ine_tasaRepitencia
86573,183,2014,ine_tasaRepitencia
86571,81,2014,ine_tasaRepitencia
86569,310,2014,ine_tasaRepitencia
86568,48,2014,ine_tasaRepitencia
86320,36,2014,ine_tasaRepitencia
86219,66,2014,ine_tasaRepitencia
86001,137,2014,ine_tasaRepitencia
86000,103,2014,ine_tasaRepitencia
88564,193,2014,ine_tasaRepitencia
88000,390,2014,ine_tasaRepitencia
91540,802,2014,ine_tasaRepitencia
91001,676,2014,ine_tasaRepitencia
91000,630,2014,ine_tasaRepitencia
94000,175,2014,ine_tasaRepitencia
94001,242,2014,ine_tasaRepitencia
95200,9,2014,ine_tasaRepitencia
95025,0,2014,ine_tasaRepitencia
95015,19,2014,ine_tasaRepitencia
95001,217,2014,ine_tasaRepitencia
95000,150,2014,ine_tasaRepitencia
97666,477,2014,ine_tasaRepitencia
97161,1065,2014,ine_tasaRepitencia
97001,475,2014,ine_tasaRepitencia
97000,511,2014,ine_tasaRepitencia
99773,89,2014,ine_tasaRepitencia
99624,11,2014,ine_tasaRepitencia
99524,264,2014,ine_tasaRepitencia
99001,164,2014,ine_tasaRepitencia
99000,131,2014,ine_tasaRepitencia
41885,258,2014,ine_tasaRepitencia
41872,56,2014,ine_tasaRepitencia
41807,2,2014,ine_tasaRepitencia
41801,59,2014,ine_tasaRepitencia
41799,224,2014,ine_tasaRepitencia
41797,918,2014,ine_tasaRepitencia
41791,125,2014,ine_tasaRepitencia
41770,317,2014,ine_tasaRepitencia
41676,319,2014,ine_tasaRepitencia
41668,39,2014,ine_tasaRepitencia
41660,0,2014,ine_tasaRepitencia
41615,127,2014,ine_tasaRepitencia
41551,243,2014,ine_tasaRepitencia
41548,439,2014,ine_tasaRepitencia
41530,65,2014,ine_tasaRepitencia
41524,187,2014,ine_tasaRepitencia
41518,0,2014,ine_tasaRepitencia
41503,131,2014,ine_tasaRepitencia
41483,152,2014,ine_tasaRepitencia
41396,152,2014,ine_tasaRepitencia
41378,40,2014,ine_tasaRepitencia
41359,164,2014,ine_tasaRepitencia
41357,248,2014,ine_tasaRepitencia
41349,318,2014,ine_tasaRepitencia
41319,213,2014,ine_tasaRepitencia
41306,220,2014,ine_tasaRepitencia
41298,165,2014,ine_tasaRepitencia
41244,100,2014,ine_tasaRepitencia
41206,131,2014,ine_tasaRepitencia
41132,77,2014,ine_tasaRepitencia
41078,65,2014,ine_tasaRepitencia
41026,12,2014,ine_tasaRepitencia
41020,174,2014,ine_tasaRepitencia
41016,145,2014,ine_tasaRepitencia
41013,82,2014,ine_tasaRepitencia
41006,142,2014,ine_tasaRepitencia
41001,193,2014,ine_tasaRepitencia
41000,181,2014,ine_tasaRepitencia
27372,0,2014,ine_tasaRepitencia
27361,10,2014,ine_tasaRepitencia
27250,2,2014,ine_tasaRepitencia
27245,251,2014,ine_tasaRepitencia
27205,3,2014,ine_tasaRepitencia
27160,0,2014,ine_tasaRepitencia
27150,0,2014,ine_tasaRepitencia
27135,0,2014,ine_tasaRepitencia
27099,0,2014,ine_tasaRepitencia
27077,28,2014,ine_tasaRepitencia
27075,0,2014,ine_tasaRepitencia
27073,0,2014,ine_tasaRepitencia
27050,13,2014,ine_tasaRepitencia
27025,2,2014,ine_tasaRepitencia
27006,0,2014,ine_tasaRepitencia
27001,3,2014,ine_tasaRepitencia
27000,10,2014,ine_tasaRepitencia
27600,0,2014,ine_tasaRepitencia
27580,0,2014,ine_tasaRepitencia
27495,0,2014,ine_tasaRepitencia
27491,0,2014,ine_tasaRepitencia
27450,11,2014,ine_tasaRepitencia
27430,19,2014,ine_tasaRepitencia
27425,0,2014,ine_tasaRepitencia
27413,0,2014,ine_tasaRepitencia
27787,9,2014,ine_tasaRepitencia
27745,0,2014,ine_tasaRepitencia
27660,33,2014,ine_tasaRepitencia
27615,13,2014,ine_tasaRepitencia
27810,19,2014,ine_tasaRepitencia
27800,0,2014,ine_tasaRepitencia
44560,415,2014,ine_tasaRepitencia
44430,133,2014,ine_tasaRepitencia
44420,1012,2014,ine_tasaRepitencia
44378,150,2014,ine_tasaRepitencia
44279,497,2014,ine_tasaRepitencia
44110,255,2014,ine_tasaRepitencia
44098,549,2014,ine_tasaRepitencia
44090,237,2014,ine_tasaRepitencia
44874,508,2014,ine_tasaRepitencia
44855,250,2014,ine_tasaRepitencia
44847,748,2014,ine_tasaRepitencia
44650,241,2014,ine_tasaRepitencia
44078,103,2014,ine_tasaRepitencia
44035,80,2014,ine_tasaRepitencia
44001,290,2014,ine_tasaRepitencia
44000,344,2014,ine_tasaRepitencia
47980,217,2014,ine_tasaRepitencia
47960,204,2014,ine_tasaRepitencia
47798,164,2014,ine_tasaRepitencia
47745,285,2014,ine_tasaRepitencia
47720,51,2014,ine_tasaRepitencia
47707,54,2014,ine_tasaRepitencia
47703,516,2014,ine_tasaRepitencia
47692,112,2014,ine_tasaRepitencia
47675,609,2014,ine_tasaRepitencia
47660,66,2014,ine_tasaRepitencia
47605,853,2014,ine_tasaRepitencia
47570,688,2014,ine_tasaRepitencia
47555,106,2014,ine_tasaRepitencia
47551,165,2014,ine_tasaRepitencia
47545,22,2014,ine_tasaRepitencia
47541,320,2014,ine_tasaRepitencia
47460,0,2014,ine_tasaRepitencia
47318,193,2014,ine_tasaRepitencia
47288,191,2014,ine_tasaRepitencia
47268,2,2014,ine_tasaRepitencia
47258,10,2014,ine_tasaRepitencia
47245,123,2014,ine_tasaRepitencia
47205,19,2014,ine_tasaRepitencia
47189,212,2014,ine_tasaRepitencia
47170,241,2014,ine_tasaRepitencia
47161,85,2014,ine_tasaRepitencia
47058,46,2014,ine_tasaRepitencia
47053,75,2014,ine_tasaRepitencia
47030,99,2014,ine_tasaRepitencia
47001,119,2014,ine_tasaRepitencia
47000,159,2014,ine_tasaRepitencia
52885,41,2014,ine_tasaRepitencia
52838,597,2014,ine_tasaRepitencia
52835,123,2014,ine_tasaRepitencia
52788,167,2014,ine_tasaRepitencia
