codigo_entidad,indicador,valor,anno,mes
23350,Índice de gestión de proyectos de regalías (IGPR),76.48,2016,3
23417,Índice de gestión de proyectos de regalías (IGPR),60.86,2016,3
23419,Índice de gestión de proyectos de regalías (IGPR),68.76,2016,3
23464,Índice de gestión de proyectos de regalías (IGPR),62.82,2016,3
23466,Índice de gestión de proyectos de regalías (IGPR),63.51,2016,3
23500,Índice de gestión de proyectos de regalías (IGPR),59.37,2016,3
23555,Índice de gestión de proyectos de regalías (IGPR),68.56,2016,3
23570,Índice de gestión de proyectos de regalías (IGPR),69.76,2016,3
23574,Índice de gestión de proyectos de regalías (IGPR),68.33,2016,3
23580,Índice de gestión de proyectos de regalías (IGPR),63.24,2016,3
23586,Índice de gestión de proyectos de regalías (IGPR),55.01,2016,3
23660,Índice de gestión de proyectos de regalías (IGPR),78.63,2016,3
23670,Índice de gestión de proyectos de regalías (IGPR),56.03,2016,3
23672,Índice de gestión de proyectos de regalías (IGPR),62.63,2016,3
23675,Índice de gestión de proyectos de regalías (IGPR),53.77,2016,3
23678,Índice de gestión de proyectos de regalías (IGPR),68.86,2016,3
23682,Índice de gestión de proyectos de regalías (IGPR),65.99,2016,3
23686,Índice de gestión de proyectos de regalías (IGPR),66.8,2016,3
23807,Índice de gestión de proyectos de regalías (IGPR),67.41,2016,3
23815,Índice de gestión de proyectos de regalías (IGPR),74.48,2016,3
23855,Índice de gestión de proyectos de regalías (IGPR),71.48,2016,3
20710,Índice de gestión de proyectos de regalías (IGPR),55.22,2016,3
20750,Índice de gestión de proyectos de regalías (IGPR),60.67,2016,3
20770,Índice de gestión de proyectos de regalías (IGPR),67.72,2016,3
20787,Índice de gestión de proyectos de regalías (IGPR),51.82,2016,3
20383,Índice de gestión de proyectos de regalías (IGPR),59.46,2016,3
20400,Índice de gestión de proyectos de regalías (IGPR),63.74,2016,3
20443,Índice de gestión de proyectos de regalías (IGPR),75.6,2016,3
20517,Índice de gestión de proyectos de regalías (IGPR),65.09,2016,3
20550,Índice de gestión de proyectos de regalías (IGPR),66.23,2016,3
20570,Índice de gestión de proyectos de regalías (IGPR),72.89,2016,3
20614,Índice de gestión de proyectos de regalías (IGPR),57.98,2016,3
20621,Índice de gestión de proyectos de regalías (IGPR),65.98,2016,3
20001,Índice de gestión de proyectos de regalías (IGPR),NA,2016,3
20011,Índice de gestión de proyectos de regalías (IGPR),58.56,2016,3
20013,Índice de gestión de proyectos de regalías (IGPR),65.16,2016,3
20032,Índice de gestión de proyectos de regalías (IGPR),60.04,2016,3
20045,Índice de gestión de proyectos de regalías (IGPR),70.06,2016,3
20060,Índice de gestión de proyectos de regalías (IGPR),69.66,2016,3
20175,Índice de gestión de proyectos de regalías (IGPR),57.86,2016,3
20178,Índice de gestión de proyectos de regalías (IGPR),58.83,2016,3
20228,Índice de gestión de proyectos de regalías (IGPR),71.68,2016,3
20238,Índice de gestión de proyectos de regalías (IGPR),66.43,2016,3
20250,Índice de gestión de proyectos de regalías (IGPR),62.72,2016,3
20295,Índice de gestión de proyectos de regalías (IGPR),65.44,2016,3
20310,Índice de gestión de proyectos de regalías (IGPR),91.13,2016,3
95200,Índice de gestión de proyectos de regalías (IGPR),73.27,2016,3
95001,Índice de gestión de proyectos de regalías (IGPR),63.97,2016,3
95015,Índice de gestión de proyectos de regalías (IGPR),51.72,2016,3
95025,Índice de gestión de proyectos de regalías (IGPR),67.99,2016,3
94001,Índice de gestión de proyectos de regalías (IGPR),59.88,2016,3
91001,Índice de gestión de proyectos de regalías (IGPR),39.55,2016,3
91540,Índice de gestión de proyectos de regalías (IGPR),76.83,2016,3
99773,Índice de gestión de proyectos de regalías (IGPR),63.68,2016,3
99001,Índice de gestión de proyectos de regalías (IGPR),72.84,2016,3
99524,Índice de gestión de proyectos de regalías (IGPR),68.17,2016,3
99624,Índice de gestión de proyectos de regalías (IGPR),56.35,2016,3
97001,Índice de gestión de proyectos de regalías (IGPR),60.23,2016,3
97161,Índice de gestión de proyectos de regalías (IGPR),71.25,2016,3
97666,Índice de gestión de proyectos de regalías (IGPR),57.43,2016,3
88564,Índice de gestión de proyectos de regalías (IGPR),58.6,2016,3
86865,Índice de gestión de proyectos de regalías (IGPR),48.64,2016,3
86885,Índice de gestión de proyectos de regalías (IGPR),53.75,2016,3
86001,Índice de gestión de proyectos de regalías (IGPR),54.46,2016,3
86219,Índice de gestión de proyectos de regalías (IGPR),61.54,2016,3
86320,Índice de gestión de proyectos de regalías (IGPR),64.39,2016,3
86568,Índice de gestión de proyectos de regalías (IGPR),63.61,2016,3
86569,Índice de gestión de proyectos de regalías (IGPR),65,2016,3
86571,Índice de gestión de proyectos de regalías (IGPR),68.1,2016,3
86573,Índice de gestión de proyectos de regalías (IGPR),60.88,2016,3
86749,Índice de gestión de proyectos de regalías (IGPR),86.27,2016,3
86755,Índice de gestión de proyectos de regalías (IGPR),61.27,2016,3
86757,Índice de gestión de proyectos de regalías (IGPR),77.05,2016,3
86760,Índice de gestión de proyectos de regalías (IGPR),64.77,2016,3
85001,Índice de gestión de proyectos de regalías (IGPR),58.13,2016,3
85010,Índice de gestión de proyectos de regalías (IGPR),62.74,2016,3
85015,Índice de gestión de proyectos de regalías (IGPR),61.61,2016,3
85125,Índice de gestión de proyectos de regalías (IGPR),64.3,2016,3
85136,Índice de gestión de proyectos de regalías (IGPR),57.54,2016,3
85139,Índice de gestión de proyectos de regalías (IGPR),71.65,2016,3
85162,Índice de gestión de proyectos de regalías (IGPR),67.89,2016,3
85225,Índice de gestión de proyectos de regalías (IGPR),77.53,2016,3
85230,Índice de gestión de proyectos de regalías (IGPR),65.09,2016,3
85250,Índice de gestión de proyectos de regalías (IGPR),73.3,2016,3
85263,Índice de gestión de proyectos de regalías (IGPR),59.76,2016,3
85279,Índice de gestión de proyectos de regalías (IGPR),51.13,2016,3
85300,Índice de gestión de proyectos de regalías (IGPR),60.03,2016,3
85315,Índice de gestión de proyectos de regalías (IGPR),43.83,2016,3
85325,Índice de gestión de proyectos de regalías (IGPR),69.97,2016,3
85400,Índice de gestión de proyectos de regalías (IGPR),26.76,2016,3
85410,Índice de gestión de proyectos de regalías (IGPR),58.3,2016,3
85430,Índice de gestión de proyectos de regalías (IGPR),38.13,2016,3
85440,Índice de gestión de proyectos de regalías (IGPR),61.36,2016,3
25001,Índice de gestión de proyectos de regalías (IGPR),55.16,2016,3
25019,Índice de gestión de proyectos de regalías (IGPR),63.48,2016,3
25035,Índice de gestión de proyectos de regalías (IGPR),54.76,2016,3
25040,Índice de gestión de proyectos de regalías (IGPR),67.6,2016,3
25053,Índice de gestión de proyectos de regalías (IGPR),62.46,2016,3
25086,Índice de gestión de proyectos de regalías (IGPR),66.98,2016,3
25095,Índice de gestión de proyectos de regalías (IGPR),65.37,2016,3
25099,Índice de gestión de proyectos de regalías (IGPR),56.79,2016,3
25120,Índice de gestión de proyectos de regalías (IGPR),61.49,2016,3
25123,Índice de gestión de proyectos de regalías (IGPR),54.27,2016,3
25126,Índice de gestión de proyectos de regalías (IGPR),NA,2016,3
25148,Índice de gestión de proyectos de regalías (IGPR),47.84,2016,3
25151,Índice de gestión de proyectos de regalías (IGPR),65.44,2016,3
25154,Índice de gestión de proyectos de regalías (IGPR),91.83,2016,3
25168,Índice de gestión de proyectos de regalías (IGPR),45.23,2016,3
25175,Índice de gestión de proyectos de regalías (IGPR),NA,2016,3
25178,Índice de gestión de proyectos de regalías (IGPR),68.11,2016,3
25181,Índice de gestión de proyectos de regalías (IGPR),83.69,2016,3
25183,Índice de gestión de proyectos de regalías (IGPR),60.74,2016,3
25200,Índice de gestión de proyectos de regalías (IGPR),50.32,2016,3
25214,Índice de gestión de proyectos de regalías (IGPR),NA,2016,3
25224,Índice de gestión de proyectos de regalías (IGPR),59.38,2016,3
25898,Índice de gestión de proyectos de regalías (IGPR),67.73,2016,3
25899,Índice de gestión de proyectos de regalías (IGPR),64.66,2016,3
25873,Índice de gestión de proyectos de regalías (IGPR),61.17,2016,3
25875,Índice de gestión de proyectos de regalías (IGPR),64.95,2016,3
25878,Índice de gestión de proyectos de regalías (IGPR),48.54,2016,3
25885,Índice de gestión de proyectos de regalías (IGPR),54.33,2016,3
25839,Índice de gestión de proyectos de regalías (IGPR),64.57,2016,3
25841,Índice de gestión de proyectos de regalías (IGPR),59.23,2016,3
25843,Índice de gestión de proyectos de regalías (IGPR),56.51,2016,3
25845,Índice de gestión de proyectos de regalías (IGPR),62.07,2016,3
25851,Índice de gestión de proyectos de regalías (IGPR),50,2016,3
25862,Índice de gestión de proyectos de regalías (IGPR),64.64,2016,3
25867,Índice de gestión de proyectos de regalías (IGPR),69.03,2016,3
25871,Índice de gestión de proyectos de regalías (IGPR),67.98,2016,3
25754,Índice de gestión de proyectos de regalías (IGPR),56.98,2016,3
25758,Índice de gestión de proyectos de regalías (IGPR),62.52,2016,3
25769,Índice de gestión de proyectos de regalías (IGPR),60.28,2016,3
25772,Índice de gestión de proyectos de regalías (IGPR),62.75,2016,3
25777,Índice de gestión de proyectos de regalías (IGPR),59.79,2016,3
25779,Índice de gestión de proyectos de regalías (IGPR),44.63,2016,3
25781,Índice de gestión de proyectos de regalías (IGPR),49.97,2016,3
25785,Índice de gestión de proyectos de regalías (IGPR),41.8,2016,3
25793,Índice de gestión de proyectos de regalías (IGPR),64.22,2016,3
25797,Índice de gestión de proyectos de regalías (IGPR),57.45,2016,3
25799,Índice de gestión de proyectos de regalías (IGPR),79.16,2016,3
25805,Índice de gestión de proyectos de regalías (IGPR),77.02,2016,3
25807,Índice de gestión de proyectos de regalías (IGPR),57.08,2016,3
25815,Índice de gestión de proyectos de regalías (IGPR),63.82,2016,3
25817,Índice de gestión de proyectos de regalías (IGPR),NA,2016,3
25823,Índice de gestión de proyectos de regalías (IGPR),75.75,2016,3
25245,Índice de gestión de proyectos de regalías (IGPR),57.08,2016,3
25258,Índice de gestión de proyectos de regalías (IGPR),75.99,2016,3
25260,Índice de gestión de proyectos de regalías (IGPR),68.53,2016,3
25269,Índice de gestión de proyectos de regalías (IGPR),NA,2016,3
25279,Índice de gestión de proyectos de regalías (IGPR),53.89,2016,3
25281,Índice de gestión de proyectos de regalías (IGPR),58.37,2016,3
25286,Índice de gestión de proyectos de regalías (IGPR),NA,2016,3
25288,Índice de gestión de proyectos de regalías (IGPR),45.17,2016,3
25290,Índice de gestión de proyectos de regalías (IGPR),NA,2016,3
25293,Índice de gestión de proyectos de regalías (IGPR),65.3,2016,3
25295,Índice de gestión de proyectos de regalías (IGPR),64.15,2016,3
25297,Índice de gestión de proyectos de regalías (IGPR),47.68,2016,3
25299,Índice de gestión de proyectos de regalías (IGPR),60.25,2016,3
25307,Índice de gestión de proyectos de regalías (IGPR),NA,2016,3
25312,Índice de gestión de proyectos de regalías (IGPR),66.1,2016,3
25317,Índice de gestión de proyectos de regalías (IGPR),74.35,2016,3
25320,Índice de gestión de proyectos de regalías (IGPR),59.74,2016,3
25322,Índice de gestión de proyectos de regalías (IGPR),68.1,2016,3
25324,Índice de gestión de proyectos de regalías (IGPR),89.84,2016,3
25326,Índice de gestión de proyectos de regalías (IGPR),93,2016,3
25328,Índice de gestión de proyectos de regalías (IGPR),47.86,2016,3
25335,Índice de gestión de proyectos de regalías (IGPR),53.87,2016,3
25339,Índice de gestión de proyectos de regalías (IGPR),68.45,2016,3
25368,Índice de gestión de proyectos de regalías (IGPR),55,2016,3
25372,Índice de gestión de proyectos de regalías (IGPR),61.65,2016,3
25377,Índice de gestión de proyectos de regalías (IGPR),68.43,2016,3
25386,Índice de gestión de proyectos de regalías (IGPR),65.43,2016,3
25394,Índice de gestión de proyectos de regalías (IGPR),57.35,2016,3
25398,Índice de gestión de proyectos de regalías (IGPR),54.5,2016,3
25402,Índice de gestión de proyectos de regalías (IGPR),45.83,2016,3
25407,Índice de gestión de proyectos de regalías (IGPR),64.98,2016,3
25426,Índice de gestión de proyectos de regalías (IGPR),79.08,2016,3
25430,Índice de gestión de proyectos de regalías (IGPR),55.04,2016,3
25436,Índice de gestión de proyectos de regalías (IGPR),68.88,2016,3
25438,Índice de gestión de proyectos de regalías (IGPR),59.65,2016,3
25473,Índice de gestión de proyectos de regalías (IGPR),53.96,2016,3
25483,Índice de gestión de proyectos de regalías (IGPR),NA,2016,3
25486,Índice de gestión de proyectos de regalías (IGPR),62.45,2016,3
25488,Índice de gestión de proyectos de regalías (IGPR),63.7,2016,3
25489,Índice de gestión de proyectos de regalías (IGPR),68.29,2016,3
25491,Índice de gestión de proyectos de regalías (IGPR),64.85,2016,3
25506,Índice de gestión de proyectos de regalías (IGPR),58.25,2016,3
25513,Índice de gestión de proyectos de regalías (IGPR),65.29,2016,3
25518,Índice de gestión de proyectos de regalías (IGPR),67.09,2016,3
25524,Índice de gestión de proyectos de regalías (IGPR),66.1,2016,3
25530,Índice de gestión de proyectos de regalías (IGPR),57.58,2016,3
25535,Índice de gestión de proyectos de regalías (IGPR),50.93,2016,3
25572,Índice de gestión de proyectos de regalías (IGPR),45.43,2016,3
25580,Índice de gestión de proyectos de regalías (IGPR),62.99,2016,3
25592,Índice de gestión de proyectos de regalías (IGPR),NA,2016,3
25594,Índice de gestión de proyectos de regalías (IGPR),65.1,2016,3
25596,Índice de gestión de proyectos de regalías (IGPR),52.56,2016,3
25599,Índice de gestión de proyectos de regalías (IGPR),61.06,2016,3
25612,Índice de gestión de proyectos de regalías (IGPR),48.02,2016,3
25645,Índice de gestión de proyectos de regalías (IGPR),55.36,2016,3
25649,Índice de gestión de proyectos de regalías (IGPR),73.8,2016,3
25653,Índice de gestión de proyectos de regalías (IGPR),57.88,2016,3
25658,Índice de gestión de proyectos de regalías (IGPR),58.4,2016,3
25662,Índice de gestión de proyectos de regalías (IGPR),40.77,2016,3
25718,Índice de gestión de proyectos de regalías (IGPR),50.67,2016,3
25736,Índice de gestión de proyectos de regalías (IGPR),34.2,2016,3
25740,Índice de gestión de proyectos de regalías (IGPR),66.18,2016,3
25743,Índice de gestión de proyectos de regalías (IGPR),56.17,2016,3
25745,Índice de gestión de proyectos de regalías (IGPR),54.36,2016,3
73001,Índice de gestión de proyectos de regalías (IGPR),NA,2016,3
73024,Índice de gestión de proyectos de regalías (IGPR),71.24,2016,3
73026,Índice de gestión de proyectos de regalías (IGPR),70.77,2016,3
73030,Índice de gestión de proyectos de regalías (IGPR),59.31,2016,3
73043,Índice de gestión de proyectos de regalías (IGPR),55.36,2016,3
73055,Índice de gestión de proyectos de regalías (IGPR),75.32,2016,3
73067,Índice de gestión de proyectos de regalías (IGPR),70.12,2016,3
73124,Índice de gestión de proyectos de regalías (IGPR),68.01,2016,3
73148,Índice de gestión de proyectos de regalías (IGPR),71.99,2016,3
73152,Índice de gestión de proyectos de regalías (IGPR),67.53,2016,3
73168,Índice de gestión de proyectos de regalías (IGPR),70.05,2016,3
73200,Índice de gestión de proyectos de regalías (IGPR),70.7,2016,3
73217,Índice de gestión de proyectos de regalías (IGPR),69.44,2016,3
73226,Índice de gestión de proyectos de regalías (IGPR),57.64,2016,3
73236,Índice de gestión de proyectos de regalías (IGPR),71.25,2016,3
73268,Índice de gestión de proyectos de regalías (IGPR),59.6,2016,3
73270,Índice de gestión de proyectos de regalías (IGPR),70.52,2016,3
73275,Índice de gestión de proyectos de regalías (IGPR),52.08,2016,3
73283,Índice de gestión de proyectos de regalías (IGPR),67.09,2016,3
73319,Índice de gestión de proyectos de regalías (IGPR),59.51,2016,3
73347,Índice de gestión de proyectos de regalías (IGPR),64.25,2016,3
73349,Índice de gestión de proyectos de regalías (IGPR),54.8,2016,3
73352,Índice de gestión de proyectos de regalías (IGPR),62.24,2016,3
73408,Índice de gestión de proyectos de regalías (IGPR),66.3,2016,3
73411,Índice de gestión de proyectos de regalías (IGPR),62.74,2016,3
73443,Índice de gestión de proyectos de regalías (IGPR),58.78,2016,3
73449,Índice de gestión de proyectos de regalías (IGPR),63.81,2016,3
73461,Índice de gestión de proyectos de regalías (IGPR),42.05,2016,3
73483,Índice de gestión de proyectos de regalías (IGPR),51.16,2016,3
73504,Índice de gestión de proyectos de regalías (IGPR),62.17,2016,3
73520,Índice de gestión de proyectos de regalías (IGPR),72.94,2016,3
73547,Índice de gestión de proyectos de regalías (IGPR),60.84,2016,3
73555,Índice de gestión de proyectos de regalías (IGPR),44.27,2016,3
73563,Índice de gestión de proyectos de regalías (IGPR),56.27,2016,3
73585,Índice de gestión de proyectos de regalías (IGPR),67.18,2016,3
73616,Índice de gestión de proyectos de regalías (IGPR),58.78,2016,3
73622,Índice de gestión de proyectos de regalías (IGPR),65.84,2016,3
73624,Índice de gestión de proyectos de regalías (IGPR),75.47,2016,3
73671,Índice de gestión de proyectos de regalías (IGPR),72.03,2016,3
73675,Índice de gestión de proyectos de regalías (IGPR),49.71,2016,3
73678,Índice de gestión de proyectos de regalías (IGPR),31.87,2016,3
73686,Índice de gestión de proyectos de regalías (IGPR),64.52,2016,3
73861,Índice de gestión de proyectos de regalías (IGPR),65.52,2016,3
73870,Índice de gestión de proyectos de regalías (IGPR),71.64,2016,3
73873,Índice de gestión de proyectos de regalías (IGPR),57.94,2016,3
73770,Índice de gestión de proyectos de regalías (IGPR),62.65,2016,3
73854,Índice de gestión de proyectos de regalías (IGPR),52.19,2016,3
70001,Índice de gestión de proyectos de regalías (IGPR),59.22,2016,3
70110,Índice de gestión de proyectos de regalías (IGPR),46.78,2016,3
70124,Índice de gestión de proyectos de regalías (IGPR),62.27,2016,3
70204,Índice de gestión de proyectos de regalías (IGPR),65.63,2016,3
70215,Índice de gestión de proyectos de regalías (IGPR),42.89,2016,3
70221,Índice de gestión de proyectos de regalías (IGPR),47.95,2016,3
70230,Índice de gestión de proyectos de regalías (IGPR),60.51,2016,3
70233,Índice de gestión de proyectos de regalías (IGPR),64.36,2016,3
70235,Índice de gestión de proyectos de regalías (IGPR),56.01,2016,3
70265,Índice de gestión de proyectos de regalías (IGPR),83.14,2016,3
70400,Índice de gestión de proyectos de regalías (IGPR),64.52,2016,3
70418,Índice de gestión de proyectos de regalías (IGPR),64.06,2016,3
70429,Índice de gestión de proyectos de regalías (IGPR),62.98,2016,3
70473,Índice de gestión de proyectos de regalías (IGPR),72.43,2016,3
70508,Índice de gestión de proyectos de regalías (IGPR),64.42,2016,3
70823,Índice de gestión de proyectos de regalías (IGPR),57.37,2016,3
70820,Índice de gestión de proyectos de regalías (IGPR),63.65,2016,3
70523,Índice de gestión de proyectos de regalías (IGPR),67.41,2016,3
70670,Índice de gestión de proyectos de regalías (IGPR),62.52,2016,3
70678,Índice de gestión de proyectos de regalías (IGPR),61.89,2016,3
70702,Índice de gestión de proyectos de regalías (IGPR),58.78,2016,3
70708,Índice de gestión de proyectos de regalías (IGPR),75.81,2016,3
70713,Índice de gestión de proyectos de regalías (IGPR),69.77,2016,3
70717,Índice de gestión de proyectos de regalías (IGPR),65.95,2016,3
70742,Índice de gestión de proyectos de regalías (IGPR),83.9,2016,3
81065,Índice de gestión de proyectos de regalías (IGPR),55.93,2016,3
81220,Índice de gestión de proyectos de regalías (IGPR),74.8,2016,3
81300,Índice de gestión de proyectos de regalías (IGPR),71.64,2016,3
81591,Índice de gestión de proyectos de regalías (IGPR),73.43,2016,3
81736,Índice de gestión de proyectos de regalías (IGPR),79.5,2016,3
81794,Índice de gestión de proyectos de regalías (IGPR),72.1,2016,3
76001,Índice de gestión de proyectos de regalías (IGPR),60.63,2016,3
76020,Índice de gestión de proyectos de regalías (IGPR),59.54,2016,3
76036,Índice de gestión de proyectos de regalías (IGPR),78.47,2016,3
76041,Índice de gestión de proyectos de regalías (IGPR),71.03,2016,3
76054,Índice de gestión de proyectos de regalías (IGPR),56.28,2016,3
76100,Índice de gestión de proyectos de regalías (IGPR),60.08,2016,3
76109,Índice de gestión de proyectos de regalías (IGPR),43.13,2016,3
76111,Índice de gestión de proyectos de regalías (IGPR),NA,2016,3
76113,Índice de gestión de proyectos de regalías (IGPR),66.51,2016,3
76122,Índice de gestión de proyectos de regalías (IGPR),69.4,2016,3
76126,Índice de gestión de proyectos de regalías (IGPR),60.69,2016,3
76130,Índice de gestión de proyectos de regalías (IGPR),NA,2016,3
76147,Índice de gestión de proyectos de regalías (IGPR),NA,2016,3
76233,Índice de gestión de proyectos de regalías (IGPR),57.9,2016,3
76243,Índice de gestión de proyectos de regalías (IGPR),65.93,2016,3
76246,Índice de gestión de proyectos de regalías (IGPR),64.9,2016,3
76248,Índice de gestión de proyectos de regalías (IGPR),75.01,2016,3
76250,Índice de gestión de proyectos de regalías (IGPR),65.96,2016,3
76275,Índice de gestión de proyectos de regalías (IGPR),72.53,2016,3
76306,Índice de gestión de proyectos de regalías (IGPR),63.44,2016,3
76318,Índice de gestión de proyectos de regalías (IGPR),62.64,2016,3
76364,Índice de gestión de proyectos de regalías (IGPR),63.58,2016,3
76377,Índice de gestión de proyectos de regalías (IGPR),48.99,2016,3
76400,Índice de gestión de proyectos de regalías (IGPR),80.17,2016,3
76403,Índice de gestión de proyectos de regalías (IGPR),72.92,2016,3
76497,Índice de gestión de proyectos de regalías (IGPR),80.42,2016,3
76520,Índice de gestión de proyectos de regalías (IGPR),NA,2016,3
76563,Índice de gestión de proyectos de regalías (IGPR),45.28,2016,3
76606,Índice de gestión de proyectos de regalías (IGPR),71.02,2016,3
76616,Índice de gestión de proyectos de regalías (IGPR),64.35,2016,3
76622,Índice de gestión de proyectos de regalías (IGPR),59.66,2016,3
76670,Índice de gestión de proyectos de regalías (IGPR),86.13,2016,3
76736,Índice de gestión de proyectos de regalías (IGPR),64.9,2016,3
76823,Índice de gestión de proyectos de regalías (IGPR),61.78,2016,3
76828,Índice de gestión de proyectos de regalías (IGPR),65.01,2016,3
76834,Índice de gestión de proyectos de regalías (IGPR),59.17,2016,3
76845,Índice de gestión de proyectos de regalías (IGPR),65.83,2016,3
76863,Índice de gestión de proyectos de regalías (IGPR),75.92,2016,3
76869,Índice de gestión de proyectos de regalías (IGPR),63.18,2016,3
76895,Índice de gestión de proyectos de regalías (IGPR),63.18,2016,3
76890,Índice de gestión de proyectos de regalías (IGPR),65.7,2016,3
76892,Índice de gestión de proyectos de regalías (IGPR),NA,2016,3
63594,Índice de gestión de proyectos de regalías (IGPR),NA,2016,3
63690,Índice de gestión de proyectos de regalías (IGPR),NA,2016,3
63302,Índice de gestión de proyectos de regalías (IGPR),NA,2016,3
63401,Índice de gestión de proyectos de regalías (IGPR),NA,2016,3
63470,Índice de gestión de proyectos de regalías (IGPR),NA,2016,3
63548,Índice de gestión de proyectos de regalías (IGPR),NA,2016,3
63001,Índice de gestión de proyectos de regalías (IGPR),NA,2016,3
63111,Índice de gestión de proyectos de regalías (IGPR),60.5,2016,3
63130,Índice de gestión de proyectos de regalías (IGPR),NA,2016,3
63190,Índice de gestión de proyectos de regalías (IGPR),56.04,2016,3
63212,Índice de gestión de proyectos de regalías (IGPR),74.59,2016,3
63272,Índice de gestión de proyectos de regalías (IGPR),63.61,2016,3
66001,Índice de gestión de proyectos de regalías (IGPR),NA,2016,3
66045,Índice de gestión de proyectos de regalías (IGPR),53.39,2016,3
66075,Índice de gestión de proyectos de regalías (IGPR),63.26,2016,3
66088,Índice de gestión de proyectos de regalías (IGPR),67.35,2016,3
66682,Índice de gestión de proyectos de regalías (IGPR),75.67,2016,3
66687,Índice de gestión de proyectos de regalías (IGPR),65.92,2016,3
66170,Índice de gestión de proyectos de regalías (IGPR),NA,2016,3
66318,Índice de gestión de proyectos de regalías (IGPR),62.9,2016,3
66383,Índice de gestión de proyectos de regalías (IGPR),66.56,2016,3
66400,Índice de gestión de proyectos de regalías (IGPR),54.43,2016,3
66440,Índice de gestión de proyectos de regalías (IGPR),66.54,2016,3
66456,Índice de gestión de proyectos de regalías (IGPR),60.67,2016,3
66572,Índice de gestión de proyectos de regalías (IGPR),58.42,2016,3
66594,Índice de gestión de proyectos de regalías (IGPR),59.24,2016,3
68895,Índice de gestión de proyectos de regalías (IGPR),57.61,2016,3
68867,Índice de gestión de proyectos de regalías (IGPR),59.63,2016,3
68872,Índice de gestión de proyectos de regalías (IGPR),73.27,2016,3
68745,Índice de gestión de proyectos de regalías (IGPR),65.94,2016,3
68755,Índice de gestión de proyectos de regalías (IGPR),72.83,2016,3
68770,Índice de gestión de proyectos de regalías (IGPR),46.02,2016,3
68773,Índice de gestión de proyectos de regalías (IGPR),46.83,2016,3
68780,Índice de gestión de proyectos de regalías (IGPR),NA,2016,3
68820,Índice de gestión de proyectos de regalías (IGPR),67.87,2016,3
68855,Índice de gestión de proyectos de regalías (IGPR),74.9,2016,3
68861,Índice de gestión de proyectos de regalías (IGPR),58.42,2016,3
68547,Índice de gestión de proyectos de regalías (IGPR),NA,2016,3
68549,Índice de gestión de proyectos de regalías (IGPR),66.39,2016,3
68572,Índice de gestión de proyectos de regalías (IGPR),60.3,2016,3
68573,Índice de gestión de proyectos de regalías (IGPR),60.42,2016,3
68575,Índice de gestión de proyectos de regalías (IGPR),62.41,2016,3
68615,Índice de gestión de proyectos de regalías (IGPR),65,2016,3
68655,Índice de gestión de proyectos de regalías (IGPR),63.59,2016,3
68669,Índice de gestión de proyectos de regalías (IGPR),63.19,2016,3
68673,Índice de gestión de proyectos de regalías (IGPR),55.54,2016,3
68679,Índice de gestión de proyectos de regalías (IGPR),76.15,2016,3
68682,Índice de gestión de proyectos de regalías (IGPR),69.58,2016,3
68684,Índice de gestión de proyectos de regalías (IGPR),77.8,2016,3
68686,Índice de gestión de proyectos de regalías (IGPR),58.98,2016,3
68689,Índice de gestión de proyectos de regalías (IGPR),78.23,2016,3
68705,Índice de gestión de proyectos de regalías (IGPR),48.33,2016,3
68720,Índice de gestión de proyectos de regalías (IGPR),59.37,2016,3
68001,Índice de gestión de proyectos de regalías (IGPR),NA,2016,3
68013,Índice de gestión de proyectos de regalías (IGPR),65.1,2016,3
68020,Índice de gestión de proyectos de regalías (IGPR),48.1,2016,3
68051,Índice de gestión de proyectos de regalías (IGPR),72.77,2016,3
68077,Índice de gestión de proyectos de regalías (IGPR),59.35,2016,3
68079,Índice de gestión de proyectos de regalías (IGPR),60.32,2016,3
68081,Índice de gestión de proyectos de regalías (IGPR),55.99,2016,3
68092,Índice de gestión de proyectos de regalías (IGPR),66.04,2016,3
68101,Índice de gestión de proyectos de regalías (IGPR),76.62,2016,3
68121,Índice de gestión de proyectos de regalías (IGPR),69.43,2016,3
68132,Índice de gestión de proyectos de regalías (IGPR),76.51,2016,3
68147,Índice de gestión de proyectos de regalías (IGPR),57.37,2016,3
68152,Índice de gestión de proyectos de regalías (IGPR),62.73,2016,3
68160,Índice de gestión de proyectos de regalías (IGPR),89,2016,3
68162,Índice de gestión de proyectos de regalías (IGPR),62.3,2016,3
68167,Índice de gestión de proyectos de regalías (IGPR),69.13,2016,3
68169,Índice de gestión de proyectos de regalías (IGPR),61.53,2016,3
68176,Índice de gestión de proyectos de regalías (IGPR),61.77,2016,3
68179,Índice de gestión de proyectos de regalías (IGPR),64.78,2016,3
68190,Índice de gestión de proyectos de regalías (IGPR),58.15,2016,3
68207,Índice de gestión de proyectos de regalías (IGPR),60.97,2016,3
68209,Índice de gestión de proyectos de regalías (IGPR),74.15,2016,3
68211,Índice de gestión de proyectos de regalías (IGPR),59.04,2016,3
68217,Índice de gestión de proyectos de regalías (IGPR),61.53,2016,3
68229,Índice de gestión de proyectos de regalías (IGPR),80.12,2016,3
68235,Índice de gestión de proyectos de regalías (IGPR),81.1,2016,3
68245,Índice de gestión de proyectos de regalías (IGPR),71.44,2016,3
68250,Índice de gestión de proyectos de regalías (IGPR),59.98,2016,3
68255,Índice de gestión de proyectos de regalías (IGPR),46.95,2016,3
68264,Índice de gestión de proyectos de regalías (IGPR),76.56,2016,3
