codigo_entidad,inf_ingresos_m,inf_ingresos_sd,inf_financiamiento_m,inf_financiamiento_sd,inf_desempennofiscal_m,inf_desempennofiscal_sd,inf_igpr_m,inf_igpr_sd,inf_nproyectos_m,inf_nproyectos_sd,inf_peducacion_m,inf_peducacion_sd,inf_psalud_m,inf_psalud_sd,inf_regaliaspc_m,inf_regaliaspc_sd,inf_vproyectos_m,inf_vproyectos_sd
15317,6077913333.333333,885301180.9472902,199111666.66666666,823668676.020077,61.368,2.538290763486328,78.61541666666666,9.414331015649612,1,0,1.835,0.6161736768152304,8.435,0.687277236637443,63780.145,47209.651274697106,98490645,NA
15322,14519431666.666666,2652270031.172668,413250000,4042930504.13682,72.918,2.3760197810624426,70.78041666666667,17.71007859046807,3,NA,7.921666666666667,0.7788303195604718,33.778333333333336,1.9136814433616347,126362.315,190692.8874180664,534596403.51,NA
15325,8939990000,1441965241.3147829,-372153333.3333333,1325358671.2081628,66.67,4.502038427201613,75.3325,6.208397538817888,1.5,0.7071067811865476,3.2216666666666667,1.164515636076505,18.416666666666668,0.6765697795990208,120263.79666666666,166001.59502551987,745911468.8,NA
15332,10061876666.666666,1933274000.2665598,915460000,1944221794.384581,63.73,2.5815596061295953,63.78875,1.8257059137038805,1.6666666666666667,1.1547005383792515,3.2916666666666665,1.3696191684795693,17.888333333333335,1.8599722220147983,61989.01499999999,74725.12163829022,131358993.065,185769669.53219634
15362,4034366666.6666665,311901040.7591912,1040016666.6666666,1266080239.3160818,70.804,6.863121010152742,79.00375,4.92739472236597,2,1.4142135623730951,3.216666666666667,0.6976723204102815,18.071666666666665,2.028984146479875,151093.44833333333,237550.03982500784,103953136.95,147011936.12591773
15367,15056156666.666666,2586075340.7560782,-145571666.66666666,1052511576.5143235,80.298,1.9508895406967568,79.884375,7.567655508533228,4,NA,5.248333333333333,1.0621377813949877,30.391666666666666,3.0691459181125076,76052.00333333333,47097.777242085074,1169898972.5,NA
15368,9215471666.666666,1602613480.4427006,1539311666.6666667,2800963101.4736104,65.51,3.9806343715543635,80.06875,18.722419798866817,1,0,3.3633333333333333,0.9257141387419049,15.605,1.7855615363240775,41366.375,56835.10499478989,NaN,NA
15377,10820688333.333334,2616815182.1282043,-54036666.66666669,639151268.1256814,66.896,4.480946328623007,78.946875,5.438385703726794,1,0,2.8433333333333333,0.9592636064537562,16.071666666666665,0.4875004273502404,197933.50166666665,404696.1949209839,382027788.895,540268880.2587146
15380,5362240000,1086898391.4791665,-22836666.666666668,381328456.8802421,62.961999999999996,2.7350630705707686,64.93541666666667,3.573805841738533,1,0,3.3633333333333333,0.5423897737482396,23.701666666666668,1.4868008160700845,73905.72166666666,138083.18514871947,403060455.515,181429947.92063054
15401,4965486666.666667,1450241428.4203396,236578333.33333328,1043615123.7964438,60.172000000000004,6.839427607629166,54.8675,3.8476118134066835,2.5,2.1213203435596424,1.9649999999999999,0.569798209895398,11.161666666666667,0.5954969913162167,109533.57,136337.1117298563,200508612.45,171119983.1048968
15403,7337436666.666667,905821156.2260326,-97605000,574472663.0136546,64.346,3.875884415201256,76.53,7.629682169002842,1,0,3.0033333333333334,0.6372336044706577,14.715,1.5626099961282731,117667.19,170702.1634767807,150036415.43,NA
15407,22177630000,3927224789.909536,554488333.3333334,2075581307.5224652,83.774,0.9974617787163568,61.63875,5.155768815931661,1.75,0.9574271077563381,7.886666666666667,1.4769518159597035,34.998333333333335,3.241884739879976,30410.09333333333,31396.430113802213,1284265045.085,1120041865.3686464
15425,14494778333.333334,1599381220.7402794,706291666.6666666,1790519710.256401,70.604,5.576296261856971,65.625,2.973241076670372,1,0,4.088333333333333,1.2454303138540777,22.571666666666665,1.6493443141644701,251331.29333333333,303453.32005810796,724676042.89,NA
15442,11353161666.666666,1555898975.8517957,731225000,1581048100.960246,67.542,2.1265041735204786,78.54479166666667,5.498012535478417,1.6666666666666667,1.1547005383792515,5.4816666666666665,1.2206951571406626,27.276666666666667,1.6969462768946657,187480.92,187222.70766472034,1042931815,811943522.2168149
15455,15339771666.666666,2725524280.00498,822128333.3333334,1300336370.227591,83.162,2.4269569423457003,68.3075,4.576999107858045,1.5,1,6.703333333333333,0.8835307955395028,38.891666666666666,3.9184252789439102,49531.51666666667,51029.63174386806,1753492541.95,NA
15464,9778235000,2636063803.6872325,-544878333.3333334,1511949461.8064013,66.824,4.404251355224857,68.36125,4.279513455600612,2,1,4.4399999999999995,1.091640966618604,19.24,1.612972411419365,190692.56666666668,179065.240169869,689037275.1,974445859.4270213
15466,6472316666.666666,1168088589.9394214,-98590000,958595404.6207398,64.848,2.8057654926953544,77.065,15.470982313673561,1.6666666666666667,1.1547005383792515,5.858333333333333,1.0750519367298805,23.338333333333335,1.7770921941944,170745.87833333333,155879.99099874127,468327475.5,113550594.67152447
15469,26855438333.333332,4856012975.276803,242698333.33333334,1509693338.3096936,76.83,1.126254855705403,49.674375,3.9114944794157656,2.25,1.8929694486000912,8.68,1.2558184582175882,46.63166666666667,2.603078305903737,108863.83333333334,94328.0196798923,720904194.5966667,853083982.6571624
15476,9518905000,546267176.5262855,168323333.33333334,1208376058.1982195,68.434,2.140812929706846,65.44020833333333,10.862936100758706,1.5,0.7071067811865476,4.1850000000000005,0.8090179231636343,24.095,1.9638915448669771,44261.24833333334,39204.943210045545,359403229,NA
15480,14190191666.666666,4375595864.434542,1193288333.3333333,2695397257.900339,69.852,1.7656217035367474,63.244375,1.92945736650662,2.5,2.3804761428476167,6.6899999999999995,1.7669408592253446,32.03666666666667,1.1437948534010245,98780.86,96322.39132024808,824974980,NA
15491,27401346666.666668,5112935265.284185,-1464695000,4448782499.959961,89.014,2.0218011771685207,67.63875,6.143627287686,1.6666666666666667,1.1547005383792515,9.351666666666667,1.7125118004459607,35.16833333333334,2.820116427856599,44029.496666666666,85301.60666211175,1134007444.2,1928046531.0650508
15494,9152171666.666666,1419942546.3787847,303581666.6666667,964669781.9340391,71.15,3.7547636410298866,77.45729166666666,3.0712821076420544,2.75,2.217355782608345,4.536666666666667,0.753064848911876,32.48166666666667,2.5696802654545716,57244.515,94950.58307102148,1390526126,NA
15500,7537368333.333334,1485647222.0741594,-179081666.66666666,1012079095.3560233,67.854,4.223467769499372,68.96375,5.023402938579919,1,0,2.415,0.6365453636623238,11.421666666666667,0.6910113361347023,46721.698333333334,70426.11252956234,145775725.31,NA
15507,21332636666.666668,5434679889.305963,-1727590000,1942215194.8741417,83.694,3.537354944022442,59.09,8.581625962873625,1,0,6.391666666666667,1.9114540712940675,30.011666666666667,1.4323186330794782,84484.805,104344.10748114524,1296600973.775,44506566.11182669
15511,7192885000,1461322202.7294323,-423036666.6666667,1330480328.177259,67.314,3.60865348849124,70.76416666666667,5.918347707201169,1,0,2.41,0.704329468359801,14.735,0.32770413485337646,60767.496666666666,50626.617261489104,243694787.49,NA
15514,10604888333.333334,658452892.3899314,1264213333.3333333,1496094842.644231,82.532,1.9314554097881698,62.130625,5.17714503652029,1.6666666666666667,1.1547005383792515,3.973333333333333,1.1401695780306833,21.833333333333332,1.9013644223732256,135301.91833333333,256653.0165209862,6906160581.934999,5224646132.534196
15516,37503668333.333336,4283353885.8115215,1416693333.3333333,7858409989.181441,81.112,1.2242834639085847,62.362500000000004,5.491178152272974,2.75,2.8722813232690143,11.073333333333334,1.768962030871965,51.58833333333334,2.0387782289073697,43451.78333333333,10050.13654967666,200341613.5,283325826.91940874
15518,6928688333.333333,1788431892.8426285,639554999.9999999,2640617024.7481933,63.608000000000004,4.116183912314901,68.926875,3.650341522264281,2,1,2.868333333333333,0.45560582378484427,13.816666666666666,1.5122257327088002,589538.3616666667,383034.0846395032,358117007.8,506453929.34723145
15522,5017846666.666667,582884742.4548584,-49023333.333333336,331066595.3349366,58.838,3.7260662903389132,60.006249999999994,19.72279270497293,1,NA,2.7466666666666666,0.8208694577499315,12.783333333333333,2.065329675055938,56861.198333333334,48412.47103942802,NaN,NA
15531,13827801666.666666,2545099447.388386,516493333.3333333,1537502153.646188,64.79,2.6235472170326957,54.678125,9.084065347033052,2,1.7320508075688772,6.091666666666667,1.662088044198221,26.425,1.5496289878548353,108528.14166666666,116693.2864918875,2506298619.41,NA
15533,9997121666.666666,1969914218.2178051,-575498333.3333334,1932843168.8723912,62.91,3.3874990774906473,68.56583333333333,1.4083996532708059,1,NA,2.775,0.8278345245276983,10.368333333333332,0.7903775469145526,402107.1016666666,568975.5985190646,NaN,NA
15537,6946348333.333333,1918165164.1651368,913028333.3333334,3538961219.880301,69.176,2.7403612900491785,76.35875,4.74147678295838,1.5,0.7071067811865476,5.318333333333333,1.0541236486611365,18.46666666666667,1.5098962436759247,85001.17166666666,50850.65756731231,777447574.8,1099476904.3162313
15542,11778571666.666666,1391741421.9518893,-259205000,2581044996.3745303,67.374,3.1969407251308253,55.77875,0.26339727599198554,1,NA,5.61,1.499213126943598,30.956666666666667,0.8910817396101579,41025.3,63776.881281104994,1046748029.84,NA
15550,8994665000,1863330895.8824248,-127313333.33333333,2135638995.1175425,65.766,4.284230385961986,61.92375,4.71622045887029,1,0,2.1216666666666666,0.9446569042073777,8.2716666666666665,0.8651107828866008,537483.8733333333,1163684.085874925,0,NA
15572,80746970000,16325452554.587269,-984851666.6666666,19641779349.779305,77.324,2.9663664642117276,57.105000000000004,4.858408947381848,12.25,8.65544144839919,11.601666666666667,2.7990242347408616,52.345,3.107988095215295,373393.0883333333,322140.38481782365,12203942628.963333,14181986667.452917
15580,11021420000,1863832504.6849034,-644783333.3333334,1004139430.1324227,66.762,3.7192700896815745,67.45395833333333,7.262007023333456,2,0,4.7683333333333335,1.451763295674149,23.221666666666668,2.562205430223476,83508.36666666667,66109.0260931981,517374623.765,731678209.7561404
15599,16025723333.333334,2373749060.475152,1497528333.3333333,2657754952.033138,72.562,4.038399435419932,63.811875,9.532980990356588,1.6666666666666667,1.1547005383792515,6.911666666666667,1.4924800389508286,35.6,1.9778068662030683,81809.61166666666,82834.55842067256,347408731.5,491310139.7741331
15600,12910988333.333332,2915844486.5555954,-112700000,1225005515.0569732,67.334,1.7944720672108574,75.470625,7.680904182614176,3,2.8284271247461903,4.715,1.3244583798670309,19.32,0.8987769467448522,139286.54833333334,147031.3494020724,787406748.5,159464696.84647566
15621,6210038333.333333,1384019743.0299418,137945000,1732491970.760615,58.87,3.9648644365223875,77.27375,2.6284203906529093,1.5,0.7071067811865476,3.4766666666666666,1.2197814011808292,17.173333333333332,1.3540704068351346,65606.36666666667,73610.70480483328,65077291.8,92033188.6660714
15632,17097205000,2230602279.051557,-418511666.6666667,1267820000.0223482,71.634,3.2508967993462954,74.36270833333333,8.801319592112307,1.6666666666666667,0.5773502691896257,7.763333333333334,1.8934377905457225,37.93333333333333,1.7771512784978862,73212.71,30923.9202079607,803057980,NA
15638,9935503333.333334,1893825013.560299,527325000,2374164362.1009054,77.422,1.8999526309884684,65.28333333333333,5.273635684547556,2,NA,3.505,0.7904112853445351,23.628333333333334,3.1034910450437367,179275.35333333333,184671.29608792596,1547562280.21,NA
15646,24139495000,3574330144.699843,2908698333.3333335,1769705875.0924308,81.182,2.149609266820365,65.40187499999999,2.945564019985531,1.4,0.5477225575051661,9.823333333333334,1.8295864742248908,37.06666666666667,2.310979590274795,69883.60666666667,60686.22541457515,653219822.23,950508856.0070689
15660,5797826666.666667,1666681248.9575403,42126666.666666664,932272789.3844519,62.158,3.669900543611504,67.125625,6.763249149816974,1.5,0.7071067811865476,2.6550000000000002,0.5613109655084247,15.413333333333334,1.3659087329198347,403405.3466666667,538655.6603632128,0,NA
15664,10648471666.666666,2817466093.8681526,-903333.3333333532,1688126345.3861108,67.062,0.49271695728886644,73.345625,2.6856038853797193,4.5,2.1213203435596424,3.7316666666666665,0.792247856839428,25.745,0.626601947012615,166964.81,86757.5688268649,526103009.86,744022011.7493181
15667,9275888333.333334,1299958497.543928,490840000,1419416743.7789369,67.73,4.0762728073572285,62.16875,5.834896992806868,1.5,0.7071067811865476,6.116666666666667,1.891419220232962,28.221666666666668,2.679555311365427,74632.02833333334,115824.95501405877,6954939841.77,NA
15673,8694080000,1868992988.0767343,1465356666.6666667,1688400583.483276,63.708,4.0189326941365895,71.16375,16.132962827185008,1,0,4.421666666666667,1.4667708296344957,19.788333333333334,1.3149664127523053,113141.83833333333,180856.16096536457,NaN,NA
15676,7056856666.666667,743135944.0012754,-244206666.66666666,1019262754.4782879,69.97,2.756782544924428,76.75812499999999,4.165421834880592,1.6666666666666667,0.5773502691896257,4.551666666666667,0.6343001392611124,18.84,1.0541157431705488,137683.4,105599.55313617176,135923797.815,192225278.31923148
15681,11553955000,2991750894.040144,-163231666.6666667,1676345989.435554,65.018,2.975730162497936,72.32625,10.908996764903115,3.3333333333333335,2.0816659994661326,6.296666666666667,1.9959926519570825,27.256666666666668,2.014236000737418,53755.62333333334,33551.861570113615,462095192.09,270406889.2807807
15686,12037585000,1807168928.703125,517865000,1175842742.0152748,70.008,3.1793662890582466,74.535,10.612274928905045,1.5,1,5.651666666666666,1.1628141152680709,33.846666666666664,2.606343543485137,78303.52666666666,78220.86228637617,288593548.085,408132909.7151789
15690,10392748333.333334,1654919832.154013,-188531666.66666666,1484368664.7651474,75.102,3.8178161296741364,77.928125,8.058864005708246,3.5,0.7071067811865476,4.621666666666667,1.3312462832498977,20.626666666666665,0.9867657607895941,110623.81999999999,141075.02963048848,430523625,NA
15693,11003173333.333334,1989656203.3343012,929400000,1481524749.9923854,70.62,2.4169815886762582,72.1625,3.5890951738100605,2,0,7.671666666666667,0.7790614010889426,37.29333333333334,2.129259652242222,55455.44666666666,72370.14203912596,9929076588.2,NA
15696,9598283333.333334,2366304591.701302,-269908333.3333334,774893760.2643776,81.504,4.326740112370978,73.0925,9.638660652116902,1.3333333333333333,0.5773502691896257,3.7416666666666667,0.9698539408935073,21.616666666666667,0.6865469151242802,237884.40833333335,256189.0198805987,169633421,239897884.609945
15720,6975798333.333333,403564301.2168775,-79256666.66666667,801518778.5115621,64.338,4.7261104515235335,56.46,NA,1,NA,2.3016666666666667,0.8939220696831838,11.213333333333333,1.0106565522800843,72182.03833333333,92239.10949220844,NaN,NA
15723,5273075000,1544090663.0862062,-397935000,710447791.6004807,62.07,2.9188182540199397,73.94479166666666,3.395952272968183,1,0,1.7333333333333334,0.6693479414076559,6.958333333333333,0.6646628217876089,214675.52666666667,306356.4458900249,71777870.92,101509238.53332938
15740,11920005000,2117583057.362804,929325000,1684634443.1567342,66,3.25412814744595,72.06875000000001,10.729153721675042,1.3333333333333333,0.5773502691896257,6.5216666666666665,1.3950973681670633,30.741666666666667,1.1348553505476657,71987.20166666666,36935.43780248633,655367672.32,406458303.253319
15753,12322021666.666666,1919610426.1168897,549303333.3333334,1255035476.4494376,67.22,3.8594623977958387,71.5775,2.6148733238916213,2,0,6.51,1.0692053123698926,31.98,3.1680972207304507,115906.51999999999,151490.26042558945,2227875238.1,NA
15755,14061115000,3403364575.550201,117566666.66666669,2186655808.019787,66.546,4.111451082039042,74.27187500000001,5.602089407459208,1,0,6.073333333333333,2.2027861145982075,21.933333333333334,0.6843001290856705,202259.29833333334,301509.84214454406,1052144594.805,1364581164.3693469
15757,9070626666.666666,2189893737.3276052,248561666.66666666,1464958889.0807369,71.134,2.567202757867014,72.27020833333333,10.396838737287727,1.6666666666666667,0.5773502691896257,7.886666666666667,1.3710093605321105,27.496666666666666,1.6850361024816853,77600.49666666667,60940.84984937531,842455674.44,1191412240.491221
15759,150824445000,30984798008.800865,13513468333.333334,16659173504.122486,78.344,1.270129914615037,66.653125,8.053575591204241,2.4,1.51657508881031,69.825,0.7640091622487245,19.986666666666668,1.7848099805488167,2418.475,2535.6190597386667,3014648764.975,4263357169.218946
15761,7271203333.333333,1982732245.0968175,-123975000,2034789710.842376,64.04599999999999,3.74482709881244,68.5675,1.1207642481806734,1.6666666666666667,1.1547005383792515,3.9833333333333334,0.8422746978668341,17.37,1.6021860066796236,95846.71,111821.5047282756,275814463,NA
15762,7143455000,1410089188.6508455,343001666.6666667,1329545204.9391425,64.682,5.2794478878003925,73.625,11.351247545240716,1,0,3.3899999999999997,0.7507862545358698,16.525,1.5722308990730336,56759.83833333333,46990.98597551723,288755278.08,NA
15763,11212765000,1090022790.3443122,-189978333.33333334,1046695456.7478864,73.24,2.0000874980860193,59.819375,8.364750039849765,1.25,0.5,6.401666666666667,1.3556314641769962,28.571666666666665,0.7913132544489997,66960.1,105025.72314324354,604850448.25,NA
15764,10794080000,1261194132.3682091,1091316666.6666667,2441631860.741227,70.202,3.175495236966986,73.703125,3.826597909697332,1.5,0.7071067811865476,6.251666666666667,0.9798656370475834,27.441666666666666,2.064058300210211,41793.598333333335,56573.99366853304,178588457,NA
15774,6023965000,1566045282.8031507,-1329706666.6666667,1253809226.0255013,57.194,4.7871630429723195,73.09895833333334,2.0192452952774236,1,0,2.775,1.032216062653551,15.31,1.4646637839449712,28717.278333333335,39567.091959625446,0,NA
15776,13155066666.666666,5558861340.338205,271035000,2353978761.5503244,72.06,4.5930545391928455,68.68791666666667,1.5117123752736643,2.5,0.7071067811865476,4.736666666666666,1.1969739624012992,30.483333333333334,2.953551534452491,414940.7483333333,746954.400094305,112954673,159742030.49001804
15778,9536985000,1736856964.0905955,16580000,817166204.1959395,65.816,3.322985103788459,65.411875,11.889169156386272,2.5,0.7071067811865476,2.865,0.7555593954150792,17.851666666666667,0.9866188051454651,127567.80166666667,102706.51074883138,481809265.09,681381197.1672918
15790,7854250000,1818165636.8989048,-255706666.66666666,670084080.6247128,63.088,4.4701364632413645,74.014375,10.288413259382288,1.25,0.5,5.873333333333333,1.3245326219714886,23.928333333333335,1.463494675995327,93699.97833333333,117851.74087111118,1219859779.37,NA
15798,7290300000,949109597.5281253,354613333.3333333,437937010.06727743,65.498,2.5041305876491333,68.995625,4.342528725197644,2.5,0.7071067811865476,4.096666666666667,1.0810118716585246,24.83,2.1933809518640395,156184.53166666668,39895.10021306196,452276046,268847270.3952859
15804,13376925000,1206972061.9757526,703628333.3333334,746772882.1647627,71.86,2.1740975139123795,74.80000000000001,10.2202438000927,2,1.7320508075688772,5.675,1.0709575154972302,33.486666666666665,1.3599950980303832,77235.24,93919.01196176991,541674133.79,766042906.3925163
15806,17489630000,4278561347.144622,-532250000,735660378.1365421,83.252,1.1240640551142989,71.155,9.641211887862786,1,0,8.335,1.2893215270055798,36.335,1.3760922934163973,77992.33499999999,137124.96335563262,NaN,NA
15808,6879746666.666667,923625875.6588982,1065701666.6666666,2923099765.4367986,63.78,4.299424380076943,52.67375,3.5754612173349987,1.5,0.7071067811865476,2.956666666666667,0.9373722135132163,15.411666666666665,2.242564751945117,80676.46666666666,80288.30083872909,97113820,137339681.3378595
15810,8248016666.666667,1540129692.6254835,601308333.3333334,2601759410.725109,62.594,2.762033671047475,67.07625,10.766997511686656,2,0,3.2466666666666666,0.6286387409845712,17.188333333333333,2.0680175692354905,89833.72333333334,141693.5482648303,3986964980.25,NA
15814,14305305000,1726026969.311314,-288520000,1660697113.3713696,67.404,10.26288604633219,85.89166666666667,1.8203672808081997,2.25,0.5,6.916666666666666,1.1289759371513046,31.681666666666665,2.56306392168956,138888.695,103851.1537750642,823418551.725,516489033.18698376
15816,8760943333.333334,1396394029.887935,44808333.333333336,902126740.8610979,66.32600000000001,4.004763413736199,69.3925,1.8059917635471048,1.3333333333333333,0.5773502691896257,4.841666666666667,1.1037104088784642,27.948333333333334,1.5884006631409675,99090.06333333332,55175.35119574924,4603611344.65,6510489599.498671
15820,5417401666.666667,1481230439.133853,461255000,940002703.6929202,64.806,4.492625067819483,69.400625,5.043126665323803,2.5,2.1213203435596424,4.895,1.180080505728317,19.691666666666666,1.7446652018844953,92723.975,106802.73096303591,295747171.94,458032500.69701844
15822,11038330000,1158568055.471926,-340798333.3333333,1729410334.7143114,68.704,3.4240808985770212,88.36729166666666,5.112181954926662,1,0,4.675,1.2598849153791785,22.57,0.8309271929597681,53367.93666666667,47708.469710339974,1125492618,NA
15832,10094805000,4773315411.219962,2169498333.333333,3373111845.352399,74.22,4.423974457430782,69.833125,9.009117228073276,1.5,1,2.985,0.63795767884711585,17.533333333333335,1.5436536744576705,695530.3066666666,1078257.5367656755,210688604.25,297958681.56780773
15835,10114398333.333334,1413867142.2367332,729630000,889374521.2451277,67.952,3.172730685072402,68.56333333333333,11.074840950701425,1.75,0.5,6.9816666666666665,1.3095253593064422,34.08166666666666,2.54048354977289,140286.20500000002,119001.78589023759,6483393736.935,8704152261.992327
15837,18485621666.666668,3484647574.1022463,1648265000,2590896063.1700377,79.92999999999999,3.030470260537137,65.48625,10.96432956986731,1.6666666666666667,0.5773502691896257,7.781666666666667,1.5409921046736959,30.925,1.708212516052964,40769.58666666666,55051.71131873801,671254106.64,949296661.4089237
15839,5792013333.333333,1047861062.6159685,183491666.66666666,1152054219.1653423,64.236,6.151717646316351,67.420625,5.371364419695116,1,0,3.0083333333333333,0.9749957264863609,15.075,1.5411781207894168,78505.155,52121.636706621844,31577555.575,44657407.36075514
15842,13759203333.333334,4259414902.7427073,156856666.6666667,2920436834.2333083,67.79599999999999,1.5795189141001162,76.963125,4.823530594474687,1.75,0.9574271077563381,5.711666666666667,1.5728880019463134,30.028333333333332,1.9951182086950796,292039.2166666667,353925.9059453716,361575768.5,511345355.63817453
15861,18674281666.666668,2878266070.004069,-1194175000,600503537.63321,76.958,2.253479531746404,51.178125,6.944625132371558,2.3333333333333335,0.5773502691896257,8.1466666666666665,1.5490857518764627,45.61833333333333,1.3664174569532797,22453.003333333334,44709.25349075767,138869726,NA
15879,6443388333.333333,852210770.1834486,-508568333.3333333,251748350.6533194,61.696,5.432387136425389,82.91277777777778,5.887940673136095,1.6666666666666667,1.1547005383792515,3.4333333333333336,1.0140940127358344,21.431666666666665,1.6186218417736336,54202.325,36694.010117723985,71412637.5,61867573.07189858
15897,11474188333.333334,1415775268.1469848,27606666.666666668,513228732.26921606,76.77799999999999,6.013419991984596,85.13138888888889,11.87987678613308,2.8,2.16794833886788,5.638333333333334,1.0463922145479996,28.336666666666666,1.5861988105740932,219538.19,159642.2682093554,22726684547.733334,22980357609.688072
17001,430830146666.6667,53389431084.64396,6841543333.333333,37396232676.23875,79.054,0.5142275760789191,78.16,19.007030278294394,2,1.4142135623730951,74.67666666666668,2.348894775562897,14.766666666666667,0.3815582087528275,97.89833333333333,123.05125296666696,2030293567,2659071645.225754
17013,22488013333.333332,4663076849.045774,-1004585000,1661461023.6987205,68.7,2.6702527970212855,63.411874999999995,3.0885901415532633,2,1.4142135623730951,7.755,0.6893112504522179,50.70666666666666,1.8319133895101791,20334.556666666667,31950.159655245963,224641030,NA
17042,30762375000,3914590395.0873327,146581666.66666666,1156394296.1536374,70.128,0.9172894853861593,73.05375000000001,6.946122569462764,1.6666666666666667,1.1547005383792515,9.281666666666666,1.331997247244403,62.903333333333336,2.5110608647873645,23641.053333333333,29165.923527127114,1031954537,NA
17050,13467148333.333334,3136921336.7211914,72015000.00000001,1675780285.7862961,66.428,2.02004207876965,65.93479166666667,7.048865957352448,1.6666666666666667,1.1547005383792515,7.296666666666667,0.8441010997899876,49.09833333333333,0.8549249479730174,34753.318333333336,56258.84348467552,186652891.155,263967050.1275501
17088,15279245000,3606277262.511855,-749808333.3333334,1683107299.8762338,72.044,3.7154515203404284,69.17750000000001,9.187822783445485,3,1.4142135623730951,6.6433333333333335,1.0470084367695738,41.52333333333333,2.873914867679045,115044.75833333333,126712.91348778315,0,NA
17174,46970830000,4708791211.340762,-731225000,2444681261.258817,74.094,2.55400274079728,65.509375,8.389579939573853,1,0,11.296666666666667,1.3322111944683044,60.25333333333333,3.9402825617798882,28081.338333333333,19812.939424325123,1259205304.51,NA
17272,12004411666.666666,2219356438.352494,518245000,1310029203.4416637,65.718,1.4874710081208296,58.259375,8.945585823699119,2.3333333333333335,1.1547005383792515,6.878333333333334,1.0601965226629764,43.47,1.8196043525997618,54651.301666666666,55411.873546949995,390870691.5,552774633.05345
17380,78936308333.33333,15398744340.668062,-4135046666.6666665,4208515716.889586,74.528,0.5236124521055612,71.166875,5.766641272222504,2.6666666666666665,2.0816659994661326,9.926666666666666,0.9280660896006637,58.86833333333333,3.209656783312922,63680.265,38262.29708268689,840594771.895,960476167.3553029
17388,7742278333.333333,1144970641.2553408,182921666.66666666,1093339274.7252183,58.26,6.7658850123247,74.91166666666666,2.8744748312614554,1.5,0.5773502691896257,7.005,0.7326868362404227,35.76833333333333,1.2368575773575012,79372.51,44233.232703685135,683903217,NA
17433,19819995000,3431465735.5348897,37835000,735603053.059189,66.42399999999999,0.9869549128506352,69.860625,6.676886554562688,1.3333333333333333,0.5773502691896257,6.898333333333333,0.9391787192364758,45.405,3.191468314114995,50871.16166666667,35890.62356403099,597385550,35471577.51465951
17442,11008681666.666666,1194344448.3299894,480383333.3333333,1924635874.49332,65.154,2.0075681806603733,58.269999999999996,14.0371793522298,1.5,0.7071067811865476,7.191666666666666,1.0768921332550752,31.75,1.7964743248930661,117824.065,110622.6725513691,NaN,NA
17444,14275701666.666666,2548277679.291774,-357465000,623139018.3498383,64.654,1.2567139690478517,67.029375,11.227562838979827,11,12.727922061357855,8.065,1.3781690752589104,46.80833333333334,1.6821226669499063,40830.16,38975.85987322204,305792010,NA
17446,4899025000,1759017603.9454522,-158755000,2464772111.175798,65.99600000000001,4.426192494684342,76.575625,9.260920889909743,1.3333333333333333,0.5773502691896257,4.375,0.9043616533223864,26.416666666666668,1.418515656123211,223422.125,509685.9284456191,253715000,NA
17486,21334270000,1690265990.4642227,-231165000,559440072.7423805,72.426,0.9672796906789672,66.934375,7.3396552413924745,2.25,1.2583057392117916,9.003333333333334,1.0128112690263011,49.656666666666666,4.4129884054534605,31141.298333333332,24409.052013190038,68388738.56333333,115431826.08893609
17495,10809728333.333334,1205978728.4760318,1196665000,1654112203.748585,67.356,1.8874135741802873,71.94875,5.65346077637406,1.5,0.7071067811865476,6.35,1.115741905639472,31.215,2.584343243456644,53320.18833333333,79482.11351051743,319007572,NA
17513,14879306666.666666,2973671010.7856026,1129590000,1345557936.5750105,67.332,2.70125341276971,66.93249999999999,4.97588350613905,4,NA,7.548333333333334,0.8834119461874322,48.94166666666666,1.3632815801097986,38674.9,32530.224639249573,623949783,NA
17524,18934203333.333332,2562078329.830426,-984395000,3724055162.5707693,72.084,1.0251731561058381,69.145625,7.778124338757171,3,NA,8.991666666666667,0.887590370985776,42.15,2.0955190287849916,43533.863333333335,42056.576046984934,1251282079,NA
17541,19580786666.666668,3446123691.556452,484523333.3333333,366117073.49789995,66.852,4.920571105064941,77.69375,5.185116721604892,2.3333333333333335,1.5275252316519468,9.181666666666667,1.2314936730112205,52.25833333333333,2.754918631587268,15673.33,19565.109285642135,533947270,NA
17614,50222136666.666664,9536627328.169361,2341905000,6378209155.575725,76.816,2.2566634662705027,64.145,2.237981791704304,3.3333333333333335,2.0816659994661326,7.825,2.7200422790831764,41.67166666666667,14.172969225489297,34694.986666666664,33734.14440547658,740217593.5,84545090.06360146
17616,11154298333.333334,1780704524.41068,-138328333.33333334,579710589.9124724,64.698,4.858479185918162,70.87361111111112,0.8172295395850356,3,NA,7.680000000000001,1.3277650394554001,46.84,3.1249703998598117,28645.703333333335,56327.850951241046,NaN,NA
17653,17119686666.666666,1634088934.8706412,64623333.333333336,935832351.1968726,69.014,1.6713108627661115,72.81625,4.976247121744122,3.5,1.2909944487358056,7.796666666666667,0.7217109301283073,50.01166666666667,2.6448698770765016,21520.515,31405.401351187822,9892972735,13990776214.024252
17662,23987831666.666668,1468134053.2719302,302695000,1968909525.5673888,67.004,1.9228572489917168,72.07916666666667,9.170256494050028,3,2.160246899469287,8.848333333333333,1.438963747516478,52.69833333333333,4.230841129925191,49212.025,58935.78670435943,912441471.25,1290387103.5134106
