codigo_entidad,ine_coberturaNeta_m,ine_coberturaNeta_sd,ine_tasaDesercion_m,ine_tasaDesercion_sd,ine_tasaRepitencia_m,ine_tasaRepitencia_sd,ine_tasaAnalfabetismo_m,ine_porcentajeAsistencia_m,ine_pruebaLecturaMatematicas_m,ine_pruebaLecturaMatematicas_sd,ine_pruebaLecturaCritica_m,ine_pruebaLecturaCritica_sd
25843,10096.166666666666,87.6730669400054,234.16666666666666,45.43310100209611,620,195.2434377898525,301,7221,5204.6,56.55351447965016,5184.2,151.60705788320016
25845,6866.166666666667,822.5831062370943,193.16666666666666,74.23049687740658,145.33333333333334,80.5621912975725,457,6661,4952.4,145.11305937096083,5033.8,180.12967551183786
25851,6607.166666666667,1052.7365134100112,106.33333333333333,55.9094506024399,82,200.85815890822062,1239,7092,4552.4,165.24466708490172,4719.2,185.42033329707937
25862,6618.333333333333,810.3798286400438,210.16666666666666,75.35361084026874,149.16666666666666,182.28375316156584,1305,7345,4862.2,163.49067251681365,4957,250.69603108146725
25867,8017,335.99880952170054,244.83333333333334,152.5823275044219,339.5,337.5871739269725,692,7951,5000.2,214.53484565449966,5121,187.30990363565937
25871,8550.5,1137.6167632379543,306.1666666666667,116.15062060388084,215.33333333333334,92.94657963941798,935,7514,5016.8,257.13070606211153,4925.6,268.5820172684687
25873,8988.5,724.1162199536757,253.16666666666666,131.92788434090295,501,143.30526857027974,343,7783,5215.6,169.39834709937404,5110.8,233.52879908054166
25875,10026.833333333334,222.60405806423805,289.3333333333333,27.681522116145757,133.33333333333334,134.4420569117665,552,7402,4955.6,96.26681671271778,5126.8,188.3698489673971
25878,10414,224.02678411297163,336.1666666666667,75.25268544488407,171.33333333333334,89.2561855933059,904,7506,4798.8,70.30789429359977,4934.6,164.34506381391563
25885,7134.166666666667,1156.2863687973957,231.83333333333334,65.84653875995812,299.3333333333333,72.72046937875653,1940,7256,4443.2,210.9530753508941,4619.4,278.05089462182997
25898,6462.166666666667,916.1428745925314,313.3333333333333,151.25695576292242,140.16666666666666,74.4940713524685,596,7183,4876,175.775424903483,5074.4,232.6559691905626
25899,8815.166666666666,244.9648274072559,369.8333333333333,84.65085154129677,268.3333333333333,139.14548741036006,189,7246,5420.2,153.73906465176637,5397.2,220.63589916421125
27000,8051.666666666667,123.42231024683774,337.1666666666667,82.54554298486785,117.66666666666667,83.0196763825701,1481,7552,4131.2,155.28586542245242,4449.6,118.43268130039107
27001,9766.5,340.5705506939788,152.5,51.620732269118385,72.83333333333333,53.704438053727614,NaN,NaN,4288.4,114.58752113559312,4614.4,174.28367680307872
27006,12270,2044.156060578546,408.3333333333333,293.87593754281187,162.5,199.45400472289344,858,7134,4087.2,185.44729709542815,4430.8,298.22172959058497
27025,5302.166666666667,1242.7558757321033,177,61.673332973011924,106.33333333333333,112.56227905771394,2861,7151,3415.2,214.21764633194903,3750.8,157.9357464287297
27050,5388.666666666667,1629.4088089447248,472.3333333333333,162.29191805714376,160.33333333333334,173.715476186397,1640,7528,3997,268.91634386924125,4227.6,143.61859211118872
27073,13524.666666666666,2108.788151205964,406.8333333333333,558.6943410011119,207,272.176413379264,2587,7861,3844.6,263.7409714094494,4054.4,188.5054375873545
27075,10426.166666666666,225.98797903133402,505.3333333333333,198.6078212625743,105.66666666666667,88.56334832574176,873,7344,4198.8,195.7184201857352,4523.6,91.37450410262153
27077,8105.333333333333,1545.5737661679777,383.6666666666667,292.5636113166958,203.83333333333334,189.4997801230035,2527,8357,3807.4,162.31235319592898,4101.4,197.36083704727238
27099,10961,1119.7665828198303,244.33333333333334,149.5027313016945,93.16666666666667,165.33410618098935,1975,8000,3716.2,334.3062966801553,3946.8,154.11099895854287
27135,6154,849.6695828379407,235,215.4650783769843,22.333333333333332,36.42343567906063,1609,7830,4016.8,150.1256140703511,4321,204.5397271925432
27150,15009.666666666666,4659.298044412556,528.6666666666666,185.85119495625167,184.83333333333334,158.5855184645391,1688,7353,3604.8,251.97956266332395,3956.4,275.01599953457253
27160,4885.833333333333,1387.2711943476181,318.6666666666667,320.123517828145,6,9.2951600308978,1784,7670,3882.2,171.31024487753206,4141,170.33349641218547
27205,7985.833333333333,723.6983948211207,351.1666666666667,120.34852166381881,111.16666666666667,73.19676677741077,1097,8015,4323.4,137.10324576756014,4470,165.42520968703653
27245,5745.833333333333,2478.0326403553822,360,125.16549045164166,236.5,59.65484054123353,1357,6810,5005,198.44520654326726,5119.6,177.57054935996567
27250,6516.333333333333,947.6821548740203,434.8333333333333,149.45422933683298,119.83333333333333,112.44094746428752,1913,6569,3550.8,394.6044855294983,3906.2,179.57923042490188
27361,11865.833333333334,524.315712778729,399,62.39871793554736,91.5,67.9227502387823,1116,7720,4393.6,47.03509328150631,4605,180.96822925585585
27372,10083.166666666666,2313.3960678333196,422.8333333333333,235.39024335487372,131.5,114.43032814774237,1308,7197,3673.6,310.53550521639227,3947.6,248.86803732098664
27413,8107.666666666667,835.5076700226435,226.33333333333334,153.95150751670693,120.66666666666667,151.74408280610703,2549,7069,3663.2,250.96852392282184,4014.4,197.42922782607442
27425,2931.8333333333335,1491.0686659797618,525,265.5258932759666,97.5,92.29897074182355,2293,7487,3711.4,828.5000301750146,4086,754.5982374747505
27430,6833.166666666667,604.8211030268923,611.8333333333334,213.30111735916122,204.66666666666666,261.005491640821,2770,7447,3803.4,218.09011898754147,4153.4,65.63764163953486
27450,5493.666666666667,1237.6735703191964,294.1666666666667,158.98731605592525,71.16666666666667,55.01060503818029,2026,8393,3972,149.56603892595405,4230.8,104.4088118886524
27491,7724.333333333333,112.09400816576535,303,95.2029411310386,140.66666666666666,195.85572921583548,1827,7704,4341.2,290.4672098533671,4483.4,399.4055582988299
27495,6788.833333333333,1322.65133979695,203.83333333333334,157.02919049229882,208.66666666666666,224.15946704671356,1690,7412,3921.2,262.23024234439475,4277.2,305.92597143753585
27580,5592.166666666667,1834.7414440914192,270.6666666666667,192.04027355392583,181.83333333333334,148.41619408496723,2795,7781,3788,240.57119528322588,4048.4,145.32480861848742
27600,7953.833333333333,619.9704562853512,441.6666666666667,297.59413076649656,37.666666666666664,86.05269703307773,2104,7441,3801.2,237.02046325159353,4130.6,103.18333198729337
27615,9207.5,1093.3765591048675,585,131.80440053351785,211.33333333333334,185.85442331746282,1485,7141,3865.4,224.03303327857702,4170.4,73.18674743421789
27660,7663.833333333333,479.9780897777175,887,193.6192139225857,169.83333333333334,114.58693933719788,1887,6849,4723.4,107.07614113330756,4995.8,191.69689616683937
27745,6634.666666666667,493.1067497679044,452.6666666666667,245.19352900651083,305.3333333333333,251.7011455410298,1962,7432,3576,590.3654235584376,3782,139.74500587379381
27787,9497.166666666666,711.5924161109832,313.8333333333333,118.56713991096633,72.83333333333333,68.05414511010088,1566,7308,3923,105.12373661547615,4283.8,173.45085759372884
27800,7906.833333333333,534.5373388891245,564.1666666666666,291.03499216875394,8.166666666666666,12.687263955111309,1190,7544,4230,166.51126088045817,4380.6,207.9057478762913
27810,5719,1821.1005463729894,387,191.82596278919075,84.5,91.38654167873955,1146,7637,4140.2,104.40402291099707,4330.2,242.24718780617454
41000,8766,343.32899673636655,442.6666666666667,71.16928176303782,321.8333333333333,100.66859821546471,561,7117,5024.8,59.48697336392229,5115.4,155.37149030629783
41001,9994.166666666666,245.9328499136841,487,127.31378558506538,283,72.88895663953491,NaN,NaN,5267,136.0091908659117,5329,210.95260131128984
41006,8634.5,1266.9957774199565,373.8333333333333,86.68660027170674,196,192.5294782624209,567,6650,4571.2,185.49582205537675,4801.6,197.35196984068844
41013,8579,387.92885945750413,309,250.41884913081122,64,45.46647116282503,960,6878,4970,116.75829734969588,5075,193.84916816948171
41016,5700.833333333333,1513.1328317985394,418.6666666666667,79.46487693734048,269.1666666666667,303.6019872574399,841,6987,4406,152.99182984721764,4624.8,160.38453790811633
41020,8723.166666666666,178.51209109375944,626.8333333333334,110.48876262619048,475.5,177.25997856256217,960,6546,4976.6,115.54998918217171,5063.4,223.63094598020194
41026,6586.833333333333,684.8367445360001,421.1666666666667,137.25365811761327,216.33333333333334,324.9274790882831,581,7056,5059.6,139.74190495338183,5220.6,164.59131204289002
41078,6229.833333333333,362.33653785764784,543.6666666666666,196.64451852687546,534,333.63812731760737,1221,6596,4791.2,105.68680144653825,4904.8,227.0224658486468
41132,8232.666666666666,474.27783699711995,566.5,159.48761707417916,311.3333333333333,247.67128752979556,763,6812,4706.8,94.9089036919087,4859.6,86.19048671402199
41206,5422.5,1568.6169385799708,449.3333333333333,141.08815211302,371.6666666666667,213.93612753966232,1058,7352,4926.8,187.89811068768094,4897.4,195.76337757609312
41244,7392.5,410.78644086678423,389,59.618788984681665,247.83333333333334,228.2677521391637,702,7271,5153.8,55.73329346091077,5155.6,224.15463412564105
41298,7362.333333333333,998.0556430714005,465.6666666666667,87.22996427069465,283.3333333333333,97.77866161216703,562,7088,4960.2,90.29784050573967,5100.4,106.91725772764657
41306,7517.333333333333,1206.2002597689434,514,130.49904214207857,436.5,235.02319034512317,743,7191,5127.6,158.41338327300505,5082.8,193.34864881865607
41319,7755.166666666667,776.6956718475175,346,65.52556752901879,196.16666666666666,190.76416504854015,791,7116,4599.8,94.63191850533308,4745,149.17942217343517
41349,9101.666666666666,595.2457195702181,820.1666666666666,334.45801928891865,363,347.814893298145,805,6466,4632.8,140.5460778534926,4766.6,154.03506094392927
41357,8407.333333333334,681.5140986558288,527.3333333333334,97.38514602682828,563.5,198.55452651601777,801,6935,4792,148.12494725737457,4921.8,164.09052379707975
41359,8351.833333333334,567.7293075636193,283.6666666666667,90.86179982075342,229,195.96428245984012,792,6732,4756.8,239.34640168592466,4915.6,157.84264316083915
41378,8447,388.44767987465184,529.3333333333334,109.15432500211188,306.3333333333333,232.52928131026138,639,7032,4875,74.59557627634497,5010.4,147.95032950284363
41396,8558.666666666666,276.1149519071118,332.1666666666667,73.84420536959325,261.8333333333333,146.08684631638354,676,7183,4830,117.08330367733907,5000.6,139.27598500818436
41483,9160.166666666666,236.6274850195274,300.5,83.89696061240836,140.16666666666666,108.80885380641902,831,6964,4556.6,177.8041056893794,4773.2,239.23461288032715
41503,6729.666666666667,718.1578285214655,226.83333333333334,94.26646628927313,253.66666666666666,152.59969418929603,752,7259,5055,102.77888888288295,4982.8,172.76342205455413
41518,8960.666666666666,760.6617294610442,401,105.32616009330256,437.3333333333333,239.65363895978436,601,7664,5295,358.75479090877656,5064.8,73.67292582760643
41524,8292.333333333334,1209.6223653135166,433.5,72.94038661811439,526.5,208.75128742117974,700,6837,5108.6,71.88045631463396,5036.6,183.6499387421624
41530,8872.166666666666,221.83094163499075,365.8333333333333,163.357787285047,155.5,73.15394726192156,685,6914,4724.2,110.26649536463921,4873.4,77.71936695573376
41548,9548.666666666666,367.83728286657765,389,173.30435655228058,153.83333333333334,165.23125208829794,671,7071,4875.6,97.93007709585447,5056,202.085377996529
41551,9753,346.458655542043,498.3333333333333,70.8651301181806,449,170.82856903925642,445,6856,5190.4,100.77350842359314,5244.2,173.13203054316668
41615,11295.833333333334,787.6683100561218,386.8333333333333,99.90078411437352,359.3333333333333,236.97651079097832,548,7104,5066,137.0091237837831,5061.6,227.7691814096016
41660,8574.666666666666,307.32436718663666,449,80.4636563921874,119.83333333333333,194.4555647613785,812,6846,4864.6,117.7913409381182,4954.8,116.24413963723075
41668,8670.666666666666,317.77644133363106,362.8333333333333,97.05548241426996,232,203.5101963047552,719,6800,4977.8,101.51206824806596,5062.4,118.01821893250211
41676,8095.5,413.9544660950042,431.5,108.51128973521604,383.3333333333333,212.99170562880298,769,6902,4965.8,167.15770996277737,5010.8,211.49160739849702
41770,9166,159.62455951387932,323.3333333333333,109.98302899387099,270,142.22517358048822,697,6701,4687.4,189.90208003073585,4869.8,61.60519458617106
41791,8749.166666666666,336.2995192780785,286,58.79115579744967,289.6666666666667,138.67756367439785,634,6766,4796,51.468436929831086,4888.2,124.54396813976982
41797,9646.666666666666,663.6302183194091,312.1666666666667,47.30081042293744,652.3333333333334,220.58346870667046,614,7241,5000,94.08241068340033,5022.6,136.1811293828921
41799,6785.833333333333,947.4058088626366,321.1666666666667,131.2332528998145,396.6666666666667,263.2076493316003,975,6505,4671.8,90.95988126641328,4769,98.43017829913751
41801,7713.166666666667,481.81092418776336,612,112.61793818038048,654.6666666666666,353.9817321086876,925,6890,4854.4,152.70821850836975,4871.2,157.78688158398975
41807,8713.166666666666,127.40081109108634,428.5,68.85564610110053,289.3333333333333,281.59450752219345,708,6954,4854.6,71.49335633469728,5028.8,103.04950266740738
41872,6890.833333333333,1076.4057630218572,319.5,124.89955964694191,564.8333333333334,343.45504315218125,1001,6550,4783.6,259.96018925981724,4902,190.8389373267416
41885,7857.166666666667,683.9074255092327,307.5,67.08725661405451,526.6666666666666,148.31542963112997,720,7192,4989.2,214.8829914162589,4948,150.25811126192156
44000,7841.666666666667,717.521474707668,327.5,101.57312636716466,416.3333333333333,61.30470346283935,1702,6926,4466.6,133.24526257995066,4695.8,131.47699418529464
44001,7498.666666666667,1708.8857968473687,346.3333333333333,71.38533929783249,510.5,243.87107249528387,NaN,NaN,4580.4,114.88820653139294,4811.8,206.29154127108555
44035,8952.166666666666,553.2494615150264,541.8333333333334,275.9792866623629,250.83333333333334,102.59126018656106,1169,6965,4465.2,209.09256323456364,4748,101.89946025372264
44078,6894.333333333333,392.647764117748,303,144.84060204238313,173.83333333333334,81.96442317656282,785,7147,4369.4,183.6050108248683,4556.6,58.99830506039983
44090,7137.333333333333,411.93478448252785,293,95.41907566100187,293.5,147.66820917177807,2663,6821,4241.4,171.8263658464556,4507.6,178.59115319634395
44098,5721.666666666667,1036.088155837459,434.1666666666667,199.84935993559415,450.8333333333333,74.75136565084725,845,7038,4183.4,102.64891621444427,4479.6,193.18462671755225
44110,6796.166666666667,1004.219182582501,464.1666666666667,206.06350153937174,602.1666666666666,394.76748430774626,825,7317,4748,129.0891165048394,4857,163.6383206953677
44279,11326.833333333334,759.1657043535796,434.8333333333333,183.59021397304016,599.6666666666666,137.3239478993619,549,6992,4649.8,99.45199847162449,4800.4,111.73316427990393
44378,6157.666666666667,995.3965373993757,300.1666666666667,86.65198593608035,262.8333333333333,123.93936689634438,748,6818,4255,190.46653249324407,4518.8,124.60617962203962
44420,8674.833333333334,830.7534933219762,159.83333333333334,113.84975479405595,675.3333333333334,182.93787652278758,1136,8175,4355.2,240.7606695455053,4688.6,251.4165865650077
44430,9488.5,216.440985028252,231.16666666666666,98.04981726993002,174,43.84518217546827,1221,6503,4446.4,104.97523517477825,4655,153.39328538107526
44560,7641,1093.8358194902926,271.3333333333333,54.14302047971342,412.8333333333333,68.46726711843161,3350,6989,4063,278.574047606736,4306.2,73.63898424068599
44650,10966.333333333334,650.6595628027507,411.1666666666667,192.53822131376063,411.8333333333333,134.89168494264823,753,7230,4812.8,93.7773959971165,4966.6,140.27579976603235
44847,6724.833333333333,884.9409961498375,356.3333333333333,265.8440645691881,618.3333333333334,204.77662627035016,3459,6012,4021.8,188.53302098041075,4265.4,109.30370533518065
44855,5346.5,1360.0971656466313,323.6666666666667,137.9487827661653,404.3333333333333,184.03550382104717,662,7353,4846.2,126.28816254898953,4971.4,225.78596059099866
44874,8937,336.597088519791,430.1666666666667,223.67871303873926,569.3333333333334,94.89292211048549,700,7537,4892.8,165.94185728742463,5004.2,216.77799703844482
47000,9356.666666666666,242.16082810121597,317.1666666666667,36.3010559993324,236.16666666666666,149.33909959105375,911,6985,4471.6,58.27778307382668,4725.2,157.91675021985478
47001,9108.5,581.7672214898327,343.8333333333333,54.583575063077966,115.16666666666667,31.44784041339988,NaN,NaN,4670.8,42.897552377728964,4943.4,171.41849375140362
47030,10314.5,713.9727585839672,283.3333333333333,175.4430581888798,302.1666666666667,191.4997824193716,1429,7202,4102.8,199.4196580079306,4407.4,217.9685757167762
47053,8011.666666666667,189.2402353271277,273.8333333333333,115.27604550237949,351.6666666666667,320.08727976392106,1257,7010,4240,104.919016388832,4535.8,162.27661569061638
47058,9458,250.42683562270238,259.6666666666667,163.94836585543226,178.83333333333334,318.3579222615116,1383,7146,4468.2,60.05580737946997,4664,136.98175060934213
47161,9390,624.923355300472,345.8333333333333,186.52980101492273,243,283.9218202252162,2239,7128,3898.2,111.27308749198973,4184.8,193.5747917472727
47170,10753.666666666666,1005.3255525782017,422,131.85143154323353,205.33333333333334,107.86225784150203,1456,7247,4271.4,97.09685885753463,4466.2,173.69139299343536
47189,9714.833333333334,583.2801785305812,307.6666666666667,111.63631428288318,213.33333333333334,35.8534052311167,730,6692,4390.6,95.57353190083539,4632.4,140.6353440640012
47205,12003,1055.4301492756401,248.83333333333334,244.35827521626246,154,174.86909389597693,2174,7348,4172.8,75.97828637183126,4389.6,157.46840953029277
47245,10322,603.8446820168247,226.83333333333334,71.78695331790217,240,229.97999913035918,1218,7098,4415.2,93.77473007159232,4633.6,163.50932695109475
47258,9001,820.3862504942413,305,134.81839637082174,189.33333333333334,236.36215151048754,1865,6910,4039.2,165.23074774387484,4323.6,122.87920898182898
47268,9703.166666666666,610.1329090179178,214.33333333333334,203.54426218065365,319.5,323.8423999417,1424,7400,4048.2,217.19046940416146,4386.8,137.89017368906315
47288,10841,698.649840764313,358,95.75593976354679,296.1666666666667,195.16394817349507,1002,7218,4543.8,47.588864243644224,4737.2,173.44076798722958
47318,9491.166666666666,441.2873969044059,267,22.529980026622304,394.1666666666667,258.3899507849844,1461,7381,4417.6,108.03379101003537,4594,180.46744858838116
47460,10481.666666666666,814.3477553641728,375,218.6330258675482,239,357.9318370863369,1518,7196,4342.6,63.649823251914846,4583.8,251.13084239097356
47541,10234,887.9407637900177,297.8333333333333,174.35070021845817,512.3333333333334,281.28751601638254,1646,4809,3987,204.85482664560286,4324.6,179.3914713691819
47545,7922.666666666667,1602.4432179227651,415.5,141.062751993572,265.6666666666667,326.7198596147266,1285,7411,4433.6,134.65251575815432,4571.4,230.9952380461554
47551,10740.166666666666,607.8362992341496,386.8333333333333,123.26462049861131,273.3333333333333,162.6685792237292,1516,7391,4613.2,67.07980321974715,4704,178.76241215647096
47555,9067.5,256.95116267493324,403,132.74637471509345,279.3333333333333,287.7440992734111,1454,7109,4445.2,131.66510547597645,4682,190.0118417362455
47570,7124.833333333333,530.2186027165274,309.8333333333333,154.88113722034285,541.1666666666666,275.23838152893336,1480,6586,4007,151.91444960898224,4225,179.1912386251069
47605,7487.666666666667,606.9641395228113,162.5,97.55357502418863,916.1666666666666,341.74868934154915,1676,6502,4133.8,134.68370354278204,4387.4,218.90705790357697
47660,8742.333333333334,779.4504901959243,150,40.13477295313878,100.83333333333333,36.36710968260561,2079,7520,4138,115.54436377426637,4342.6,241.4255578848271
47675,11419,1621.9278652270575,398.3333333333333,174.88129307237713,345,187.86165122238228,1392,6840,4367.6,175.11653262898966,4629.2,190.67826305061624
47692,10852.166666666666,788.5222677050197,229.5,117.83505420714161,207.33333333333334,80.86449571144722,1244,5580,4487.8,66.14529461722881,4697,208.54615796029424
47703,11809,1327.8436654968084,246.83333333333334,69.64313797257176,432.6666666666667,172.02751717869634,1390,7804,4332,191.74722944543424,4577.6,208.76733460960793
47707,8152.833333333333,569.3302790706522,247,89.66827755678148,200.33333333333334,199.01021749313944,1223,7172,4271.4,122.70207822200894,4565,179.33348822793806
47720,6963.333333333333,1649.8875921306478,282,216.06295378893623,262.8333333333333,453.6877413669744,1577,7477,4341.8,166.23687918148607,4570.4,322.01133520421297
47745,7282.166666666667,791.7803777984566,516.5,228.24789155652675,487.1666666666667,468.7448844165306,1897,5772,4388.8,41.06336566819627,4640.8,237.13540435793217
47798,10146,599.4594231472219,365,219.76623944546168,188,169.5464538113375,1582,7281,4286.4,103.97259254245803,4562.4,151.90720851888497
47960,9119.833333333334,1038.224333497663,223.83333333333334,225.8649301389365,330.3333333333333,269.0529068169803,1899,7125,4179,167.74385234636767,4446.8,234.60328215947874
47980,10525,710.0890085052719,262,63.58301660034699,333.3333333333333,282.86934557612756,1082,6714,4049,160.37144384210052,4367,159.86400470399832
50000,9229.333333333334,165.21218679827064,405.1666666666667,83.88901398077502,118.33333333333333,37.49488854052865,426,7071,5044,83.40263784797217,5151.4,164.75679045186575
50001,9357.666666666666,255.77229456426016,308.3333333333333,105.92198386863167,112.83333333333333,33.27711926634676,NaN,NaN,5177,107.1820880557941,5277.2,192.65694900522016
50006,10976.333333333334,679.0801621801852,471.5,83.74186527657477,110.33333333333333,63.219195397178744,323,7028,5074,79.74960814950754,5178.4,181.30581899100758
50110,12875,2005.299379145169,177.33333333333334,128.9661454284289,2.3333333333333335,3.6147844564602556,525,6802,4521.4,225.34040915912087,4754.6,171.84527924851471
50124,11988.833333333334,1463.0948590801167,743.5,280.9781130266199,166,107.28093959320081,741,6743,4762.8,255.2894435733683,4815.4,303.17123874140833
50150,12005.666666666666,1643.5152164390406,338.1666666666667,69.52817174834001,77.33333333333333,113.76056727472252,401,7172,4842,141.18604746928784,4880.6,193.20791909236019
50223,9283.666666666666,328.6929671694645,458.8333333333333,62.04326447461212,67.16666666666667,40.99959349391975,536,7296,4788.2,101.10242331418175,4922.2,145.188498167038
50226,10608.5,460.6390126769551,480.6666666666667,63.98333116262912,337,100.78293506343225,456,7028,5029.4,38.279237191981764,5119,168.35824898115328
50245,8923,529.5386671433919,613.3333333333334,234.1859659899941,3.3333333333333335,8.16496580927726,240,7867,4991.2,382.981331137694,5085.2,375.0875897707094
50251,11028.666666666666,890.6057863424572,463.3333333333333,98.69076282341051,260.5,151.0043045744061,876,6786,4671.6,109.60976233894498,4781,136.3726512171704
50270,9960.666666666666,580.5172406282751,355.3333333333333,131.98888842121016,151.33333333333334,128.2617116160028,709,7324,4622.8,207.5998554912792,4754.6,125.46633014478427
50287,8791.166666666666,490.9466026633311,444,147.14754500160714,26.166666666666668,19.9541140286074,880,6724,4606.6,101.47561283382328,4794.6,126.16180087490825
50313,10579.333333333334,278.73906555534455,447.3333333333333,99.64470215052413,288,94.2358742730177,498,6801,4934.2,78.04293690014491,5043.4,178.75486007378933
50318,12833.833333333334,1430.0164218171296,415.1666666666667,118.68852794885724,83.5,48.582918808980594,411,7181,5034,55.403068507078196,5170.4,142.76834383013625
50325,4556.166666666667,1626.2473879046406,679.1666666666666,230.00557964246576,81,94.53464973225425,1346,6341,4331.4,302.843689054271,4468,210.66323836872917
50330,7683,379.8483908087541,394.8333333333333,133.29428594904834,4.5,6.978538528947161,958,6899,4701.8,209.91950838357067,4908.6,157.32069158251244
50350,4504.833333333333,534.7606629761268,684.8333333333334,69.39860709457119,34.5,54.12855069184838,736,6659,4632.6,206.70462017090958,4739,125.71594966431269
50370,5326.333333333333,1531.6066945096143,593.8333333333334,144.29610759360997,10.166666666666666,13.04479461956633,1099,7248,4588.2,231.34757400932477,4674.6,145.742238215282
50400,10241.166666666666,709.4311571017068,540.5,71.1863751008576,303.1666666666667,158.51866346480048,784,6722,4799.8,82.63897385616546,4859,151.4463601411404
50450,4693.333333333333,2257.9662235442465,539.1666666666666,172.04815217451963,18.333333333333332,12.38816639647154,997,6808,4666.6,94.39968220285489,4748.2,248.9391491911226
50568,14637.833333333334,2686.1451499624263,386.3333333333333,154.9447213255962,56.166666666666664,41.02397672906256,694,6537,4670.4,107.18815233037651,4846.8,130.10649484172572
50573,9866.833333333334,623.0304700948957,496.8333333333333,136.93416909839073,57.166666666666664,38.695822341264005,637,6814,4964.8,87.43397508977846,4997.6,199.89697346383213
50577,7259.833333333333,320.27014638686927,174.66666666666666,82.66236547950142,37.333333333333336,46.76608457703795,791,6421,4618.6,242.70002060156486,4744.4,145.19056443171505
50590,5609.5,1351.673148360949,611.1666666666666,173.13511101641592,14.166666666666666,16.03017987006592,922,6548,4656.4,108.1286271067935,4690.2,246.60433897237087
50606,15821,2178.659679711359,350.8333333333333,57.95659295254222,112.33333333333333,73.23296161337916,302,7232,4991.6,82.74841388207994,5118.8,181.1979580458897
50680,10516.666666666666,1004.6730147996743,700.3333333333334,73.7771418981968,245,115.7480021425856,501,6282,4537.4,178.35021726928173,4766.2,101.22104524257789
50683,7306.666666666667,632.2153641494856,621.3333333333334,245.20250134667606,215.33333333333334,108.64928286310345,774,6845,4616,112.03794000248308,4802,190.44553027046868
50686,7336.166666666667,1686.0650541027967,124.66666666666667,92.33778569289316,86.66666666666667,114.82798729694197,259,7149,5018,394.10658456818504,5064,299.21146368413093
50689,9183.833333333334,498.22702322000424,554.3333333333334,204.2769362083411,70,61.2633658885961,510,6813,5020,113.27400407860578,5055.2,154.3185018071391
50711,7020.166666666667,1329.6648324546554,653.5,155.4203976317137,9.166666666666666,11.634718160173312,1040,6730,4716.8,97.46383944827949,4829.2,163.56405473086073
52000,7363.5,567.2032263660002,166.66666666666666,62.63119563497624,273.3333333333333,49.82636517614612,838,7270,5053.8,37.171225430432074,5117.4,171.66333330097024
52001,8576.166666666666,958.6334892265482,153.16666666666666,35.72347500827246,326.3333333333333,83.22419519987362,NaN,NaN,5449.6,156.17874375215087,5457.2,179.85188350417684
52019,4038.8333333333335,2394.7507107560627,170,83.46735888956832,196.66666666666666,85.09680761736404,940,7024,5263.8,176.99350270560782,5128,247.76904568569498
52022,12874.5,823.4874012393875,199,67.43292964123685,175.66666666666666,124.00268814290546,502,7042,5478,137.0766209096212,5265.8,240.01083308884205
52036,8731,179.76762778654003,66.33333333333333,48.056910706647244,144.83333333333334,91.54980429616803,810,7353,5435.6,106.3874992656562,5248.4,216.51281717256373
52051,9112.166666666666,713.8132575587726,212.66666666666666,88.69423130433381,384.8333333333333,118.04137692634167,1266,6580,4924.6,198.09164545734887,4983.6,248.03386865506897
52079,8391.833333333334,1124.0127075201003,299.3333333333333,169.09602794467605,112.5,96.97164534027459,2274,7436,4104.8,116.63704385828716,4392.4,131.24328554253736
52083,7770.166666666667,911.3865078366405,227,151.37370973851438,559.8333333333334,117.30714669902541,743,7281,5721.2,454.3326974806018,5408.2,289.38071808605355
52110,7191.5,592.1340219916434,90.16666666666667,109.45212043019846,147.33333333333334,58.05055268183643,1050,6660,5184.2,63.70007849288727,5219.2,84.28938248676401
52203,7108.5,1029.8121673392677,208.5,134.22481141726368,123.16666666666667,84.45926039616181,1401,8455,5936.8,712.6217089031178,5392,358.82446962268335
52207,8644.166666666666,996.4903244220019,108.33333333333333,133.45061508538154,174.83333333333334,134.71513154307004,1101,6908,5350,214.14597824848357,5205.4,217.35868972737208
52210,4949.5,678.1081772106867,56.666666666666664,59.12247175707953,321.8333333333333,97.39284710217002,640,7003,5305,165.29519049264562,5329.4,231.2840245239606
52215,9675.166666666666,672.6266175722358,110.66666666666667,93.66678529055359,296.8333333333333,64.61707720615864,733,7045,5033.4,83.55716606012916,4962.8,225.7348001527456
52224,6199.833333333333,308.418816978904,76.16666666666667,58.27320710812703,354.3333333333333,78.8585231073133,608,7778,5004.2,234.2161394951253,5034.6,203.8658872886781
52227,7359.333333333333,561.5334955874553,77.33333333333333,85.72436448680543,152.83333333333334,82.64482238269174,788,7214,5061.8,113.3521062883262,5062.8,232.36436904138293
52233,5499.5,3802.574220182954,198.83333333333334,155.5614562372912,252.5,186.08035898503636,782,5036,4673.8,136.49798533311764,4842.4,142.65447767245163
52240,7779.5,191.7318439905067,306.5,190.54946864265983,537.8333333333334,272.9376607701229,923,6912,5166.8,161.5215155946724,5162.8,247.9328538132855
52250,7149.666666666667,1537.6218867675716,267.1666666666667,124.48038667463508,116.16666666666667,54.79203105075287,1866,7820,3981,97.54229851710488,4250.2,185.71806589559347
52254,7742.333333333333,276.91707543354323,80.33333333333333,84.89680009674491,67,74.15928802247228,1465,7513,5108.6,289.8746280722064,5084.4,307.5594251522785
52256,5417,298.6938231701486,291.5,134.65028778283394,526.5,206.47203200433708,1165,6733,4913.8,212.43281290798745,4931.8,233.41101087994969
