codigo_entidad,inf_ingresos_m,inf_financiamiento_m,inf_desempennofiscal_m,inf_igpr_m,inf_nproyectos_m,inf_peducacion_m,inf_psalud_m,inf_regaliaspc_m,inf_vproyectos_m
20228,34170243333.333332,-355178333.3333333,73.872,69.968125,2.4,10.303333333333333,55.23833333333333,74671.02666666667,0
20238,27201755000,2666565000,70.152,73.52062500000001,3,11.28,55.25833333333333,51713.66666666667,5277860432.883333
20250,40353803333.333336,3816330000,73.55,59.97125,4.8,13.483333333333334,48.49,312814.49166666664,5477175529.38
20295,19099115000,-575428333.3333334,71.63,69.895625,2.25,5.743333333333333,38.495,111699.28833333333,1538201571.8
20310,11318825000,1805730000,59.85,86.3175,2.6666666666666665,3.8383333333333334,19.965,396401.45666666667,122260835
20383,21650291666.666668,3704336666.6666665,72.494,70.1375,1.8,8.251666666666667,40.38166666666667,143197.46333333335,83458054
20400,129182096666.66667,19606651666.666668,81.44,70.75,16.6,12.186666666666667,48.855000000000004,2423898.86,44220802955.333336
20443,15499255000,-1195590000,62.07,66.49000000000001,1.6666666666666667,7.215,35.83166666666666,155071.07666666666,357402190.5
20517,17608340000,3729890000,66.094,59.03375,3.75,6.976666666666667,53.695,76725.19833333333,521750000
20550,22781591666.666668,7583228333.333333,70.826,81.83083333333333,3.3333333333333335,8.456666666666667,48.28,96032.025,2560412050.3333335
20570,31323501666.666668,1079983333.3333333,60.37,68.15861111111111,2.6666666666666665,8.513333333333334,40.644999999999996,117958.16,1992078793.135
20614,20494780000,604931666.6666666,68.93599999999999,67.250625,3.75,9.066666666666666,38.31666666666666,345360.0416666667,1647093220.5
20621,29871626666.666668,2645900000,71.91799999999999,73.11666666666667,5.25,9.31,51.665,106618.92666666667,5664261502.666667
20710,27247093333.333332,1341855000,78.342,57.85625,4.4,8.975,48.54666666666667,64722.51833333333,17087691951.833334
20750,20591136666.666668,-608488333.3333334,66.94,60.326875,3.6,8.57,52.358333333333334,68969.60333333333,7625096514.643334
20770,32650893333.333332,-792706666.6666666,74.136,64.314375,5.2,9.303333333333333,43.285,275923.68333333335,3857513455.146667
20787,20468376666.666668,-447008333.3333333,64.824,67.94187500000001,7,9.816666666666666,38.218333333333334,161236.19833333333,40584982114.18
23001,695075881666.6666,32548316666.666668,74.718,67.485,7.2,62.03,26.42,87205.03666666667,19480221291.65
23068,59962188333.333336,-531893333.3333333,75.404,73.948125,5.333333333333333,11.936666666666667,51.52,226018.12333333332,7266675779
23079,30780085000,864490000,66.396,68.330625,3.75,9.748333333333333,41.79,196267.51666666666,3248325835.5066667
23090,27263026666.666668,4958058333.333333,66.556,62.261250000000004,2,8.86,36.778333333333336,172225.20666666667,470146741.335
23162,83931245000,6559193333.333333,73.612,66.540625,3.5,10.629999999999999,60.266666666666666,60780.75166666666,4221158249.58
23168,16324715000,849211666.6666666,60.804,70.835,4.25,7.243333333333333,38.803333333333335,68019.09,1510669855.3333333
23182,47946943333.333336,5616451666.666667,73.04,66.593125,3.5,10.376666666666667,59.31666666666666,99283.99,3084570488.35
23189,73468940000,7450811666.666667,76.286,77.206875,6.25,11.25,55.501666666666665,240355.38666666666,2674164259.85
23300,24026368333.333332,4710488333.333333,65.752,69.54625,3,7.48,45.385,207017.165,1529154348.6666667
23350,25041725000,1997291666.6666667,70.804,82.37729166666666,8,6.8533333333333335,39.92166666666667,354556.7366666667,5196815296.64
23417,187850230000,6855521666.666667,71.934,71.44624999999999,8,65.31666666666666,23.763333333333335,64024.291666666664,6878341943.43
23419,28855330000,2455368333.3333335,65.152,71.0425,6,9.69,40.385,255918.16333333333,2270880579.6666665
23464,23190493333.333332,2153093333.3333335,71.176,68.295,2,7.858333333333333,42.620000000000005,244327.525,2495283408.12
23466,104421863333.33333,21937566666.666668,73.788,63.835,12.75,10.868333333333334,58.945,295896.1516666667,11513036220.556665
23500,31406098333.333332,521673333.3333334,65.61,52.69875,6.25,12.41,48.36333333333333,201091.22166666668,1992977693.5966666
23555,72730923333.33333,8356726666.666667,72.368,71.364375,3,11.825,59.76,94484.07,8045145695.755
23570,44402721666.666664,3690540000,73.134,74.574375,7.25,10.921666666666667,53.25,219967.35666666666,4747174001.246667
23574,29718890000,5567095000,69.066,68.94999999999999,4.2,11.383333333333333,46.08,105850.86166666666,1868067952.8166666
23580,54229833333.333336,563668333.3333334,69.36800000000001,62.830625000000005,3.2,9.673333333333334,53.626666666666665,239469.89666666667,7307905697.633333
23586,21384673333.333332,212305000,63.532,68.554375,3.2,8.171666666666667,40.105000000000004,155159.41166666665,1337909809.5
23660,166455233333.33334,-1025666666.6666666,74.43,78.35624999999999,13.666666666666666,65.08666666666667,24.93,97138.58,10144342020.053333
23670,44806093333.333336,3945691666.6666665,71.02799999999999,66.855,4,8.758333333333333,47.211666666666666,79837.83666666667,3261631543.4500003
23672,50759518333.33333,5192881666.666667,71.706,59.764375,12.75,11.096666666666668,51.221666666666664,523906.4416666667,9757951714.826668
23675,39334398333.333336,2077088333.3333333,68.084,66.344375,5.8,10.955,54.28333333333333,116855.58166666667,4753013997.903334
23678,24977921666.666668,1450761666.6666667,58.344,75.065,4,11.108333333333334,48.21,98870.13166666667,1632433705.1066668
23682,21456395000,7031335000,65.812,73.32875,9,5.9383333333333335,21.311666666666667,289451.5283333333,2896660310.1666665
23686,45512745000,1144331666.6666667,66.15,69.160625,6.25,10.553333333333333,54.825,167296.04333333333,15447699287.006666
23807,104302395000,9166558333.333334,73.96000000000001,73.53375,6.4,12.715,59.08,74208.81833333333,15934380210.583334
23815,38635175000,2328955000,70.578,71.02625,3,9.295,44.81,74516.29166666667,983650316.3333334
23855,40274320000,681378333.3333334,69.318,77.385,8,11.603333333333333,49.903333333333336,77790.705,4516796522.04
25001,13656098333.333334,1535790000,73.126,64.384375,4,4.183333333333334,40.016666666666666,47588.583333333336,176931223.185
25019,8027218333.333333,1783795000,72.28,52.08,2,5.825,25.555,839.4899999999999,NA
25035,33529363333.333332,3733670000,83.284,57.1075,2,7.201666666666666,32.11333333333334,56389.03,227550907.5
25040,15884383333.333334,469605000,67.952,67.059375,1.5,9.421666666666667,42.18833333333333,106462.96166666667,773250884.63
25053,13267391666.666666,776573333.3333334,65.82600000000001,57.679375,1,8.705,37.66833333333334,74390.655,177259795.715
25086,7693355000,1175328333.3333333,70.284,75.16187500000001,1,3.1616666666666666,13.243333333333332,134283.54833333334,328205870.34
25095,5583020000,526003333.3333333,65.408,65.315625,1.5,3.4816666666666665,16.858333333333334,58247.668333333335,270000000
25099,12626463333.333334,2932056666.6666665,75.19200000000001,65.11875,1.3333333333333333,8.725,21.423333333333332,52106.68,747929841
25120,8273463333.333333,586775000,66.146,59.66375,2,5.005,28.756666666666668,45452.505,262158553.38
25123,12750268333.333332,1142745000,70.81,61.471875,2,5.918333333333333,39.21333333333333,36845.78333333333,388852279.03
25126,93498150000,3917100000,88.9,NA,NA,16.15833333333333,40.52333333333333,161.55666666666667,NA
25148,20161618333.333332,517785000,71.102,53.448125000000005,2,6.958333333333333,36.696666666666665,32523.266666666666,997909839.5
25151,22952601666.666668,464128333.3333334,78.262,67.795,2,7.8149999999999995,39.79666666666667,45566.551666666666,1186796058.3
25154,12687503333.333334,1378681666.6666667,70.252,89.981875,3,5.828333333333333,33.815,33305.74333333333,310000000
25168,9464566666.666666,-32533333.333333332,69.9675,63.438125,1.5,3.145,21.083333333333332,34906.63,65475574.005
25175,192089026666.66666,27020135000,82.44,NA,NA,72.24833333333333,10.826666666666666,0.735,NA
25178,15944100000,-109656666.66666667,78.008,70.7925,2,6.116666666666667,34.01,52396.66166666667,505918744.69500005
25181,13216585000,1452596666.6666665,73.56,83.5375,2.5,8.658333333333333,37.86833333333333,69513.88833333334,828152549
25183,23842276666.666664,1153868333.3333333,75.14,61.01125,2,10.535,38.685,50908.551666666666,1404706615.96
25200,25613178333.333332,4066631666.6666665,80.142,59.36875,2.5,10.941666666666666,28.291666666666668,30998.905000000002,152317472.5
25214,118362433333.33333,15398245000,89.854,NA,NA,10.195,34.49166666666667,1299.6566666666668,NA
25224,10939645000,-1765896666.6666667,71.256,67.30875,2,8.053333333333333,19.628333333333334,132130.32833333334,815137034
25245,24807106666.666668,2125768333.3333333,74.218,65.30979166666667,1.75,10.243333333333332,44.21333333333334,33706.878333333334,0
25258,7847051666.666667,1356491666.6666667,64.578,80.46000000000001,2,4.275,22.513333333333335,39789.38333333333,699819449
25260,18102915000,-558678333.3333334,77.02799999999999,61.208125,1,9.043333333333333,28.553333333333335,32620.661666666667,NA
25269,119420258333.33334,1259005000,76.228,NA,NA,72.065,14.033333333333333,1.7966666666666666,NA
25279,17259530000,-720163333.3333334,70.606,75.6475,2,7.416666666666667,38.635,76380.295,589264190.23
25281,10789678333.333334,1001263333.3333334,64.824,69.36861111111111,3,5.976666666666667,30.439999999999998,93454.065,282541607
25286,124223438333.33333,12522436666.666666,87.332,NA,NA,24.22833333333333,32.056666666666665,1834.2466666666667,NA
25288,9017100000,6921666.666666667,69.076,65.40333333333334,1,8.843333333333334,26.491666666666667,75736.56666666667,NA
25290,157703928333.33334,-315070000,78.17399999999999,NA,1,66.52666666666667,21.315,226.59833333333333,NA
25293,15963071666.666666,2473160000,71.07000000000001,78.27041666666666,1.5,5.263333333333334,26.831666666666667,57806.78166666666,354794594.13
25295,18790978333.333332,5039583333.333333,80.58500000000001,64.15,1,8.913333333333334,18.083333333333332,62258.236666666664,NA
25297,16377368333.333334,1554503333.3333333,70.382,59.96875,1.6666666666666667,6.303333333333333,31.621666666666666,74606.89666666667,169549104
25299,9967538333.333334,2033988333.3333333,69,67.80000000000001,1,3.8783333333333334,25.64666666666667,141532.1,109471541.8
25307,125982248333.33334,1917971666.6666667,75.602,NA,1,62.02,25.065,1.2550000000000001,8500000000
25312,10915670000,37388333.333333336,74.768,75.18333333333334,1.5,6.921666666666667,30.03333333333333,33964.583333333336,423088298.3
25317,15453805000,732846666.6666666,70.222,80.08375,2.6666666666666665,10.53,26.993333333333332,154962.68333333332,1210749917.52
25320,30248128333.333332,504680000,76.57,62.37375,3,9.055,44.77333333333333,54782.863333333335,1850513279.36
25322,18219613333.333332,1610126666.6666665,80.08,64.28145833333333,1.3333333333333333,13.033333333333333,22.775,72599.78,0
25324,7560041666.666667,364335000,65.896,82.51041666666666,1,2.6016666666666666,12.508333333333333,21473.256666666664,5476648
25326,10655170000,2151011666.6666665,72.468,86.37833333333333,1,6.791666666666667,30.111666666666668,34676.35333333333,0
25328,6233068333.333333,2448960000,68.728,69.12333333333333,1,4.74,23.378333333333334,32996.61166666667,NA
25335,14101811666.666666,1433236666.6666667,82.23400000000001,67.5075,1.5,5.976666666666667,27.366666666666667,83690.93,327410560.52
25339,7869406666.666667,284226666.6666667,65.062,69.27125000000001,1.25,4.175,21.291666666666664,63826.93,194537342
25368,9214541666.666666,864896666.6666666,66.05199999999999,77.323125,1,2.6883333333333335,14.115,59572.15,NA
25372,12450546666.666666,1080765000,67.882,63.573750000000004,1.6666666666666667,5.386666666666667,31.915,31405.94,423307363
25377,33475561666.666668,5566126666.666667,81.418,72.15416666666667,1.5,10.655,37.38666666666667,28990.021666666667,977108978
25386,36863218333.333336,-3565401666.6666665,80.376,70.09,1.5,9.876666666666667,51.40833333333333,55872.556666666664,1114555997.79
25394,13771945000,804708333.3333334,65.454,68.43,1.5,6.158333333333333,33.846666666666664,23650.131666666668,NA
25398,12803391666.666666,2214300000,65.818,63.331875,1,4.391666666666667,24.606666666666666,45850.238333333335,0
25402,23516618333.333332,516158333.3333333,79.506,66.313125,1,9.408333333333333,35.52166666666667,15812.183333333332,1669266320.75
25407,13188326666.666666,-290608333.3333333,69.32,56.522083333333335,2.3333333333333335,7.793333333333333,31.17833333333333,154312.29833333334,544352803
25426,10928965000,904235000,70.69200000000001,69.79,1.3333333333333333,5.476666666666667,27.876666666666665,22093.445,110305718
25430,78906255000,-5052405000,84.69800000000001,60.506249999999994,1,14.253333333333334,38.68333333333333,12576.646666666666,NA
25436,7979611666.666667,926506666.6666667,65.78399999999999,73.24833333333333,3,3.84,23.501666666666665,44528.47,189654281.31
25438,11441751666.666666,2004246666.6666667,63.337999999999994,68.688125,2,7.323333333333333,35.181666666666665,18897.84,959172237.26
25473,147650770000,11519200000,84.956,69.59666666666666,1,71.83333333333333,13.706666666666667,0,NA
25483,7458620000,123933333.33333333,68.612,71.56687500000001,1,2.5366666666666666,14.115,28055.74166666667,311762563
25486,13999166666.666666,4006920000,73.764,76.74437499999999,2.3333333333333335,10.451666666666666,29.5,67529.24666666666,1056090407.585
25488,19738690000,3092941666.6666665,83.008,64.45777777777778,1,5.236666666666667,20.12,29699.276666666665,499902173
25489,8889726666.666666,1239170000,68.684,65.345,1.75,3.8583333333333334,18.986666666666668,148224.535,276153276
25491,9668380000,1040465000.0000001,67.718,56.475624999999994,3,5.371666666666667,23.361666666666668,47002.92333333333,0
25506,7322253333.333334,1118553333.3333333,64.368,62.17125,1.6666666666666667,5.71,32.989999999999995,39857.238333333335,292174337
25513,29531955000,56056666.666666664,76.764,72.46111111111111,4.333333333333333,11.036666666666667,52.32333333333333,38140.93166666667,634018075.62
25518,10765710000,396868333.3333333,66.94200000000001,68.570625,2,5.241666666666667,22.511666666666667,121405.82166666667,297683663
25524,9296763333.333334,924765000,68.902,66.51625,2,4.745,23.256666666666668,67098.165,335789179
25530,12744056666.666666,3725286666.6666665,79.108,73.3125,1,9.425,26.748333333333335,36489.13333333333,NA
25535,12556158333.333334,776966666.6666666,68.938,81.67055555555555,1.5,8.463333333333333,40.365,45804.04,1172022916
25572,21152163333.333332,-325231666.6666667,74.584,75.55125,1,7.213333333333333,31.195,55221.77166666667,967847627
25580,8392275000,231808333.33333334,63.958,66.6375,1.25,3.555,18.843333333333334,276060.72,334162651.5
25592,8745118333.333334,2733955000,68.93599999999999,54.44708333333334,2,5.1033333333333335,17.483333333333334,10541.886666666667,0
25594,11632893333.333334,2766125000,79.782,73.334375,1.5,5.685,24.05,66107.61666666667,163049712
25596,11372385000,1555276666.6666667,65.394,66.0975,1.3333333333333333,5.845,31.625,49059.44,1236182158.185
25599,13071513333.333334,1018973333.3333334,70.894,67.051875,1.6666666666666667,5.041666666666667,29.08833333333333,36910.91,918017152
25612,35717586666.666664,10318453333.333334,86.172,58.216875,1.5,5.556666666666667,28.393333333333334,39689.97,939660187.5
25645,12902236666.666666,2020568333.3333333,72.94800000000001,65.970625,3,8.2283333333333335,31.573333333333334,52306.455,2174231008.66
25649,12826345000,1342980000,67.184,77.53999999999999,2,7.581666666666667,35.70666666666667,41965.40666666667,409999999
25653,8718108333.333334,272880000,66.42,70.890625,2,5.24,25.551666666666666,48811.71,2952790596
25658,10833931666.666666,2151666.6666666665,72.794,76.263125,1.3333333333333333,6.96,32.01,34655.36833333333,49852694
25662,16102996666.666666,3193061666.6666665,72.966,56.8675,1.3333333333333333,6.526666666666666,34.795,88676.81,2491135785
25718,12915380000,552435000,70.884,58.5075,1,9.351666666666667,28.663333333333334,27051.920000000002,1621902882.2
25736,18308946666.666668,-1169486666.6666667,80.264,65.485625,2.5,9.073333333333332,23.22,89473.83333333333,267093042
25740,34500275000,2049958333.3333333,81.416,77.31270833333333,1.5,10.905,46.36,30865.649999999998,260196462.5
25743,24982210000,3314418333.333333,74.87,53.68625,1.5,7.795,48.37833333333333,28905.658333333333,2056663433.2
25745,15606871666.666666,-633800000,73.738,71.90444444444445,2.3333333333333335,9.221666666666668,32.21,55851.69,867976054
25754,382057966666.6667,15659276666.666666,77.706,56.99333333333333,1.5,69.01,15.216666666666667,573.4399999999999,NA
25758,38276343333.333336,3191815000,87.812,70.18,3,16.566666666666666,22.258333333333333,13672.61,NA
25769,14786340000,1840270000,78.316,71.01583333333333,1,9.201666666666666,32.005,20918.33,1380606554.9
25772,11919136666.666666,1517773333.3333335,70.304,70.61125,1,10.801666666666666,26.508333333333333,35663.01666666666,610833271.5033333
25777,8041383333.333333,220221666.66666666,67.586,62.896388888888886,1.5,6.136666666666667,25.663333333333334,113098.97,0
25779,12611381666.666666,1900360000,68.37,68.644375,1.5,5.1866666666666665,26.766666666666666,83370.91833333333,149961364
25781,6853486666.666667,818405000,70.214,57.54875,3,6.236666666666666,15.891666666666666,108288.37166666666,1543651896.18
25785,20990133333.333332,7477505000,80.162,68.85249999999999,1.5,11.286666666666667,29.045,26843.68,2012518703.87
25793,10918801666.666666,2886706666.6666665,73.036,70.585,2.3333333333333335,8.326666666666666,24.653333333333332,17414.551666666666,7029583888.41
25797,10612880000,1160260000,71.53,68.76166666666667,5,7.61,29.596666666666664,37324.473333333335,357054731
25799,54831725000,4778633333.333333,88.34,70.86527777777778,2.5,10.443333333333333,24.676666666666666,35432.89,410000000
25805,9414200000,-1064546666.6666666,66.476,75.728125,2.5,4.915,24.971666666666668,76575.21666666667,105595238
25807,6501375000,711321666.6666666,64.558,71.12937500000001,1.5,3.498333333333333,19.25166666666667,71241.595,231469923.095
25815,20144921666.666668,4524496666.666667,73.468,62.13388888888888,2,6.523333333333333,39.37166666666667,43023.82833333333,211209762
25817,150559955000,-13633618333.333332,87.44,NA,NA,19.853333333333335,24.11,393.5633333333334,NA
25823,8955508333.333334,2039576666.6666667,58.57,69.00833333333334,1.5,4.391666666666667,18.781666666666666,13628.661666666667,0
25839,18444131666.666668,3923105000,72.58,77.515,2,7.33,30.776666666666667,34485.3,13700443623.35
25841,12598283333.333334,-885766666.6666666,70.868,54.050625,2.25,5.723333333333334,32.60166666666667,69970.44,2787491265.36
25843,34929298333.333336,-1179396666.6666667,76.962,68.693125,1.6666666666666667,13.438333333333333,46.32,19916.373333333333,4663196615.54
25845,11131046666.666666,917371666.6666666,70.198,74.389375,3,5.523333333333333,33.75833333333333,37532.14,256842098.39
25851,10071381666.666666,257006666.66666666,68.978,79.39416666666666,2,3.78,19.555,164393.575,3596511473
25862,12914856666.666666,1157518333.3333333,67.052,76.53833333333333,2.6666666666666665,4.558333333333334,29.89,25970.601666666666,1427131154.995
25867,7230600000,78495000,65.94,71.98375,1.5,4.435,27.263333333333335,23096.54333333333,48565977.03
25871,6566745000,705323333.3333334,65.302,68.26375,1,2.645,12.95,74083.64166666666,139884779.31
25873,20662290000,2115578333.3333333,74.16199999999999,65.00375,1.75,10.29,38.538333333333334,51014.78666666667,1039573875.19
25875,28542401666.666668,3671600000,77.806,67.26375,2.25,12.383333333333333,44.03666666666667,26686.18833333333,2321763899
25878,17116775000,1339628333.3333333,68.274,70.755,2.3333333333333335,8.85,39.538333333333334,38102.455,717749184
25885,21932331666.666668,678306666.6666666,69.106,55.951875,2,8.058333333333334,36.096666666666664,80796.63833333334,997125321.5
25898,8137416666.666667,-139910000,68.604,70.275,2.75,5.16,21.506666666666668,49374.21166666666,24956177700.235
25899,137247280000,3061130000,77.94,76.56125,5,71.105,13.42,11451.113333333333,130241010
27001,253160033333.3333,-21978381666.666668,74.234,60.013125,6.4,67.09166666666667,20.975,261538.95,14384396050.856667
27006,14747613333.333334,-1049201666.6666666,49.248,60.39854166666667,1.5,8.691666666666666,42.635,46473.113333333335,515663726.16
27025,28482470000,820175000,59.446,61.0625,1,9.673333333333334,35.528333333333336,53234.71666666667,237563686.78
27050,12792873333.333334,178035000,56.35,69.388125,2,5.8,23.371666666666666,74002.56,641137712.5
27073,13602418333.333334,2407853333.3333335,65.17,58.83208333333333,1.5,8.865,28.545,18316.988333333335,4241009183.5
27075,13149170000,-750851666.6666666,67.246,59.22625,1.75,8.243333333333332,46.085,57231.50166666666,269184296
27077,28197850000,1764655000,72.282,80.50125,2,9.16,36.49,124997.36833333333,9883173478.51
27099,18495703333.333332,-598628333.3333334,65.586,68.18166666666666,1.3333333333333333,8.588333333333333,31.50333333333333,80209.14,356454061
27135,10494401666.666666,660971666.6666666,59.598,57.260000000000005,4.666666666666667,5.825,28.215,227797.21000000002,830263279.55
27150,10900820000,913525000,61.339999999999996,55.881875,2,9.606666666666667,22.405,16890.536666666667,550051211.5
27160,10834858333.333334,-422970000,57.217999999999996,82.085625,2.5,4.281666666666666,16.884999999999998,57171.62333333333,0
27205,18159156666.666668,2086775000,62.454,79.1675,2.25,9.183333333333334,35.568333333333335,175828.73,2833977332.25
27245,11860095000,-539653333.3333334,65.092,70.960625,2.3333333333333335,7.031666666666666,29.011666666666667,72906.23166666666,301007367.3333333
27250,20526203333.333332,-860391666.6666666,65.682,72.594375,1.25,8.106666666666667,25.89666666666667,95956.42833333333,202868568.305
27361,37967495000,71851666.66666667,65.982,75.455625,4.6,14.398333333333333,45.21333333333333,171770.81666666668,3150463198.3233333
27372,9393945000,-1478545000,59.31,56.573750000000004,4,4.288333333333333,17.996666666666666,47713.426666666666,27937536
27413,19341770000,1756318333.3333333,62.822,56.189375,2.6666666666666665,7.206666666666667,31.068333333333335,491519.9666666667,179211603.5
27425,17004848333.333334,-316240000,62.27,69.265,3.25,5.848333333333333,24.036666666666665,96534.11833333333,608629084
27430,23925540000,343538333.3333333,62.754,67.05,4,7.8966666666666665,26.683333333333334,336137.4033333333,8162062749.033334
27450,14053573333.333334,-927315000,61.08,74.8025,2.2,6.825,30.826666666666668,84453.63333333333,349281548.155
27491,14518156666.666666,1000465000,63.269999999999996,73.18854166666667,5.333333333333333,6.77,27.195,364953.3433333333,3590801194.3
27495,9952661666.666666,-137008333.33333334,59.654,62.556875,2.6666666666666665,6.513333333333334,30.281666666666666,53429.78,102874869
27580,12158158333.333334,600360000,59.66,67.1425,1,5.555,19.248333333333335,351365.1433333333,NA
27600,14987431666.666666,305878333.3333333,58.478,73.80625,2.6666666666666665,6.6466666666666665,24.985,188478.35166666665,4014603058.5933332
27615,29474636666.666668,2057340000,71.742,71.574375,2.2,14.023333333333333,43.83,56159.47,3402561465.6666665
27660,13462025000,320698333.3333333,66.718,53.6725,1.5,5,25.753333333333334,1114661.075,670713342.835
27745,9057433333.333334,118561666.66666667,58.396,65.786875,2,4.403333333333333,26.001666666666665,67633.86333333333,4725743038.25
27787,25485083333.333332,629626666.6666666,52.102,74.426875,1.75,10.575,37.36833333333333,193268.40166666667,394200218.96666664
27800,11546155000,-283178333.3333333,53.902,63.568749999999994,2.2,8.716666666666667,34.91666666666667,39020.100000000006,4766560942
27810,10970156666.666666,-1407426666.6666667,53.141999999999996,53.86,3.2,5.933333333333334,26.805,221474.42,4304274650.666667
41001,498121035000,-9639826666.666666,76.098,55.57,13.2,68.11166666666666,22.165,40530.486666666664,16579729860.6
41006,36095620000,-960395000,71.46000000000001,71.37,2.3333333333333335,10.838333333333333,53.00333333333333,97390.26333333334,16884696805
41013,16252960000,1320858333.3333333,67.906,66.254375,2.2,6.533333333333333,34.32333333333333,393441.4816666667,3181531296.875
41016,42243631666.666664,-251446666.66666666,72.354,55.010625,4,8.213333333333333,46.455,657544.3833333333,7356610950.666667
41020,25573815000,1644660000,66.53999999999999,72.726875,2.5,8.165,49.81,92135.375,1209359431.6666667
41026,6716836666.666667,192676666.6666667,72.768,75.93479166666667,2,4.35,21.951666666666668,69845.65833333333,471756058
41078,14723166666.666666,1542135000,65.404,79.39,3,4.92,22.305,136770.44999999998,752816982.1366667
41132,30352343333.333332,852263333.3333334,70.978,66.423125,5,8.5216666666666665,60.471666666666664,41815.35833333334,790174215.3333334
41206,12183610000,509920000,61.716,59.208125,1.75,5.215,30.428333333333335,78911.52333333333,623481725
41244,6653020000,586290000,61.006,63.456875000000004,2,4.02,25.136666666666667,92806.475,121732976.87
41298,63640696666.666664,1021196666.6666666,71.182,71.20625,4.5,9.856666666666667,62.31333333333333,38707.53333333333,2353708604.05
41306,29991793333.333332,-1466075000,78.888,60.795,2.8,9.83,50.931666666666665,86971.80166666667,3744271686.17
41319,20197780000,251391666.66666666,67.888,69.2325,3.5,7.466666666666667,47.62166666666667,54550.903333333335,883602241.3333334
41349,10383753333.333334,-67383333.33333333,69.438,71.525,1.6666666666666667,5.22,34.9,44399.535,410919543
41357,12847913333.333334,383033333.3333333,59.938,77.87666666666667,3.5,6.4366666666666665,38.36666666666667,70807.35333333333,728455554
41359,29317006666.666664,-407214999.99999994,66.382,68.276875,1.3333333333333333,8.366666666666667,55.968333333333334,34405.06166666667,1654849090.655
41378,17098191666.666666,-149613333.33333334,63.698,75.349375,1.75,7.293333333333333,44.13166666666667,140749.825,1051874565
